Time	Referenz_left_y_baseline X
66.680000	-0.02059323	
66.699997	-0.00953238	
66.720001	-0.00068071	
66.739998	0.00029646	
66.760002	-0.00964557	
66.779999	-0.02109723	
66.799995	-0.02866261	
66.820000	-0.02948026	
66.839996	-0.02805686	
66.860001	-0.02093349	
66.879997	-0.01057540	
66.900002	0.00036855	
66.919998	0.00164102	
66.939995	-0.00958005	
66.959999	-0.02211870	
66.979996	-0.03015423	
67.000000	-0.02962260	
67.019997	-0.02739654	
67.040001	-0.02166794	
67.059998	-0.01114796	
67.080002	-0.00132066	
67.099998	0.00152966	
67.119995	-0.00660355	
67.139999	-0.01865573	
67.159996	-0.02772081	
67.180000	-0.02967128	
67.199997	-0.02653779	
67.220001	-0.01965161	
67.239998	-0.01243980	
67.260002	-0.00679222	
67.279999	-0.00772710	
67.299995	-0.01572506	
67.320000	-0.02432573	
67.339996	-0.02961400	
67.360001	-0.02908744	
67.379997	-0.02833970	
67.400002	-0.02465588	
67.419998	-0.01468809	
67.439995	0.00111815	
67.459999	0.01572604	
67.479996	0.02284031	
67.500000	0.01689103	
67.519997	0.00202508	
67.540001	-0.01576532	
67.559998	-0.02655447	
67.580002	-0.02982540	
67.599998	-0.02896228	
67.619995	-0.02614295	
67.639999	-0.02108173	
67.659996	-0.01058736	
67.680000	0.00127447	
67.699997	0.01079622	
67.720001	0.01214869	
67.739998	0.00328508	
67.760002	-0.01245226	
67.779999	-0.02460030	
67.799995	-0.02985321	
67.820000	-0.02847175	
67.839996	-0.02477042	
67.860001	-0.01629172	
67.879997	-0.00350510	
67.900002	0.00958894	
67.919998	0.01790610	
67.939995	0.01591942	
67.959999	0.00287777	
67.979996	-0.01447971	
68.000000	-0.02637002	
68.019997	-0.02982272	
68.040001	-0.02895959	
68.059998	-0.02597871	
68.080002	-0.02060805	
68.099998	-0.00899620	
68.119995	0.00587161	
68.139999	0.02099107	
68.159996	0.02986951	
68.180000	0.02815571	
68.199997	0.01568814	
68.220001	-0.00570807	
68.239998	-0.02184312	
68.260002	-0.02986567	
68.279999	-0.02895959	
68.299995	-0.02598764	
68.320000	-0.02088229	
68.339996	-0.01081106	
68.360001	0.00076053	
68.379997	0.01071115	
68.400002	0.01332666	
68.419998	0.00549613	
68.439995	-0.01079810	
68.459999	-0.02421859	
68.479996	-0.03080258	
68.500000	-0.02941743	
68.519997	-0.02853678	
68.540001	-0.02446184	
68.559998	-0.01747002	
68.580002	-0.00509913	
68.599998	0.00537519	
68.619995	0.01077533	
68.639999	0.00610356	
68.659996	-0.00689413	
68.680000	-0.02043219	
68.699997	-0.02857940	
68.720001	-0.02969824	
68.739998	-0.02884571	
68.760002	-0.02869125	
68.779999	-0.02522962	
68.799995	-0.01704165	
68.820000	-0.00345457	
68.839996	0.00703475	
68.860001	0.01014078	
68.879997	0.00174326	
68.900002	-0.01314375	
68.919998	-0.02552794	
68.939995	-0.03087182	
68.959999	-0.02993591	
68.979996	-0.02743916	
69.000000	-0.02254960	
69.019997	-0.01191913	
69.040001	0.00204024	
69.059998	0.01470423	
69.080002	0.02027534	
69.099998	0.01442528	
69.119995	-0.00041811	
69.139999	-0.01740888	
69.159996	-0.02799201	
69.180000	-0.03040101	
69.199997	-0.02931063	
69.220001	-0.02542216	
69.239998	-0.01892322	
69.260002	-0.00611201	
69.279999	0.00838621	
69.299995	0.02077512	
69.320000	0.02580720	
69.339996	0.02076823	
69.360001	0.00689730	
69.379997	-0.01180929	
69.400002	-0.02480580	
69.419998	-0.02982272	
69.439995	-0.02895959	
69.459999	-0.02714624	
69.479996	-0.02358791	
69.500000	-0.01507889	
69.519997	-0.00403571	
69.540001	0.00680734	
69.559998	0.01271400	
69.580002	0.00971562	
69.599998	-0.00130431	
69.619995	-0.01676473	
69.639999	-0.02691445	
69.659996	-0.03045052	
69.680000	-0.02956045	
69.699997	-0.02819078	
69.720001	-0.02500828	
69.739998	-0.01672143	
69.760002	-0.00343284	
69.779999	0.00898287	
69.799995	0.01545972	
69.820000	0.01043709	
69.839996	-0.00387940	
69.860001	-0.01935008	
69.879997	-0.02864896	
69.900002	-0.02977623	
69.919998	-0.02891427	
69.939995	-0.02560139	
69.959999	-0.01925844	
69.979996	-0.00672702	
70.000000	0.00726181	
70.019997	0.01890905	
70.040001	0.02422109	
70.059998	0.02024384	
70.080002	0.00902261	
70.099998	-0.00986557	
70.119995	-0.02337702	
70.139999	-0.03014597	
70.159996	-0.02910109	
70.180000	-0.02582003	
70.199997	-0.02071469	
70.220001	-0.01064363	
70.239998	0.00116329	
70.260002	0.01372117	
70.279999	0.02131298	
70.299995	0.01994181	
70.320000	0.00804476	
70.339996	-0.01062290	
70.360001	-0.02433954	
70.379997	-0.03026052	
70.400002	-0.02941053	
70.419998	-0.02804945	
70.439995	-0.02508795	
70.459999	-0.01721011	
70.479996	-0.00408557	
70.500000	0.00993578	
70.519997	0.01904078	
70.540001	0.01950805	
70.559998	0.01137382	
70.580002	-0.00363009	
70.599998	-0.01768884	
70.619995	-0.02648760	
70.639999	-0.02841668	
70.659996	-0.02662775	
70.680000	-0.02342418	
70.699997	-0.01609598	
70.720001	-0.00614436	
70.739998	0.00728388	
70.760002	0.01802975	
70.779999	0.02420138	
70.799995	0.02199638	
70.820000	0.01204981	
70.839996	-0.00530784	
70.860001	-0.02026071	
70.879997	-0.02890855	
70.900002	-0.02930962	
70.919998	-0.02865790	
70.939995	-0.02585188	
70.959999	-0.02081625	
70.979996	-0.01097885	
71.000000	0.00083819	
71.019997	0.01177001	
71.040001	0.01792228	
71.059998	0.01545888	
71.080002	0.00521450	
71.099998	-0.01193158	
71.119995	-0.02460198	
71.139999	-0.03062639	
71.159996	-0.02974877	
71.180000	-0.02850798	
71.199997	-0.02661426	
71.220001	-0.01979209	
71.239998	-0.00873612	
71.260002	0.00609380	
71.279999	0.01619904	
71.299995	0.01861258	
71.320000	0.00986065	
71.339996	-0.00753811	
71.360001	-0.02184178	
71.379997	-0.02955505	
71.400002	-0.02882567	
71.419998	-0.02659726	
71.439995	-0.02255163	
71.459999	-0.01311444	
71.479996	-0.00043175	
71.500000	0.01361251	
71.519997	0.02226539	
71.540001	0.02114251	
71.559998	0.00935125	
71.580002	-0.00977729	
71.599998	-0.02383587	
71.619995	-0.02991958	
71.639999	-0.02831459	
71.659996	-0.02377152	
71.680000	-0.01817869	
71.699997	-0.00923337	
71.720001	0.00006635	
71.739998	0.00838706	
71.760002	0.01263702	
71.779999	0.00842530	
71.799995	-0.00329454	
71.820000	-0.01787363	
71.839996	-0.02732293	
71.860001	-0.02937548	
71.879997	-0.02806714	
71.900002	-0.02240911	
71.919998	-0.01403569	
71.939995	-0.00108618	
71.959999	0.00788912	
71.979996	0.00974442	
72.000000	0.00138278	
72.019997	-0.01343736	
72.040001	-0.02502714	
72.059998	-0.02974927	
72.080002	-0.02817848	
72.099998	-0.02245611	
72.119995	-0.01479858	
72.139999	-0.00391646	
72.159996	0.00281410	
72.180000	0.00336492	
72.199997	-0.00468323	
72.220001	-0.01699482	
72.239998	-0.02642258	
72.260002	-0.02971222	
72.279999	-0.02849264	
72.299995	-0.02336860	
72.320000	-0.01497024	
72.339996	-0.00198586	
72.360001	0.00946715	
72.379997	0.01607473	
72.400002	0.01407170	
72.419998	0.00359569	
72.439995	-0.01272313	
72.459999	-0.02470204	
72.479996	-0.03058091	
72.500000	-0.02902190	
72.519997	-0.02638215	
72.540001	-0.01935396	
72.559998	-0.00925662	
72.580002	0.00326504	
72.599998	0.01144238	
72.619995	0.01302092	
72.639999	0.00418039	
72.659996	-0.01151989	
72.680000	-0.02468823	
72.699997	-0.03010975	
72.720001	-0.02871567	
72.739998	-0.02318196	
72.760002	-0.01508091	
72.779999	-0.00240210	
72.799995	0.00789569	
72.820000	0.01365916	
72.839996	0.01161084	
72.860001	0.00184350	
72.879997	-0.01367402	
72.900002	-0.02489440	
72.919998	-0.03015439	
72.939995	-0.02794164	
72.959999	-0.02356704	
72.979996	-0.01379834	
73.000000	-0.00057442	
73.019997	0.01133879	
73.040001	0.01684791	
73.059998	0.01162465	
73.080002	-0.00280671	
73.099998	-0.01852670	
73.119995	-0.02811852	
73.139999	-0.02979828	
73.159996	-0.02902478	
73.180000	-0.02498032	
73.199997	-0.01764268	
73.220001	-0.00486010	
73.239998	0.00568447	
73.260002	0.01026796	
73.279999	0.00278899	
73.299995	-0.01188965	
73.320000	-0.02451910	
73.339996	-0.02999488	
73.360001	-0.02930389	
73.379997	-0.02802081	
73.400002	-0.02535258	
73.419998	-0.01822956	
73.439995	-0.00579263	
73.459999	0.00772135	
73.479996	0.01678121	
73.500000	0.01332851	
73.519997	-0.00027290	
73.540001	-0.01732835	
73.559998	-0.02779055	
73.580002	-0.03019954	
73.599998	-0.02915482	
73.619995	-0.02564315	
73.639999	-0.01920623	
73.659996	-0.00633757	
73.680000	0.00777912	
73.699997	0.01697525	
73.720001	0.01491411	
73.739998	0.00062054	
73.760002	-0.01605152	
73.779999	-0.02685885	
73.799995	-0.02913527	
73.820000	-0.02601711	
73.839996	-0.02135378	
73.860001	-0.01191659	
73.879997	-0.00019053	
73.900002	0.01236042	
73.919998	0.02025934	
73.939995	0.02098468	
73.959999	0.01190224	
73.979996	-0.00625166	
74.000000	-0.02164301	
74.019997	-0.02994721	
74.040001	-0.02930154	
74.059998	-0.02779981	
74.080002	-0.02454555	
74.099998	-0.01714273	
74.119995	-0.00673258	
74.139999	0.00363241	
74.159996	0.00980388	
74.180000	0.00748265	
74.199997	-0.00355564	
74.220001	-0.01782057	
74.239998	-0.02741642	
74.260002	-0.02993035	
74.279999	-0.02917200	
74.299995	-0.02686964	
74.320000	-0.02263062	
74.339996	-0.01221323	
74.360001	0.00156926	
74.379997	0.01391892	
74.400002	0.01861309	
74.419998	0.01221253	
74.439995	-0.00267902	
74.459999	-0.01877600	
74.479996	-0.02865250	
74.500000	-0.03014007	
74.519997	-0.02894492	
74.540001	-0.02539250	
74.559998	-0.01880077	
74.580002	-0.00603706	
74.599998	0.00836870	
74.619995	0.01966235	
74.639999	0.02162343	
74.659996	0.01296718	
74.680000	-0.00407277	
74.699997	-0.01976329	
74.720001	-0.02887131	
74.739998	-0.02946527	
74.760002	-0.02800195	
74.779999	-0.02257536	
74.799995	-0.01430015	
74.820000	-0.00086483	
74.839996	0.01165952	
74.860001	0.02101803	
74.879997	0.02150704	
74.900002	0.01155929	
74.919998	-0.00766915	
74.939995	-0.02314624	
74.959999	-0.03123550	
74.979996	-0.02999707	
75.000000	-0.02904667	
75.019997	-0.02546646	
75.040001	-0.01936473	
75.059998	-0.00780594	
75.080002	0.00312118	
75.099998	0.00894143	
75.119995	0.00430015	
75.139999	-0.01025164	
75.159996	-0.02316780	
75.180000	-0.03038669	
75.199997	-0.02969335	
75.220001	-0.02869900	
75.239998	-0.02839763	
75.259995	-0.02564315	
75.279999	-0.01970921	
75.299995	-0.00894971	
75.320000	0.00148199	
75.339996	0.00669515	
75.360001	0.00161305	
75.379997	-0.01234800	
75.400002	-0.02457099	
75.419998	-0.03039527	
75.439995	-0.02946594	
75.459999	-0.02698165	
75.479996	-0.02299161	
75.500000	-0.01389621	
75.519997	-0.00180089	
75.540001	0.01095574	
75.559998	0.01860753	
75.580002	0.01695032	
75.599998	0.00552931	
75.619995	-0.01206534	
75.639999	-0.02490653	
75.659996	-0.02993877	
75.680000	-0.02821252	
75.699997	-0.02251607	
75.720001	-0.01389486	
75.739998	-0.00081581	
75.759995	0.00988288	
75.779999	0.01417412	
75.799995	0.00816505	
75.820000	-0.00809887	
75.839996	-0.02202101	
75.860001	-0.02982272	
75.879997	-0.02895959	
75.900002	-0.02749963	
75.919998	-0.02447194	
75.939995	-0.01755424	
75.959999	-0.00652102	
75.979996	0.00665136	
76.000000	0.01640303	
76.019997	0.01853426	
76.040001	0.00960040	
76.059998	-0.00840309	
76.080002	-0.02346832	
76.099998	-0.03073452	
76.119995	-0.02940041	
76.139999	-0.02564315	
76.159996	-0.02037324	
76.180000	-0.00979094	
76.199997	0.00314863	
76.220001	0.01572233	
76.239998	0.02298315	
76.259995	0.01999673	
76.279999	0.00672817	
76.299995	-0.01201901	
76.320000	-0.02533658	
76.339996	-0.02991149	
76.360001	-0.02900760	
76.379997	-0.02719273	
76.400002	-0.02352341	
76.419998	-0.01489158	
76.439995	-0.00266622	
76.459999	0.00838369	
76.479996	0.01402740	
76.500000	0.00970635	
76.519997	-0.00178491	
76.540001	-0.01656006	
76.559998	-0.02586804	
76.580002	-0.02748263	
76.599998	-0.02216722	
76.619995	-0.01117323	
76.639999	0.00296570	
76.659996	0.01614043	
76.680000	0.02348952	
76.699997	0.02056558	
76.720001	0.00793596	
76.739998	-0.01090203	
76.759995	-0.02472478	
76.779999	-0.02997500	
76.799995	-0.02872224	
76.820000	-0.02363896	
76.839996	-0.01598109	
76.860001	-0.00271137	
76.879997	0.01002792	
76.900002	0.02056423	
76.919998	0.02487989	
76.939995	0.01959632	
76.959999	0.00572455	
76.979996	-0.01298204	
77.000000	-0.02538964	
77.019997	-0.02957745	
77.040001	-0.02776746	
77.059998	-0.02100341	
77.080002	-0.01079489	
77.099998	0.00450262	
77.119995	0.01740952	
77.139999	0.02624989	
77.159996	0.02795510	
77.180000	0.02136773	
77.199997	0.00735581	
77.220001	-0.01090826	
77.239998	-0.02344339	
77.259995	-0.02777152	
77.279999	-0.02391353	
77.299995	-0.01416169	
77.320000	-0.00140117	
77.339996	0.01226981	
77.360001	0.02055025	
77.379997	0.02362074	
77.400002	0.01830904	
77.419998	0.00486176	
77.439995	-0.01265036	
77.459999	-0.02497290	
77.479996	-0.02966319	
77.500000	-0.02825108	
77.519997	-0.02478744	
77.540001	-0.01722291	
77.559998	-0.00612836	
77.580002	0.00764656	
77.599998	0.01763070	
77.619995	0.02096851	
77.639999	0.01209967	
77.659996	-0.00602308	
77.680000	-0.02213521	
77.699997	-0.03008550	
77.720001	-0.02902815	
77.739998	-0.02476268	
77.759995	-0.01804864	
77.779999	-0.00580005	
77.799995	0.00702566	
77.820000	0.01816215	
77.839996	0.02370143	
77.860001	0.01945044	
77.879997	0.00578183	
77.900002	-0.01338615	
77.919998	-0.02644716	
77.939995	-0.03023104	
77.959999	-0.02590106	
77.979996	-0.01791625	
78.000000	-0.00668474	
78.019997	0.00738680	
78.040001	0.01997079	
78.059998	0.02759495	
78.080002	0.02697606	
78.099998	0.01652701	
78.119995	-0.00200254	
78.139999	-0.01875512	
78.159996	-0.02781413	
78.180000	-0.02574086	
78.199997	-0.01906641	
78.220001	-0.00628215	
78.239998	0.00804982	
78.259995	0.02360877	
78.279999	0.03305826	
78.299995	0.03546371	
78.320000	0.02741893	
78.339996	0.00978231	
78.360001	-0.01034312	
78.379997	-0.02464308	
78.400002	-0.02817915	
78.419998	-0.02220882	
78.439995	-0.01199763	
78.459999	0.00281005	
78.479996	0.01610202	
78.500000	0.02794869	
78.519997	0.03384036	
78.540001	0.03315882	
78.559998	0.02255058	
78.580002	0.00279556	
78.599998	-0.01567571	
78.619995	-0.02688161	
78.639999	-0.02585962	
78.659996	-0.01715317	
78.680000	-0.00328375	
78.699997	0.01213774	
78.720001	0.02225293	
78.739998	0.02430245	
78.759995	0.01495691	
78.779999	-0.00415733	
78.799995	-0.02078459	
78.820000	-0.03003429	
78.839996	-0.02956195	
78.860001	-0.02689996	
78.879997	-0.02268672	
78.900002	-0.01320355	
78.919998	-0.00087392	
78.939995	0.01494494	
78.959999	0.02756160	
78.979996	0.03411663	
79.000000	0.03040940	
79.019997	0.01564333	
79.040001	-0.00595199	
79.059998	-0.02237339	
79.080002	-0.02980453	
79.099998	-0.02849483	
79.119995	-0.02582492	
79.139999	-0.01862776	
79.159996	-0.00605913	
79.180000	0.00983168	
79.199997	0.02347638	
79.220001	0.02974772	
79.239998	0.02592899	
79.259995	0.01052821	
79.279999	-0.00948133	
79.299995	-0.02434123	
79.320000	-0.02990037	
79.339996	-0.02793795	
79.360001	-0.02386299	
79.379997	-0.01444484	
79.400002	-0.00215532	
79.419998	0.01066196	
79.439995	0.01811515	
79.459999	0.01699345	
79.479996	0.00593309	
79.500000	-0.01141614	
79.519997	-0.02477010	
79.540001	-0.02993877	
79.559998	-0.02879737	
79.580002	-0.02493028	
79.599998	-0.01859812	
79.619995	-0.00702399	
79.639999	0.00632188	
79.659996	0.01830651	
79.680000	0.02504918	
79.699997	0.02372231	
79.720001	0.01525337	
79.739998	-0.00110167	
79.759995	-0.01708344	
79.779999	-0.02723265	
79.799995	-0.02949627	
79.820000	-0.02825917	
79.839996	-0.02795765	
79.860001	-0.02371426	
79.879997	-0.01365095	
79.900002	0.00257927	
79.919998	0.01874700	
79.939995	0.03002533	
79.959999	0.03249951	
79.979996	0.02500875	
80.000000	0.00883564	
80.019997	-0.01087844	
80.040001	-0.02451001	
80.059998	-0.02958015	
80.080002	-0.02708155	
80.099998	-0.02000535	
80.119995	-0.00971346	
80.139999	0.00479068	
80.159996	0.01811515	
80.180000	0.02866696	
80.199997	0.03361666	
80.220001	0.03108639	
80.239998	0.02170396	
80.259995	0.00386252	
80.279999	-0.01400806	
80.299995	-0.02571476	
80.320000	-0.02896228	
80.339996	-0.02696060	
80.360001	-0.02387848	
80.379997	-0.01647347	
80.400002	-0.00452523	
80.419998	0.01005116	
80.439995	0.02182794	
80.459999	0.02727962	
80.479996	0.02515782	
80.500000	0.01479451	
80.519997	-0.00233270	
80.540001	-0.01855129	
80.559998	-0.02791470	
80.580002	-0.02932292	
80.599998	-0.02849483	
80.619995	-0.02463567	
80.639999	-0.01792163	
80.659996	-0.00562553	
80.680000	0.00743869	
80.699997	0.02013502	
80.720001	0.02723177	
80.739998	0.02908707	
80.759995	0.02353129	
80.779999	0.00957564	
80.799995	-0.00905482	
80.820000	-0.02321093	
80.839996	-0.02909620	
80.860001	-0.02756314	
80.879997	-0.02383621	
80.900002	-0.01468000	
80.919998	-0.00209114	
80.939995	0.01320504	
80.959999	0.02436326	
80.979996	0.02953987	
81.000000	0.02532695	
81.019997	0.01239328	
81.040001	-0.00737403	
81.059998	-0.02233735	
81.080002	-0.02987106	
81.099998	-0.02823272	
81.119995	-0.02546141	
81.139999	-0.01817802	
81.159996	-0.00739156	
81.180000	0.00741747	
81.199997	0.02045709	
81.220001	0.02879649	
81.239998	0.02902003	
81.259995	0.01917924	
81.279999	0.00136037	
81.299995	-0.01648881	
81.320000	-0.02699800	
81.339996	-0.02812694	
81.360001	-0.02435622	
81.379997	-0.01551601	
81.400002	-0.00288285	
81.419998	0.01274753	
81.439995	0.02580298	
81.459999	0.03429838	
81.479996	0.03689872	
81.500000	0.03170274	
81.519997	0.02044126	
81.540001	0.00104842	
81.559998	-0.01583926	
81.580002	-0.02655177	
81.599998	-0.02707060	
81.619995	-0.02030350	
81.639999	-0.00959605	
81.659996	0.00530495	
81.680000	0.01788589	
81.699997	0.02557205	
81.720001	0.02691644	
81.739998	0.02015018	
81.759995	0.00644754	
81.779999	-0.01243289	
81.799995	-0.02540380	
81.820000	-0.02938189	
81.839996	-0.02459271	
81.860001	-0.01426679	
81.879997	-0.00131559	
81.900002	0.01274163	
81.919998	0.02138256	
81.939995	0.02374539	
81.959999	0.01727544	
81.979996	0.00368261	
82.000000	-0.01279961	
82.019997	-0.02441837	
82.040001	-0.02903555	
82.059998	-0.02623188	
82.080002	-0.02112418	
82.099998	-0.01100984	
82.119995	0.00063673	
82.139999	0.01533709	
82.159996	0.02596757	
82.180000	0.03098533	
82.199997	0.02604724	
82.220001	0.01173700	
82.239998	-0.00838506	
82.259995	-0.02326921	
82.279999	-0.02970345	
82.299995	-0.02855210	
82.320000	-0.02734938	
82.339996	-0.02062288	
82.360001	-0.01072988	
82.379997	0.00196898	
82.400002	0.00914423	
82.419998	0.00922070	
82.439995	0.00041640	
82.459999	-0.01404713	
82.479996	-0.02516830	
82.500000	-0.02996421	
82.519997	-0.02910109	
82.540001	-0.02641550	
82.559998	-0.02271165	
82.580002	-0.01349548	
82.599998	-0.00145170	
82.619995	0.01382020	
82.639999	0.02429605	
82.659996	0.02862787	
82.680000	0.02231476	
82.699997	0.00689308	
82.720001	-0.01221491	
82.739998	-0.02516477	
82.759995	-0.02972232	
82.779999	-0.02808045	
82.799995	-0.02480967	
82.820000	-0.01813506	
82.839996	-0.00795485	
82.860001	0.00510164	
82.879997	0.01554276	
82.900002	0.02125049	
82.919998	0.01915735	
82.939995	0.00923452	
82.959999	-0.00661871	
82.979996	-0.02124715	
83.000000	-0.02878356	
83.019997	-0.02919357	
83.040001	-0.02782694	
83.059998	-0.02207440	
83.080002	-0.01247668	
83.099998	0.00196612	
83.119995	0.01308881	
83.139999	0.01857249	
83.159996	0.01443842	
83.180000	0.00105616	
83.199997	-0.01510483	
83.220001	-0.02624570	
83.239998	-0.02925454	
83.259995	-0.02559246	
83.279999	-0.01985796	
83.299995	-0.00763732	
83.320000	0.00547592	
83.339996	0.01787831	
83.360001	0.02379490	
83.379997	0.02164534	
83.400002	0.01185727	
83.419998	-0.00460237	
83.439995	-0.01918146	
83.459999	-0.02738358	
83.479996	-0.02875946	
83.500000	-0.02495943	
83.519997	-0.01914440	
83.540001	-0.00895712	
83.559998	0.00205827	
83.580002	0.01125120	
83.599998	0.01530626	
83.619995	0.01054439	
83.639999	-0.00051126	
83.659996	-0.01519579	
83.680000	-0.02467458	
83.699997	-0.02679266	
83.720001	-0.02307954	
83.739998	-0.01618963	
83.759995	-0.00801869	
83.779999	0.00209364	
83.799995	0.01211618	
83.820000	0.02052246	
83.839996	0.02540748	
83.860001	0.02405415	
83.879997	0.01768173	
83.900002	0.00463839	
83.919998	-0.01185882	
83.939995	-0.02422938	
83.959999	-0.02995344	
83.979996	-0.02804542	
84.000000	-0.02668098	
84.019997	-0.02078931	
84.040001	-0.01120356	
84.059998	0.00357312	
84.080002	0.01669732	
84.099998	0.02561332	
84.119995	0.02803932	
84.139999	0.02216281	
84.159996	0.00829509	
84.180000	-0.01080365	
84.199997	-0.02446334	
84.220001	-0.02986702	
84.239998	-0.02874582	
84.259995	-0.02488296	
84.279999	-0.01782444	
84.299995	-0.00477183	
84.320000	0.00953858	
84.339996	0.02329394	
84.360001	0.03076297	
84.379997	0.03124557	
84.400002	0.02199335	
84.419998	0.00457506	
84.439995	-0.01379345	
84.459999	-0.02531183	
84.479996	-0.02867372	
84.500000	-0.02512923	
84.519997	-0.01944946	
84.540001	-0.00835137	
84.559998	0.00454541	
84.580002	0.01834440	
84.599998	0.02678622	
84.619995	0.02912767	
84.639999	0.02359563	
84.659996	0.00978012	
84.680000	-0.00894566	
84.699997	-0.02339251	
84.720001	-0.02961637	
84.739998	-0.02883762	
84.759995	-0.02644683	
84.779999	-0.02017766	
84.799995	-0.01022588	
84.820000	0.00360715	
84.839996	0.01651640	
84.860001	0.02742077	
84.879997	0.03281114	
84.900002	0.03041276	
84.919998	0.01805989	
84.939995	-0.00395839	
84.959999	-0.02118583	
84.979996	-0.02983670	
85.000000	-0.02851303	
85.019997	-0.02379544	
85.040001	-0.01659055	
85.059998	-0.00434650	
85.080002	0.00741999	
85.099998	0.01554815	
85.119995	0.01749307	
85.139999	0.01086022	
85.159996	-0.00255084	
85.180000	-0.01797722	
85.199997	-0.02769941	
85.220001	-0.02935629	
85.239998	-0.02515702	
85.259995	-0.01548435	
85.279999	-0.00200388	
85.299995	0.01378602	
85.320000	0.02787593	
85.339996	0.03885323	
85.360001	0.04451513	
85.379997	0.04370035	
85.400002	0.03721373	
85.419998	0.02478658	
85.439995	0.00750001	
85.459999	-0.01170973	
85.479996	-0.02493383	
85.500000	-0.02967246	
85.519997	-0.02526584	
85.540001	-0.01486243	
85.559998	0.00042953	
85.580002	0.01677008	
85.599998	0.02859890	
85.619995	0.03420489	
85.639999	0.03241612	
85.659996	0.02308086	
85.680000	0.00621188	
85.699997	-0.01284105	
85.720001	-0.02578601	
85.739998	-0.02928925	
85.759995	-0.02441955	
85.779999	-0.01428616	
85.799995	-0.00074287	
85.820000	0.01442595	
85.839996	0.02602232	
85.860001	0.03402330	
85.879997	0.03711787	
85.900002	0.03501648	
85.919998	0.02815117	
85.939995	0.01388085	
85.959999	-0.00589775	
85.979996	-0.02166188	
86.000000	-0.03002098	
86.019997	-0.02712636	
86.040001	-0.02230316	
86.059998	-0.01219067	
86.080002	-0.00007935	
86.099998	0.01325455	
86.119995	0.02150485	
86.139999	0.02432401	
86.159996	0.02029556	
86.180000	0.00879252	
86.199997	-0.00903864	
86.220001	-0.02321278	
86.239998	-0.03011800	
86.259995	-0.02872021	
86.279999	-0.02517673	
86.299995	-0.01703694	
86.320000	-0.00387451	
86.339996	0.01188962	
86.360001	0.02434877	
86.379997	0.02971202	
86.400002	0.02566639	
86.419998	0.01201847	
86.439995	-0.00784098	
86.459999	-0.02297898	
86.479996	-0.02973124	
86.500000	-0.02702731	
86.519997	-0.02286427	
86.540001	-0.01308681	
86.559998	-0.00070412	
86.580002	0.01475847	
86.599998	0.02554391	
86.619995	0.03176238	
86.639999	0.03039221	
86.659996	0.02263699	
86.680000	0.00801411	
86.699997	-0.01076962	
86.720001	-0.02417985	
86.739998	-0.03005888	
86.759995	-0.02900827	
86.779999	-0.02338679	
86.799995	-0.01364623	
86.820000	0.00224710	
86.839996	0.01755236	
86.860001	0.03081536	
86.879997	0.03760166	
86.900002	0.03856738	
86.919998	0.03364277	
86.939995	0.02312887	
86.959999	0.00745571	
86.979996	-0.01133157	
87.000000	-0.02464882	
87.019997	-0.02981749	
87.040001	-0.02589853	
87.059998	-0.01758237	
87.080002	-0.00457543	
87.099998	0.01008670	
87.119995	0.02287418	
87.139999	0.03045236	
87.159996	0.03163351	
87.180000	0.02633967	
87.199997	0.01376176	
87.220001	-0.00568214	
87.239998	-0.02107163	
87.259995	-0.02938055	
87.279999	-0.02651489	
87.299995	-0.01879807	
87.320000	-0.00533244	
87.339996	0.01159702	
87.360001	0.02619649	
87.379997	0.03525314	
87.400002	0.03832969	
87.419998	0.03540576	
87.439995	0.02926916	
87.459999	0.01716426	
87.479996	0.00220431	
87.500000	-0.01449066	
87.519997	-0.02517655	
87.540001	-0.02891427	
87.559998	-0.02608062	
87.580002	-0.01874332	
87.599998	-0.00710166	
87.619995	0.00732414	
87.639999	0.01887132	
87.659996	0.02535492	
87.680000	0.02650914	
87.699997	0.02269714	
87.720001	0.01434071	
87.739998	-0.00110841	
87.759995	-0.01616134	
87.779999	-0.02589364	
87.799995	-0.02797365	
87.820000	-0.02212375	
87.839996	-0.01135936	
87.860001	0.00586656	
87.879997	0.02132444	
87.900002	0.03342699	
87.919998	0.03879461	
87.939995	0.03760435	
87.959999	0.03094557	
87.979996	0.01706353	
88.000000	-0.00120190	
88.019997	-0.01818761	
88.040001	-0.02793828	
88.059998	-0.02934685	
88.080002	-0.02871583	
88.099998	-0.02478255	
88.119995	-0.01798227	
88.139999	-0.00539830	
88.159996	0.00805134	
88.180000	0.02125286	
88.199997	0.02926090	
88.220001	0.03393184	
88.239998	0.03488778	
88.259995	0.03108083	
88.279999	0.02277815	
88.299995	0.00833921	
88.320000	-0.00894566	
88.339996	-0.02257739	
88.360001	-0.02959564	
88.379997	-0.02902965	
88.400002	-0.02705796	
88.419998	-0.02015257	
88.439995	-0.00902753	
88.459999	0.00628819	
88.479996	0.01941743	
88.500000	0.02703401	
88.519997	0.02629755	
88.540001	0.01593946	
88.559998	-0.00113671	
88.580002	-0.01795769	
88.599998	-0.02775972	
88.619995	-0.02938659	
88.639999	-0.02771525	
88.659996	-0.02202892	
88.680000	-0.01225080	
88.699997	0.00206669	
88.720001	0.01554832	
88.739998	0.02659504	
88.759995	0.03230563	
88.779999	0.03131279	
88.799995	0.02328518	
88.820000	0.00741662	
88.839996	-0.01079759	
