Time	Referenz_left_y_velocity X
67.239998	0.17753652	
67.260002	0.03183383	
67.279999	-0.11788043	
67.299995	-0.20916639	
67.320000	-0.22854063	
67.339996	-0.16178812	
67.360001	-0.00430972	
67.379997	0.20558862	
67.400002	0.39000148	
67.419998	0.49972954	
67.439995	0.48963448	
67.459999	0.31127003	
67.479996	-0.00038221	
67.500000	-0.31516293	
67.519997	-0.50157237	
67.540001	-0.51598716	
67.559998	-0.38347292	
67.580002	-0.17042135	
67.599998	0.05968577	
67.619995	0.24585596	
67.639999	0.36812508	
67.659996	0.40907013	
67.680000	0.33392942	
67.699997	0.12091375	
67.720001	-0.14824563	
67.739998	-0.35265285	
67.760002	-0.42913181	
67.779999	-0.36353615	
67.799995	-0.16978340	
67.820000	0.09117024	
67.839996	0.31768554	
67.860001	0.44912860	
67.879997	0.45905170	
67.900002	0.31967634	
67.919998	0.04386149	
67.939995	-0.24997948	
67.959999	-0.44163433	
67.979996	-0.48620021	
68.000000	-0.38524267	
68.019997	-0.18115614	
68.040001	0.05990084	
68.059998	0.27304479	
68.080002	0.43857691	
68.099998	0.54677868	
68.119995	0.54804051	
68.139999	0.39155680	
68.159996	0.07150270	
68.180000	-0.28820467	
68.199997	-0.54107553	
68.220001	-0.61120266	
68.239998	-0.51385629	
68.260002	-0.29322276	
68.279999	-0.01495467	
68.299995	0.22259283	
68.320000	0.36810988	
68.339996	0.41324219	
68.360001	0.35013741	
68.379997	0.14200348	
68.400002	-0.13302249	
68.419998	-0.35226482	
68.439995	-0.44232702	
68.459999	-0.40188479	
68.479996	-0.24823408	
68.500000	-0.03339777	
68.519997	0.17169559	
68.540001	0.31450987	
68.559998	0.38538659	
68.580002	0.36981171	
68.599998	0.22000822	
68.619995	-0.02492584	
68.639999	-0.26259673	
68.659996	-0.39226148	
68.680000	-0.39350605	
68.699997	-0.29329485	
68.720001	-0.13562523	
68.739998	0.03561208	
68.760002	0.19448900	
68.779999	0.32041594	
68.799995	0.39147606	
68.820000	0.35071370	
68.839996	0.16611373	
68.860001	-0.09691276	
68.879997	-0.31973341	
68.900002	-0.41218862	
68.919998	-0.36458468	
68.939995	-0.20304164	
68.959999	0.02140930	
68.979996	0.24201016	
69.000000	0.40128475	
69.019997	0.48049605	
69.040001	0.44723698	
69.059998	0.25922081	
69.080002	-0.04159664	
69.099998	-0.32986799	
69.119995	-0.49201855	
69.139999	-0.49432135	
69.159996	-0.35749066	
69.180000	-0.13647807	
69.199997	0.10731427	
69.220001	0.31341612	
69.239998	0.45750055	
69.260002	0.52560616	
69.279999	0.47779232	
69.299995	0.28155977	
69.320000	-0.03701198	
69.339996	-0.34817871	
69.360001	-0.53212637	
69.379997	-0.54823220	
69.400002	-0.43249229	
69.419998	-0.23396175	
69.439995	-0.00508812	
69.459999	0.18717410	
69.479996	0.31774125	
69.500000	0.39191619	
69.519997	0.38550431	
69.540001	0.25201267	
69.559998	0.00644748	
69.580002	-0.24647127	
69.599998	-0.40516588	
69.619995	-0.43039700	
69.639999	-0.34310794	
69.659996	-0.18068881	
69.680000	0.01126279	
69.699997	0.19181263	
69.720001	0.33757013	
69.739998	0.42741096	
69.760002	0.41857094	
69.779999	0.25856566	
69.799995	-0.01611697	
69.820000	-0.28537419	
69.839996	-0.43733779	
69.860001	-0.44396520	
69.879997	-0.31864035	
69.900002	-0.11165225	
69.919998	0.11564818	
69.939995	0.30400363	
69.959999	0.43523797	
69.979996	0.50581688	
70.000000	0.46808338	
70.019997	0.29505715	
70.040001	-0.00571708	
70.059998	-0.31439713	
70.080002	-0.50841612	
70.099998	-0.54071212	
70.119995	-0.43674803	
70.139999	-0.23602548	
70.159996	0.01393686	
70.180000	0.23027042	
70.199997	0.38254482	
70.220001	0.46476722	
70.239998	0.46084622	
70.260002	0.31672326	
70.279999	0.03809958	
70.299995	-0.26336917	
70.320000	-0.47191700	
70.339996	-0.52693850	
70.360001	-0.44340640	
70.379997	-0.25974339	
70.400002	-0.03452449	
70.419998	0.17354171	
70.439995	0.33702421	
70.459999	0.44523701	
70.479996	0.47822732	
70.500000	0.38726109	
70.519997	0.15525328	
70.540001	-0.14436574	
70.559998	-0.38716796	
70.580002	-0.49045482	
70.599998	-0.44680089	
70.619995	-0.29853106	
70.639999	-0.09145932	
70.659996	0.11470481	
70.680000	0.28838032	
70.699997	0.41211486	
70.720001	0.47682342	
70.739998	0.44764462	
70.760002	0.29914334	
70.779999	0.03284612	
70.799995	-0.26771578	
70.820000	-0.47992063	
70.839996	-0.54326022	
70.860001	-0.47536853	
70.879997	-0.31408486	
70.900002	-0.10409885	
70.919998	0.09334661	
70.939995	0.24722545	
70.959999	0.36027226	
70.979996	0.43582577	
71.000000	0.41976884	
71.019997	0.28022900	
71.040001	0.02005137	
71.059998	-0.25969747	
71.080002	-0.44705516	
71.099998	-0.48849976	
71.119995	-0.40773374	
71.139999	-0.24869910	
71.159996	-0.04773057	
71.180000	0.13811819	
71.199997	0.29551071	
71.220001	0.41394156	
71.239998	0.47003445	
71.260002	0.39854321	
71.279999	0.16555338	
71.299995	-0.14255209	
71.320000	-0.39132333	
71.339996	-0.48995993	
71.360001	-0.43875426	
71.379997	-0.26799151	
71.400002	-0.03055792	
71.419998	0.19794160	
71.439995	0.36945042	
71.459999	0.47190702	
71.479996	0.48582765	
71.500000	0.35300079	
71.519997	0.07132972	
71.540001	-0.24819832	
71.559998	-0.47385937	
71.580002	-0.53410226	
71.599998	-0.43122700	
71.619995	-0.21318002	
71.639999	0.03878758	
71.659996	0.23651640	
71.680000	0.34650114	
71.699997	0.37931746	
71.720001	0.33203873	
71.739998	0.17444229	
71.760002	-0.06241833	
71.779999	-0.28289664	
71.799995	-0.40802112	
71.820000	-0.41225806	
71.839996	-0.29256150	
71.860001	-0.08056775	
71.879997	0.16031061	
71.900002	0.33571643	
71.919998	0.39625332	
71.939995	0.32780045	
71.959999	0.13071747	
71.979996	-0.12462693	
72.000000	-0.32810917	
72.019997	-0.40095693	
72.040001	-0.32777691	
72.059998	-0.13299094	
72.080002	0.10793422	
72.099998	0.28794724	
72.119995	0.34155211	
72.139999	0.26237172	
72.159996	0.08333334	
72.180000	-0.13180308	
72.199997	-0.29264408	
72.220001	-0.34124577	
72.239998	-0.26941556	
72.260002	-0.09100402	
72.279999	0.13727918	
72.299995	0.33226681	
72.320000	0.43695867	
72.339996	0.43025741	
72.360001	0.29851088	
72.379997	0.04294141	
72.400002	-0.23854631	
72.419998	-0.42661929	
72.439995	-0.47008061	
72.459999	-0.38184521	
72.479996	-0.19051041	
72.500000	0.04819561	
72.519997	0.25933820	
72.540001	0.38776860	
72.559998	0.41807497	
72.580002	0.33530113	
72.599998	0.11453991	
72.619995	-0.16124870	
72.639999	-0.36878136	
72.659996	-0.43975493	
72.680000	-0.36548194	
72.699997	-0.16417664	
72.720001	0.10035978	
72.739998	0.31935549	
72.760002	0.42131987	
72.779999	0.40436906	
72.799995	0.27576420	
72.820000	0.03130416	
72.839996	-0.23462085	
72.860001	-0.40450147	
72.879997	-0.43780130	
72.900002	-0.34233516	
72.919998	-0.13625976	
72.939995	0.12773854	
72.959999	0.34668946	
72.979996	0.45372263	
73.000000	0.42281917	
73.019997	0.24703756	
73.040001	-0.03704831	
73.059998	-0.30517653	
73.080002	-0.45343587	
73.099998	-0.45786497	
73.119995	-0.32833225	
73.139999	-0.10969653	
73.159996	0.12973908	
73.180000	0.30917567	
73.199997	0.39366707	
73.220001	0.35683203	
73.239998	0.17918552	
73.260002	-0.07452651	
73.279999	-0.29462436	
73.299995	-0.39690715	
73.320000	-0.36960712	
73.339996	-0.23052336	
73.360001	-0.03633877	
73.379997	0.15823406	
73.400002	0.31458375	
73.419998	0.42492282	
73.439995	0.44116640	
73.459999	0.30266502	
73.479996	0.03481481	
73.500000	-0.25025794	
73.519997	-0.43619093	
73.540001	-0.47113809	
73.559998	-0.35509700	
73.580002	-0.14142190	
73.599998	0.10368044	
73.619995	0.30980730	
73.639999	0.43895978	
73.659996	0.45750481	
73.680000	0.32189304	
73.699997	0.05405909	
73.720001	-0.23681611	
73.739998	-0.42882827	
73.760002	-0.46056691	
73.779999	-0.33196905	
73.799995	-0.09217718	
73.820000	0.16341780	
73.839996	0.35561332	
73.860001	0.45449832	
73.879997	0.46249163	
73.900002	0.35240436	
73.919998	0.09664057	
73.939995	-0.21172021	
73.959999	-0.44426790	
73.979996	-0.52478677	
74.000000	-0.46784845	
74.019997	-0.30015448	
74.040001	-0.06672278	
74.059998	0.14947063	
74.080002	0.29244697	
74.099998	0.36543363	
74.119995	0.36741829	
74.139999	0.24399284	
74.159996	0.01376165	
74.180000	-0.22400869	
74.199997	-0.37311500	
74.220001	-0.40029883	
74.239998	-0.31269756	
74.260002	-0.14618102	
74.279999	0.05380609	
74.299995	0.24053226	
74.320000	0.38453934	
74.339996	0.46139306	
74.360001	0.42471290	
74.379997	0.23791979	
74.400002	-0.05662340	
74.419998	-0.33433115	
74.439995	-0.48147422	
74.459999	-0.47007433	
74.479996	-0.33193249	
74.500000	-0.11718765	
74.519997	0.11861667	
74.540001	0.31607220	
74.559998	0.45015046	
74.580002	0.49923795	
74.599998	0.41742992	
74.619995	0.18103378	
74.639999	-0.13867350	
74.659996	-0.40627864	
74.680000	-0.52354574	
74.699997	-0.48114052	
74.720001	-0.30889684	
74.739998	-0.06526098	
74.760002	0.17638665	
74.779999	0.35786235	
74.799995	0.46577048	
74.820000	0.48727790	
74.839996	0.37281460	
74.860001	0.10342370	
74.879997	-0.22073014	
74.900002	-0.45925459	
74.919998	-0.54240984	
74.939995	-0.47893235	
74.959999	-0.30091640	
74.979996	-0.06744523	
75.000000	0.14596409	
75.019997	0.29505393	
75.040001	0.37045613	
75.059998	0.36004308	
75.080002	0.20794351	
75.099998	-0.03333357	
75.119995	-0.26047218	
75.139999	-0.38053113	
75.159996	-0.37481955	
75.180000	-0.26408809	
75.199997	-0.10168976	
75.220001	0.04568117	
75.239998	0.16020195	
75.259995	0.25891763	
75.279999	0.34076354	
75.299995	0.33241785	
75.320000	0.18570900	
75.339996	-0.04433193	
75.360001	-0.25307459	
75.379997	-0.36004451	
75.400002	-0.34230867	
75.419998	-0.20765157	
75.439995	0.00018260	
75.459999	0.20425530	
75.479996	0.35570666	
75.500000	0.44461617	
75.519997	0.44905883	
75.540001	0.31687319	
75.559998	0.05003963	
75.580002	-0.24480550	
75.599998	-0.44619334	
75.619995	-0.49337915	
75.639999	-0.38506791	
75.659996	-0.15671036	
75.680000	0.12004302	
75.699997	0.33902389	
75.720001	0.43390530	
75.739998	0.38821432	
75.759995	0.19513193	
75.779999	-0.08236694	
75.799995	-0.32419810	
75.820000	-0.43583682	
75.839996	-0.41292563	
75.860001	-0.27133086	
75.879997	-0.05915063	
75.900002	0.14595073	
75.919998	0.30334842	
75.939995	0.40857267	
75.959999	0.45466402	
75.979996	0.37425414	
76.000000	0.13668476	
76.019997	-0.17002437	
76.040001	-0.40915361	
76.059998	-0.50011826	
76.080002	-0.43595019	
76.099998	-0.24686533	
76.119995	0.01109279	
76.139999	0.24980861	
76.159996	0.40894777	
76.180000	0.48499203	
76.199997	0.46777698	
76.220001	0.30397058	
76.239998	0.00845759	
76.259995	-0.29767504	
76.279999	-0.49458557	
76.299995	-0.53192687	
76.320000	-0.43006489	
76.339996	-0.23284911	
76.360001	-0.00061610	
76.379997	0.19828850	
76.400002	0.33399132	
76.419998	0.40817013	
76.439995	0.39220932	
76.459999	0.24752359	
76.479996	-0.00374025	
76.500000	-0.25717941	
76.519997	-0.40380442	
76.540001	-0.39170358	
76.559998	-0.22237423	
76.580002	0.05068864	
76.599998	0.32429719	
76.619995	0.49050480	
76.639999	0.49568051	
76.659996	0.32982433	
76.680000	0.02901839	
76.699997	-0.29064584	
76.720001	-0.49762675	
76.739998	-0.53902167	
76.759995	-0.42291331	
76.779999	-0.19108577	
76.799995	0.09176063	
76.820000	0.32492200	
76.839996	0.46207756	
76.860001	0.50754797	
76.879997	0.44245923	
76.900002	0.23548624	
76.919998	-0.07636774	
76.939995	-0.36393699	
76.959999	-0.52708715	
76.979996	-0.53338885	
77.000000	-0.38864270	
77.019997	-0.12859510	
77.040001	0.17024706	
77.059998	0.40162468	
77.080002	0.52348244	
77.099998	0.53473490	
77.119995	0.42581391	
77.139999	0.18705793	
77.159996	-0.13393463	
77.180000	-0.41100338	
77.199997	-0.55361617	
77.220001	-0.52987051	
77.239998	-0.35114312	
77.259995	-0.06208796	
77.279999	0.24144782	
77.299995	0.44266987	
77.320000	0.50234067	
77.339996	0.42120862	
77.360001	0.20710091	
77.379997	-0.09795640	
77.400002	-0.37173551	
77.419998	-0.51680773	
77.439995	-0.51977998	
77.459999	-0.39634064	
77.479996	-0.17652963	
77.500000	0.07686979	
77.519997	0.29314223	
77.540001	0.43144992	
77.559998	0.47902623	
77.580002	0.39963555	
77.599998	0.15835042	
77.619995	-0.15778530	
77.639999	-0.41049585	
77.659996	-0.51445383	
77.680000	-0.45689237	
77.699997	-0.25712851	
77.720001	0.02493298	
77.739998	0.28246611	
77.759995	0.43775779	
77.779999	0.49580878	
77.799995	0.45247513	
77.820000	0.26292810	
77.839996	-0.04558245	
77.860001	-0.34399715	
77.879997	-0.52002388	
77.900002	-0.52223331	
77.919998	-0.36342973	
77.939995	-0.08954948	
77.959999	0.21436962	
77.979996	0.44004437	
78.000000	0.53929919	
78.019997	0.51275337	
78.040001	0.36051756	
78.059998	0.07549186	
78.080002	-0.25384104	
78.099998	-0.49736500	
78.119995	-0.56880224	
78.139999	-0.46540263	
78.159996	-0.21099874	
78.180000	0.11820584	
78.199997	0.41089600	
78.220001	0.57518309	
78.239998	0.59015030	
78.259995	0.46423823	
78.279999	0.18954724	
78.299995	-0.16794603	
78.320000	-0.48305124	
78.339996	-0.63819146	
78.360001	-0.59451032	
78.379997	-0.37447011	
78.400002	-0.04292092	
78.419998	0.28578424	
78.439995	0.50742358	
78.459999	0.58278084	
78.479996	0.52714127	
78.500000	0.34294629	
78.519997	0.03625656	
78.540001	-0.29794529	
78.559998	-0.54841655	
78.580002	-0.62904531	
78.599998	-0.52021158	
78.619995	-0.24106331	
78.639999	0.11892314	
78.659996	0.41212785	
78.680000	0.52929366	
78.699997	0.43970278	
78.720001	0.16784680	
78.739998	-0.18032788	
78.759995	-0.45144024	
78.779999	-0.55690217	
78.799995	-0.49935925	
78.820000	-0.31368336	
78.839996	-0.05328504	
78.860001	0.19267622	
78.879997	0.37802309	
78.900002	0.50568026	
78.919998	0.57561117	
78.939995	0.52661198	
78.959999	0.32083806	
78.979996	-0.02027967	
79.000000	-0.37368298	
79.019997	-0.59765935	
79.040001	-0.64031178	
79.059998	-0.52167553	
79.080002	-0.28034872	
79.099998	0.02275146	
79.119995	0.29363099	
79.139999	0.47447067	
79.159996	0.55717862	
79.180000	0.52695566	
79.199997	0.32645711	
79.220001	-0.01318268	
79.239998	-0.35571113	
79.259995	-0.56589901	
79.279999	-0.59366339	
79.299995	-0.46099615	
79.320000	-0.20316893	
79.339996	0.09532201	
79.360001	0.33179024	
79.379997	0.45272076	
79.400002	0.45618850	
79.419998	0.32653955	
79.439995	0.06032944	
79.459999	-0.23764494	
79.479996	-0.44112453	
79.500000	-0.49218130	
79.519997	-0.40111911	
79.540001	-0.19856086	
79.559998	0.05712644	
79.580002	0.28177178	
79.599998	0.42985412	
79.619995	0.50083476	
79.639999	0.48059896	
79.659996	0.34135696	
79.680000	0.08087105	
79.699997	-0.22474153	
79.720001	-0.46088311	
79.739998	-0.54966718	
79.759995	-0.49831685	
79.779999	-0.36060858	
79.799995	-0.17039639	
79.820000	0.03619720	
79.839996	0.23268770	
79.860001	0.40167311	
79.879997	0.53886163	
79.900002	0.59475863	
79.919998	0.49989620	
79.939995	0.23985384	
79.959999	-0.12309062	
79.979996	-0.44441843	
80.000000	-0.61215669	
80.019997	-0.59651142	
80.040001	-0.42133725	
80.059998	-0.14245145	
80.080002	0.16200531	
80.099998	0.40171549	
80.119995	0.53431946	
80.139999	0.56424862	
80.159996	0.49024215	
80.180000	0.30385157	
80.199997	0.01708206	
80.220001	-0.29672843	
80.239998	-0.53311896	
80.259995	-0.62026757	
80.279999	-0.56159991	
80.299995	-0.39360407	
80.320000	-0.15330818	
80.339996	0.09983041	
80.360001	0.31258085	
80.379997	0.45188773	
80.400002	0.51581830	
80.419998	0.48451486	
80.439995	0.32323548	
80.459999	0.03941623	
80.479996	-0.27788910	
80.500000	-0.50179213	
80.519997	-0.57004708	
80.540001	-0.50574458	
80.559998	-0.33774576	
80.580002	-0.10892657	
80.599998	0.12164459	
80.619995	0.30341324	
80.639999	0.43631908	
80.659996	0.51642448	
80.680000	0.51195461	
80.699997	0.39929524	
80.720001	0.16769822	
80.739998	-0.14006980	
80.759995	-0.41781771	
80.779999	-0.56674814	
80.799995	-0.56757438	
80.820000	-0.43977877	
80.839996	-0.20273679	
80.860001	0.08297721	
80.879997	0.33137140	
80.900002	0.48758110	
80.919998	0.54567492	
80.939995	0.48939195	
80.959999	0.29053494	
80.979996	-0.02997417	
81.000000	-0.35502544	
81.019997	-0.55720174	
81.040001	-0.58853203	
81.059998	-0.47473788	
81.080002	-0.25166410	
81.099998	0.02463328	
81.119995	0.27312842	
81.139999	0.44387004	
81.159996	0.53012282	
81.180000	0.52910882	
81.199997	0.39015111	
81.220001	0.11112002	
81.239998	-0.22649819	
81.259995	-0.48831502	
81.279999	-0.59175718	
81.299995	-0.52675545	
81.320000	-0.31611770	
81.339996	-0.01591890	
81.360001	0.28033817	
81.379997	0.48622239	
81.400002	0.57994300	
81.419998	0.57414150	
81.439995	0.45221147	
81.459999	0.22357862	
81.479996	-0.08656161	
81.500000	-0.39040643	
81.519997	-0.59299099	
81.540001	-0.63723683	
81.559998	-0.51877588	
81.580002	-0.26841265	
81.599998	0.05817094	
81.619995	0.34756243	
81.639999	0.50933188	
81.659996	0.52071148	
81.680000	0.40414777	
81.699997	0.16610007	
81.720001	-0.15250339	
81.739998	-0.42825532	
81.759995	-0.56321353	
81.779999	-0.52966505	
81.799995	-0.34418377	
81.820000	-0.05048524	
81.839996	0.26232454	
81.860001	0.46909443	
81.879997	0.52002513	
81.900002	0.41949964	
81.919998	0.19415492	
81.939995	-0.10795154	
81.959999	-0.37634277	
81.979996	-0.51752073	
82.000000	-0.50284219	
82.019997	-0.35600612	
82.040001	-0.11888868	
82.059998	0.14029010	
82.080002	0.36000359	
82.099998	0.49903324	
82.119995	0.54061073	
82.139999	0.46738833	
82.159996	0.25726187	
82.180000	-0.06347830	
82.199997	-0.38427043	
82.220001	-0.57596356	
82.239998	-0.59891182	
82.259995	-0.48572782	
82.279999	-0.26434067	
82.299995	0.00793753	
82.320000	0.23668616	
82.339996	0.36372620	
82.360001	0.38929462	
82.379997	0.30740550	
82.400002	0.09551802	
82.419998	-0.16259433	
82.439995	-0.35173452	
82.459999	-0.40670168	
82.479996	-0.34025216	
82.500000	-0.18485442	
82.519997	0.01614826	
82.540001	0.20586728	
82.559998	0.36470973	
82.580002	0.47964758	
82.599998	0.52968782	
82.619995	0.45916012	
82.639999	0.23648350	
82.659996	-0.09181806	
82.680000	-0.39872101	
82.699997	-0.56520563	
82.720001	-0.56671196	
82.739998	-0.42534602	
82.759995	-0.19181177	
82.779999	0.06325571	
82.799995	0.27211159	
82.820000	0.40488327	
82.839996	0.46305528	
82.860001	0.43554625	
82.879997	0.28919381	
82.900002	0.03148390	
82.919998	-0.25560609	
82.939995	-0.45641395	
82.959999	-0.51236892	
82.979996	-0.44366342	
83.000000	-0.27336678	
83.019997	-0.03373752	
83.040001	0.20817877	
83.059998	0.38004503	
83.080002	0.46125820	
83.099998	0.43714193	
83.119995	0.26749295	
83.139999	-0.01828719	
83.159996	-0.30045378	
83.180000	-0.46085683	
83.199997	-0.46229777	
83.220001	-0.32187998	
83.239998	-0.07151325	
83.259995	0.20675452	
83.279999	0.41260487	
83.299995	0.50201380	
83.320000	0.47467297	
83.339996	0.32306290	
83.360001	0.05122508	
83.379997	-0.24856865	
83.400002	-0.46432033	
83.419998	-0.53100598	
83.439995	-0.45402479	
83.459999	-0.26610863	
83.479996	-0.01904107	
83.500000	0.21016212	
83.519997	0.36306447	
83.540001	0.41900417	
83.559998	0.36768761	
83.580002	0.20327596	
83.599998	-0.04618352	
83.619995	-0.28217146	
83.639999	-0.41274598	
83.659996	-0.39871356	
83.680000	-0.25849530	
83.699997	-0.04387776	
83.720001	0.17865597	
83.739998	0.34080040	
83.759995	0.42434207	
83.779999	0.43784329	
83.799995	0.38041657	
83.820000	0.24958919	
83.839996	0.04756666	
83.860001	-0.20413676	
83.879997	-0.42720136	
83.900002	-0.53950161	
83.919998	-0.51432204	
83.939995	-0.39699042	
83.959999	-0.20753951	
83.979996	0.02205092	
84.000000	0.24171194	
84.019997	0.40213719	
84.040001	0.49741912	
84.059998	0.52479333	
84.080002	0.43195751	
84.099998	0.20440896	
84.119995	-0.11895226	
84.139999	-0.40821555	
84.159996	-0.56455970	
84.180000	-0.56537557	
84.199997	-0.43639910	
84.220001	-0.20847890	
84.239998	0.06872245	
84.259995	0.30721781	
84.279999	0.47065058	
84.299995	0.55443639	
84.320000	0.54517156	
84.339996	0.40013680	
84.360001	0.11719088	
84.379997	-0.22087219	
84.400002	-0.48937711	
84.419998	-0.60645729	
84.439995	-0.55766124	
84.459999	-0.36962613	
84.479996	-0.09401003	
84.500000	0.18675151	
84.519997	0.40064129	
84.540001	0.51175034	
84.559998	0.52040237	
84.580002	0.42209828	
84.599998	0.19915418	
84.619995	-0.11346311	
84.639999	-0.40731034	
84.659996	-0.56894648	
84.680000	-0.57652926	
84.699997	-0.45887065	
84.720001	-0.24412215	
84.739998	0.01378816	
84.759995	0.24217395	
84.779999	0.40250695	
84.799995	0.50694937	
84.820000	0.55166864	
84.839996	0.48922604	
84.860001	0.29427075	
84.879997	-0.02848865	
84.900002	-0.36281165	
84.919998	-0.58281630	
84.939995	-0.63379431	
84.959999	-0.52515626	
84.979996	-0.28277197	
85.000000	0.02837391	
85.019997	0.28936946	
85.040001	0.42591441	
85.059998	0.44394994	
85.080002	0.36276466	
85.099998	0.15736085	
85.119995	-0.12451120	
85.139999	-0.36288297	
85.159996	-0.47438583	
85.180000	-0.43657029	
85.199997	-0.25981668	
85.220001	0.01317548	
85.239998	0.29826060	
85.259995	0.50919920	
85.279999	0.62267619	
85.299995	0.63760960	
85.320000	0.54374021	
85.339996	0.35584417	
85.360001	0.10668097	
85.379997	-0.17358418	
85.400002	-0.45110178	
85.419998	-0.64647704	
85.439995	-0.70197088	
85.459999	-0.60631204	
85.479996	-0.37679756	
85.500000	-0.05267788	
85.519997	0.28416124	
85.540001	0.52351379	
85.559998	0.61267674	
85.580002	0.55526876	
85.599998	0.36716333	
85.619995	0.06567808	
85.639999	-0.27220610	
85.659996	-0.53146011	
85.680000	-0.63577801	
85.699997	-0.56995958	
85.720001	-0.35531807	
85.739998	-0.04292545	
85.759995	0.27613094	
85.779999	0.49843585	
85.799995	0.58722109	
85.820000	0.56488067	
85.839996	0.44831240	
85.860001	0.25594145	
85.879997	0.01270659	
85.900002	-0.26615265	
85.919998	-0.51143813	
85.939995	-0.64293480	
85.959999	-0.62270057	
85.979996	-0.47408363	
86.000000	-0.21970312	
86.019997	0.08327939	
86.040001	0.34305590	
86.059998	0.47928151	
86.080002	0.49253917	
86.099998	0.41357523	
86.119995	0.22097661	
86.139999	-0.06809747	
86.159996	-0.35292083	
86.180000	-0.51900721	
86.199997	-0.53793120	
86.220001	-0.43204558	
86.239998	-0.22007982	
86.259995	0.05945145	
86.279999	0.32029220	
86.299995	0.49275720	
86.320000	0.55916047	
86.339996	0.51181853	
86.360001	0.31251335	
86.379997	-0.01853281	
86.400002	-0.35488155	
86.419998	-0.56247675	
86.439995	-0.58562404	
86.459999	-0.45695454	
86.479996	-0.20873351	
86.500000	0.09132987	
86.519997	0.35002136	
86.540001	0.50210440	
86.559998	0.55201346	
86.580002	0.50902271	
86.599998	0.34988242	
86.619995	0.09084322	
86.639999	-0.22400303	
86.659996	-0.48216200	
86.680000	-0.60566211	
86.699997	-0.58110946	
86.720001	-0.43166277	
86.739998	-0.17893673	
86.759995	0.12386847	
86.779999	0.38443342	
86.799995	0.55385619	
86.820000	0.62154925	
86.839996	0.58432949	
86.860001	0.43224987	
86.879997	0.19162649	
86.900002	-0.08912002	
86.919998	-0.37367535	
86.939995	-0.58185518	
86.959999	-0.65731144	
86.979996	-0.58263236	
87.000000	-0.38479513	
87.019997	-0.09473441	
87.040001	0.21898906	
87.059998	0.45740199	
87.080002	0.56612211	
87.099998	0.54613370	
87.119995	0.41740918	
87.139999	0.18456006	
87.159996	-0.12796690	
87.180000	-0.41935274	
87.199997	-0.58862925	
87.220001	-0.59416384	
87.239998	-0.44769725	
87.259995	-0.17107061	
87.279999	0.17342572	
87.299995	0.46300164	
87.320000	0.60968286	
87.339996	0.61329573	
87.360001	0.50468475	
87.379997	0.30064696	
87.400002	0.04399181	
87.419998	-0.21618243	
87.439995	-0.44289154	
87.459999	-0.58548826	
87.479996	-0.61274558	
87.500000	-0.52372336	
87.519997	-0.33212769	
87.540001	-0.07013862	
87.559998	0.21032552	
87.580002	0.41931590	
87.599998	0.51399589	
87.619995	0.49935994	
87.639999	0.38908854	
87.659996	0.19369484	
87.680000	-0.06585410	
87.699997	-0.32090464	
87.720001	-0.48898554	
87.739998	-0.53627765	
87.759995	-0.45607701	
87.779999	-0.24863790	
87.799995	0.05973712	
87.820000	0.36131060	
87.839996	0.56448728	
87.860001	0.63337564	
87.879997	0.56891191	
87.900002	0.38470125	
87.919998	0.10949307	
87.939995	-0.20027152	
87.959999	-0.47622734	
87.979996	-0.63562703	
88.000000	-0.64840329	
88.019997	-0.54448223	
88.040001	-0.35452700	
88.059998	-0.11699015	
88.080002	0.12116676	
88.099998	0.30782774	
88.119995	0.44581997	
88.139999	0.53231055	
88.159996	0.54287308	
88.180000	0.47360700	
88.199997	0.32480755	
88.220001	0.12709890	
88.239998	-0.09660543	
88.259995	-0.32554498	
88.279999	-0.51733375	
88.299995	-0.61025488	
88.320000	-0.57877177	
88.339996	-0.44879299	
88.360001	-0.23997566	
88.379997	0.01326253	
88.400002	0.25732967	
88.419998	0.43556175	
88.439995	0.52953279	
88.459999	0.52531636	
88.479996	0.37771037	
88.500000	0.09476738	
88.519997	-0.23647803	
88.540001	-0.48506132	
88.559998	-0.57692969	
88.580002	-0.51640511	
88.599998	-0.33487496	
88.619995	-0.07705747	
88.639999	0.18724176	
88.659996	0.38609341	
88.680000	0.50879586	
88.699997	0.56001282	
88.720001	0.50813115	
88.739998	0.33939281	
88.759995	0.07119710	
88.779999	-0.23631874	
88.799995	-0.48923871	
88.820000	-0.60834777	
88.839996	-0.58006930	
88.860001	-0.43387327	
88.879997	-0.20360225	
88.900002	0.05119969	
88.919998	0.27347854	
88.939995	0.43260759	
88.959999	0.53127891	
88.979996	0.55644298	
89.000000	0.47140664	
89.019997	0.27780136	
89.040001	-0.00281365	
89.059998	-0.30402255	
89.079994	-0.52913606	
89.099998	-0.61501771	
89.119995	-0.55477071	
89.139999	-0.37594372	
89.159996	-0.10775758	
89.180000	0.17949006	
89.199997	0.41455752	
89.220001	0.54335016	
89.239998	0.55703485	
89.259995	0.45676902	
89.279999	0.23392889	
89.299995	-0.08814635	
89.320000	-0.40236273	
89.339996	-0.58759767	
89.360001	-0.60795122	
89.379997	-0.49207965	
89.400002	-0.26813027	
89.419998	0.02280206	
89.439995	0.29381663	
89.459999	0.47432205	
89.479996	0.54478306	
89.500000	0.51285470	
89.519997	0.34419668	
89.540001	0.04680316	
89.559998	-0.28646961	
89.579994	-0.52208596	
89.599998	-0.59177881	
