Time	Referenz_right_y_velocity X
67.279999	-0.26173344	
67.299995	-0.05621722	
67.320000	0.17944784	
67.339996	0.34466821	
67.360001	0.36916736	
67.379997	0.24808872	
67.400002	0.02846319	
67.419998	-0.20448247	
67.439995	-0.34780172	
67.459999	-0.35478061	
67.479996	-0.22259060	
67.500000	0.00389945	
67.519997	0.22965859	
67.540001	0.35338250	
67.559998	0.32737571	
67.580002	0.15966886	
67.599998	-0.07344711	
67.619995	-0.27307409	
67.639999	-0.35819361	
67.659996	-0.30556124	
67.680000	-0.13192290	
67.699997	0.10323638	
67.720001	0.29966560	
67.739998	0.37806630	
67.760002	0.31956831	
67.779999	0.13878700	
67.799995	-0.10144322	
67.820000	-0.29959035	
67.839996	-0.38260391	
67.860001	-0.33620614	
67.879997	-0.17395627	
67.900002	0.04446337	
67.919998	0.23680139	
67.939995	0.34040329	
67.959999	0.34730425	
67.979996	0.26448041	
68.000000	0.08853832	
68.019997	-0.12224908	
68.040001	-0.29097256	
68.059998	-0.36561212	
68.080002	-0.33737788	
68.099998	-0.20307554	
68.119995	-0.00355095	
68.139999	0.17786813	
68.159996	0.28359964	
68.180000	0.30140513	
68.199997	0.22949597	
68.220001	0.06134843	
68.239998	-0.13649477	
68.260002	-0.27646920	
68.279999	-0.32064790	
68.299995	-0.26650399	
68.320000	-0.11351501	
68.339996	0.09026958	
68.360001	0.25481421	
68.379997	0.33076292	
68.400002	0.30255666	
68.419998	0.16343327	
68.439995	-0.04848209	
68.459999	-0.23488256	
68.479996	-0.32721677	
68.500000	-0.31010038	
68.519997	-0.18802489	
68.540001	0.00821234	
68.559998	0.20138849	
68.580002	0.31730956	
68.599998	0.33393571	
68.619995	0.24921227	
68.639999	0.06520261	
68.659996	-0.14851534	
68.680000	-0.30474916	
68.699997	-0.35088295	
68.720001	-0.27433622	
68.739998	-0.09617690	
68.760002	0.11181467	
68.779999	0.25767791	
68.799995	0.29567468	
68.820000	0.22119784	
68.839996	0.05847182	
68.860001	-0.13150139	
68.879997	-0.26285112	
68.900002	-0.28488240	
68.919998	-0.19531056	
68.939995	-0.01496312	
68.959999	0.18286709	
68.979996	0.31319001	
69.000000	0.32389885	
69.019997	0.20495081	
69.040001	0.00113329	
69.059998	-0.20208599	
69.080002	-0.31664768	
69.099998	-0.31043291	
69.119995	-0.17976914	
69.139999	0.03203612	
69.159996	0.23099075	
69.180000	0.33509532	
69.199997	0.31917956	
69.220001	0.18636198	
69.239998	-0.02755987	
69.260002	-0.22928624	
69.279999	-0.33148950	
69.299995	-0.30616325	
69.320000	-0.15487230	
69.339996	0.08254166	
69.360001	0.30411607	
69.379997	0.41393489	
69.400002	0.37263003	
69.419998	0.18700285	
69.439995	-0.07754729	
69.459999	-0.30743033	
69.479996	-0.40537488	
69.500000	-0.34301963	
69.519997	-0.13590288	
69.540001	0.12961888	
69.559998	0.32244441	
69.580002	0.35762560	
69.599998	0.23393510	
69.619995	0.01147935	
69.639999	-0.21862808	
69.659996	-0.35353655	
69.680000	-0.33970779	
69.699997	-0.18796678	
69.720001	0.03198334	
69.739998	0.22753103	
69.760002	0.31060222	
69.779999	0.24145688	
69.799995	0.05577440	
69.820000	-0.15754662	
69.839996	-0.29329211	
69.860001	-0.29242635	
69.879997	-0.16188478	
69.900002	0.04886176	
69.919998	0.24676940	
69.939995	0.33669576	
69.959999	0.27056983	
69.979996	0.08461534	
70.000000	-0.13040498	
70.019997	-0.28908774	
70.040001	-0.32592651	
70.059998	-0.21859051	
70.080002	0.00081497	
70.099998	0.22665465	
70.119995	0.35749102	
70.139999	0.34261620	
70.159996	0.17773476	
70.180000	-0.06581791	
70.199997	-0.27794579	
70.220001	-0.36278203	
70.239998	-0.30674824	
70.260002	-0.12464357	
70.279999	0.10895607	
70.299995	0.28977531	
70.320000	0.33474961	
70.339996	0.23983173	
70.360001	0.04894545	
70.379997	-0.16846241	
70.400002	-0.30977577	
70.419998	-0.31529126	
70.439995	-0.18494004	
70.459999	0.02960394	
70.479996	0.23521791	
70.500000	0.33312210	
70.519997	0.27647969	
70.540001	0.09216284	
70.559998	-0.12472696	
70.580002	-0.28772789	
70.599998	-0.33097285	
70.619995	-0.24212925	
70.639999	-0.03707507	
70.659996	0.19545832	
70.680000	0.34721586	
70.699997	0.35741824	
70.720001	0.22431846	
70.739998	-0.00041307	
70.760002	-0.23015878	
70.779999	-0.35876140	
70.799995	-0.33725554	
70.820000	-0.17338803	
70.839996	0.06001012	
70.860001	0.26466557	
70.879997	0.35201707	
70.900002	0.28688064	
70.919998	0.09683801	
70.939995	-0.13746831	
70.959999	-0.31106737	
70.979996	-0.35382873	
71.000000	-0.26194045	
71.019997	-0.06743549	
71.040001	0.15156642	
71.059998	0.30291000	
71.080002	0.32744253	
71.099998	0.22488607	
71.119995	0.03476309	
71.139999	-0.17031214	
71.159996	-0.30039898	
71.180000	-0.30360696	
71.199997	-0.17623299	
71.220001	0.02792495	
71.239998	0.21944484	
71.260002	0.30715540	
71.279999	0.24637260	
71.299995	0.06726878	
71.320000	-0.13591543	
71.339996	-0.28061047	
71.360001	-0.31366795	
71.379997	-0.22443922	
71.400002	-0.03898155	
71.419998	0.16024591	
71.439995	0.29120830	
71.459999	0.30862895	
71.479996	0.20539901	
71.500000	0.01510251	
71.519997	-0.17633697	
71.540001	-0.29216906	
71.559998	-0.29137519	
71.580002	-0.16921404	
71.599998	0.02895903	
71.619995	0.21107188	
71.639999	0.28980941	
71.659996	0.24245551	
71.680000	0.08680680	
71.699997	-0.10790144	
71.720001	-0.25193465	
71.739998	-0.27611008	
71.760002	-0.18117855	
71.779999	-0.00384369	
71.799995	0.17354842	
71.820000	0.26783425	
71.839996	0.23657887	
71.860001	0.09131937	
71.879997	-0.08937378	
71.900002	-0.22597882	
71.919998	-0.24871270	
71.939995	-0.15393738	
71.959999	0.00676394	
71.979996	0.15855823	
72.000000	0.22105503	
72.019997	0.15672241	
72.040001	0.00276100	
72.059998	-0.15160485	
72.080002	-0.23223041	
72.099998	-0.20394945	
72.119995	-0.07211781	
72.139999	0.12485765	
72.159996	0.30963153	
72.180000	0.40487042	
72.199997	0.37059763	
72.220001	0.19702512	
72.239998	-0.05986092	
72.260002	-0.29238418	
72.279999	-0.40539277	
72.299995	-0.36087480	
72.320000	-0.17546625	
72.339996	0.07995675	
72.360001	0.29050907	
72.379997	0.37426618	
72.400002	0.31759483	
72.419998	0.14426367	
72.439995	-0.09093846	
72.459999	-0.29079419	
72.479996	-0.37645298	
72.500000	-0.32369483	
72.519997	-0.14364931	
72.540001	0.10304081	
72.559998	0.31535515	
72.580002	0.40012068	
72.599998	0.32548860	
72.619995	0.11332515	
72.639999	-0.14770702	
72.659996	-0.34610280	
72.680000	-0.40668809	
72.699997	-0.31794408	
72.720001	-0.11127984	
72.739998	0.13748439	
72.760002	0.31613001	
72.779999	0.36616334	
72.799995	0.27625123	
72.820000	0.07872312	
72.839996	-0.15299065	
72.860001	-0.31813848	
72.879997	-0.36102110	
72.900002	-0.27487615	
72.919998	-0.08162021	
72.939995	0.15247011	
72.959999	0.33471635	
72.979996	0.40909433	
73.000000	0.35609621	
73.019997	0.18758047	
73.040001	-0.05713091	
73.059998	-0.27757275	
73.080002	-0.39972627	
73.099998	-0.39112821	
73.119995	-0.25185007	
73.139999	-0.02783815	
73.159996	0.20490864	
73.180000	0.35667512	
73.199997	0.39162633	
73.220001	0.29816478	
73.239998	0.08779668	
73.260002	-0.16380970	
73.279999	-0.35265043	
73.299995	-0.41020808	
73.320000	-0.32904562	
73.339996	-0.13132221	
73.360001	0.11618642	
73.379997	0.30582771	
73.400002	0.37199479	
73.419998	0.30874130	
73.439995	0.13861166	
73.459999	-0.09125219	
73.479996	-0.28192490	
73.500000	-0.36779737	
73.519997	-0.32887584	
73.540001	-0.17058061	
73.559998	0.06397873	
73.580002	0.27160969	
73.599998	0.37568009	
73.619995	0.36428544	
73.639999	0.24104445	
73.659996	0.01764328	
73.680000	-0.21781565	
73.699997	-0.36225158	
73.720001	-0.38805178	
73.739998	-0.30544823	
73.760002	-0.13446964	
73.779999	0.07366572	
73.799995	0.24919339	
73.820000	0.34649420	
73.839996	0.36725336	
73.860001	0.31397814	
73.879997	0.18769433	
73.900002	0.00171519	
73.919998	-0.20134379	
73.939995	-0.34914419	
73.959999	-0.39808127	
73.979996	-0.34093136	
74.000000	-0.19285336	
74.019997	0.01503030	
74.040001	0.21721295	
74.059998	0.34662026	
74.080002	0.37689555	
74.099998	0.31345823	
74.119995	0.15946062	
74.139999	-0.05743663	
74.159996	-0.25945973	
74.180000	-0.37495989	
74.199997	-0.37541592	
74.220001	-0.26216030	
74.239998	-0.05623000	
74.260002	0.17557572	
74.279999	0.34329531	
74.299995	0.40679657	
74.320000	0.35142052	
74.339996	0.18282588	
74.360001	-0.06553528	
74.379997	-0.28762013	
74.400002	-0.40811852	
74.419998	-0.39629489	
74.439995	-0.26087737	
74.459999	-0.04260290	
74.479996	0.18204461	
74.500000	0.32677925	
74.519997	0.35554367	
74.540001	0.26249740	
74.559998	0.06920742	
74.580002	-0.15551361	
74.599998	-0.31957117	
74.619995	-0.35925496	
74.639999	-0.26543745	
74.659996	-0.06577351	
74.680000	0.17124785	
74.699997	0.34669685	
74.720001	0.39212900	
74.739998	0.29811910	
74.760002	0.09039954	
74.779999	-0.15898949	
74.799995	-0.34567052	
74.820000	-0.40156043	
74.839996	-0.31744644	
74.860001	-0.11791048	
74.879997	0.13229978	
74.900002	0.32392597	
74.919998	0.39741743	
74.939995	0.35196698	
74.959999	0.20410056	
74.979996	-0.02975264	
75.000000	-0.25505495	
75.019997	-0.38616326	
75.040001	-0.39048913	
75.059998	-0.27149457	
75.080002	-0.04988143	
75.099998	0.19486153	
75.119995	0.35897151	
75.139999	0.39438081	
75.159996	0.30264047	
75.180000	0.09864745	
75.199997	-0.15061411	
75.220001	-0.33983165	
75.239998	-0.40039393	
75.259995	-0.31652915	
75.279999	-0.10894942	
75.299995	0.14799847	
75.320000	0.34819293	
75.339996	0.42895895	
75.360001	0.36686546	
75.379997	0.17214602	
75.400002	-0.09793586	
75.419998	-0.32596192	
75.439995	-0.42762804	
75.459999	-0.37562963	
75.479996	-0.18856587	
75.500000	0.07171529	
75.519997	0.29625240	
75.540001	0.40113145	
75.559998	0.35734260	
75.580002	0.17221351	
75.599998	-0.08432198	
75.619995	-0.30305097	
75.639999	-0.40695253	
75.659996	-0.37883538	
75.680000	-0.22420129	
75.699997	0.01105746	
75.720001	0.24212013	
75.739998	0.38093498	
75.759995	0.39951673	
75.779999	0.30756867	
75.799995	0.11204663	
75.820000	-0.12907462	
75.839996	-0.32812145	
75.860001	-0.41096911	
75.879997	-0.35457385	
75.900002	-0.17554456	
75.919998	0.06893572	
75.939995	0.27862564	
75.959999	0.37671030	
75.979996	0.34578943	
76.000000	0.20572814	
76.019997	-0.01912793	
76.040001	-0.24308987	
76.059998	-0.37573969	
76.080002	-0.38148764	
76.099998	-0.26775074	
76.119995	-0.06765752	
76.139999	0.15983713	
76.159996	0.33867389	
76.180000	0.42219424	
76.199997	0.40505511	
76.220001	0.29801914	
76.239998	0.11113325	
76.259995	-0.12189481	
76.279999	-0.33179590	
76.299995	-0.44972098	
76.320000	-0.43817541	
76.339996	-0.30553845	
76.360001	-0.08418110	
76.379997	0.15878634	
76.400002	0.33854190	
76.419998	0.41148022	
76.439995	0.37017977	
76.459999	0.23443900	
76.479996	0.01336062	
76.500000	-0.21120979	
76.519997	-0.36617193	
76.540001	-0.41631258	
76.559998	-0.35542732	
76.580002	-0.19559455	
76.599998	0.02837149	
76.619995	0.22928520	
76.639999	0.35487708	
76.659996	0.39519316	
76.680000	0.34206507	
76.699997	0.17854477	
76.720001	-0.06176858	
76.739998	-0.27989456	
76.759995	-0.40781593	
76.779999	-0.40735650	
76.799995	-0.28336802	
76.820000	-0.06659109	
76.839996	0.16883457	
76.860001	0.32914051	
76.879997	0.37557799	
76.900002	0.30210987	
76.919998	0.12455882	
76.939995	-0.10661411	
76.959999	-0.29645470	
76.979996	-0.38346267	
77.000000	-0.35307395	
77.019997	-0.21131510	
77.040001	0.00611990	
77.059998	0.21821897	
77.080002	0.35615674	
77.099998	0.40517172	
77.119995	0.36661398	
77.139999	0.22712278	
77.159996	-0.00396768	
77.180000	-0.23758836	
77.199997	-0.39161548	
77.220001	-0.43364149	
77.239998	-0.35413671	
77.259995	-0.16734841	
77.279999	0.07986405	
77.299995	0.28265604	
77.320000	0.39062738	
77.339996	0.39253777	
77.360001	0.29059753	
77.379997	0.07726324	
77.400002	-0.17104837	
77.419998	-0.35188296	
77.439995	-0.41225553	
77.459999	-0.33848870	
77.479996	-0.15405242	
77.500000	0.08807564	
77.519997	0.29383421	
77.540001	0.39982042	
77.559998	0.38392350	
77.580002	0.26182231	
77.599998	0.03815975	
77.619995	-0.20600618	
77.639999	-0.38085750	
77.659996	-0.43037269	
77.680000	-0.34928674	
77.699997	-0.16079751	
77.720001	0.08605250	
77.739998	0.28765219	
77.759995	0.38058788	
77.779999	0.35331312	
77.799995	0.22078662	
77.820000	-0.00270742	
77.839996	-0.22978111	
77.860001	-0.36924616	
77.879997	-0.38395521	
77.900002	-0.27803072	
77.919998	-0.08170930	
77.939995	0.14734672	
77.959999	0.32605153	
77.979996	0.40851927	
78.000000	0.38014388	
78.019997	0.23554976	
78.040001	-0.00676134	
78.059998	-0.24992648	
78.080002	-0.40408421	
78.099998	-0.42164546	
78.119995	-0.30445412	
78.139999	-0.08726203	
78.159996	0.16088262	
78.180000	0.34768021	
78.199997	0.42763051	
78.220001	0.39172658	
78.239998	0.24645580	
78.259995	0.00517120	
78.279999	-0.24547680	
78.299995	-0.41299120	
78.320000	-0.43853691	
78.339996	-0.31984454	
78.360001	-0.08874321	
78.379997	0.16993178	
78.400002	0.35581779	
78.419998	0.41798905	
78.439995	0.34874582	
78.459999	0.16543379	
78.479996	-0.08860824	
78.500000	-0.30711716	
78.519997	-0.41825569	
78.540001	-0.41016594	
78.559998	-0.29158518	
78.580002	-0.09314923	
78.599998	0.12738761	
78.619995	0.29008836	
78.639999	0.37279865	
78.659996	0.38449526	
78.680000	0.30814385	
78.699997	0.13760440	
78.720001	-0.09503907	
78.739998	-0.29577103	
78.759995	-0.40932345	
78.779999	-0.41458505	
78.799995	-0.32277760	
78.820000	-0.15397923	
78.839996	0.04675256	
78.860001	0.21530113	
78.879997	0.32990301	
78.900002	0.38074067	
78.919998	0.35933489	
78.939995	0.24740158	
78.959999	0.05086025	
78.979996	-0.16730259	
79.000000	-0.33639526	
79.019997	-0.40685898	
79.040001	-0.36779496	
79.059998	-0.23189029	
79.080002	-0.03174424	
79.099998	0.17137869	
79.119995	0.33346766	
79.139999	0.42133477	
79.159996	0.42776337	
79.180000	0.34175986	
79.199997	0.16639909	
79.220001	-0.07712490	
79.239998	-0.31314647	
79.259995	-0.45383465	
79.279999	-0.46086875	
79.299995	-0.33914071	
79.320000	-0.11180039	
79.339996	0.15067936	
79.360001	0.35035905	
79.379997	0.43495578	
79.400002	0.41062385	
79.419998	0.29707590	
79.439995	0.10206795	
79.459999	-0.13474543	
79.479996	-0.33924052	
79.500000	-0.45060483	
79.519997	-0.44861069	
79.540001	-0.34436023	
79.559998	-0.15187357	
79.580002	0.07586364	
79.599998	0.26354861	
79.619995	0.35956332	
79.639999	0.37303439	
79.659996	0.33068979	
79.680000	0.23162442	
79.699997	0.11377473	
79.720001	0.00061014	
79.739998	-0.09736942	
79.759995	-0.21342857	
79.779999	-0.31867772	
79.799995	-0.37310940	
79.820000	-0.35967118	
79.839996	-0.28027701	
79.860001	-0.13378190	
79.879997	0.06183222	
79.900002	0.22857988	
79.919998	0.32111821	
79.939995	0.33824959	
79.959999	0.28434819	
79.979996	0.15903606	
80.000000	-0.02265454	
80.019997	-0.19703779	
80.040001	-0.31553078	
80.059998	-0.35142207	
80.080002	-0.30885959	
80.099998	-0.20133336	
80.119995	-0.04631763	
80.139999	0.11384402	
80.159996	0.25439736	
80.180000	0.34086803	
80.199997	0.37029171	
80.220001	0.33844969	
80.239998	0.24561091	
80.259995	0.10364759	
80.279999	-0.07437222	
80.299995	-0.24206741	
80.320000	-0.35714144	
80.339996	-0.39691252	
80.360001	-0.34826154	
80.379997	-0.20978144	
80.400002	-0.01161117	
80.419998	0.18100818	
80.439995	0.32864770	
80.459999	0.40072158	
80.479996	0.39355579	
80.500000	0.31604829	
80.519997	0.18407638	
80.540001	0.01898097	
80.559998	-0.17902707	
80.580002	-0.34817928	
80.599998	-0.43436137	
80.619995	-0.41579261	
80.639999	-0.30064806	
80.659996	-0.10335106	
80.680000	0.12815602	
80.699997	0.30415758	
80.720001	0.39083114	
80.739998	0.39031056	
80.759995	0.32936651	
80.779999	0.22613379	
80.799995	0.10680372	
80.820000	-0.01744565	
80.839996	-0.16770127	
80.860001	-0.31277207	
80.879997	-0.40752324	
80.900002	-0.42588535	
80.919998	-0.36344600	
80.939995	-0.21337797	
80.959999	-0.00243156	
80.979996	0.19041143	
81.000000	0.32267919	
81.019997	0.37940726	
81.040001	0.36673120	
81.059998	0.27791196	
81.080002	0.13510157	
81.099998	-0.03740873	
81.119995	-0.22011751	
81.139999	-0.36029366	
81.159996	-0.41286007	
81.180000	-0.37680715	
81.199997	-0.25867274	
81.220001	-0.07924900	
81.239998	0.12442527	
81.259995	0.28609392	
81.279999	0.38233867	
81.299995	0.41244641	
81.320000	0.37290457	
81.339996	0.26707700	
81.360001	0.11282267	
81.379997	-0.06331848	
81.400002	-0.25220883	
81.419998	-0.39328310	
81.439995	-0.44793934	
81.459999	-0.39974597	
81.479996	-0.26409206	
81.500000	-0.06581903	
81.519997	0.14749499	
81.540001	0.30682477	
81.559998	0.38972047	
81.580002	0.39892569	
81.599998	0.34512576	
81.619995	0.24348679	
81.639999	0.11529018	
81.659996	-0.02513328	
81.680000	-0.19486353	
81.699997	-0.34892482	
81.720001	-0.43771449	
81.739998	-0.42482412	
81.759995	-0.30980426	
81.779999	-0.10617154	
81.799995	0.14673179	
81.820000	0.34789789	
81.839996	0.43170729	
81.860001	0.39672768	
81.879997	0.28806660	
81.900002	0.13310476	
81.919998	-0.03353095	
81.939995	-0.19514485	
81.959999	-0.32890287	
81.979996	-0.40369585	
82.000000	-0.39980632	
82.019997	-0.31737822	
82.040001	-0.15757960	
82.059998	0.04702842	
82.080002	0.23852341	
82.099998	0.34769323	
82.119995	0.35572895	
82.139999	0.27294379	
82.159996	0.10669085	
82.180000	-0.10273936	
82.199997	-0.28221211	
82.220001	-0.37167108	
82.239998	-0.35658377	
82.259995	-0.25004774	
82.279999	-0.07195091	
82.299995	0.13591306	
82.320000	0.31879234	
82.339996	0.42892230	
82.360001	0.45341519	
82.379997	0.39441502	
82.400002	0.24355131	
82.419998	0.02199125	
82.439995	-0.22397505	
82.459999	-0.40907359	
82.479996	-0.48174700	
82.500000	-0.43045247	
82.519997	-0.26594460	
82.540001	-0.02380100	
82.559998	0.22729291	
82.580002	0.39833879	
82.599998	0.44823137	
82.619995	0.39619833	
82.639999	0.27637061	
82.659996	0.11681189	
82.680000	-0.06434387	
82.699997	-0.24409501	
82.720001	-0.38333192	
82.739998	-0.44559172	
82.759995	-0.41862971	
82.779999	-0.30421939	
82.799995	-0.10565384	
82.820000	0.12337598	
82.839996	0.31714284	
82.860001	0.42000559	
82.879997	0.42534322	
82.900002	0.33707774	
82.919998	0.15423733	
82.939995	-0.09158635	
82.959999	-0.32051244	
82.979996	-0.45200983	
83.000000	-0.45158339	
83.019997	-0.33127642	
83.040001	-0.11474473	
83.059998	0.14000095	
83.080002	0.34396330	
83.099998	0.44257152	
83.119995	0.42156947	
83.139999	0.28917554	
83.159996	0.03871084	
83.180000	-0.23337059	
83.199997	-0.42068955	
83.220001	-0.47271964	
83.239998	-0.39752984	
83.259995	-0.21181974	
83.279999	0.04243135	
83.299995	0.27172044	
83.320000	0.41935128	
83.339996	0.47416380	
83.360001	0.44638482	
83.379997	0.31978413	
83.400002	0.10903654	
83.419998	-0.14157128	
83.439995	-0.36338291	
83.459999	-0.48571593	
83.479996	-0.48613441	
83.500000	-0.37897345	
83.519997	-0.18119922	
83.540001	0.05909103	
83.559998	0.27723041	
83.580002	0.40962631	
83.599998	0.44015792	
83.619995	0.36905938	
83.639999	0.19165847	
83.659996	-0.06276317	
83.680000	-0.30605334	
83.699997	-0.44811964	
83.720001	-0.45548400	
83.739998	-0.34495181	
83.759995	-0.14418171	
83.779999	0.09955977	
83.799995	0.31128705	
83.820000	0.43172058	
83.839996	0.44794190	
83.860001	0.36674935	
83.879997	0.17924482	
83.900002	-0.08337737	
83.919998	-0.33034453	
83.939995	-0.46739420	
83.959999	-0.46190980	
83.979996	-0.32628483	
84.000000	-0.09279148	
84.019997	0.16497330	
84.040001	0.36194745	
84.059998	0.45043719	
84.080002	0.43270221	
84.099998	0.32219651	
84.119995	0.12445650	
84.139999	-0.11943493	
84.159996	-0.33989435	
84.180000	-0.46717665	
84.199997	-0.46771598	
84.220001	-0.34658098	
84.239998	-0.13597913	
84.259995	0.09998935	
84.279999	0.29038861	
84.299995	0.38724706	
84.320000	0.38855618	
84.339996	0.30387548	
84.360001	0.13355651	
84.379997	-0.09117061	
84.400002	-0.29997316	
84.419998	-0.41974449	
84.439995	-0.42024702	
84.459999	-0.30676493	
84.479996	-0.10592107	
84.500000	0.12462023	
84.519997	0.31427345	
84.540001	0.41599396	
84.559998	0.42180738	
84.580002	0.33292374	
84.599998	0.14846735	
84.619995	-0.09750944	
84.639999	-0.32349080	
84.659996	-0.44911304	
84.680000	-0.43974763	
84.699997	-0.30421665	
84.720001	-0.07326935	
84.739998	0.18115801	
84.759995	0.37525728	
84.779999	0.46376368	
84.799995	0.45426700	
84.820000	0.36517069	
84.839996	0.19548832	
84.860001	-0.02622225	
84.879997	-0.26290840	
84.900002	-0.44247076	
84.919998	-0.51350820	
84.939995	-0.45710972	
84.959999	-0.28545535	
84.979996	-0.04090913	
85.000000	0.21159342	
85.019997	0.38670126	
85.040001	0.44544244	
85.059998	0.40096167	
85.080002	0.28272793	
85.099998	0.10723790	
85.119995	-0.11242884	
85.139999	-0.31152058	
85.159996	-0.43179360	
85.180000	-0.45135766	
85.199997	-0.38302612	
85.220001	-0.23348603	
85.239998	-0.02477137	
85.259995	0.17843139	
85.279999	0.33426133	
85.299995	0.41955706	
85.320000	0.44062042	
85.339996	0.39813718	
85.360001	0.29517066	
85.379997	0.16468701	
85.400002	0.03555254	
85.419998	-0.05267329	
85.439995	-0.11024061	
85.459999	-0.15736726	
85.479996	-0.23735839	
85.500000	-0.32820639	
85.519997	-0.39287889	
85.540001	-0.40451261	
85.559998	-0.33058015	
85.580002	-0.16710342	
85.599998	0.06432761	
85.619995	0.26045319	
85.639999	0.35914397	
85.659996	0.34608051	
85.680000	0.23383303	
85.699997	0.02642434	
85.720001	-0.19724840	
85.739998	-0.34366375	
85.759995	-0.37623644	
85.779999	-0.30107656	
85.799995	-0.13590486	
85.820000	0.08037224	
85.839996	0.28065935	
85.860001	0.40562451	
85.879997	0.44282621	
85.900002	0.39654091	
85.919998	0.25971943	
85.939995	0.05120800	
85.959999	-0.19327593	
85.979996	-0.38873401	
86.000000	-0.48137569	
86.019997	-0.45184526	
86.040001	-0.31733501	
86.059998	-0.10069077	
86.080002	0.13875440	
86.099998	0.32810992	
86.119995	0.43667653	
86.139999	0.46248507	
86.159996	0.40604803	
86.180000	0.26220295	
86.199997	0.04771791	
86.220001	-0.19827364	
86.239998	-0.40417495	
86.259995	-0.50856578	
86.279999	-0.47991189	
86.299995	-0.33693981	
86.320000	-0.11008986	
86.339996	0.13207652	
86.360001	0.32361442	
86.379997	0.41879761	
86.400002	0.41443232	
86.419998	0.33293769	
86.439995	0.18441328	
86.459999	-0.00716758	
86.479996	-0.22035363	
86.500000	-0.38355473	
86.519997	-0.44963077	
86.540001	-0.42050534	
86.559998	-0.30262277	
86.580002	-0.10830538	
86.599998	0.11925364	
86.619995	0.29932776	
86.639999	0.40082833	
86.659996	0.42469865	
86.680000	0.36552504	
86.699997	0.21830180	
86.720001	0.00123667	
86.739998	-0.22295418	
86.759995	-0.39225772	
86.779999	-0.45750940	
86.799995	-0.41100654	
86.820000	-0.26889098	
86.839996	-0.05748357	
86.860001	0.16017339	
86.879997	0.33660331	
86.900002	0.43487704	
86.919998	0.45115986	
86.939995	0.37980288	
86.959999	0.22246195	
86.979996	0.00788768	
87.000000	-0.22886226	
87.019997	-0.40959838	
87.040001	-0.48517329	
87.059998	-0.44083360	
87.080002	-0.29512018	
87.099998	-0.07288788	
87.119995	0.17198281	
87.139999	0.36109161	
87.159996	0.44244850	
87.180000	0.41404498	
87.199997	0.30188978	
87.220001	0.12555924	
87.239998	-0.09335729	
87.259995	-0.29518920	
87.279999	-0.41717684	
87.299995	-0.43720040	
87.320000	-0.37109488	
87.339996	-0.22871765	
87.360001	-0.02436606	
87.379997	0.18274261	
87.400002	0.34404930	
87.419998	0.42838421	
87.439995	0.43064883	
87.459999	0.34922391	
87.479996	0.19340470	
87.500000	-0.00851564	
87.519997	-0.22858782	
87.540001	-0.39605621	
87.559998	-0.46367496	
87.580002	-0.42845985	
87.599998	-0.29881832	
87.619995	-0.09153035	
87.639999	0.14378013	
87.659996	0.32713127	
87.680000	0.41988939	
87.699997	0.42207107	
87.720001	0.34185517	
87.739998	0.18551193	
87.759995	-0.02335160	
87.779999	-0.23483841	
87.799995	-0.39266065	
87.820000	-0.45480660	
87.839996	-0.41270053	
87.860001	-0.28606445	
87.879997	-0.08931790	
87.900002	0.12741332	
87.919998	0.31477287	
87.939995	0.42809469	
87.959999	0.45908016	
87.979996	0.40410641	
88.000000	0.25051862	
88.019997	0.01349535	
88.040001	-0.24574372	
88.059998	-0.43090206	
88.080002	-0.49655202	
88.099998	-0.43600482	
88.119995	-0.26416701	
88.139999	-0.01635749	
88.159996	0.23630849	
88.180000	0.40932503	
88.199997	0.47491920	
88.220001	0.43398514	
88.239998	0.28768381	
88.259995	0.04740002	
88.279999	-0.22205974	
88.299995	-0.42333239	
88.320000	-0.50007373	
88.339996	-0.45550731	
88.360001	-0.30650467	
88.379997	-0.08430341	
88.400002	0.14741595	
88.419998	0.32969439	
88.439995	0.44161749	
88.459999	0.48021567	
88.479996	0.42702925	
88.500000	0.27777851	
88.519997	0.04153095	
88.540001	-0.22349733	
88.559998	-0.43496096	
88.580002	-0.52485210	
88.599998	-0.48012269	
88.619995	-0.31443393	
88.639999	-0.06338554	
88.659996	0.18749657	
88.680000	0.37047520	
88.699997	0.45361871	
88.720001	0.44493002	
88.739998	0.34950000	
88.759995	0.17459454	
88.779999	-0.05936614	
88.799995	-0.30004400	
88.820000	-0.46538380	
88.839996	-0.50982594	
88.860001	-0.43576771	
88.879997	-0.26152906	
88.900002	-0.02575553	
88.919998	0.20087899	
88.939995	0.35625482	
88.959999	0.42705750	
88.979996	0.41784069	
89.000000	0.32177842	
89.019997	0.14597389	
89.040001	-0.09515300	
89.059998	-0.32324648	
89.079994	-0.45630798	
89.099998	-0.46559453	
89.119995	-0.37055781	
89.139999	-0.18880174	
89.159996	0.04099109	
89.180000	0.24005513	
89.199997	0.36884686	
89.220001	0.42491141	
89.239998	0.41263080	
89.259995	0.31525859	
89.279999	0.14443088	
89.299995	-0.07724623	
89.320000	-0.29789060	
89.339996	-0.44269559	
89.360001	-0.46715105	
89.379997	-0.38001090	
89.400002	-0.20421953	
89.419998	0.02153136	
89.439995	0.24045485	
89.459999	0.39030671	
89.479996	0.45040622	
89.500000	0.43539032	
89.519997	0.33918670	
89.540001	0.16981040	
89.559998	-0.06590620	
89.579994	-0.30029267	
89.599998	-0.45929119	
89.619995	-0.50332016	
89.639999	-0.43450317	
