Time	Knöchel re X	Knöchel re Y	Knöchel re Weg	Knöchel re v(X)	Knöchel re v(Y)	Knöchel re v(Bahn)	Knöchel re a(X)	Knöchel re a(Y)	Knöchel re a(Bahn)
12.900000	-1.12005520	-0.41913298	23.36314011	2.73358727	-1.12798429	2.95716882	10.83537769	-8.00459003	12.74014187	
12.920000	-1.06324363	-0.44496441	23.42554855	2.95928645	-1.25937808	3.21611714	10.79981136	-3.82535791	11.45784092	
12.940000	-1.00201321	-0.47299442	23.49288940	3.18165827	-1.29730475	3.43597865	10.07613945	0.89006317	9.31939697	
12.960000	-0.93585724	-0.49995625	23.56432915	3.39217019	-1.23727918	3.61077261	8.00717163	5.75453663	6.09208822	
12.980000	-0.86527920	-0.52566159	23.63944244	3.56705189	-1.06778347	3.72344208	4.07411098	9.98504066	1.58244896	
13.000000	-0.79129267	-0.54652643	23.71631432	3.65209246	-0.79587346	3.73780608	-2.06508756	12.60752964	-4.48293304	
13.020000	-0.71490401	-0.56147599	23.79415131	3.58118916	-0.46267468	3.61095333	-10.38063812	12.72851372	-12.27114677	
13.040000	-0.63999563	-0.56680441	23.86924934	3.30335069	-0.14997591	3.30675340	-19.86407280	10.04394913	-21.08387756	
13.059999	-0.57258141	-0.56347251	23.93674660	2.78989434	0.05678209	2.79047203	-28.46739006	5.43940639	-29.34679794	
13.080000	-0.51907969	-0.55538476	23.99085617	2.05917907	0.09619987	2.06142497	-34.24531555	0.57450616	-31.76580429	
13.099999	-0.48441008	-0.55018109	24.02591324	1.21614027	-0.01111204	1.21619105	-36.12504959	-2.92662716	-25.16940880	
13.120000	-0.47062802	-0.55163652	24.03977203	0.41358593	-0.16826707	0.44650546	-33.84855652	-4.00467157	-14.76839256	
13.139999	-0.47595865	-0.56192839	24.05136299	-0.25278741	-0.28706655	0.38250318	-28.17284203	-2.63247299	-4.51166725	
13.160000	-0.49228862	-0.57224649	24.07067871	-0.74594563	-0.31616825	0.81018347	-21.02714348	-0.11594062	5.39823246	
13.179999	-0.51241827	-0.57917458	24.09196663	-1.06699157	-0.25654051	1.09739876	-14.38306713	1.94860959	10.69383526	
13.200000	-0.53607190	-0.58108300	24.11569786	-1.24351311	-0.14824812	1.25231874	-9.12092686	2.81972265	8.73543644	
13.219999	-0.56257838	-0.58122480	24.14220428	-1.34391439	-0.06548362	1.34550881	-5.38308430	2.59764194	4.95132685	
13.240000	-0.59276736	-0.58216929	24.17240715	-1.41411412	-0.03566641	1.41456378	-3.18120289	1.70328784	3.01119256	
13.259999	-0.62155026	-0.58229959	24.20119095	-1.45839536	-0.03807990	1.45889246	-2.24337697	0.73114574	2.21080899	
13.280000	-0.65074587	-0.58374739	24.23042297	-1.48080528	-0.03657290	1.48125684	-1.89275968	0.26492044	1.88953996	
13.299999	-0.67968899	-0.58464205	24.25938034	-1.50633097	-0.03042766	1.50663829	-1.72564554	0.28128463	1.72191489	
13.320000	-0.70999050	-0.58529335	24.28968811	-1.55044091	-0.02300167	1.55061150	-1.64475632	0.38058943	1.63983536	
13.340000	-0.74157178	-0.58529335	24.32126999	-1.59365141	-0.01089225	1.59368861	-1.46986330	0.38304704	1.46603668	
13.360000	-0.77448326	-0.58519953	24.35418129	-1.62671268	-0.00301227	1.62671542	-1.02919054	0.33311498	1.02692306	
13.380000	-0.80789590	-0.58533525	24.38759422	-1.63848925	0.00229602	1.63849080	-0.44545215	0.26130387	0.44476470	
13.400000	-0.84093577	-0.58533525	24.42063332	-1.63509309	0.00564654	1.63510287	0.02254396	0.21417004	-0.02193698	
13.420000	-0.87345123	-0.58528829	24.45314789	-1.62341285	0.00687589	1.62342739	0.24574092	0.20748053	-0.24438143	
13.440000	-0.90531701	-0.58490497	24.48501587	-1.61307788	0.01216307	1.61312377	0.24086873	0.19880384	-0.23912182	
13.460000	-0.93749148	-0.58450735	24.51719284	-1.61019301	0.01787890	1.61029232	0.13627355	0.20160550	-0.13427034	
13.480000	-0.96959692	-0.58455414	24.54929924	-1.61291790	0.02303967	1.61308241	0.02105484	0.22762422	-0.01818835	
13.500000	-1.00206137	-0.58366358	24.58177567	-1.61591554	0.02505828	1.61610985	-0.01137008	0.27403998	0.01623232	
13.520000	-1.03453350	-0.58340502	24.61424828	-1.61573517	0.02850765	1.61598659	0.04805623	0.35140374	-0.03979056	
13.540000	-1.06683612	-0.58225566	24.64657211	-1.61419797	0.03679716	1.61461735	0.10870145	0.48826897	-0.09419417	
13.559999	-1.09907126	-0.58210069	24.67880821	-1.60872567	0.04917902	1.60947716	0.13439500	0.74390888	-0.10527865	
13.580000	-1.13110685	-0.58111614	24.71085930	-1.60451519	0.06409930	1.60579503	0.16791964	1.09455121	-0.10917033	
13.599999	-1.16328943	-0.57960856	24.74307632	-1.60338116	0.08525771	1.60564625	0.24529687	1.47832298	-0.13835573	
13.620000	-1.19507861	-0.57751626	24.77493477	-1.60108042	0.12009810	1.60557842	0.45307162	1.91857708	-0.26939350	
13.639999	-1.22726882	-0.57510316	24.80721474	-1.59355140	0.16557568	1.60213029	0.95224440	2.47594738	-0.63510263	
13.660000	-1.25927222	-0.57178819	24.83938980	-1.57565999	0.21810026	1.59068286	1.83455336	3.11994433	-1.28394020	
13.679999	-1.29093957	-0.56705755	24.87140846	-1.53754187	0.28241912	1.56326437	3.13069344	3.78559017	-2.19296932	
13.700000	-1.32179916	-0.56028187	24.90300369	-1.46744585	0.36487317	1.51212752	4.84787989	4.51189280	-3.25061464	
13.719999	-1.35101807	-0.55282247	24.93315887	-1.35647702	0.46558484	1.43415451	6.95670509	5.30663490	-4.19227219	
13.740000	-1.37778497	-0.54273659	24.96176338	-1.19821727	0.57903731	1.33079255	9.32521534	5.98150778	-4.61075449	
13.759999	-1.40089667	-0.53059489	24.98787117	-0.98886603	0.70841289	1.21643114	11.74824524	6.29097366	-4.11568069	
13.780000	-1.41904795	-0.51468021	25.01201057	-0.72470731	0.84907621	1.11630237	14.02985382	5.97779560	-2.66334057	
13.799999	-1.43163955	-0.49635819	25.03424263	-0.41343254	0.98223513	1.06569803	15.97148514	4.75418520	-0.56291300	
13.820000	-1.43717432	-0.47475466	25.05654335	-0.06559786	1.08559251	1.08757257	17.30876541	2.42158031	1.73087144	
13.840000	-1.43502021	-0.45126837	25.08012772	0.30529884	1.12479842	1.16549516	17.82503700	-0.90606028	3.78775787	
13.860000	-1.42514765	-0.42665675	25.10664558	0.68205470	1.07807624	1.27571428	17.48960114	-4.84154367	5.35407114	
13.880000	-1.40716875	-0.40358433	25.13589668	1.03968239	0.93201345	1.39627671	16.44343567	-8.82063389	6.55791187	
13.900000	-1.38229465	-0.38530156	25.16676712	1.35969806	0.69878197	1.52874947	14.91802979	-12.21514130	7.70366430	
13.920000	-1.35071516	-0.37338644	25.20051956	1.63606894	0.39959049	1.68415976	13.26714516	-14.51486683	8.98721504	
13.940000	-1.31473148	-0.36908048	25.23675919	1.87696242	0.06552920	1.87810600	11.92371178	-15.48999691	10.44380474	
13.960000	-1.27488184	-0.37123686	25.27666664	2.09010458	-0.27060461	2.10754919	11.12488174	-15.16688538	11.85412693	
13.980000	-1.23139095	-0.38023764	25.32107925	2.29436231	-0.57946050	2.36640501	10.83060360	-13.69335651	12.87248611	
14.000000	-1.18355858	-0.39563200	25.37132835	2.50656700	-0.84518558	2.64522529	10.91334438	-11.27474594	13.27780533	
14.020000	-1.13173628	-0.41632783	25.42712975	2.73039985	-1.05181491	2.92598677	11.17624187	-8.14159775	13.03231430	
14.040000	-1.07463467	-0.44060436	25.48917770	2.96081972	-1.19033635	3.19113684	11.19529533	-4.44286013	12.01848030	
14.059999	-1.01332307	-0.46680841	25.55585480	3.19382668	-1.24550068	3.42808986	10.42521667	-0.22946066	10.01738071	
14.080000	-0.94665760	-0.49274173	25.62738609	3.41706872	-1.21368921	3.62621021	8.24175835	4.28477573	6.73632336	
14.099999	-0.87609124	-0.51846039	25.70249367	3.59621429	-1.08327341	3.75582719	4.01560307	8.45721054	1.85449553	
14.120000	-0.80087370	-0.53967947	25.78064728	3.67879462	-0.85169864	3.77609849	-2.63421941	11.29307365	-4.87755537	
14.139999	-0.72365195	-0.55675918	25.85973549	3.59416127	-0.54655701	3.63548064	-11.46827698	11.87559795	-13.34901810	
14.160000	-0.64836043	-0.56409693	25.93538284	3.28620672	-0.24187356	3.29509592	-21.28659821	9.89001751	-22.60882378	
14.179999	-0.58136207	-0.56356478	26.00238419	2.72997975	-0.03061045	2.73015141	-30.03928375	6.02273846	-31.15395355	
14.200000	-0.52981907	-0.55704868	26.05433655	1.96098340	0.02819249	1.96118605	-35.69375992	1.65525603	-32.07043457	
14.219999	-0.49785751	-0.55239981	26.08663368	1.09212649	-0.04423855	1.09302211	-37.09205246	-1.62998140	-23.66855621	
14.240000	-0.48737976	-0.55484772	26.09739304	0.27187753	-0.16517931	0.31812197	-34.12561035	-2.74098611	-13.01144409	
14.259999	-0.49559316	-0.56443983	26.11002159	-0.39406922	-0.25876352	0.47143304	-27.82999992	-1.71158504	-2.64814305	
14.280000	-0.51428336	-0.57369357	26.13087654	-0.86873555	-0.27296457	0.91061032	-20.19540787	0.27974916	7.35813046	
14.299999	-0.53772140	-0.57917845	26.15494728	-1.15918922	-0.21191479	1.17840040	-13.20495319	1.88107753	11.16989136	
14.320000	-0.56264400	-0.57965201	26.17987442	-1.30906546	-0.11539380	1.31414163	-7.88891315	2.45275283	7.70488834	
14.340000	-0.59039658	-0.57987571	26.20762825	-1.38294685	-0.04776019	1.38377130	-4.39030075	2.10890937	4.10824966	
14.360000	-0.61983180	-0.58071530	26.23707581	-1.43151248	-0.03050813	1.43183756	-2.50521803	1.26494288	2.40385032	
14.380000	-0.64925778	-0.58126688	26.26650620	-1.46746826	-0.03938177	1.46799660	-1.78130400	0.44499806	1.76618385	
14.400000	-0.67831761	-0.58261549	26.29559708	-1.49089360	-0.03977069	1.49142396	-1.58897567	0.10455805	1.58850539	
14.420000	-0.70786184	-0.58313531	26.32514572	-1.51631796	-0.03425353	1.51670480	-1.51578033	0.19289660	1.51255763	
14.440000	-0.73830223	-0.58413708	26.35560226	-1.55064929	-0.02628440	1.55087209	-1.43401718	0.33099303	1.42859411	
14.460000	-0.77013749	-0.58423358	26.38743782	-1.58692801	-0.01833761	1.58703399	-1.25031519	0.35557538	1.24558711	
14.480000	-0.80244809	-0.58451480	26.41975021	-1.61526883	-0.01046756	1.61530280	-0.90946621	0.35507873	0.90650284	
14.500000	-0.83530331	-0.58461553	26.45260620	-1.62676466	-0.00512947	1.62677276	-0.45906934	0.36461788	0.45813453	
14.520000	-0.86800587	-0.58481139	26.48530960	-1.62578225	0.00127206	1.62578273	-0.02136329	0.35699052	0.02215007	
14.540000	-0.90070879	-0.58461553	26.51801300	-1.61982000	0.00927845	1.61984658	0.23954451	0.33348292	-0.23764461	
14.559999	-0.93268597	-0.58475614	26.54998970	-1.61014199	0.01854573	1.61024880	0.28916684	0.31663266	-0.28644243	
14.580000	-0.96486819	-0.58369160	26.58218956	-1.60161841	0.02358853	1.60179210	0.23520133	0.26105657	-0.23223798	
14.599999	-0.99673522	-0.58355945	26.61405754	-1.59890485	0.02749487	1.59914124	0.12671296	0.18533218	-0.12407994	
14.620000	-1.02863777	-0.58226669	26.64598656	-1.59944522	0.03097205	1.59974504	-0.02553859	0.20274647	0.02929666	
14.639999	-1.06056368	-0.58248734	26.67791367	-1.60108840	0.03153333	1.60139894	-0.15216266	0.40427139	0.16355807	
14.660000	-1.09272039	-0.58140916	26.71008873	-1.60476398	0.03633746	1.60517538	-0.18284413	0.72402835	0.21177770	
14.679999	-1.12477291	-0.58090222	26.74214554	-1.61125052	0.05181604	1.61208344	-0.10422613	1.11770558	0.16401204	
14.700000	-1.15711451	-0.57990056	26.77450180	-1.61676538	0.08407877	1.61895013	0.05826252	1.56619251	0.04952995	
14.719999	-1.18928325	-0.57831222	26.80670929	-1.61467624	0.12173449	1.61925864	0.33266631	1.98481798	-0.15676910	
14.740000	-1.22212374	-0.57558715	26.83966255	-1.60367525	0.16589580	1.61223316	0.80055112	2.31918550	-0.52924579	
14.759999	-1.25428307	-0.57127088	26.87211037	-1.58655834	0.21438068	1.60097671	1.50319672	2.62886953	-1.09208679	
14.780000	-1.28586352	-0.56648380	26.90405083	-1.55660796	0.26846194	1.57958865	2.48970580	3.04420519	-1.84324372	
14.799999	-1.31651497	-0.56098133	26.93519211	-1.50343561	0.33075798	1.53938937	3.85447478	3.59417987	-2.79489350	
14.820000	-1.34674668	-0.55416059	26.96618462	-1.41773856	0.40394250	1.47416151	5.65469408	4.28536034	-3.84236312	
14.839999	-1.37521076	-0.54576904	26.99585915	-1.29028118	0.49681497	1.38262451	7.81208515	5.03733969	-4.65822840	
14.860000	-1.40080190	-0.53455454	27.02379990	-1.11521542	0.60654432	1.26948869	10.11889076	5.65746689	-4.78579521	
14.880000	-1.42151558	-0.52180058	27.04812431	-0.88576239	0.73481536	1.15088165	12.31614780	5.86758137	-3.94351530	
14.900000	-1.43733740	-0.50573498	27.07067299	-0.60714561	0.86702371	1.05846870	14.21626091	5.34634781	-2.28985262	
14.920000	-1.44721079	-0.48755074	27.09136391	-0.29363522	0.98530579	1.02812898	15.62647533	3.82108474	-0.24819861	
14.940000	-1.45030594	-0.46531129	27.11381721	0.03896056	1.06490195	1.06561446	16.34411049	1.21956885	1.75309014	
14.960000	-1.44598162	-0.44210637	27.13742256	0.38252160	1.07532465	1.14133513	16.31842232	-2.22798562	3.37343001	
14.980000	-1.43440080	-0.41849890	27.16371727	0.71946102	0.99590462	1.22859681	15.67888546	-6.10342693	4.58247328	
15.000000	-1.41632998	-0.39831290	27.19081116	1.03255761	0.82272351	1.32024586	14.59495926	-9.82284260	5.71133327	
15.020000	-1.39193380	-0.38281479	27.21971321	1.31017411	0.57056302	1.42902005	13.23440838	-12.81770229	7.05739498	
15.040000	-1.36245358	-0.37389529	27.25051308	1.55621457	0.26409900	1.57846510	11.89098930	-14.67243481	8.66409779	
15.059999	-1.32843494	-0.37155271	27.28461266	1.77558827	-0.06508067	1.77678061	10.89475346	-15.19455910	10.36910915	
15.080000	-1.29095054	-0.37671614	27.32245064	1.97393978	-0.39039710	2.01217508	10.36111164	-14.39848137	11.78046799	
15.099999	-1.24941528	-0.38804889	27.36550331	2.16682911	-0.68217254	2.27167511	10.17768955	-12.48970795	12.51885891	
15.120000	-1.20438981	-0.40596056	27.41396141	2.36916447	-0.92048770	2.54169989	10.21553040	-9.71537590	12.48473072	
15.139999	-1.15539753	-0.42775372	27.46758270	2.58085465	-1.08775020	2.80071616	10.26466465	-6.30822706	11.72402859	
15.160000	-1.10187936	-0.45237023	27.52649117	2.79340053	-1.18230093	3.03330207	9.95880413	-2.50232553	10.23708725	
15.179999	-1.04340601	-0.47769499	27.59021378	2.99888539	-1.19517493	3.22827458	8.91208553	1.44556582	8.01535606	
15.200000	-0.98076695	-0.50217867	27.65746689	3.18283892	-1.12585032	3.37609267	6.79580879	5.29469585	5.00773382	
15.219999	-0.91462862	-0.52560264	27.72763062	3.32044077	-0.97258103	3.45994806	3.26612377	8.67547321	1.04387259	
15.240000	-0.84615362	-0.54441535	27.79864311	3.37635469	-0.75057817	3.45877695	-1.98665977	10.85459709	-4.12538195	
15.259999	-0.77615434	-0.55815727	27.86997795	3.31031871	-0.47775140	3.34461594	-8.94806290	11.07007694	-10.63076401	
15.280000	-0.70779365	-0.56417346	27.93860245	3.07956052	-0.20467085	3.08635426	-16.98064613	9.07315826	-18.09573746	
15.299999	-0.64517885	-0.56427759	28.00121689	2.65112925	-0.00821898	2.65114188	-24.75661469	5.46362209	-25.58918571	
15.320000	-0.59357756	-0.55916148	28.05307198	2.03027487	0.05429608	2.03100085	-30.69149017	1.39624763	-29.31005096	
15.339999	-0.55767679	-0.55423915	28.08930779	1.28025138	-0.01362239	1.28032386	-33.50280762	-1.79257810	-24.31513214	
15.360000	-0.54052180	-0.55413252	28.10646248	0.51491982	-0.13634507	0.53266537	-32.57725525	-3.10538268	-14.42270470	
15.380000	-0.54143333	-0.56134433	28.11373138	-0.16284777	-0.23936222	0.28950590	-28.27401543	-2.32771540	-4.89893675	
15.400000	-0.55603826	-0.57163626	28.13159752	-0.68760937	-0.27366742	0.74006790	-21.97025108	-0.33158478	4.45280170	
15.420000	-0.57700658	-0.57854742	28.15367508	-1.03897607	-0.23699418	1.06566298	-15.41902637	1.52625430	10.75113201	
15.440000	-0.60195798	-0.58066458	28.17871666	-1.24054348	-0.14964113	1.24953616	-9.88050079	2.43251657	9.73245049	
15.460000	-0.62821621	-0.58021712	28.20497894	-1.34783256	-0.06880012	1.34958732	-5.92168236	2.37054467	5.57576275	
15.480000	-0.65670198	-0.58112866	28.23347855	-1.41411340	-0.02948690	1.41442084	-3.55802488	1.69353080	3.39759564	
15.500000	-0.68572932	-0.58190078	28.26251602	-1.46209681	-0.02721274	1.46235001	-2.42200708	0.83397937	2.38335729	
15.520000	-0.71537703	-0.58323401	28.29219437	-1.49988949	-0.02924948	1.50017464	-1.92875087	0.25125784	1.92538071	
15.540000	-0.74571866	-0.58297879	28.32253647	-1.53106511	-0.02477615	1.53126562	-1.63500988	0.07152390	1.63441932	
15.559999	-0.77650702	-0.58357400	28.35333061	-1.56375968	-0.01922522	1.56387782	-1.38415539	0.10180171	1.38246858	
15.580000	-0.80817670	-0.58348376	28.38500023	-1.59193206	-0.01692796	1.59202206	-1.11384499	0.12612826	1.11200666	
15.599999	-0.84046167	-0.58446813	28.41729927	-1.61329246	-0.01865029	1.61340022	-0.77548641	0.12870663	0.77419400	
15.620000	-0.87325507	-0.58460116	28.45009232	-1.62505174	-0.01680329	1.62513864	-0.39066705	0.13735133	0.38973773	
15.639999	-0.90600073	-0.58509815	28.48284149	-1.62675977	-0.01243675	1.62680733	-0.05363919	0.17247792	0.05266515	
15.660000	-0.93857515	-0.58509815	28.51541519	-1.62194705	-0.00564257	1.62195683	0.17137273	0.20547135	-0.17239147	
15.679999	-0.97080177	-0.58523875	28.54764175	-1.61336553	-0.00236779	1.61336732	0.24926256	0.19762689	-0.24990082	
15.700000	-1.00297141	-0.58513939	28.57981110	-1.60614038	0.00118837	1.60614085	0.22799960	0.18603504	-0.22805424	
15.719999	-1.03501797	-0.58513939	28.61185837	-1.60245728	0.00343223	1.60246098	0.15865558	0.25726148	-0.15733783	
15.740000	-1.06694341	-0.58504003	28.64378357	-1.60275626	0.00695660	1.60277140	0.06665634	0.46184543	-0.06039239	
15.759999	-1.09896708	-0.58494622	28.67580795	-1.60203767	0.01476854	1.60210574	0.01549422	0.77700013	0.00408739	
15.780000	-1.13101363	-0.58465672	28.70785522	-1.60216475	0.03278577	1.60250020	0.04608679	1.17841172	0.00015895	
15.799999	-1.16330183	-0.58417696	28.74014664	-1.60275483	0.06203376	1.60395491	0.14709526	1.62990284	-0.05453475	
15.820000	-1.19511509	-0.58282888	28.77198792	-1.60024750	0.10079911	1.60341907	0.30712771	2.08156180	-0.14216796	
15.839999	-1.22728169	-0.58043343	28.80424309	-1.59338403	0.14688839	1.60014021	0.59536028	2.49637866	-0.32398191	
15.860000	-1.25908470	-0.57683146	28.83625031	-1.57966006	0.20091923	1.59238636	1.11753500	2.92379332	-0.68331385	
15.880000	-1.29079688	-0.57235670	28.86827660	-1.55863702	0.26211232	1.58052278	1.99562335	3.45061350	-1.28793275	
15.900000	-1.32196963	-0.56683749	28.89993477	-1.51933920	0.33256796	1.55531120	3.31061649	4.09007549	-2.13725090	
15.920000	-1.35209036	-0.55973232	28.93088150	-1.44845688	0.41801864	1.50756991	5.15379381	4.80440378	-3.17852139	
15.940000	-1.38140917	-0.55078274	28.96153641	-1.33150804	0.52328438	1.43064332	7.56847143	5.56447601	-4.15126467	
15.960000	-1.40777004	-0.53947467	28.99022102	-1.16215694	0.64495456	1.32912576	10.34696579	6.20760775	-4.46854496	
15.980000	-1.43029833	-0.52548468	29.01673889	-0.92751449	0.77981883	1.21177578	13.13056374	6.40107918	-3.67307711	
16.000000	-1.44700634	-0.50851125	29.04055595	-0.62538856	0.92307919	1.11498249	15.63360405	5.84564686	-1.82326961	
16.020000	-1.45736265	-0.48864445	29.06295967	-0.27261811	1.05413437	1.08881581	17.59688568	4.32880163	0.68088645	
16.039999	-1.45947969	-0.46570098	29.08600044	0.10953044	1.14283419	1.14807093	18.68466759	1.65692949	3.25460243	
16.059999	-1.45311606	-0.44039479	29.11209488	0.50535280	1.16279972	1.26786613	18.75646210	-2.08933997	5.29749966	
16.080000	-1.43847859	-0.41513693	29.14128685	0.89615351	1.09068584	1.41162550	17.99652100	-6.38007069	6.68521309	
16.100000	-1.41647780	-0.39256305	29.17280769	1.25554705	0.90995359	1.55061722	16.65535736	-10.52049637	7.72167921	
16.119999	-1.38701367	-0.37505358	29.20708275	1.57048535	0.63216650	1.69294381	14.95456028	-13.89373589	8.72996330	
16.139999	-1.35158098	-0.36463663	29.24401474	1.84637332	0.29351974	1.86955833	13.26174641	-15.96843910	9.94638824	
16.160000	-1.31130135	-0.36258081	29.28434753	2.08820915	-0.06696144	2.08928251	11.97048187	-16.43724251	11.35187149	
16.180000	-1.26748633	-0.36852229	29.32856369	2.30450392	-0.41627395	2.34179902	11.20255184	-15.41111660	12.55346107	
16.199999	-1.21930969	-0.38122660	29.37838745	2.51167464	-0.72529125	2.61429858	10.88589573	-13.22436523	13.17412758	
16.219999	-1.16735637	-0.39943403	29.43343925	2.72487807	-0.97137189	2.89284015	10.89306545	-10.15108109	13.10617161	
16.240000	-1.11064982	-0.42220595	29.49454689	2.94708371	-1.14630497	3.16216969	10.96663094	-6.33645535	12.32711506	
16.260000	-1.04975295	-0.44803771	29.56069565	3.17472982	-1.24190938	3.40899515	10.61796761	-1.94439375	10.72464943	
16.279999	-0.98379850	-0.47497469	29.63193893	3.39764428	-1.24689960	3.61921883	9.18249226	2.78628445	8.05241299	
16.299999	-0.91343880	-0.50137633	29.70708847	3.59690690	-1.14318419	3.77420306	5.99357653	7.39205122	3.99285603	
16.320000	-0.83849591	-0.52462721	29.78555489	3.72700167	-0.93230617	3.84184027	0.52273548	11.01398373	-1.77418125	
16.340000	-0.76089925	-0.54286319	29.86526489	3.72388077	-0.63419867	3.77749872	-7.32731295	12.56964874	-9.36540413	
16.359999	-0.68252081	-0.55255854	29.94424057	3.52295041	-0.30935717	3.53650689	-16.99871254	11.25284290	-18.48112297	
16.379999	-0.61007094	-0.55420691	30.01670837	3.07834983	-0.04381660	3.07866168	-26.90677643	7.33946228	-28.01574326	
16.400000	-0.54887301	-0.54822147	30.07819748	2.39531851	0.07737350	2.39656782	-34.47707367	2.30965829	-33.12041092	
16.420000	-0.50633156	-0.54160869	30.12125015	1.52538836	0.01704419	1.52548361	-37.70956802	-2.11277866	-28.38527298	
16.440001	-0.48505694	-0.53918940	30.14266205	0.61923587	-0.15134184	0.63746172	-36.24046707	-4.58277607	-18.30283356	
16.459999	-0.48506042	-0.54628682	30.14975929	-0.13113588	-0.31182358	0.33827588	-30.73762131	-4.26303673	-8.27852535	
16.480000	-0.50350010	-0.56045699	30.17301559	-0.65865391	-0.40202570	0.77165383	-22.70335007	-1.68763816	1.95317197	
16.500000	-0.52696252	-0.57219768	30.19925117	-0.98616165	-0.39487663	1.06228173	-14.79095268	1.26721168	8.93291473	
16.520000	-0.54750627	-0.57785285	30.22055817	-1.16134191	-0.29437083	1.19806898	-9.14172745	3.13908982	8.39398384	
16.539999	-0.56911451	-0.58029383	30.24230385	-1.23607540	-0.16314256	1.24679506	-5.84260130	3.71609068	4.94859314	
16.559999	-0.59321278	-0.58132029	30.26642418	-1.29991472	-0.07691628	1.30218828	-3.99625683	3.24589062	3.44421315	
16.580000	-0.62440175	-0.58332694	30.29767799	-1.39140677	-0.04951952	1.39228773	-3.11650014	2.08272123	2.90621352	
16.600000	-0.65267336	-0.58317298	30.32595062	-1.47149754	-0.03809182	1.47199047	-2.86135316	0.93801188	2.81786704	
16.619999	-0.68234932	-0.58396065	30.35563660	-1.50805628	-0.02355177	1.50824022	-2.47335434	0.42206529	2.46501017	
16.639999	-0.71219128	-0.58470494	30.38548851	-1.53216732	-0.01749123	1.53226709	-1.81894684	0.32184741	1.81331325	
16.660000	-0.74325085	-0.58455604	30.41654778	-1.57442582	-0.01767476	1.57452500	-1.35924065	0.18388619	1.35655355	
16.680000	-0.77556133	-0.58503848	30.44886208	-1.60528684	-0.01170337	1.60532951	-1.09267890	0.05604238	1.09208679	
16.699999	-0.80831385	-0.58513075	30.48161507	-1.62611794	-0.01081799	1.62615395	-0.68333125	0.02520550	0.68305707	
16.719999	-0.84131122	-0.58542061	30.51461411	-1.63030815	-0.01338049	1.63036311	-0.20103198	0.00752654	0.20092866	
16.740000	-0.87393868	-0.58571041	30.54724312	-1.62530279	-0.01385509	1.62536180	0.12175138	-0.00091807	-0.12174343	
16.760000	-0.90622938	-0.58581114	30.57953453	-1.61630297	-0.01554762	1.61637771	0.25661081	0.05242761	-0.25693813	
16.779999	-0.93833506	-0.58642036	30.61164665	-1.60813260	-0.01177837	1.60817575	0.23201546	0.15363066	-0.23259561	
16.799999	-0.97046459	-0.58652854	30.64377594	-1.60481167	-0.00912100	1.60483754	0.14422728	0.28526616	-0.14439815	
16.820000	-1.00244272	-0.58699679	30.67575836	-1.60530341	-0.00305200	1.60530627	0.03364731	0.40480793	-0.03221332	
16.840000	-1.03457212	-0.58648795	30.70789146	-1.60620737	0.00748510	1.60622478	-0.05566972	0.54109627	0.06090946	
16.859999	-1.06667399	-0.58675545	30.73999405	-1.60733056	0.02007931	1.60745597	-0.09464121	0.78375983	0.11014388	
16.879999	-1.09897757	-0.58595210	30.77230835	-1.60974193	0.03434344	1.61010826	-0.07180867	1.08632851	0.10870790	
16.900000	-1.13107693	-0.58542126	30.80441284	-1.61273968	0.05601021	1.61371195	0.02508460	1.46465170	0.05295374	
16.920000	-1.16333199	-0.58400595	30.83669853	-1.61422718	0.09077635	1.61677754	0.24574688	1.96670151	-0.09327924	
16.940001	-1.19564259	-0.58236516	30.86905098	-1.60900044	0.13356799	1.61453485	0.66978407	2.56607580	-0.38926736	
16.959999	-1.22808897	-0.57927954	30.90164375	-1.59524763	0.19073230	1.60660946	1.37811744	3.18531322	-0.89288867	
16.980000	-1.26019418	-0.57496661	30.93403816	-1.56588244	0.26008353	1.58733463	2.43074751	3.87448311	-1.60044420	
17.000000	-1.29135478	-0.56924313	30.96571922	-1.51324463	0.34463638	1.55199337	3.90802217	4.65014124	-2.48778176	
17.020000	-1.32157612	-0.56161559	30.99688911	-1.42657495	0.44139457	1.49330008	5.85477781	5.39858294	-3.45187688	
17.039999	-1.34978521	-0.55224961	31.02661324	-1.29657638	0.56016076	1.41240585	8.17790890	6.01723480	-4.17828369	
17.059999	-1.37546468	-0.54001850	31.05505753	-1.11111104	0.69320220	1.30961716	10.64183521	6.35955811	-4.24043941	
17.080000	-1.39668381	-0.52528441	31.08089066	-0.86723781	0.83273095	1.20230711	12.95146370	6.13279486	-3.47253418	
17.100000	-1.41237605	-0.50642937	31.10542107	-0.57193118	0.96556211	1.12223685	14.85328960	4.99749184	-2.10645771	
17.119999	-1.42088366	-0.48560071	31.12792015	-0.24449667	1.07325399	1.10075104	16.13821030	2.81664038	-0.46049735	
17.139999	-1.42226851	-0.46197364	31.15158844	0.09831285	1.12553632	1.12982190	16.67984009	-0.35285288	1.20222425	
17.160000	-1.41629052	-0.43807214	31.17622566	0.44457945	1.09356594	1.18048179	16.52091408	-4.20600128	2.73809171	
17.180000	-1.40422392	-0.41441771	31.20277977	0.78078628	0.96405381	1.24057519	15.84146690	-8.22641945	4.24736071	
17.199999	-1.38506150	-0.39491883	31.23011780	1.09332263	0.74202609	1.32134676	14.76455784	-11.72177696	5.94118977	
