Time	Referenz_right_y_baseline X
66.619995	-0.01081778	
66.639999	-0.00255446	
66.659996	0.00326926	
66.680000	0.00155227	
66.699997	-0.00660610	
66.720001	-0.01644827	
66.739998	-0.02373916	
66.760002	-0.02368155	
66.779999	-0.01840141	
66.799995	-0.01079655	
66.820000	-0.00442675	
66.839996	-0.00250509	
66.860001	-0.00777294	
66.879997	-0.01623251	
66.900002	-0.02363303	
66.919998	-0.02583648	
66.939995	-0.02289389	
66.959999	-0.01684278	
66.979996	-0.00774801	
67.000000	-0.00139840	
67.019997	0.00022407	
67.040001	-0.00499743	
67.059998	-0.01457599	
67.080002	-0.02261764	
67.099998	-0.02621566	
67.119995	-0.02545664	
67.139999	-0.01989605	
67.159996	-0.01137836	
67.180000	0.00062060	
67.199997	0.00782607	
67.220001	0.00924069	
67.239998	0.00247486	
67.260002	-0.01027335	
67.279999	-0.02098235	
67.299995	-0.02618466	
67.320000	-0.02262942	
67.339996	-0.01444006	
67.360001	-0.00367682	
67.379997	0.00611988	
67.400002	0.01128361	
67.419998	0.00916573	
67.439995	0.00030054	
67.459999	-0.01310174	
67.479996	-0.02262101	
67.500000	-0.02523868	
67.519997	-0.02088937	
67.540001	-0.01126365	
67.559998	-0.00080648	
67.580002	0.00787289	
67.599998	0.01025979	
67.619995	0.00470240	
67.639999	-0.00697719	
67.659996	-0.01876020	
67.680000	-0.02525266	
67.699997	-0.02389227	
67.720001	-0.01845431	
67.739998	-0.00834043	
67.760002	0.00205947	
67.779999	0.01021667	
67.799995	0.01189540	
67.820000	0.00584446	
67.839996	-0.00668763	
67.860001	-0.01861148	
67.879997	-0.02547668	
67.900002	-0.02479835	
67.919998	-0.02106962	
67.939995	-0.01280275	
67.959999	-0.00437385	
67.979996	0.00494024	
68.000000	0.00973609	
68.019997	0.01086822	
68.040001	0.00532094	
68.059998	-0.00585467	
68.080002	-0.01674373	
68.099998	-0.02384259	
68.119995	-0.02532239	
68.139999	-0.02264526	
68.159996	-0.01651987	
68.180000	-0.00728226	
68.199997	-0.00004140	
68.220001	0.00473912	
68.239998	0.00461330	
68.260002	-0.00076640	
68.279999	-0.01165530	
68.299995	-0.02125540	
68.320000	-0.02632970	
68.339996	-0.02523024	
68.360001	-0.02116159	
68.379997	-0.01245289	
68.400002	-0.00354375	
68.419998	0.00414096	
68.439995	0.00706705	
68.459999	0.00358626	
68.479996	-0.00667618	
68.500000	-0.01828906	
68.519997	-0.02520835	
68.540001	-0.02551223	
68.559998	-0.02250849	
68.580002	-0.01592475	
68.599998	-0.00748439	
68.619995	0.00192370	
68.639999	0.00762916	
68.659996	0.00782910	
68.680000	0.00057209	
68.699997	-0.01183975	
68.720001	-0.02166693	
68.739998	-0.02627142	
68.760002	-0.02455512	
68.779999	-0.01877116	
68.799995	-0.01082636	
68.820000	-0.00217932	
68.839996	0.00239991	
68.860001	0.00233033	
68.879997	-0.00417070	
68.900002	-0.01453388	
68.919998	-0.02298148	
68.939995	-0.02596620	
68.959999	-0.02271719	
68.979996	-0.01540509	
69.000000	-0.00576909	
69.019997	0.00273527	
69.040001	0.00719844	
69.059998	0.00485906	
69.080002	-0.00461473	
69.099998	-0.01630829	
69.119995	-0.02444276	
69.139999	-0.02510864	
69.159996	-0.02101992	
69.180000	-0.01222026	
69.199997	-0.00267018	
69.220001	0.00522104	
69.239998	0.00842085	
69.260002	0.00558034	
69.279999	-0.00399147	
69.299995	-0.01603104	
69.320000	-0.02423152	
69.339996	-0.02435820	
69.360001	-0.01889244	
69.379997	-0.00790550	
69.400002	0.00388712	
69.419998	0.01322007	
69.439995	0.01620428	
69.459999	0.01056619	
69.479996	-0.00236529	
69.500000	-0.01608764	
69.519997	-0.02422412	
69.540001	-0.02235183	
69.559998	-0.01501025	
69.580002	-0.00222582	
69.599998	0.00749254	
69.619995	0.01184723	
69.639999	0.00813584	
69.659996	-0.00182761	
69.680000	-0.01332712	
69.699997	-0.02220090	
69.720001	-0.02454518	
69.739998	-0.01911968	
69.760002	-0.01002085	
69.779999	0.00048381	
69.799995	0.00599843	
69.820000	0.00468285	
69.839996	-0.00366215	
69.860001	-0.01517010	
69.879997	-0.02351512	
69.900002	-0.02444108	
69.919998	-0.01928610	
69.939995	-0.00960951	
69.959999	0.00011727	
69.979996	0.00719979	
70.000000	0.00739872	
70.019997	-0.00072698	
70.040001	-0.01221588	
70.059998	-0.02159129	
70.080002	-0.02507898	
70.099998	-0.02100071	
70.119995	-0.01265301	
70.139999	0.00009303	
70.159996	0.00850980	
70.180000	0.01173201	
70.199997	0.00608501	
70.220001	-0.00661620	
70.239998	-0.01814167	
70.260002	-0.02497993	
70.279999	-0.02284117	
70.299995	-0.01678163	
70.320000	-0.00710741	
70.339996	0.00249878	
70.360001	0.00818385	
70.379997	0.00654840	
70.400002	-0.00124764	
70.419998	-0.01360372	
70.439995	-0.02236161	
70.459999	-0.02469291	
70.479996	-0.01938482	
70.500000	-0.00970586	
70.519997	0.00046057	
70.540001	0.00728923	
70.559998	0.00751041	
70.580002	-0.00021726	
70.599998	-0.01153621	
70.619995	-0.02097797	
70.639999	-0.02508807	
70.659996	-0.02209680	
70.680000	-0.01550178	
70.699997	-0.00284638	
70.720001	0.00695588	
70.739998	0.01201232	
70.760002	0.00779474	
70.779999	-0.00339383	
70.799995	-0.01513237	
70.820000	-0.02368660	
70.839996	-0.02440469	
70.860001	-0.01882152	
70.879997	-0.00927733	
70.900002	0.00185195	
70.919998	0.00862283	
70.939995	0.00893630	
70.959999	0.00132672	
70.979996	-0.01141897	
71.000000	-0.02164806	
71.019997	-0.02605446	
71.040001	-0.02288227	
71.059998	-0.01604991	
71.080002	-0.00677910	
71.099998	0.00193617	
71.119995	0.00701046	
71.139999	0.00552948	
71.159996	-0.00222851	
71.180000	-0.01407503	
71.199997	-0.02251287	
71.220001	-0.02465147	
71.239998	-0.01947257	
71.260002	-0.01009901	
71.279999	-0.00104113	
71.299995	0.00512318	
71.320000	0.00457472	
71.339996	-0.00305727	
71.360001	-0.01389226	
71.379997	-0.02263549	
71.400002	-0.02590640	
71.419998	-0.02326666	
71.439995	-0.01715896	
71.459999	-0.00713672	
71.479996	0.00056097	
71.500000	0.00556350	
71.519997	0.00319362	
71.540001	-0.00519890	
71.559998	-0.01614457	
71.580002	-0.02335678	
71.599998	-0.02527136	
71.619995	-0.02046354	
71.639999	-0.01307462	
71.659996	-0.00298265	
71.680000	0.00255267	
71.699997	0.00281681	
71.720001	-0.00341336	
71.739998	-0.01396218	
71.760002	-0.02210051	
71.779999	-0.02505405	
71.799995	-0.02104704	
71.820000	-0.01325671	
71.839996	-0.00489065	
71.860001	0.00097282	
71.879997	0.00154537	
71.900002	-0.00381090	
71.919998	-0.01337564	
71.939995	-0.02125323	
71.959999	-0.02438582	
71.979996	-0.01920861	
72.000000	-0.01178113	
72.019997	-0.00436155	
72.040001	-0.00130862	
72.059998	-0.00397564	
72.080002	-0.01100576	
72.099998	-0.01950070	
72.119995	-0.02470133	
72.139999	-0.02400160	
72.159996	-0.01880889	
72.180000	-0.00861046	
72.199997	0.00266790	
72.220001	0.01225117	
72.239998	0.01589231	
72.260002	0.01110236	
72.279999	-0.00164434	
72.299995	-0.01551458	
72.320000	-0.02434187	
72.339996	-0.02364145	
72.360001	-0.01713099	
72.379997	-0.00637062	
72.400002	0.00386117	
72.419998	0.01048888	
72.439995	0.01191984	
72.459999	0.00711843	
72.479996	-0.00364110	
72.500000	-0.01596400	
72.519997	-0.02430312	
72.540001	-0.02417746	
72.559998	-0.01753762	
72.580002	-0.00568807	
72.599998	0.00559112	
72.619995	0.01326033	
72.639999	0.01327246	
72.659996	0.00585626	
72.680000	-0.00793144	
72.699997	-0.01979598	
72.720001	-0.02629787	
72.739998	-0.02377740	
72.760002	-0.01698697	
72.779999	-0.00609234	
72.799995	0.00376146	
72.820000	0.00933990	
72.839996	0.00939363	
72.860001	0.00172089	
72.879997	-0.01007982	
72.900002	-0.02083513	
72.919998	-0.02586766	
72.939995	-0.02348092	
72.959999	-0.01703127	
72.979996	-0.00640801	
73.000000	0.00442126	
73.019997	0.01241811	
73.040001	0.01598260	
73.059998	0.01104324	
73.080002	0.00075670	
73.099998	-0.01346424	
73.119995	-0.02214465	
73.139999	-0.02523261	
73.159996	-0.02184632	
73.180000	-0.01406004	
73.199997	-0.00397159	
73.220001	0.00688243	
73.239998	0.01333141	
73.260002	0.01378740	
73.279999	0.00634560	
73.299995	-0.00805745	
73.320000	-0.01986994	
73.339996	-0.02636962	
73.360001	-0.02411884	
73.379997	-0.01790349	
73.400002	-0.00858890	
73.419998	0.00216003	
73.439995	0.00894439	
73.459999	0.01082645	
73.479996	0.00548837	
73.500000	-0.00603238	
73.519997	-0.01748069	
73.540001	-0.02453423	
73.559998	-0.02525517	
73.580002	-0.02043591	
73.599998	-0.01194417	
73.619995	0.00044440	
73.639999	0.00870873	
73.659996	0.01290222	
73.680000	0.01062566	
73.699997	0.00220197	
73.720001	-0.01051205	
73.739998	-0.02119662	
73.760002	-0.02589831	
73.779999	-0.02465668	
73.799995	-0.02081038	
73.820000	-0.01323651	
73.839996	-0.00470856	
73.860001	0.00506034	
73.879997	0.01116334	
73.900002	0.01435912	
73.919998	0.01202646	
73.939995	0.00572419	
73.959999	-0.00547245	
73.979996	-0.01685761	
74.000000	-0.02433680	
74.019997	-0.02548662	
74.040001	-0.02202033	
74.059998	-0.01446144	
74.080002	-0.00505504	
74.099998	0.00506657	
74.119995	0.01128916	
74.139999	0.01348656	
74.159996	0.00983800	
74.180000	0.00066355	
74.199997	-0.01166674	
74.220001	-0.02118887	
74.239998	-0.02535860	
74.260002	-0.02273977	
74.279999	-0.01632077	
74.299995	-0.00516319	
74.320000	0.00550066	
74.339996	0.01328561	
74.360001	0.01613723	
74.379997	0.01148237	
74.400002	0.00124890	
74.419998	-0.01326042	
74.439995	-0.02231848	
74.459999	-0.02568741	
74.479996	-0.02201460	
74.500000	-0.01484382	
74.519997	-0.00551036	
74.540001	0.00390363	
74.559998	0.00975563	
74.580002	0.00975563	
74.599998	0.00277503	
74.619995	-0.01022686	
74.639999	-0.02059914	
74.659996	-0.02578157	
74.680000	-0.02232201	
74.699997	-0.01492047	
74.720001	-0.00457615	
74.739998	0.00609377	
74.760002	0.01282187	
74.779999	0.01306494	
74.799995	0.00576344	
74.820000	-0.00842600	
74.839996	-0.01993394	
74.860001	-0.02621701	
74.879997	-0.02374573	
74.900002	-0.01728377	
74.919998	-0.00745676	
74.939995	0.00382377	
74.959999	0.01115930	
74.979996	0.01451172	
75.000000	0.01149349	
75.019997	0.00204885	
75.040001	-0.01137449	
75.059998	-0.02176277	
75.080002	-0.02577062	
75.099998	-0.02234223	
75.119995	-0.01526797	
75.139999	-0.00336704	
75.159996	0.00676486	
75.180000	0.01345894	
75.199997	0.01318504	
75.220001	0.00624436	
75.239998	-0.00648819	
75.259995	-0.01840058	
75.279999	-0.02532154	
75.299995	-0.02351816	
75.320000	-0.01650302	
75.339996	-0.00402735	
75.360001	0.00703606	
75.379997	0.01511157	
75.400002	0.01727711	
75.419998	0.01190788	
75.439995	-0.00025633	
75.459999	-0.01506113	
75.479996	-0.02405886	
75.500000	-0.02421300	
75.519997	-0.01746468	
75.540001	-0.00636859	
75.559998	0.00431447	
75.580002	0.01209822	
75.599998	0.01512487	
75.619995	0.01026669	
75.639999	-0.00185321	
75.659996	-0.01595220	
75.680000	-0.02470504	
75.699997	-0.02521862	
75.720001	-0.02115114	
75.739998	-0.01277715	
75.759995	-0.00295940	
75.779999	0.00792579	
75.799995	0.01452655	
75.820000	0.01536524	
75.839996	0.00900368	
75.860001	-0.00370629	
75.879997	-0.01580936	
75.900002	-0.02373882	
75.919998	-0.02414578	
75.939995	-0.01853348	
75.959999	-0.00928980	
75.979996	0.00251091	
76.000000	0.01023217	
76.019997	0.01312575	
76.040001	0.00979218	
76.059998	0.00097165	
76.080002	-0.01152492	
76.099998	-0.02156080	
76.119995	-0.02622931	
76.139999	-0.02332041	
76.159996	-0.01672302	
76.180000	-0.00651918	
76.199997	0.00391777	
76.220001	0.01305112	
76.239998	0.01857802	
76.259995	0.01941723	
76.279999	0.01440476	
76.299995	0.00384568	
76.320000	-0.01048611	
76.339996	-0.02133761	
76.360001	-0.02652560	
76.379997	-0.02340142	
76.400002	-0.01667097	
76.419998	-0.00615737	
76.439995	0.00417045	
76.459999	0.01230557	
76.479996	0.01639429	
76.500000	0.01443172	
76.519997	0.00708491	
76.540001	-0.00653721	
76.559998	-0.01708871	
76.580002	-0.02410941	
76.599998	-0.02473906	
76.619995	-0.02166760	
76.639999	-0.01498330	
76.659996	-0.00359361	
76.680000	0.00593998	
76.699997	0.01337656	
76.720001	0.01613893	
76.739998	0.01218985	
76.759995	0.00267144	
76.779999	-0.01205283	
76.799995	-0.02176884	
76.820000	-0.02621987	
76.839996	-0.02296683	
76.860001	-0.01596332	
76.879997	-0.00619240	
76.900002	0.00387616	
76.919998	0.01035142	
76.939995	0.01171787	
76.959999	0.00648978	
76.979996	-0.00533062	
77.000000	-0.01707506	
77.019997	-0.02479111	
77.040001	-0.02605429	
77.059998	-0.02280630	
77.080002	-0.01597764	
77.099998	-0.00532608	
77.119995	0.00487556	
77.139999	0.01263994	
77.159996	0.01658194	
77.180000	0.01472633	
77.199997	0.00668839	
77.220001	-0.00803065	
77.239998	-0.01954484	
77.259995	-0.02596401	
77.279999	-0.02554457	
77.299995	-0.02047482	
77.320000	-0.01255968	
77.339996	-0.00030132	
77.360001	0.00836442	
77.379997	0.01480028	
77.400002	0.01424187	
77.419998	0.00749777	
77.439995	-0.00594479	
77.459999	-0.01816981	
77.479996	-0.02524304	
77.500000	-0.02389784	
77.519997	-0.01854156	
77.540001	-0.00896874	
77.559998	0.00138922	
77.580002	0.01085088	
77.599998	0.01609580	
77.619995	0.01472767	
77.639999	0.00706890	
77.659996	-0.00764306	
77.680000	-0.01917291	
77.699997	-0.02612756	
77.720001	-0.02494018	
77.739998	-0.01969762	
77.759995	-0.01131621	
77.779999	0.00037365	
77.799995	0.00849043	
77.820000	0.01270193	
77.839996	0.00986966	
77.860001	0.00055608	
77.879997	-0.01213554	
77.900002	-0.02228631	
77.919998	-0.02643465	
77.939995	-0.02391872	
77.959999	-0.01839502	
77.979996	-0.00853920	
78.000000	0.00207025	
78.019997	0.01137154	
78.040001	0.01636177	
78.059998	0.01363142	
78.080002	0.00363107	
78.099998	-0.01149309	
78.119995	-0.02229321	
78.139999	-0.02649327	
78.159996	-0.02354242	
78.180000	-0.01693104	
78.199997	-0.00744496	
78.220001	0.00399745	
78.239998	0.01338077	
78.259995	0.01834641	
78.279999	0.01596104	
78.299995	0.00607456	
78.320000	-0.00875683	
78.339996	-0.02035944	
78.360001	-0.02606255	
78.379997	-0.02273892	
78.400002	-0.01570290	
78.419998	-0.00387727	
78.439995	0.00654688	
78.459999	0.01429830	
78.479996	0.01627047	
78.500000	0.01139495	
78.519997	0.00001790	
78.540001	-0.01403157	
78.559998	-0.02325302	
78.580002	-0.02599230	
78.599998	-0.02481823	
78.619995	-0.01956269	
78.639999	-0.01242258	
78.659996	-0.00106253	
78.680000	0.00731921	
78.699997	0.01398078	
78.720001	0.01566255	
78.739998	0.01104121	
78.759995	0.00118861	
78.779999	-0.01302730	
78.799995	-0.02210304	
78.820000	-0.02667518	
78.839996	-0.02637552	
78.860001	-0.02350619	
78.879997	-0.01813646	
78.900002	-0.00853954	
78.919998	0.00109662	
78.939995	0.00971974	
78.959999	0.01411554	
78.979996	0.01322176	
79.000000	0.00702292	
79.019997	-0.00496307	
79.040001	-0.01615097	
79.059998	-0.02419649	
79.080002	-0.02632381	
79.099998	-0.02387829	
79.119995	-0.01842433	
79.139999	-0.00887474	
79.159996	0.00150310	
79.180000	0.01231401	
79.199997	0.01904446	
79.220001	0.02119856	
79.239998	0.01699160	
79.259995	0.00689255	
79.279999	-0.00819725	
79.299995	-0.02012362	
79.320000	-0.02617018	
79.339996	-0.02365409	
79.360001	-0.01699792	
79.379997	-0.00561211	
79.400002	0.00554463	
79.419998	0.01467815	
79.439995	0.01894693	
79.459999	0.01953211	
79.479996	0.01470746	
79.500000	0.00439987	
79.519997	-0.01010963	
79.540001	-0.02120605	
79.559998	-0.02681938	
79.580002	-0.02530976	
79.599998	-0.02169557	
79.619995	-0.01331450	
79.639999	-0.00404234	
79.659996	0.00595143	
79.680000	0.01117849	
79.699997	0.01447770	
79.720001	0.01490420	
79.739998	0.01338549	
79.759995	0.01135401	
79.779999	0.00624250	
79.799995	-0.00041603	
79.820000	-0.01246266	
79.839996	-0.02138849	
79.860001	-0.02632464	
79.879997	-0.02582739	
79.900002	-0.02227721	
79.919998	-0.01596837	
79.939995	-0.00634770	
79.959999	0.00208339	
79.979996	0.00752337	
80.000000	0.00965171	
80.019997	0.00668198	
80.040001	0.00113739	
80.059998	-0.00974056	
80.080002	-0.01831366	
80.099998	-0.02501497	
80.119995	-0.02638310	
80.139999	-0.02544114	
80.159996	-0.02194671	
80.180000	-0.01514080	
80.199997	-0.00608931	
80.220001	0.00389890	
80.239998	0.01056333	
80.259995	0.01409246	
80.279999	0.01453227	
80.299995	0.01175189	
80.320000	0.00572656	
80.339996	-0.00580531	
80.360001	-0.01628910	
80.379997	-0.02406527	
80.400002	-0.02616210	
80.419998	-0.02317773	
80.439995	-0.01702183	
80.459999	-0.00748338	
80.479996	0.00189641	
80.500000	0.01121640	
80.519997	0.01702040	
80.540001	0.01918747	
80.559998	0.01772265	
80.580002	0.01234701	
80.599998	0.00371192	
80.619995	-0.01033922	
80.639999	-0.02047938	
80.659996	-0.02614373	
80.680000	-0.02379222	
80.699997	-0.01770876	
80.720001	-0.00861399	
80.739998	0.00181302	
80.759995	0.00961296	
80.779999	0.01583572	
80.799995	0.01869358	
80.820000	0.01946945	
80.839996	0.01834540	
80.860001	0.01416017	
80.879997	0.00714487	
80.900002	-0.00590874	
80.919998	-0.01688842	
80.939995	-0.02435870	
80.959999	-0.02564362	
80.979996	-0.02299024	
81.000000	-0.01664115	
81.019997	-0.00710303	
81.040001	0.00206435	
81.059998	0.01005395	
81.080002	0.01485434	
81.099998	0.01644263	
81.119995	0.01361980	
81.139999	0.00737144	
81.159996	-0.00294138	
81.180000	-0.01479581	
81.199997	-0.02324241	
81.220001	-0.02637923	
81.239998	-0.02533402	
81.259995	-0.02001885	
81.279999	-0.01287064	
81.299995	-0.00150318	
81.320000	0.00703774	
81.339996	0.01552005	
81.360001	0.01933317	
81.379997	0.02021886	
81.400002	0.01724797	
81.419998	0.01007888	
81.439995	-0.00041097	
81.459999	-0.01366571	
81.479996	-0.02268064	
81.500000	-0.02616917	
81.519997	-0.02361096	
81.540001	-0.01756592	
81.559998	-0.00925173	
81.580002	0.00080623	
81.599998	0.00929797	
81.619995	0.01646352	
81.639999	0.02007316	
81.659996	0.02056384	
81.680000	0.01876366	
81.699997	0.01388662	
81.720001	0.00612207	
81.739998	-0.00799410	
81.759995	-0.01904926	
81.779999	-0.02594782	
81.799995	-0.02306099	
81.820000	-0.01608948	
81.839996	-0.00563113	
81.860001	0.00636446	
81.879997	0.01462156	
81.900002	0.01897927	
81.919998	0.01871632	
81.939995	0.01564908	
81.959999	0.01124588	
81.979996	0.00322191	
82.000000	-0.00769141	
82.019997	-0.01848362	
82.040001	-0.02536146	
82.059998	-0.02512176	
82.080002	-0.02145839	
82.099998	-0.01316239	
82.119995	-0.00407907	
82.139999	0.00541914	
82.159996	0.01041779	
82.180000	0.01114717	
82.199997	0.00619787	
82.220001	-0.00339147	
82.239998	-0.01488072	
82.259995	-0.02294055	
82.279999	-0.02649359	
82.299995	-0.02449027	
82.320000	-0.02043407	
82.339996	-0.01129819	
82.360001	-0.00013186	
82.379997	0.01219188	
82.400002	0.01983480	
82.419998	0.02312441	
82.439995	0.02110304	
82.459999	0.01396292	
82.479996	0.00184385	
82.500000	-0.01272863	
82.519997	-0.02258125	
82.540001	-0.02554423	
82.559998	-0.02184767	
82.580002	-0.01311186	
82.599998	-0.00231172	
82.619995	0.01001857	
82.639999	0.01777707	
82.659996	0.02117614	
82.680000	0.02082577	
82.699997	0.01765965	
82.720001	0.01271339	
82.739998	0.00232831	
82.759995	-0.01086022	
82.779999	-0.02135108	
82.799995	-0.02638580	
82.820000	-0.02409627	
82.839996	-0.01912506	
82.860001	-0.00959267	
82.879997	0.00094199	
82.900002	0.01194039	
82.919998	0.01840049	
82.939995	0.02033611	
82.959999	0.01537384	
82.979996	0.00494564	
83.000000	-0.00981434	
83.019997	-0.02092037	
83.040001	-0.02658153	
83.059998	-0.02412827	
83.080002	-0.01877201	
83.099998	-0.00790349	
83.119995	0.00362855	
83.139999	0.01435255	
83.159996	0.01958467	
83.180000	0.01812355	
83.199997	0.00953901	
83.220001	-0.00672874	
83.239998	-0.01939963	
83.259995	-0.02657950	
83.279999	-0.02610549	
83.299995	-0.02219720	
83.320000	-0.01528499	
83.339996	-0.00303470	
83.360001	0.00890009	
83.379997	0.01929830	
83.400002	0.02439921	
83.419998	0.02423985	
83.439995	0.01874816	
83.459999	0.00771625	
83.479996	-0.00687696	
83.500000	-0.01901120	
83.519997	-0.02561700	
83.540001	-0.02508876	
83.559998	-0.02136810	
83.580002	-0.01270017	
83.599998	-0.00208768	
83.619995	0.01025996	
83.639999	0.01766033	
83.659996	0.02054043	
83.680000	0.01583655	
83.699997	0.00540836	
83.720001	-0.00940923	
83.739998	-0.02077365	
83.759995	-0.02641375	
83.779999	-0.02446651	
83.799995	-0.02037881	
83.820000	-0.01114541	
83.839996	-0.00011519	
83.860001	0.01235813	
83.879997	0.01973778	
83.900002	0.02173068	
83.919998	0.01674920	
83.939995	0.00560999	
83.959999	-0.00950743	
83.979996	-0.02108696	
84.000000	-0.02641274	
84.019997	-0.02328873	
84.040001	-0.01654243	
84.059998	-0.00515392	
84.080002	0.00570735	
84.099998	0.01580641	
84.119995	0.02111517	
84.139999	0.02249897	
84.159996	0.01750131	
84.180000	0.00654386	
84.199997	-0.00814015	
84.220001	-0.01998785	
84.239998	-0.02581139	
84.259995	-0.02383383	
84.279999	-0.01861180	
84.299995	-0.00936796	
84.320000	-0.00016268	
84.339996	0.00953867	
84.360001	0.01515451	
84.379997	0.01723449	
84.400002	0.01285639	
84.419998	0.00269350	
84.439995	-0.01101150	
84.459999	-0.02152342	
84.479996	-0.02625053	
84.500000	-0.02404034	
84.519997	-0.01900396	
84.540001	-0.00956707	
84.559998	0.00070718	
84.580002	0.01162758	
84.599998	0.01814748	
84.619995	0.02003442	
84.639999	0.01496923	
84.659996	0.00403282	
84.680000	-0.01053832	
84.699997	-0.02125895	
84.720001	-0.02610870	
84.739998	-0.02277598	
84.759995	-0.01608090	
84.779999	-0.00434656	
84.799995	0.00695588	
84.820000	0.01746039	
84.839996	0.02321048	
84.860001	0.02607627	
84.879997	0.02396883	
84.900002	0.01607272	
84.919998	0.00274336	
84.939995	-0.01283930	
84.959999	-0.02291849	
84.979996	-0.02566114	
85.000000	-0.02204004	
85.019997	-0.01392882	
85.040001	-0.00415723	
85.059998	0.00835432	
85.080002	0.01678340	
85.099998	0.02125819	
85.119995	0.02046564	
85.139999	0.01609260	
85.159996	0.00829300	
85.180000	-0.00497757	
85.199997	-0.01683284	
85.220001	-0.02461238	
85.239998	-0.02617726	
85.259995	-0.02342232	
85.279999	-0.01816492	
85.299995	-0.00869754	
85.320000	0.00146519	
85.339996	0.01238188	
85.360001	0.01978563	
85.379997	0.02465862	
85.400002	0.02621810	
85.419998	0.02466755	
85.439995	0.02217975	
85.459999	0.01824686	
85.479996	0.01660737	
85.500000	0.01249777	
85.519997	0.00609377	
85.540001	-0.00698696	
85.559998	-0.01738569	
85.580002	-0.02456556	
85.599998	-0.02451907	
85.619995	-0.02018729	
85.639999	-0.01220292	
85.659996	-0.00032270	
85.680000	0.00745144	
85.699997	0.01171213	
85.720001	0.00951442	
85.739998	0.00201349	
85.759995	-0.00972709	
85.779999	-0.02027488	
85.799995	-0.02572076	
85.820000	-0.02479936	
85.839996	-0.02100325	
85.860001	-0.01231426	
85.879997	-0.00210302	
85.900002	0.00994092	
85.919998	0.01783215	
85.939995	0.02212703	
85.959999	0.02096492	
85.979996	0.01428264	
86.000000	0.00280097	
86.019997	-0.01217631	
86.040001	-0.02236648	
86.059998	-0.02692786	
86.080002	-0.02476163	
86.099998	-0.01905112	
86.119995	-0.00975640	
86.139999	0.00148220	
86.159996	0.01229918	
86.180000	0.02061589	
86.199997	0.02531993	
86.220001	0.02427472	
86.239998	0.01766168	
86.259995	0.00475833	
86.279999	-0.01020598	
86.299995	-0.02146985	
86.320000	-0.02645586	
86.339996	-0.02387998	
86.360001	-0.01846308	
86.379997	-0.00848867	
86.400002	0.00165115	
86.419998	0.01214135	
86.439995	0.01809306	
86.459999	0.01985131	
86.479996	0.01760711	
86.500000	0.01102421	
86.519997	0.00081313	
86.540001	-0.01308827	
86.559998	-0.02266514	
86.580002	-0.02668242	
86.599998	-0.02587910	
86.619995	-0.02041402	
86.639999	-0.01256374	
86.659996	-0.00071384	
86.680000	0.00877173	
86.699997	0.01624033	
86.720001	0.01965474	
86.739998	0.01766168	
86.759995	0.01059568	
86.779999	-0.00251521	
86.799995	-0.01531093	
86.820000	-0.02397633	
86.839996	-0.02661791	
86.860001	-0.02421771	
86.879997	-0.01932636	
86.900002	-0.00973415	
86.919998	0.00117664	
86.939995	0.01309340	
86.959999	0.02033038	
86.979996	0.02348454	
87.000000	0.02067637	
87.019997	0.01341446	
87.040001	0.00186643	
87.059998	-0.01246990	
87.080002	-0.02230921	
87.099998	-0.02673684	
87.119995	-0.02402535	
87.139999	-0.01730920	
87.159996	-0.00722127	
87.180000	0.00510734	
87.199997	0.01471572	
87.220001	0.01949944	
87.239998	0.01917838	
87.259995	0.01455821	
87.279999	0.00718361	
87.299995	-0.00545308	
87.320000	-0.01689921	
87.339996	-0.02464204	
87.360001	-0.02619377	
87.379997	-0.02378346	
87.400002	-0.01835206	
87.419998	-0.00874908	
87.439995	0.00232174	
87.459999	0.01321149	
87.479996	0.01979017	
87.500000	0.02147599	
87.519997	0.01887870	
87.540001	0.01186930	
87.559998	0.00152515	
87.580002	-0.01259035	
87.599998	-0.02223392	
87.619995	-0.02680017	
87.639999	-0.02506129	
87.659996	-0.01888014	
87.680000	-0.00968111	
87.699997	0.00206149	
87.720001	0.01150192	
87.739998	0.01765460	
87.759995	0.02008225	
87.779999	0.01727913	
87.799995	0.01057781	
87.820000	-0.00173952	
87.839996	-0.01435903	
87.860001	-0.02341338	
87.879997	-0.02685206	
87.900002	-0.02502795	
87.919998	-0.02116159	
87.939995	-0.01214547	
87.959999	-0.00108492	
87.979996	0.01146722	
88.000000	0.01956479	
88.019997	0.02318133	
88.040001	0.02118845	
88.059998	0.01313181	
88.080002	-0.00064376	
88.099998	-0.01522283	
88.119995	-0.02443299	
88.139999	-0.02643195	
88.159996	-0.02286188	
88.180000	-0.01512143	
88.199997	-0.00390051	
88.220001	0.00910139	
88.239998	0.01847242	
88.259995	0.02369678	
88.279999	0.02168234	
88.299995	0.01394996	
88.320000	-0.00009817	
88.339996	-0.01465566	
88.360001	-0.02397531	
88.379997	-0.02672049	
88.400002	-0.02535827	
88.419998	-0.01979448	
88.439995	-0.01147960	
88.459999	0.00085643	
88.479996	0.01213224	
88.500000	0.02162321	
88.519997	0.02627285	
88.540001	0.02474958	
88.559998	0.01751445	
88.580002	0.00294095	
88.599998	-0.01217663	
88.619995	-0.02312601	
88.639999	-0.02649562	
88.659996	-0.02337144	
88.680000	-0.01643127	
88.699997	-0.00541721	
88.720001	0.00553216	
88.739998	0.01580422	
88.759995	0.02200575	
88.779999	0.02430673	
88.799995	0.02117278	
88.820000	0.01205055	
