Time	Right_paced_y_velocity X
67.139999	-0.22330785	
67.159996	-0.06036483	
67.180000	0.10243638	
67.199997	0.24508147	
67.220001	0.36571717	
67.239998	0.43174240	
67.260002	0.35390455	
67.279999	0.12224603	
67.299995	-0.16626219	
67.320000	-0.38086459	
67.339996	-0.45269394	
67.360001	-0.38620758	
67.379997	-0.22785518	
67.400002	-0.06431127	
67.419998	0.04584210	
67.439995	0.11961319	
67.459999	0.21800596	
67.479996	0.32494533	
67.500000	0.37969667	
67.519997	0.29894498	
67.540001	0.09043449	
67.559998	-0.15347861	
67.580002	-0.32866818	
67.599998	-0.39190409	
67.619995	-0.33959919	
67.639999	-0.20143649	
67.659996	-0.05636691	
67.680000	0.05826464	
67.699997	0.16069959	
67.720001	0.29788440	
67.739998	0.42761630	
67.760002	0.48289841	
67.779999	0.38921639	
67.799995	0.13400206	
67.820000	-0.17912717	
67.839996	-0.41512531	
67.860001	-0.49958324	
67.879997	-0.44384149	
67.900002	-0.28691599	
67.919998	-0.10964935	
67.939995	0.02225903	
67.959999	0.11728581	
67.979996	0.22833718	
68.000000	0.35977262	
68.019997	0.44313070	
68.040001	0.39482063	
68.059998	0.17965765	
68.080002	-0.11151609	
68.099998	-0.34751469	
68.119995	-0.45525810	
68.139999	-0.42734647	
68.159996	-0.28416795	
68.180000	-0.10470849	
68.199997	0.02968745	
68.220001	0.11730177	
68.239998	0.21419293	
68.260002	0.31830624	
68.279999	0.34418252	
68.299995	0.23167683	
68.320000	0.01975204	
68.339996	-0.19589798	
68.360001	-0.33681145	
68.379997	-0.36186376	
68.400002	-0.27002990	
68.419998	-0.10879793	
68.439995	0.05343641	
68.459999	0.18533908	
68.479996	0.28536668	
68.500000	0.33157554	
68.519997	0.25359625	
68.540001	0.07315182	
68.559998	-0.13580708	
68.580002	-0.28700793	
68.599998	-0.33646372	
68.619995	-0.27414021	
68.639999	-0.13916790	
68.659996	0.00035310	
68.680000	0.11731543	
68.699997	0.22038853	
68.720001	0.31502196	
68.739998	0.33710518	
68.760002	0.22531168	
68.779999	0.01716346	
68.799995	-0.19436781	
68.820000	-0.32404679	
68.839996	-0.34589866	
68.860001	-0.26539814	
68.879997	-0.12577935	
68.900002	0.01227073	
68.919998	0.12819079	
68.939995	0.23103471	
68.959999	0.31177080	
68.979996	0.29310596	
69.000000	0.15342410	
69.019997	-0.04930624	
69.040001	-0.22873113	
69.059998	-0.32113492	
69.080002	-0.30122152	
69.099998	-0.19239017	
69.119995	-0.05263181	
69.139999	0.06811535	
69.159996	0.17970166	
69.180000	0.29413813	
69.199997	0.37414229	
69.220001	0.34676480	
69.239998	0.17902236	
69.260002	-0.06477395	
69.279999	-0.27941522	
69.299995	-0.38281763	
69.320000	-0.36008739	
69.339996	-0.23771483	
69.360001	-0.07264630	
69.379997	0.08129226	
69.400002	0.20036609	
69.419998	0.27799812	
69.439995	0.26069155	
69.459999	0.13481931	
69.479996	-0.04230599	
69.500000	-0.19600315	
69.519997	-0.28560746	
69.540001	-0.27323043	
69.559998	-0.16421558	
69.580002	-0.03599560	
69.599998	0.05997616	
69.619995	0.13432311	
69.639999	0.22159322	
69.659996	0.26552796	
69.680000	0.20185633	
69.699997	0.05222365	
69.720001	-0.11043159	
69.739998	-0.22292699	
69.760002	-0.26131424	
69.779999	-0.21222766	
69.799995	-0.09496022	
69.820000	0.04240459	
69.839996	0.16365449	
69.860001	0.25730434	
69.879997	0.29697233	
69.900002	0.21485250	
69.919998	0.04518428	
69.939995	-0.13629906	
69.959999	-0.26262015	
69.979996	-0.29760078	
70.000000	-0.22773466	
70.019997	-0.09838922	
70.040001	0.02496676	
70.059998	0.12529494	
70.080002	0.22527616	
70.099998	0.31014818	
70.119995	0.29273510	
70.139999	0.15401244	
70.159996	-0.04818214	
70.180000	-0.22493778	
70.199997	-0.32082579	
70.220001	-0.31157261	
70.239998	-0.20604691	
70.260002	-0.05955141	
70.279999	0.07462685	
70.299995	0.19118616	
70.320000	0.30120686	
70.339996	0.35930839	
70.360001	0.28976667	
70.379997	0.10228935	
70.400002	-0.12117632	
70.419998	-0.28826070	
70.439995	-0.35512289	
70.459999	-0.30869818	
70.479996	-0.18088146	
70.500000	-0.04603966	
70.519997	0.06287828	
70.540001	0.15754688	
70.559998	0.25536743	
70.580002	0.31625354	
70.599998	0.26491088	
70.619995	0.10048973	
70.639999	-0.10488172	
70.659996	-0.25805783	
70.680000	-0.32165331	
70.699997	-0.28580427	
70.720001	-0.17315340	
70.739998	-0.05114983	
70.760002	0.03631287	
70.779999	0.09830559	
70.799995	0.18390906	
70.820000	0.25920957	
70.839996	0.25252154	
70.860001	0.14217900	
70.879997	-0.02483321	
70.900002	-0.17272624	
70.919998	-0.26093581	
70.939995	-0.26271141	
70.959999	-0.17811282	
70.979996	-0.06090909	
71.000000	0.03760865	
71.019997	0.12013528	
71.040001	0.22171640	
71.059998	0.31196928	
71.080002	0.32717040	
71.099998	0.21621439	
71.119995	0.01410040	
71.139999	-0.18847609	
71.159996	-0.31602636	
71.180000	-0.33479625	
71.199997	-0.25220558	
71.220001	-0.11764220	
71.239998	0.00664952	
71.260002	0.09779348	
71.279999	0.18697982	
71.299995	0.27991384	
71.320000	0.30753836	
71.339996	0.21174827	
71.360001	0.02267912	
71.379997	-0.17100281	
71.400002	-0.29781106	
71.419998	-0.32140630	
71.439995	-0.24244255	
71.459999	-0.10850462	
71.479996	-0.00171730	
71.500000	0.05963349	
71.519997	0.13062297	
71.540001	0.23749411	
71.559998	0.32586163	
71.580002	0.31948262	
71.599998	0.18043144	
71.619995	-0.03450362	
71.639999	-0.23193152	
71.659996	-0.33983940	
71.680000	-0.33469746	
71.699997	-0.23033394	
71.720001	-0.09175517	
71.739998	0.00096771	
71.760002	0.04484857	
71.779999	0.09529028	
71.799995	0.17491852	
71.820000	0.22362599	
71.839996	0.17699635	
71.860001	0.05449725	
71.879997	-0.08207885	
71.900002	-0.18235947	
71.919998	-0.22504291	
71.939995	-0.18762007	
71.959999	-0.08956054	
71.979996	0.01026143	
72.000000	0.09427445	
72.019997	0.18232942	
72.040001	0.27351412	
72.059998	0.29339617	
72.080002	0.19173191	
72.099998	0.00947515	
72.119995	-0.17082852	
72.139999	-0.28035760	
72.159996	-0.29429001	
72.180000	-0.21362929	
72.199997	-0.09048348	
72.220001	0.01144974	
72.239998	0.08752809	
72.260002	0.17378566	
72.279999	0.27246463	
72.299995	0.31025037	
72.320000	0.22088069	
72.339996	0.03703968	
72.360001	-0.15776512	
72.379997	-0.28727126	
72.400002	-0.31897232	
72.419998	-0.24547468	
72.439995	-0.11024558	
72.459999	0.00450555	
72.479996	0.08338022	
72.500000	0.15955773	
72.519997	0.24087849	
72.540001	0.24558111	
72.559998	0.14758855	
72.580002	-0.00498481	
72.599998	-0.15154532	
72.619995	-0.24353592	
72.639999	-0.24824320	
72.659996	-0.16328724	
72.680000	-0.04960160	
72.699997	0.04937957	
72.720001	0.14397533	
72.739998	0.24530008	
72.760002	0.31508610	
72.779999	0.27962154	
72.799995	0.12883787	
72.820000	-0.07576542	
72.839996	-0.24830851	
72.860001	-0.32647425	
72.879997	-0.29450235	
72.900002	-0.18072630	
72.919998	-0.05714326	
72.939995	0.03822742	
72.959999	0.12523663	
72.979996	0.23607756	
73.000000	0.32982132	
73.019997	0.31380397	
73.040001	0.16489959	
73.059998	-0.05135037	
73.080002	-0.24075454	
73.099998	-0.34067458	
73.119995	-0.31827953	
73.139999	-0.19301051	
73.159996	-0.04885133	
73.180000	0.05482054	
73.199997	0.14159040	
73.220001	0.25282723	
73.239998	0.34176078	
73.260002	0.33044952	
73.279999	0.18604012	
73.299995	-0.03576985	
73.320000	-0.24600677	
73.339996	-0.36380661	
73.360001	-0.35292175	
73.379997	-0.23645240	
73.400002	-0.08613029	
73.419998	0.04074255	
73.439995	0.14993387	
73.459999	0.24986419	
73.479996	0.30508247	
73.500000	0.24103059	
73.519997	0.07850245	
73.540001	-0.11251434	
73.559998	-0.25860420	
73.580002	-0.31062227	
73.599998	-0.24988282	
73.619995	-0.12224331	
73.639999	-0.01057119	
73.659996	0.06238307	
73.680000	0.13602811	
73.699997	0.22926024	
73.720001	0.27697235	
73.739998	0.21801943	
73.760002	0.06779864	
73.779999	-0.10916549	
73.799995	-0.24473327	
73.820000	-0.29104918	
73.839996	-0.23057738	
73.860001	-0.10891614	
73.879997	0.00655440	
73.900002	0.09397084	
73.919998	0.17342144	
73.939995	0.25130710	
73.959999	0.26758415	
73.979996	0.17856283	
74.000000	0.01300337	
74.019997	-0.15398493	
74.040001	-0.26307896	
74.059998	-0.28018630	
74.080002	-0.20473151	
74.099998	-0.08763829	
74.119995	0.01576300	
74.139999	0.09288406	
74.159996	0.17229648	
74.180000	0.24198285	
74.199997	0.23240468	
74.220001	0.12750502	
74.239998	-0.02957004	
74.260002	-0.17062841	
74.279999	-0.25233752	
74.299995	-0.24489197	
74.320000	-0.15421031	
74.339996	-0.04254131	
74.360001	0.03687452	
74.379997	0.09393601	
74.400002	0.16585296	
74.419998	0.22541991	
74.439995	0.20239258	
74.459999	0.09678598	
74.479996	-0.04305179	
74.500000	-0.16092838	
74.519997	-0.22860552	
74.540001	-0.21578673	
74.559998	-0.12617068	
74.580002	-0.02393827	
74.599998	0.05937533	
74.619995	0.13855703	
74.639999	0.24022922	
74.659996	0.30699775	
74.680000	0.26363868	
74.699997	0.11119900	
74.720001	-0.08452041	
74.739998	-0.24376862	
74.760002	-0.32070825	
74.779999	-0.28508174	
74.799995	-0.16328996	
74.820000	-0.03695120	
74.839996	0.04513486	
74.860001	0.10001289	
74.879997	0.16511151	
74.900002	0.20892152	
74.919998	0.16930556	
74.939995	0.05611893	
74.959999	-0.07799824	
74.979996	-0.17818826	
75.000000	-0.22089162	
75.019997	-0.18624054	
75.040001	-0.08921409	
75.059998	0.00654744	
75.080002	0.07412791	
75.099998	0.13764471	
75.119995	0.21685290	
75.139999	0.24325068	
75.159996	0.16853170	
75.180000	0.02563855	
75.199997	-0.12356603	
75.220001	-0.22644392	
75.239998	-0.25485459	
75.259995	-0.19406234	
75.279999	-0.08323432	
75.299995	0.00752620	
75.320000	0.06707594	
75.339996	0.13026938	
75.360001	0.20871869	
75.379997	0.24679212	
75.400002	0.18371809	
75.419998	0.04249828	
75.439995	-0.11216807	
75.459999	-0.21951127	
75.479996	-0.25440332	
75.500000	-0.20207804	
75.519997	-0.09330700	
75.540001	0.00591613	
75.559998	0.08466154	
75.580002	0.17315391	
75.599998	0.28066438	
75.619995	0.33465275	
75.639999	0.26011676	
75.659996	0.07864221	
75.680000	-0.13252895	
75.699997	-0.28729799	
75.720001	-0.34271249	
75.739998	-0.27997363	
75.759995	-0.14214709	
75.779999	-0.01412853	
75.799995	0.07970113	
75.820000	0.17343578	
75.839996	0.29373363	
75.860001	0.37486756	
75.879997	0.33699876	
75.900002	0.16336504	
75.919998	-0.07947519	
75.939995	-0.28678304	
75.959999	-0.38879430	
75.979996	-0.36041859	
76.000000	-0.22829781	
76.019997	-0.07170318	
76.040001	0.04957446	
76.059998	0.13975136	
76.080002	0.22969629	
76.099998	0.28560343	
76.119995	0.23207898	
76.139999	0.08369613	
76.159996	-0.09556334	
76.180000	-0.23433661	
76.199997	-0.29654735	
76.220001	-0.25693658	
76.239998	-0.13741411	
76.259995	-0.01786760	
76.279999	0.06373981	
76.299995	0.13131854	
76.320000	0.21448767	
76.339996	0.25086814	
76.360001	0.18243794	
76.379997	0.03849018	
76.400002	-0.11419010	
76.419998	-0.22125851	
76.439995	-0.25703716	
76.459999	-0.20154794	
76.479996	-0.08578384	
76.500000	0.01276563	
76.519997	0.08002783	
76.540001	0.14924389	
76.559998	0.23667766	
76.580002	0.27617180	
76.599998	0.20267805	
76.619995	0.04341067	
76.639999	-0.12877391	
76.659996	-0.24697255	
76.680000	-0.28476435	
76.699997	-0.22545660	
76.720001	-0.10370589	
76.739998	0.00574526	
76.759995	0.06973530	
76.779999	0.12724903	
76.799995	0.21158989	
76.820000	0.26494920	
76.839996	0.20943114	
76.860001	0.06504230	
76.879997	-0.09784012	
76.900002	-0.21763033	
76.919998	-0.26858115	
76.939995	-0.22708404	
76.959999	-0.11290395	
76.979996	-0.00372541	
77.000000	0.07290415	
77.019997	0.14374238	
77.040001	0.23236650	
77.059998	0.27380115	
77.080002	0.20206085	
77.099998	0.04326513	
77.119995	-0.12962477	
77.139999	-0.24959224	
77.159996	-0.28790957	
77.180000	-0.22898059	
77.199997	-0.10524289	
77.220001	0.00427527	
77.239998	0.07440532	
77.259995	0.13808794	
77.279999	0.21752359	
77.299995	0.25240308	
77.320000	0.18373571	
77.339996	0.03783974	
77.360001	-0.11882231	
77.379997	-0.22501799	
77.400002	-0.25745606	
77.419998	-0.20333862	
77.439995	-0.09234568	
77.459999	0.00446153	
77.479996	0.06840189	
77.500000	0.13255559	
77.519997	0.21948788	
77.540001	0.26604444	
77.559998	0.20315981	
77.580002	0.05312765	
77.599998	-0.11467246	
77.619995	-0.23436430	
77.639999	-0.27785093	
77.659996	-0.22697552	
77.680000	-0.11179530	
77.699997	-0.01022461	
77.720001	0.04913494	
77.739998	0.09988549	
77.759995	0.18053395	
77.779999	0.25253466	
77.799995	0.24820569	
77.820000	0.14333005	
77.839996	-0.02081654	
77.860001	-0.16883637	
77.879997	-0.25755152	
77.900002	-0.26123288	
77.919998	-0.18081291	
77.939995	-0.06971736	
77.959999	0.01651768	
77.979996	0.06994199	
78.000000	0.14418395	
78.019997	0.23619138	
78.040001	0.30591562	
78.059998	0.29389188	
78.080002	0.16302373	
78.099998	-0.03891288	
78.119995	-0.22097556	
78.139999	-0.31384385	
78.159996	-0.31172869	
78.180000	-0.22352813	
78.199997	-0.09559923	
78.220001	0.00066180	
78.239998	0.05079121	
78.259995	0.10169952	
78.279999	0.18018296	
78.299995	0.23938376	
78.320000	0.20296229	
78.339996	0.07807094	
78.360001	-0.07364225	
78.379997	-0.18833458	
78.400002	-0.24282649	
78.419998	-0.21582747	
78.439995	-0.11828966	
78.459999	-0.01664881	
78.479996	0.05067305	
78.500000	0.10490748	
78.519997	0.18928814	
78.540001	0.26636845	
78.559998	0.26790372	
78.580002	0.16068543	
78.599998	-0.01377264	
78.619995	-0.17674285	
78.639999	-0.27738419	
78.659996	-0.28626001	
78.680000	-0.20359243	
78.699997	-0.08092935	
78.720001	0.00704657	
78.739998	0.04135903	
78.759995	0.08262442	
78.779999	0.15794225	
78.799995	0.24330339	
78.820000	0.29795793	
78.839996	0.24871996	
78.860001	0.09394167	
78.879997	-0.09962558	
78.900002	-0.24433723	
78.919998	-0.30694708	
78.939995	-0.27440980	
78.959999	-0.16288671	
78.979996	-0.04559530	
79.000000	0.03454497	
79.019997	0.10007740	
79.040001	0.20896350	
79.059998	0.32091668	
79.080002	0.36595231	
79.099998	0.26358294	
79.119995	0.04353528	
79.139999	-0.19041453	
79.159996	-0.34689870	
79.180000	-0.38599077	
79.199997	-0.30563855	
79.220001	-0.14922079	
79.239998	-0.00951569	
79.259995	0.07926353	
79.279999	0.16800271	
79.299995	0.28093019	
79.320000	0.34340596	
79.339996	0.28354570	
79.360001	0.10755914	
79.379997	-0.11138539	
79.400002	-0.28960735	
79.419998	-0.36183918	
79.439995	-0.31130102	
79.459999	-0.17907725	
79.479996	-0.04792758	
79.500000	0.05022366	
79.519997	0.14205314	
79.540001	0.24976957	
79.559998	0.33003378	
79.580002	0.30190778	
79.599998	0.14967124	
79.619995	-0.05959885	
79.639999	-0.23962344	
79.659996	-0.33094350	
79.680000	-0.30931854	
79.699997	-0.19382833	
79.720001	-0.05882069	
79.739998	0.03089289	
79.759995	0.08872899	
79.779999	0.15380159	
79.799995	0.20698810	
79.820000	0.18450573	
79.839996	0.08271898	
79.860001	-0.04959253	
79.879997	-0.16176757	
79.900002	-0.22106360	
79.919998	-0.20703870	
79.939995	-0.12585156	
79.959999	-0.03176343	
79.979996	0.04345444	
80.000000	0.11455574	
80.019997	0.20937701	
80.040001	0.29569864	
80.059998	0.30828944	
80.080002	0.19497156	
80.099998	-0.00059965	
80.119995	-0.19090490	
80.139999	-0.30677244	
80.159996	-0.32156780	
80.180000	-0.23522939	
80.199997	-0.09630505	
80.220001	0.02444547	
80.239998	0.11808334	
80.259995	0.21725743	
80.279999	0.32742223	
80.299995	0.37681657	
80.320000	0.28633583	
80.339996	0.07293482	
80.360001	-0.16685630	
80.379997	-0.33491370	
80.400002	-0.39112154	
80.419998	-0.32598102	
80.439995	-0.17561619	
80.459999	-0.03969153	
80.479996	0.03576066	
80.500000	0.09586428	
80.519997	0.19919486	
80.540001	0.30516312	
80.559998	0.33417425	
80.580002	0.22762018	
80.599998	0.02365459	
80.619995	-0.18480450	
80.639999	-0.32031789	
80.659996	-0.34322390	
80.680000	-0.25350809	
80.699997	-0.10889181	
80.720001	0.00525415	
80.739998	0.07245290	
80.759995	0.15129671	
80.779999	0.26491505	
80.799995	0.35007763	
80.820000	0.33910877	
80.839996	0.19073591	
80.860001	-0.03908461	
80.879997	-0.25236043	
80.900002	-0.36676002	
80.919998	-0.35712934	
80.939995	-0.24475190	
80.959999	-0.09466046	
80.979996	0.02830412	
81.000000	0.12326106	
81.019997	0.22234491	
81.040001	0.31905553	
81.059998	0.34704578	
81.080002	0.24802211	
81.099998	0.04464734	
81.119995	-0.17704175	
81.139999	-0.32517940	
81.159996	-0.36097533	
81.180000	-0.28938416	
81.199997	-0.15397774	
81.220001	-0.02635120	
81.239998	0.06832440	
81.259995	0.15563598	
81.279999	0.26540604	
81.299995	0.34793118	
81.320000	0.32254556	
81.339996	0.16334814	
81.360001	-0.06205387	
81.379997	-0.25560397	
81.400002	-0.35700816	
81.419998	-0.34322757	
81.439995	-0.22953807	
81.459999	-0.09151302	
81.479996	0.00974660	
81.500000	0.08278777	
81.519997	0.16906585	
81.540001	0.25560895	
81.559998	0.27285120	
81.580002	0.17866193	
81.599998	0.00713480	
81.619995	-0.16240987	
81.639999	-0.26956561	
81.659996	-0.28301030	
81.680000	-0.20366316	
81.699997	-0.08281820	
81.720001	0.02262554	
81.739998	0.10164823	
81.759995	0.19373202	
81.779999	0.28851467	
81.799995	0.30108461	
81.820000	0.18862012	
81.839996	-0.00194243	
81.860001	-0.18207479	
81.879997	-0.29671341	
81.900002	-0.30994371	
81.919998	-0.22123857	
81.939995	-0.08912102	
81.959999	0.00352325	
81.979996	0.04744348	
82.000000	0.10840801	
82.019997	0.19984654	
82.040001	0.26954260	
82.059998	0.24905741	
82.080002	0.12383077	
82.099998	-0.05165001	
82.119995	-0.20576428	
82.139999	-0.28653637	
82.159996	-0.26861617	
82.180000	-0.16783041	
82.199997	-0.04819474	
82.220001	0.03373752	
82.239998	0.09329060	
82.259995	0.16768755	
82.279999	0.23595351	
82.299995	0.22882661	
82.320000	0.12576127	
82.339996	-0.02503959	
82.360001	-0.16381237	
82.379997	-0.24480599	
82.400002	-0.24099800	
82.419998	-0.15505509	
82.439995	-0.04791429	
82.459999	0.01968387	
82.479996	0.05735796	
82.500000	0.11285390	
82.519997	0.20157668	
82.540001	0.28732073	
82.559998	0.29134014	
82.580002	0.17477353	
82.599998	-0.01643175	
82.619995	-0.19351274	
82.639999	-0.30340403	
82.659996	-0.31415236	
82.680000	-0.22361803	
82.699997	-0.09313973	
82.720001	0.01420962	
82.739998	0.09691382	
82.759995	0.20543130	
82.779999	0.31798384	
82.799995	0.36411849	
82.820000	0.28486279	
82.839996	0.08622168	
82.860001	-0.14880188	
82.879997	-0.32425448	
82.900002	-0.37866542	
82.919998	-0.31474033	
82.939995	-0.17808531	
82.959999	-0.04871051	
82.979996	0.03589229	
83.000000	0.11003764	
83.019997	0.21601750	
83.040001	0.33457321	
83.059998	0.40482596	
83.080002	0.35306296	
83.099998	0.15638533	
83.119995	-0.10875732	
83.139999	-0.32434952	
83.159996	-0.42061630	
83.180000	-0.38891765	
83.199997	-0.25713012	
83.220001	-0.10295028	
83.239998	0.01062738	
83.259995	0.08739391	
83.279999	0.18975790	
83.299995	0.30892640	
83.320000	0.37529245	
83.339996	0.31692770	
83.360001	0.12803830	
83.379997	-0.11333918	
83.400002	-0.30773482	
83.419998	-0.38663816	
83.439995	-0.34111640	
83.459999	-0.20618549	
83.479996	-0.06625985	
83.500000	0.02528707	
83.519997	0.09217277	
83.540001	0.18038967	
83.559998	0.27667707	
83.580002	0.31215456	
83.599998	0.22235347	
83.619995	0.03762827	
83.639999	-0.15821016	
83.659996	-0.28706861	
83.680000	-0.31864202	
83.699997	-0.24615090	
83.720001	-0.11417706	
83.739998	-0.00707892	
83.759995	0.04668464	
83.779999	0.09358422	
83.799995	0.18289423	
83.820000	0.27492806	
83.839996	0.29208562	
83.860001	0.18837723	
83.879997	0.00343633	
83.900002	-0.17842296	
83.919998	-0.29841539	
83.939995	-0.31940806	
83.959999	-0.23654869	
83.979996	-0.10587873	
84.000000	-0.00424174	
84.019997	0.05942779	
84.040001	0.14814003	
84.059998	0.26355672	
84.080002	0.34847704	
84.099998	0.33550596	
84.119995	0.19023386	
84.139999	-0.03569584	
84.159996	-0.24601418	
84.180000	-0.35729054	
84.199997	-0.34927899	
84.220001	-0.24406473	
84.239998	-0.10318802	
84.259995	0.00113733	
84.279999	0.06206220	
84.299995	0.12822860	
84.320000	0.22126216	
84.339996	0.29497072	
84.360001	0.28018203	
84.379997	0.15275969	
84.400002	-0.04007554	
84.419998	-0.21262391	
84.439995	-0.30966488	
84.459999	-0.30380794	
84.479996	-0.20719989	
84.500000	-0.08064114	
84.519997	0.01510878	
84.540001	0.07508636	
84.559998	0.15277031	
84.580002	0.24035285	
84.599998	0.28213760	
84.619995	0.21825789	
84.639999	0.06261397	
84.659996	-0.11647426	
84.680000	-0.24936518	
84.699997	-0.29348353	
84.720001	-0.24031672	
84.739998	-0.12560922	
84.759995	-0.01747620	
84.779999	0.06035651	
84.799995	0.13831644	
84.820000	0.24261123	
84.839996	0.33001888	
84.860001	0.32751539	
84.879997	0.19160719	
84.900002	-0.02490312	
84.919998	-0.22539629	
84.939995	-0.33708537	
84.959999	-0.33874658	
84.979996	-0.24101692	
85.000000	-0.10122205	
85.019997	0.00638446	
85.040001	0.08428653	
85.059998	0.17627005	
85.080002	0.28183404	
85.099998	0.33547083	
85.119995	0.26340139	
85.139999	0.08220372	
85.159996	-0.13246742	
85.180000	-0.29075426	
85.199997	-0.34975788	
85.220001	-0.29469907	
85.239998	-0.16296077	
85.259995	-0.03761778	
85.279999	0.03933570	
85.299995	0.09138239	
85.320000	0.18058376	
85.339996	0.27395451	
85.360001	0.31548148	
85.379997	0.24157587	
85.400002	0.06656228	
85.419998	-0.13274395	
85.439995	-0.28242627	
85.459999	-0.33478940	
85.479996	-0.28254417	
85.500000	-0.15810920	
85.519997	-0.04004611	
85.540001	0.02168578	
85.559998	0.05774924	
85.580002	0.12699671	
85.599998	0.24342515	
85.619995	0.37073737	
85.639999	0.44796166	
85.659996	0.39439118	
85.680000	0.17608608	
85.699997	-0.11711066	
85.720001	-0.36230898	
85.739998	-0.47565410	
85.759995	-0.44805226	
85.779999	-0.30012038	
85.799995	-0.11462627	
85.820000	0.00768254	
85.839996	0.06399897	
85.860001	0.12454796	
85.879997	0.22627193	
85.900002	0.32002157	
85.919998	0.34362251	
85.939995	0.23847151	
85.959999	0.02953769	
85.979996	-0.19034873	
86.000000	-0.33805394	
86.019997	-0.37163791	
86.040001	-0.29410151	
86.059998	-0.15144199	
86.080002	-0.02139620	
86.099998	0.06246080	
86.119995	0.14242257	
86.139999	0.25732023	
86.159996	0.36808941	
86.180000	0.42130381	
86.199997	0.34725025	
86.220001	0.13077998	
86.239998	-0.14397092	
86.259995	-0.35390511	
86.279999	-0.43982011	
86.299995	-0.40007234	
86.320000	-0.26403159	
86.339996	-0.10628758	
86.360001	0.00518722	
86.379997	0.06949309	
86.400002	0.15907568	
86.419998	0.27461126	
86.439995	0.35622334	
86.459999	0.33526322	
86.479996	0.18087681	
86.500000	-0.05137806	
86.519997	-0.26127189	
86.540001	-0.36794561	
86.559998	-0.35513780	
86.580002	-0.24403101	
86.599998	-0.10170764	
86.619995	0.00029660	
86.639999	0.05788242	
86.659996	0.12677716	
86.680000	0.23361436	
86.699997	0.33078367	
86.720001	0.36563200	
86.739998	0.27326271	
86.759995	0.06122171	
86.779999	-0.17758612	
86.799995	-0.34346399	
86.820000	-0.39190707	
86.839996	-0.33161801	
86.860001	-0.19533043	
86.879997	-0.05695042	
86.900002	0.02364670	
86.919998	0.06849267	
86.939995	0.14245933	
86.959999	0.24221766	
86.979996	0.32209083	
87.000000	0.31419510	
87.019997	0.18480848	
87.040001	-0.02203918	
87.059998	-0.21388882	
87.080002	-0.32804546	
87.099998	-0.33492252	
87.119995	-0.24480145	
87.139999	-0.11445907	
87.159996	-0.00947558	
87.180000	0.05309840	
87.199997	0.12513661	
87.220001	0.22611319	
87.239998	0.32523242	
87.259995	0.37110662	
87.279999	0.29014549	
87.299995	0.08832859	
87.320000	-0.14938651	
87.339996	-0.32271847	
87.360001	-0.39280850	
87.379997	-0.34780818	
87.400002	-0.21537019	
87.419998	-0.07665825	
87.439995	0.00821203	
87.459999	0.04875943	
87.479996	0.11539641	
87.500000	0.21204698	
87.519997	0.30228615	
87.540001	0.32506821	
87.559998	0.21814442	
87.580002	0.01819710	
87.599998	-0.18699422	
87.619995	-0.31478995	
87.639999	-0.33991200	
87.659996	-0.26044804	
87.680000	-0.12413687	
87.699997	-0.01521023	
87.720001	0.03616908	
87.739998	0.07612839	
87.759995	0.16772224	
87.779999	0.27464083	
87.799995	0.34831196	
87.820000	0.33563319	
87.839996	0.19136970	
87.860001	-0.03888183	
87.879997	-0.25216889	
87.900002	-0.36174569	
87.919998	-0.35807166	
87.939995	-0.26161033	
87.959999	-0.12216122	
87.979996	-0.01427214	
88.000000	0.03928261	
88.019997	0.08617171	
88.040001	0.18363854	
88.059998	0.29222339	
88.080002	0.35839537	
88.099998	0.32212815	
88.119995	0.15475707	
88.139999	-0.08226431	
88.159996	-0.28700009	
88.180000	-0.38221475	
88.199997	-0.36120227	
88.220001	-0.24715590	
88.239998	-0.10255969	
88.259995	-0.00166378	
88.279999	0.05354637	
88.299995	0.11880058	
88.320000	0.23433301	
88.339996	0.36353076	
88.360001	0.46517146	
88.379997	0.48821270	
88.400002	0.36703619	
88.419998	0.09135196	
88.439995	-0.23175271	
88.459999	-0.46185848	
88.479996	-0.54628026	
88.500000	-0.48928526	
88.519997	-0.32775730	
88.540001	-0.13739876	
88.559998	-0.00767229	
88.580002	0.04292116	
88.599998	0.08566947	
88.619995	0.16795838	
88.639999	0.27475980	
88.659996	0.36500150	
88.680000	0.38530773	
88.699997	0.27729702	
88.720001	0.05257792	
88.739998	-0.19202802	
88.759995	-0.36186862	
88.779999	-0.41340530	
88.799995	-0.35288098	
88.820000	-0.21303679	
88.839996	-0.06518510	
88.860001	0.03976833	
88.879997	0.12221934	
88.900002	0.22432646	
88.919998	0.33069736	
88.939995	0.39629275	
88.959999	0.36152202	
88.979996	0.18263812	
89.000000	-0.08045991	
89.019997	-0.30594301	
89.040001	-0.42073569	
89.059998	-0.41561148	
89.079994	-0.30606893	
89.099998	-0.14483730	
89.119995	-0.01645820	
89.139999	0.04395711	
89.159996	0.10232921	
89.180000	0.20373641	
89.199997	0.31084368	
89.220001	0.38181311	
89.239998	0.35968018	
89.259995	0.19663198	
89.279999	-0.05659273	
89.299995	-0.27951893	
89.320000	-0.39264053	
89.339996	-0.38734809	
89.360001	-0.28292489	
89.379997	-0.13068816	
89.400002	-0.00436889	
89.419998	0.07010416	
89.439995	0.14435841	
89.459999	0.24290468	
89.479996	0.32018715	
89.500000	0.32448080	
89.519997	0.19933809	
89.540001	-0.01419596	
