Time	Left_paced_y_velocity X
67.139999	-0.07767140	
67.159996	0.25448304	
67.180000	0.51354486	
67.199997	0.60591108	
67.220001	0.49043775	
67.239998	0.17655106	
67.260002	-0.20848703	
67.279999	-0.50630277	
67.299995	-0.61185235	
67.320000	-0.48032275	
67.339996	-0.14618865	
67.360001	0.25229216	
67.379997	0.55831623	
67.400002	0.68428344	
67.419998	0.59751999	
67.439995	0.27675730	
67.459999	-0.16384205	
67.479996	-0.52637368	
67.500000	-0.67988771	
67.519997	-0.58763278	
67.540001	-0.26269954	
67.559998	0.18391582	
67.580002	0.55336255	
67.599998	0.70627344	
67.619995	0.59565276	
67.639999	0.25039363	
67.659996	-0.20105371	
67.680000	-0.56347245	
67.699997	-0.70885414	
67.720001	-0.60075074	
67.739998	-0.25746512	
67.760002	0.19010912	
67.779999	0.54163218	
67.799995	0.66630602	
67.820000	0.53038508	
67.839996	0.18537968	
67.860001	-0.23553598	
67.879997	-0.55526376	
67.900002	-0.66692561	
67.919998	-0.54631460	
67.939995	-0.22631937	
67.959999	0.17066082	
67.979996	0.49058387	
68.000000	0.63615841	
68.019997	0.56806463	
68.040001	0.27604121	
68.059998	-0.13076080	
68.080002	-0.47507977	
68.099998	-0.63189018	
68.119995	-0.56597477	
68.139999	-0.29728648	
68.159996	0.07677019	
68.180000	0.40526256	
68.199997	0.57229191	
68.220001	0.54124969	
68.239998	0.30433702	
68.260002	-0.05635046	
68.279999	-0.38831490	
68.299995	-0.56603193	
68.320000	-0.52768320	
68.339996	-0.27642724	
68.360001	0.09401251	
68.379997	0.41572061	
68.400002	0.56892759	
68.419998	0.51076037	
68.439995	0.25542009	
68.459999	-0.10750898	
68.479996	-0.42180261	
68.500000	-0.56406206	
68.519997	-0.48015794	
68.540001	-0.18783683	
68.559998	0.19283852	
68.580002	0.48597503	
68.599998	0.58582121	
68.619995	0.47834665	
68.639999	0.18718322	
68.659996	-0.18415891	
68.680000	-0.47585127	
68.699997	-0.56998348	
68.720001	-0.43920285	
68.739998	-0.11858072	
68.760002	0.26105371	
68.779999	0.52913195	
68.799995	0.57343429	
68.820000	0.36026379	
68.839996	-0.00043890	
68.860001	-0.35310504	
68.879997	-0.55604613	
68.900002	-0.56301689	
68.919998	-0.36093450	
68.939995	-0.01339943	
68.959999	0.31574070	
68.979996	0.49196246	
69.000000	0.47489575	
69.019997	0.27074772	
69.040001	-0.05291257	
69.059998	-0.34567636	
69.080002	-0.49387556	
69.099998	-0.45868936	
69.119995	-0.22419186	
69.139999	0.13826850	
69.159996	0.45728382	
69.180000	0.59511828	
69.199997	0.50889361	
69.220001	0.22680892	
69.239998	-0.15343714	
69.260002	-0.46277872	
69.279999	-0.59174025	
69.299995	-0.51193231	
69.320000	-0.24450842	
69.339996	0.10593548	
69.360001	0.38814667	
69.379997	0.51253229	
69.400002	0.46196344	
69.419998	0.23033436	
69.439995	-0.10135188	
69.459999	-0.38368127	
69.479996	-0.51335382	
69.500000	-0.45579502	
69.519997	-0.20930448	
69.540001	0.14547464	
69.559998	0.44480005	
69.580002	0.56762540	
69.599998	0.47026467	
69.619995	0.18820718	
69.639999	-0.17009874	
69.659996	-0.45158738	
69.680000	-0.55815274	
69.699997	-0.45977587	
69.720001	-0.18002129	
69.739998	0.16915078	
69.760002	0.43456587	
69.779999	0.53873551	
69.799995	0.46642742	
69.820000	0.21077754	
69.839996	-0.14016691	
69.860001	-0.42967647	
69.879997	-0.54758674	
69.900002	-0.46106988	
69.919998	-0.18781918	
69.939995	0.16832265	
69.959999	0.43763766	
69.979996	0.51231027	
70.000000	0.36777821	
70.019997	0.07463312	
70.040001	-0.24347383	
70.059998	-0.44799826	
70.080002	-0.48139116	
70.099998	-0.33306170	
70.119995	-0.04016774	
70.139999	0.26976728	
70.159996	0.44115070	
70.180000	0.38975313	
70.199997	0.16550043	
70.220001	-0.12364724	
70.239998	-0.35412955	
70.260002	-0.44037277	
70.279999	-0.33574992	
70.299995	-0.06022960	
70.320000	0.25973192	
70.339996	0.46674559	
70.360001	0.47336921	
70.379997	0.27839866	
70.400002	-0.03013485	
70.419998	-0.32079914	
70.439995	-0.47705519	
70.459999	-0.43909219	
70.479996	-0.20413627	
70.500000	0.13824013	
70.519997	0.41944525	
70.540001	0.51162648	
70.559998	0.38248929	
70.580002	0.10110601	
70.599998	-0.21297657	
70.619995	-0.42797831	
70.639999	-0.45931903	
70.659996	-0.27237087	
70.680000	0.07947177	
70.699997	0.43432486	
70.720001	0.63340449	
70.739998	0.60133356	
70.760002	0.31627858	
70.779999	-0.11158153	
70.799995	-0.48951364	
70.820000	-0.66070044	
70.839996	-0.59172940	
70.860001	-0.30172271	
70.879997	0.11133113	
70.900002	0.44747144	
70.919998	0.57552582	
70.939995	0.48221412	
70.959999	0.20668356	
70.979996	-0.16670425	
71.000000	-0.46545234	
71.019997	-0.57671928	
71.040001	-0.48712310	
71.059998	-0.21531752	
71.080002	0.15698944	
71.099998	0.47105870	
71.119995	0.59566635	
71.139999	0.49419841	
71.159996	0.20298696	
71.180000	-0.17272238	
71.199997	-0.47107115	
71.220001	-0.58380038	
71.239998	-0.47883123	
71.260002	-0.17895767	
71.279999	0.20521393	
71.299995	0.49682587	
71.320000	0.58797306	
71.339996	0.47012705	
71.360001	0.17282943	
71.379997	-0.20695327	
71.400002	-0.49913993	
71.419998	-0.58977342	
71.439995	-0.47369343	
71.459999	-0.19022413	
71.479996	0.17064641	
71.500000	0.46207553	
71.519997	0.58011419	
71.540001	0.50716013	
71.559998	0.24598840	
71.580002	-0.12637073	
71.599998	-0.44641122	
71.619995	-0.58415085	
71.639999	-0.50248230	
71.659996	-0.21908654	
71.680000	0.17033729	
71.699997	0.48362154	
71.720001	0.58041620	
71.739998	0.43042135	
71.760002	0.11212499	
71.779999	-0.24659234	
71.799995	-0.49829158	
71.820000	-0.55449206	
71.839996	-0.40379038	
71.860001	-0.09976006	
71.879997	0.22548030	
71.900002	0.43376887	
71.919998	0.46603030	
71.939995	0.31579459	
71.959999	0.03247179	
71.979996	-0.26482737	
72.000000	-0.45084465	
72.019997	-0.47033304	
72.040001	-0.31275427	
72.059998	-0.00986177	
72.080002	0.30920276	
72.099998	0.51184803	
72.119995	0.53541988	
72.139999	0.36681473	
72.159996	0.04861626	
72.180000	-0.28725132	
72.199997	-0.49927795	
72.220001	-0.52234656	
72.239998	-0.34103009	
72.260002	-0.00677220	
72.279999	0.33834732	
72.299995	0.55119908	
72.320000	0.55969501	
72.339996	0.37219694	
72.360001	0.03091338	
72.379997	-0.33575842	
72.400002	-0.56994838	
72.419998	-0.59761977	
72.439995	-0.41990227	
72.459999	-0.09658960	
72.479996	0.26165381	
72.500000	0.50903296	
72.519997	0.57409072	
72.540001	0.44237673	
72.559998	0.14277430	
72.580002	-0.20969744	
72.599998	-0.47096369	
72.619995	-0.55303645	
72.639999	-0.44998047	
72.659996	-0.18079969	
72.680000	0.16709721	
72.699997	0.44053400	
72.720001	0.54282707	
72.739998	0.46381566	
72.760002	0.20777190	
72.779999	-0.15228075	
72.799995	-0.44709945	
72.820000	-0.55634207	
72.839996	-0.46809065	
72.860001	-0.20390008	
72.879997	0.15055861	
72.900002	0.43234095	
72.919998	0.53117931	
72.939995	0.44203621	
72.959999	0.19022591	
72.979996	-0.15307367	
73.000000	-0.43274403	
73.019997	-0.53644747	
73.040001	-0.45827624	
73.059998	-0.22286794	
73.080002	0.10713124	
73.099998	0.39539719	
73.119995	0.53320706	
73.139999	0.50914878	
73.159996	0.32016468	
73.180000	-0.00249178	
73.199997	-0.32303104	
73.220001	-0.50823605	
73.239998	-0.51879525	
73.260002	-0.34851569	
73.279999	-0.03302798	
73.299995	0.29359189	
73.320000	0.49436176	
73.339996	0.52495998	
73.360001	0.39011586	
73.379997	0.09512711	
73.400002	-0.24843244	
73.419998	-0.48828298	
73.439995	-0.54987717	
73.459999	-0.42440379	
73.479996	-0.13466814	
73.500000	0.21847466	
73.519997	0.48625591	
73.540001	0.59760869	
73.559998	0.53928578	
73.580002	0.29497015	
73.599998	-0.08129928	
73.619995	-0.42292529	
73.639999	-0.60228693	
73.659996	-0.59027463	
73.680000	-0.38862696	
73.699997	-0.04868021	
73.720001	0.29946268	
73.739998	0.51801991	
73.760002	0.57515550	
73.779999	0.49456778	
73.799995	0.25163493	
73.820000	-0.10356688	
73.839996	-0.42371878	
73.860001	-0.59013671	
73.879997	-0.57833934	
73.900002	-0.39209533	
73.919998	-0.06133477	
73.939995	0.29218173	
73.959999	0.53464991	
73.979996	0.61445242	
74.000000	0.52721179	
74.019997	0.22966920	
74.040001	-0.17757708	
74.059998	-0.50674522	
74.080002	-0.64744663	
74.099998	-0.58952534	
74.119995	-0.33732080	
74.139999	0.04168785	
74.159996	0.39142826	
74.180000	0.59003294	
74.199997	0.62029845	
74.220001	0.50430393	
74.239998	0.19160458	
74.260002	-0.22335026	
74.279999	-0.55951810	
74.299995	-0.68502283	
74.320000	-0.59930497	
74.339996	-0.32985905	
74.360001	0.05652393	
74.379997	0.41301894	
74.400002	0.60639066	
74.419998	0.61479849	
74.439995	0.46479502	
74.459999	0.13793366	
74.479996	-0.25350735	
74.500000	-0.54368055	
74.519997	-0.63933927	
74.540001	-0.54118299	
74.559998	-0.26270303	
74.580002	0.10973869	
74.599998	0.42270792	
74.619995	0.58241230	
74.639999	0.55493879	
74.659996	0.34054717	
74.680000	-0.01858590	
74.699997	-0.36713672	
74.720001	-0.57305926	
74.739998	-0.58294868	
74.760002	-0.39399242	
74.779999	-0.06239126	
74.799995	0.27943665	
74.820000	0.49395683	
74.839996	0.53297126	
74.860001	0.37260848	
74.879997	0.05991525	
74.900002	-0.27871537	
74.919998	-0.49532130	
74.939995	-0.53203565	
74.959999	-0.38233745	
74.979996	-0.08007235	
75.000000	0.25976223	
75.019997	0.48950940	
75.040001	0.53234887	
75.059998	0.38161486	
75.080002	0.07593641	
75.099998	-0.26395547	
75.119995	-0.49709776	
75.139999	-0.53394032	
75.159996	-0.35938787	
75.180000	-0.02558665	
75.199997	0.33391434	
75.220001	0.57221019	
75.239998	0.61841685	
75.259995	0.45272473	
75.279999	0.10460301	
75.299995	-0.29286695	
75.320000	-0.56462842	
75.339996	-0.62989205	
75.360001	-0.48046103	
75.379997	-0.15620303	
75.400002	0.22711571	
75.419998	0.51257455	
75.439995	0.61521482	
75.459999	0.52945882	
75.479996	0.23906860	
75.500000	-0.15802830	
75.519997	-0.48634642	
75.540001	-0.62202817	
75.559998	-0.56216645	
75.580002	-0.32082671	
75.599998	0.02473561	
75.619995	0.32485294	
75.639999	0.48253334	
75.659996	0.50934017	
75.680000	0.39036265	
75.699997	0.10481516	
75.720001	-0.23091862	
75.739998	-0.46800199	
75.759995	-0.54577047	
75.779999	-0.45430458	
75.799995	-0.19453098	
75.820000	0.14071558	
75.839996	0.40950134	
75.860001	0.53816348	
75.879997	0.51905620	
75.900002	0.29997554	
75.919998	-0.05581768	
75.939995	-0.38305685	
75.959999	-0.55111665	
75.979996	-0.53174263	
76.000000	-0.31393871	
76.019997	0.04660411	
76.040001	0.39534137	
76.059998	0.59558767	
76.080002	0.59099203	
76.099998	0.39645779	
76.119995	0.03918203	
76.139999	-0.33629549	
76.159996	-0.57732260	
76.180000	-0.61094302	
76.199997	-0.43375662	
76.220001	-0.10266511	
76.239998	0.26164025	
76.259995	0.52031744	
76.279999	0.61595601	
76.299995	0.53463572	
76.320000	0.25194773	
76.339996	-0.14826587	
76.360001	-0.48712596	
76.379997	-0.63020474	
76.400002	-0.57068813	
76.419998	-0.33245084	
76.439995	0.01678777	
76.459999	0.32160971	
76.479996	0.46730685	
76.500000	0.44669116	
76.519997	0.26922956	
76.540001	-0.02372363	
76.559998	-0.30354437	
76.580002	-0.45619714	
76.599998	-0.44526851	
76.619995	-0.25337228	
76.639999	0.07979215	
76.659996	0.40446305	
76.680000	0.58830887	
76.699997	0.59515667	
76.720001	0.42138287	
76.739998	0.06822301	
76.759995	-0.32125959	
76.779999	-0.57864082	
76.799995	-0.61661494	
76.820000	-0.42448822	
76.839996	-0.05417265	
76.860001	0.34294927	
76.879997	0.59693629	
76.900002	0.62924129	
76.919998	0.43743929	
76.939995	0.07235517	
76.959999	-0.32379478	
76.979996	-0.58408189	
77.000000	-0.63776565	
77.019997	-0.48089516	
77.040001	-0.15181085	
77.059998	0.22330518	
77.080002	0.48465231	
77.099998	0.54726481	
77.119995	0.39092526	
77.139999	0.07265288	
77.159996	-0.27507180	
77.180000	-0.50269431	
77.199997	-0.54530668	
77.220001	-0.39672419	
77.239998	-0.09386480	
77.259995	0.24943157	
77.279999	0.49683601	
77.299995	0.58859754	
77.320000	0.51767844	
77.339996	0.24801327	
77.360001	-0.13318385	
77.379997	-0.45509195	
77.400002	-0.60467702	
77.419998	-0.56042188	
77.439995	-0.32469842	
77.459999	0.03781336	
77.479996	0.37495288	
77.500000	0.55976474	
77.519997	0.57109404	
77.540001	0.42592210	
77.559998	0.10598260	
77.580002	-0.26719195	
77.599998	-0.53390306	
77.619995	-0.60600305	
77.639999	-0.47471979	
77.659996	-0.17638007	
77.680000	0.19291724	
77.699997	0.47272390	
77.720001	0.57266420	
77.739998	0.48237464	
77.759995	0.20903508	
77.779999	-0.16455731	
77.799995	-0.46539438	
77.820000	-0.58482438	
77.839996	-0.51869810	
77.860001	-0.27649474	
77.879997	0.07569098	
77.900002	0.38975251	
77.919998	0.54246265	
77.939995	0.51644385	
77.959999	0.31340209	
77.979996	-0.02239774	
78.000000	-0.34843391	
78.019997	-0.52957153	
78.040001	-0.51785338	
78.059998	-0.30500063	
78.080002	0.04326253	
78.099998	0.36600193	
78.119995	0.52999604	
78.139999	0.49952066	
78.159996	0.26992920	
78.180000	-0.08732376	
78.199997	-0.39956766	
78.220001	-0.53676975	
78.239998	-0.47708908	
78.259995	-0.22806951	
78.279999	0.14381565	
78.299995	0.45816398	
78.320000	0.57883769	
78.339996	0.48485419	
78.360001	0.20817989	
78.379997	-0.16298753	
78.400002	-0.46467653	
78.419998	-0.57367402	
78.439995	-0.47998121	
78.459999	-0.20675185	
78.479996	0.16367491	
78.500000	0.46986240	
78.519997	0.59564805	
78.540001	0.52458125	
78.559998	0.26505959	
78.580002	-0.11235514	
78.599998	-0.43963897	
78.619995	-0.59023517	
78.639999	-0.53277040	
78.659996	-0.27918035	
78.680000	0.09479985	
78.699997	0.41936982	
78.720001	0.56694835	
78.739998	0.51168728	
78.759995	0.25789535	
78.779999	-0.11166845	
78.799995	-0.42814952	
78.820000	-0.57128108	
78.839996	-0.53673655	
78.860001	-0.32977262	
78.879997	0.00686863	
78.900002	0.33864504	
78.919998	0.55464751	
78.939995	0.62893009	
78.959999	0.55618536	
78.979996	0.25661266	
79.000000	-0.16394661	
79.019997	-0.51233685	
79.040001	-0.66768050	
79.059998	-0.59471673	
79.080002	-0.29351854	
79.099998	0.14078966	
79.119995	0.51357377	
79.139999	0.70413733	
79.159996	0.67281085	
79.180000	0.44487384	
79.199997	0.03422212	
79.220001	-0.39108974	
79.239998	-0.66699916	
79.259995	-0.72101521	
79.279999	-0.54512447	
79.299995	-0.18503125	
79.320000	0.24804893	
79.339996	0.59657371	
79.360001	0.77830613	
79.379997	0.76401126	
79.400002	0.55419183	
79.419998	0.13889898	
79.439995	-0.47698393	
79.459999	-0.95292407	
79.479996	-1.06190085	
79.500000	-0.79466480	
79.519997	-0.31328019	
79.540001	0.27576599	
79.559998	0.79336035	
79.580002	0.98681974	
79.599998	0.83773047	
79.619995	0.46969113	
79.639999	0.03060930	
79.659996	-0.44164711	
79.680000	-0.74518216	
79.699997	-0.80748647	
79.720001	-0.62890249	
79.739998	-0.24971816	
79.759995	0.20073937	
79.779999	0.54951346	
79.799995	0.71504426	
79.820000	0.69841403	
79.839996	0.48846239	
79.860001	0.08311467	
79.879997	-0.36801383	
79.900002	-0.68366283	
79.919998	-0.77538723	
79.939995	-0.63289398	
79.959999	-0.28883693	
79.979996	0.14157203	
80.000000	0.50055498	
80.019997	0.69286501	
80.040001	0.69764763	
80.059998	0.49196023	
80.080002	0.08205862	
80.099998	-0.36762151	
80.119995	-0.67725348	
80.139999	-0.75034499	
80.159996	-0.57235473	
80.180000	-0.18911776	
80.199997	0.25996569	
80.220001	0.60590243	
80.239998	0.75703549	
80.259995	0.71095222	
80.279999	0.45692006	
80.299995	0.01581618	
80.320000	-0.44260535	
80.339996	-0.74147791	
80.360001	-0.81137198	
80.379997	-0.66128129	
80.400002	-0.32467744	
80.419998	0.09466971	
80.439995	0.46131632	
80.459999	0.68254828	
80.479996	0.74121147	
80.500000	0.58741033	
80.519997	0.19201802	
80.540001	-0.29146457	
80.559998	-0.64939320	
80.580002	-0.77226591	
80.599998	-0.65389490	
80.619995	-0.32837835	
80.639999	0.09491881	
80.659996	0.45330140	
80.680000	0.65310699	
80.699997	0.69945323	
80.720001	0.56604016	
80.739998	0.20261970	
80.759995	-0.26172897	
80.779999	-0.62223125	
80.799995	-0.76215476	
80.820000	-0.68845564	
80.839996	-0.42825770	
80.860001	-0.05592459	
80.879997	0.30430573	
80.900002	0.56289643	
80.919998	0.70626765	
80.939995	0.72331810	
80.959999	0.51656651	
80.979996	0.09291336	
81.000000	-0.38197088	
81.019997	-0.70269811	
81.040001	-0.78909874	
81.059998	-0.66832334	
81.080002	-0.39114803	
81.099998	-0.04197060	
81.119995	0.28259066	
81.139999	0.52432376	
81.159996	0.66674525	
81.180000	0.65174288	
81.199997	0.37704751	
81.220001	-0.06944311	
81.239998	-0.48476613	
81.259995	-0.69877654	
81.279999	-0.68642265	
81.299995	-0.47391394	
81.320000	-0.14241698	
81.339996	0.15708314	
81.360001	0.32763904	
81.379997	0.38409489	
81.400002	0.33593920	
81.419998	0.14896052	
81.439995	-0.10174000	
81.459999	-0.30133924	
81.479996	-0.38869384	
81.500000	-0.34996575	
81.519997	-0.16863930	
81.540001	0.09950693	
81.559998	0.33667585	
81.580002	0.45863032	
81.599998	0.42355406	
81.619995	0.22119263	
81.639999	-0.07586638	
81.659996	-0.33648065	
81.680000	-0.46575862	
81.699997	-0.41955987	
81.720001	-0.20834497	
81.739998	0.06184973	
81.759995	0.24872872	
81.779999	0.27690506	
81.799995	0.18946260	
81.820000	-0.08310759	
81.839996	-0.48412746	
81.860001	-0.69840115	
81.879997	-0.57727647	
81.900002	-0.23439653	
81.919998	0.18166979	
81.939995	0.59931839	
81.959999	0.79833925	
81.979996	0.59184390	
82.000000	0.15682553	
82.019997	-0.16968387	
82.040001	-0.31495863	
82.059998	-0.36259803	
82.080002	-0.27444139	
82.099998	-0.07835990	
82.119995	0.14291115	
82.139999	0.28799078	
82.159996	0.32599705	
82.180000	0.24763747	
82.199997	0.07480989	
82.220001	-0.12661897	
82.239998	-0.27343556	
82.259995	-0.31624895	
82.279999	-0.24554311	
82.299995	-0.07901748	
82.320000	0.11596874	
82.339996	0.30002221	
82.360001	0.43812713	
82.379997	0.51905656	
82.400002	0.45169124	
82.419998	0.19700836	
82.439995	-0.14561707	
82.459999	-0.42180577	
82.479996	-0.54210198	
82.500000	-0.50406510	
82.519997	-0.32851246	
82.540001	-0.06852178	
82.559998	0.19576119	
82.580002	0.41204563	
82.599998	0.56722254	
82.619995	0.61514217	
82.639999	0.45269802	
82.659996	0.09656476	
82.680000	-0.29687610	
82.699997	-0.55964607	
82.720001	-0.62380975	
82.739998	-0.50548059	
82.759995	-0.24096417	
82.779999	0.07652538	
82.799995	0.34483296	
82.820000	0.51170480	
82.839996	0.55492318	
82.860001	0.40554574	
82.879997	0.08009098	
82.900002	-0.28092441	
82.919998	-0.52522469	
82.939995	-0.58104366	
82.959999	-0.46497083	
82.979996	-0.24000633	
83.000000	0.00048491	
83.019997	0.19288254	
83.040001	0.33195174	
83.059998	0.42455998	
83.080002	0.39673066	
83.099998	0.20665848	
83.119995	-0.07497280	
83.139999	-0.32009017	
83.159996	-0.44436625	
83.180000	-0.42570522	
83.199997	-0.28495264	
83.220001	-0.08454680	
83.239998	0.11875271	
83.259995	0.30431387	
83.279999	0.46824050	
83.299995	0.54404515	
83.320000	0.43077043	
83.339996	0.13644876	
83.360001	-0.20959245	
83.379997	-0.45780155	
83.400002	-0.53432727	
83.419998	-0.44465607	
83.439995	-0.23517102	
83.459999	0.01205584	
83.479996	0.22961719	
83.500000	0.40331629	
83.519997	0.52105761	
83.540001	0.50739193	
83.559998	0.28564596	
83.580002	-0.06313998	
83.599998	-0.37928990	
83.619995	-0.53717190	
83.639999	-0.52020317	
83.659996	-0.35359633	
83.680000	-0.09299457	
83.699997	0.16356514	
83.720001	0.35089755	
83.739998	0.44978854	
83.759995	0.42684689	
83.779999	0.22869280	
83.799995	-0.07002115	
83.820000	-0.33476925	
83.839996	-0.46870783	
83.860001	-0.44450122	
83.879997	-0.27263588	
83.900002	-0.02860612	
83.919998	0.19376953	
83.939995	0.31815791	
83.959999	0.34756237	
83.979996	0.25272620	
84.000000	0.05453487	
84.019997	-0.16831334	
84.040001	-0.32176414	
84.059998	-0.35194045	
84.080002	-0.27081496	
84.099998	-0.11333936	
84.119995	0.06069768	
84.139999	0.22645454	
84.159996	0.34567851	
84.180000	0.39988083	
84.199997	0.30055222	
84.220001	0.07511859	
84.239998	-0.17811668	
84.259995	-0.35390970	
84.279999	-0.40297356	
84.299995	-0.32125679	
84.320000	-0.13817295	
84.339996	0.06784117	
84.360001	0.25365752	
84.379997	0.39562109	
84.400002	0.47523698	
84.419998	0.39333305	
84.439995	0.14492615	
84.459999	-0.16954845	
84.479996	-0.40939054	
84.500000	-0.48826119	
84.519997	-0.41127288	
84.540001	-0.22465789	
84.559998	0.00257889	
84.580002	0.21292578	
84.599998	0.36498597	
84.619995	0.44862849	
84.639999	0.39820126	
84.659996	0.18578488	
84.680000	-0.10992420	
84.699997	-0.35534945	
84.720001	-0.45950744	
84.739998	-0.41025153	
84.759995	-0.22949766	
84.779999	0.00926870	
84.799995	0.21787661	
84.820000	0.34551087	
84.839996	0.36903766	
84.860001	0.25156516	
84.879997	0.02513210	
84.900002	-0.20869863	
84.919998	-0.35857761	
84.939995	-0.37693998	
84.959999	-0.26421258	
84.979996	-0.06185880	
85.000000	0.15026207	
85.019997	0.30981800	
85.040001	0.39379933	
85.059998	0.37343052	
85.080002	0.20779164	
85.099998	-0.05618710	
85.119995	-0.31356204	
85.139999	-0.46275172	
85.159996	-0.45027864	
85.180000	-0.29368716	
85.199997	-0.04013297	
85.220001	0.23773986	
85.239998	0.48947641	
85.259995	0.66735548	
85.279999	0.72954541	
85.299995	0.62874573	
85.320000	0.33808208	
85.339996	-0.08572610	
85.360001	-0.48536649	
85.379997	-0.70355326	
85.400002	-0.71080154	
85.419998	-0.56171966	
85.439995	-0.31886175	
85.459999	-0.04262761	
85.479996	0.21467188	
85.500000	0.43180329	
85.519997	0.61339867	
85.540001	0.72707957	
85.559998	0.71988738	
85.580002	0.58744514	
85.599998	0.35833603	
85.619995	0.08125187	
85.639999	-0.25456825	
85.659996	-0.57794285	
85.680000	-0.79128015	
85.699997	-0.84156138	
85.720001	-0.75552601	
85.739998	-0.55421478	
85.759995	-0.29057872	
85.779999	-0.08296125	
85.799995	0.05086671	
85.820000	0.16602452	
85.839996	0.32268035	
85.860001	0.46508807	
85.879997	0.56466609	
85.900002	0.59424329	
85.919998	0.53370053	
85.939995	0.41237530	
85.959999	0.27032056	
85.979996	0.09268162	
86.000000	-0.18004154	
86.019997	-0.46729079	
86.040001	-0.65454930	
86.059998	-0.68967575	
86.080002	-0.59622812	
86.099998	-0.40144420	
86.119995	-0.17020981	
86.139999	0.01476351	
86.159996	0.15426980	
86.180000	0.29834893	
86.199997	0.46405515	
86.220001	0.57994330	
86.239998	0.59967583	
86.259995	0.51162022	
86.279999	0.32785189	
86.299995	0.06046004	
86.320000	-0.24933793	
86.339996	-0.51544476	
86.360001	-0.66918850	
86.379997	-0.67358673	
86.400002	-0.55457050	
86.419998	-0.33870661	
86.439995	-0.06701366	
86.459999	0.19850326	
86.479996	0.42292598	
86.500000	0.59255475	
86.519997	0.68518478	
86.540001	0.64213127	
86.559998	0.41774765	
86.580002	0.02490045	
86.599998	-0.37972331	
86.619995	-0.64089078	
86.639999	-0.69949460	
86.659996	-0.58972687	
86.680000	-0.38757595	
86.699997	-0.15197577	
86.720001	0.07431951	
86.739998	0.27761775	
86.759995	0.47670045	
86.779999	0.65739638	
86.799995	0.75030088	
86.820000	0.70751625	
86.839996	0.51464498	
86.860001	0.21593842	
86.879997	-0.15100135	
86.900002	-0.50207162	
86.919998	-0.73508525	
86.939995	-0.79187959	
86.959999	-0.70310134	
86.979996	-0.51167881	
87.000000	-0.26582581	
87.019997	-0.03547779	
87.040001	0.15006755	
87.059998	0.30388653	
87.080002	0.46550193	
87.099998	0.59745300	
87.119995	0.64610964	
87.139999	0.58178341	
87.159996	0.39672381	
87.180000	0.11311268	
87.199997	-0.23186824	
87.220001	-0.54447877	
87.239998	-0.73303169	
87.259995	-0.75931704	
87.279999	-0.64771253	
87.299995	-0.44472706	
87.320000	-0.18962453	
87.339996	0.05648792	
87.360001	0.27063581	
87.379997	0.45536640	
87.400002	0.62709934	
87.419998	0.74005085	
87.439995	0.73878551	
87.459999	0.61607295	
87.479996	0.39257771	
87.500000	0.09685285	
87.519997	-0.27424020	
87.540001	-0.61174154	
87.559998	-0.80599171	
87.580002	-0.81549710	
87.599998	-0.68107712	
87.619995	-0.44161347	
87.639999	-0.14820012	
87.659996	0.11590169	
87.680000	0.32304940	
87.699997	0.47435454	
87.720001	0.56088394	
87.739998	0.48591569	
87.759995	0.21544482	
87.779999	-0.14527230	
87.799995	-0.43382996	
87.820000	-0.55651158	
87.839996	-0.51009077	
87.860001	-0.34063596	
87.879997	-0.10879240	
87.900002	0.11238613	
87.919998	0.30323964	
87.939995	0.44528586	
87.959999	0.52211910	
87.979996	0.43795469	
88.000000	0.17350291	
88.019997	-0.18153593	
88.040001	-0.47230536	
88.059998	-0.59042990	
88.080002	-0.54453850	
88.099998	-0.34483147	
88.119995	-0.05392660	
88.139999	0.25884593	
88.159996	0.51913613	
88.180000	0.70946747	
88.199997	0.75893855	
88.220001	0.59067482	
88.239998	0.19496778	
88.259995	-0.27368665	
88.279999	-0.61958379	
88.299995	-0.74642187	
88.320000	-0.67108607	
88.339996	-0.44534305	
88.360001	-0.14064245	
88.379997	0.14884031	
88.400002	0.37763464	
88.419998	0.54542303	
88.439995	0.64589357	
88.459999	0.59679806	
88.479996	0.34267834	
88.500000	-0.05455474	
88.519997	-0.42216867	
88.540001	-0.62338489	
88.559998	-0.63036066	
88.580002	-0.48598471	
88.599998	-0.23534648	
88.619995	0.04537464	
88.639999	0.28482130	
88.659996	0.45778567	
88.680000	0.57416618	
88.699997	0.58364457	
88.720001	0.40532416	
88.739998	0.05016114	
88.759995	-0.33675754	
88.779999	-0.58865249	
88.799995	-0.64890134	
88.820000	-0.54520607	
88.839996	-0.32649133	
88.860001	-0.05940395	
88.879997	0.18890510	
88.900002	0.39511487	
88.919998	0.56732857	
88.939995	0.67505789	
88.959999	0.62726402	
88.979996	0.37275097	
89.000000	-0.03988511	
89.019997	-0.44167006	
89.040001	-0.68588692	
89.059998	-0.72759748	
89.079994	-0.59118956	
89.099998	-0.33284476	
89.119995	-0.03614759	
89.139999	0.21822153	
89.159996	0.41097915	
89.180000	0.53788841	
89.199997	0.56018782	
89.220001	0.40965500	
89.239998	0.09467238	
89.259995	-0.25872874	
89.279999	-0.50761765	
89.299995	-0.58247209	
89.320000	-0.49609119	
89.339996	-0.30585602	
89.360001	-0.07970150	
89.379997	0.12469107	
89.400002	0.29759780	
89.419998	0.44627243	
89.439995	0.54046160	
89.459999	0.52128899	
89.479996	0.32999602	
89.500000	-0.00309354	
