Time	Knöchel re X	Knöchel re Y	Knöchel re Weg	Knöchel re v(X)	Knöchel re v(Y)	Knöchel re v(Bahn)	Knöchel re a(X)	Knöchel re a(Y)	Knöchel re a(Bahn)
12.799999	-0.86089575	-0.48803362	7.76311111	-0.06404839	0.53028566	0.53413957	4.07772875	2.18591905	1.41793656	
12.820000	-0.86108971	-0.47548252	7.77566385	0.01710976	0.56894720	0.56920439	4.23024702	0.35430554	0.50882429	
12.840000	-0.85981417	-0.46326068	7.78795195	0.10212457	0.55745953	0.56673676	4.40933371	-1.79947710	-0.48753154	
12.860000	-0.85712928	-0.45104948	7.80045462	0.18836401	0.49624100	0.53078824	4.67510033	-3.93281579	-0.84406799	
12.880000	-0.85295689	-0.44155160	7.81082869	0.28340805	0.38464016	0.47777417	4.94798517	-5.66635132	-0.21838388	
12.900000	-0.84624773	-0.43455029	7.82052565	0.38837427	0.24267091	0.45795605	5.07322931	-6.73291159	1.12073123	
12.920000	-0.83779746	-0.43131098	7.82957554	0.49957663	0.08276474	0.50638604	4.96309471	-7.03731441	2.70850849	
12.940000	-0.82612240	-0.43153137	7.84125280	0.60456967	-0.06828839	0.60841417	4.51756859	-6.64552546	3.99789286	
12.960000	-0.81297731	-0.43479264	7.85479641	0.69274229	-0.20003286	0.72104442	3.70875835	-5.70633698	4.38773632	
12.980000	-0.79739416	-0.44102460	7.87157965	0.76082665	-0.30383220	0.81925040	2.59442139	-4.42852020	3.71759582	
13.000000	-0.78142613	-0.44811180	7.88905001	0.80279028	-0.38002378	0.88819498	1.29294991	-3.01800609	2.31293750	
13.020000	-0.76474541	-0.45686328	7.90788698	0.81695831	-0.42449680	0.92066193	-0.20980877	-1.58570790	0.48218077	
13.040000	-0.74786329	-0.46581551	7.92699575	0.79922271	-0.44190270	0.91325516	-2.09845114	-0.24486548	-1.74299335	
13.059999	-0.73161244	-0.47548851	7.94590759	0.74926263	-0.42924306	0.86350685	-4.44365168	0.90960610	-4.27290106	
13.080000	-0.71642470	-0.48430341	7.96346807	0.65011781	-0.39473358	0.76057070	-6.88925648	1.76678395	-6.36177683	
13.099999	-0.70369428	-0.49225506	7.97847795	0.48058760	-0.34434012	0.59121448	-8.85473347	2.24851370	-6.58809471	
13.120000	-0.69427222	-0.49783865	7.98943043	0.24820159	-0.28797054	0.38017240	-9.90115166	2.38002038	-4.95813560	
13.139999	-0.69051492	-0.50327408	7.99603796	0.00560035	-0.23706149	0.23712763	-9.68786907	2.31207085	-2.69408464	
13.160000	-0.69473308	-0.50670278	8.00147343	-0.19807732	-0.19549595	0.27830431	-8.09821129	2.12441111	-0.32432193	
13.179999	-0.70400953	-0.51082969	8.01162624	-0.34217772	-0.15935892	0.37746635	-5.64256716	1.89280438	1.57874095	
13.200000	-0.71382302	-0.51341397	8.02177429	-0.42185020	-0.12135427	0.43895838	-3.26781273	1.67029488	1.96298552	
13.219999	-0.72186375	-0.51594734	8.03020477	-0.44214410	-0.08768088	0.45075420	-1.57801509	1.44999444	1.13238323	
13.240000	-0.72927850	-0.51702768	8.03769779	-0.43373039	-0.05880195	0.43769822	-0.56759036	1.12907541	0.34401637	
13.259999	-0.73847777	-0.51734912	8.04690266	-0.43229070	-0.04000339	0.43413767	-0.08985794	0.70894825	-0.01534186	
13.280000	-0.74775577	-0.51789379	8.05619621	-0.44526491	-0.02773850	0.44612807	-0.04203852	0.34126502	0.00055109	
13.299999	-0.75692362	-0.51841581	8.06537914	-0.45000470	-0.02981672	0.45099142	-0.12912571	0.10486029	0.11892873	
13.320000	-0.76557022	-0.51919866	8.07406139	-0.44551474	-0.03595897	0.44696358	-0.08653362	-0.02273187	0.08805552	
13.340000	-0.77443182	-0.51973164	8.08293915	-0.44349065	-0.03834440	0.44514522	-0.01012645	-0.03624025	0.01259172	
13.360000	-0.78307605	-0.52074939	8.09164333	-0.44560340	-0.03580301	0.44703943	-0.05753535	0.08379168	0.05204440	
13.380000	-0.79230493	-0.52159137	8.10091019	-0.44845399	-0.03268717	0.44964367	-0.12665746	0.21506022	0.11346298	
13.400000	-0.80118591	-0.52224767	8.10981560	-0.45191753	-0.02823396	0.45279863	-0.10925527	0.28046900	0.09435983	
13.420000	-0.81046373	-0.52248925	8.11909676	-0.45576325	-0.02023254	0.45621210	-0.06766279	0.30917507	0.05453984	
13.440000	-0.81924897	-0.52292800	8.12789249	-0.45638862	-0.01278147	0.45656756	-0.04960197	0.34126857	0.03924033	
13.460000	-0.82864314	-0.52310544	8.13728809	-0.45372677	-0.00643258	0.45377237	-0.00003775	0.33343452	-0.00575607	
13.480000	-0.83779931	-0.52328759	8.14644623	-0.45424831	-0.00044306	0.45424852	0.06897882	0.25585854	-0.07095359	
13.500000	-0.84688491	-0.52313745	8.15553284	-0.45524767	0.00649467	0.45529398	0.09136569	0.14507343	-0.09200545	
13.520000	-0.85557997	-0.52289772	8.16423130	-0.45198730	0.00968376	0.45209101	0.12478998	0.03207388	-0.12487603	
13.540000	-0.86498880	-0.52260011	8.17364502	-0.44742754	0.00736738	0.44748819	0.23960139	-0.08001792	-0.23949261	
13.559999	-0.87384111	-0.52224755	8.18250465	-0.44401419	0.00226448	0.44401997	0.34599748	-0.15380821	-0.34663442	
13.580000	-0.88295352	-0.52237171	8.19161797	-0.43694681	-0.00252624	0.43695411	0.37077650	-0.07108242	-0.37203690	
13.599999	-0.89122593	-0.52266920	8.19989586	-0.42485628	-0.00584572	0.42489648	0.36439544	0.18146847	-0.35945985	
13.620000	-0.89993548	-0.52290869	8.20860863	-0.41537219	-0.00395675	0.41539103	0.37701339	0.54926854	-0.34320217	
13.639999	-0.90789211	-0.52303290	8.21656609	-0.41088122	0.01215413	0.41106096	0.40432569	1.06022835	-0.28246468	
13.660000	-0.91597480	-0.52279317	8.22465229	-0.40720883	0.03792742	0.40897131	0.55809635	1.76705885	-0.18807183	
13.679999	-0.92402959	-0.52219462	8.23272896	-0.39737606	0.07649980	0.40467265	0.99350494	2.57257223	-0.07038672	
13.700000	-0.93233973	-0.52006638	8.24130726	-0.37918547	0.13306782	0.40185651	1.72734249	3.36001372	0.19244507	
13.719999	-0.94007188	-0.51748812	8.24945831	-0.34067890	0.21368282	0.40214732	2.63745403	4.05802536	0.73309040	
13.740000	-0.94691753	-0.51255691	8.25789547	-0.27761772	0.30852866	0.41504401	3.55995870	4.46799088	1.45278394	
13.759999	-0.95214033	-0.50592059	8.26634026	-0.18938822	0.41002491	0.45165068	4.32800913	4.32943249	2.05382919	
13.780000	-0.95520627	-0.49585792	8.27685928	-0.08729419	0.50614631	0.51361889	4.84112167	3.48835921	2.25128913	
13.799999	-0.95590049	-0.48449767	8.28824043	0.01792261	0.57926852	0.57954574	5.10976410	1.99208426	1.91211653	
13.820000	-0.95392835	-0.47125742	8.30162716	0.11988004	0.61092228	0.62257308	5.23133659	-0.03569299	1.14414048	
13.840000	-0.95039207	-0.45832813	8.31503105	0.22235653	0.58764392	0.62830549	5.34827375	-2.34467888	0.40541399	
13.860000	-0.94514424	-0.44564852	8.32875347	0.32788751	0.51227552	0.60822397	5.52829075	-4.56779480	0.31488675	
13.880000	-0.93820775	-0.43570286	8.34087944	0.44117677	0.38796386	0.58749717	5.71688080	-6.31254101	1.10582542	
13.900000	-0.92831987	-0.42884204	8.35291481	0.56056881	0.23146288	0.60647541	5.71168613	-7.34136772	2.42042637	
13.920000	-0.91570109	-0.42602852	8.36584377	0.68249279	0.06036980	0.68515760	5.33074093	-7.58170652	3.69572353	
13.940000	-0.90019608	-0.42702329	8.38138103	0.79674685	-0.10132524	0.80316395	4.54459667	-7.10580683	4.44944620	
13.960000	-0.88317573	-0.43112487	8.39888859	0.88400358	-0.24151656	0.91640198	3.39391494	-6.06196213	4.27939701	
13.980000	-0.86396855	-0.43788898	8.41925240	0.93808287	-0.35116696	1.00165749	1.90672660	-4.66364622	3.12353539	
14.000000	-0.84405470	-0.44622880	8.44084167	0.96044254	-0.43197653	1.05311608	0.16145824	-3.15573120	1.29100108	
14.020000	-0.82423389	-0.45597190	8.46292782	0.95031691	-0.47685859	1.06324804	-1.91664851	-1.63338482	-1.03760839	
14.040000	-0.80511218	-0.46632755	8.48467350	0.90102398	-0.49251160	1.02684557	-4.47562647	-0.09529922	-3.86235189	
14.059999	-0.78728372	-0.47707090	8.50548840	0.80076921	-0.48060200	0.93392164	-7.26751995	1.27920771	-6.64222240	
14.080000	-0.77113271	-0.48632407	8.52410221	0.62380779	-0.43896294	0.76277429	-9.67601585	2.24914527	-7.84494448	
14.099999	-0.75842834	-0.49536255	8.53969383	0.37357694	-0.36889747	0.52501911	-11.14978981	2.85477924	-6.72296143	
14.120000	-0.75212198	-0.50199282	8.54884434	0.09632429	-0.29643217	0.31168959	-11.25307846	3.11811090	-4.34289122	
14.139999	-0.75470108	-0.50725144	8.55470181	-0.14968111	-0.23522764	0.27881262	-9.72174549	2.94900036	-1.69701111	
14.160000	-0.76381934	-0.50979650	8.56416893	-0.33402702	-0.17868322	0.37881625	-6.98777533	2.47523570	0.70321792	
14.179999	-0.77440989	-0.51317376	8.57528496	-0.44095647	-0.13070622	0.45992035	-4.14292192	2.03052616	1.83772099	
14.200000	-0.78311944	-0.51574761	8.58436680	-0.46894282	-0.09668863	0.47880691	-1.98499548	1.63849783	1.34548867	
14.219999	-0.79174805	-0.51763606	8.59319973	-0.45376948	-0.07389433	0.45974678	-0.61491233	1.18468511	0.37136757	
14.240000	-0.80081028	-0.51817739	8.60227776	-0.44787708	-0.05054199	0.45071983	0.00820259	0.75426418	-0.11995468	
14.259999	-0.81012672	-0.51855046	8.61160183	-0.45802426	-0.03695909	0.45951301	-0.00226373	0.46324262	-0.05641317	
14.280000	-0.81896728	-0.51926458	8.62047100	-0.46422017	-0.03457341	0.46550584	-0.18570539	0.25826925	0.15724295	
14.299999	-0.82854319	-0.52005976	8.63008022	-0.46368024	-0.03799844	0.46523461	-0.14900324	0.11666371	0.13958943	
14.320000	-0.83785999	-0.52105433	8.63945007	-0.46562260	-0.03697498	0.46708837	0.00116204	0.12552539	-0.00851055	
14.340000	-0.84737110	-0.52184904	8.64899445	-0.46803087	-0.03329961	0.46921399	0.04874242	0.22724664	-0.06094709	
14.360000	-0.85634279	-0.52237737	8.65798187	-0.46448964	-0.02644036	0.46524158	0.03675159	0.30603072	-0.05175271	
14.380000	-0.86587310	-0.52274126	8.66751957	-0.45989734	-0.01716141	0.46021742	0.07189088	0.33937967	-0.08537108	
14.400000	-0.87509084	-0.52314395	8.67674637	-0.45991722	-0.01035630	0.46003380	0.11305842	0.32042670	-0.12285928	
14.420000	-0.88417917	-0.52319270	8.68583488	-0.46104622	-0.00481084	0.46107131	0.10967945	0.23441927	-0.11482371	
14.440000	-0.89314592	-0.52320170	8.69480133	-0.45807990	0.00069539	0.45808044	0.13200015	0.15756311	-0.13384217	
14.460000	-0.90258062	-0.52313745	8.70423603	-0.45283023	0.00177572	0.45283371	0.22472630	0.12431988	-0.22499527	
14.480000	-0.91173702	-0.52296430	8.71339417	-0.44887248	0.00163987	0.44887549	0.31673858	0.08445413	-0.31626734	
14.500000	-0.92077410	-0.52289975	8.72243118	-0.44269344	0.00346700	0.44270703	0.33273685	0.05997836	-0.33203584	
14.520000	-0.92907786	-0.52312112	8.73073769	-0.43336409	0.00626941	0.43340945	0.31791416	0.07298025	-0.31706107	
14.540000	-0.93795758	-0.52289820	8.73962021	-0.42443705	0.00703508	0.42449534	0.33621973	0.10458143	-0.33468729	
14.559999	-0.94622290	-0.52272296	8.74788761	-0.42086625	0.00854705	0.42095304	0.33356908	0.19429320	-0.32880729	
14.580000	-0.95478344	-0.52217060	8.75646591	-0.41658986	0.01036276	0.41671872	0.33127588	0.47444576	-0.30073151	
14.599999	-0.96274942	-0.52226919	8.76443291	-0.40810737	0.01801053	0.40850461	0.46786284	1.06352377	-0.31080669	
14.620000	-0.97126168	-0.52200752	8.77294922	-0.40070993	0.03686521	0.40240216	0.85200101	1.97866845	-0.27787203	
14.639999	-0.97898251	-0.52173835	8.78067493	-0.38632336	0.08113555	0.39475146	1.48198223	3.15671468	0.07301963	
14.660000	-0.98680288	-0.51987350	8.78871441	-0.35760987	0.15754221	0.39077407	2.42222404	4.41186953	0.86411726	
14.679999	-0.99410677	-0.51683176	8.79662609	-0.30108678	0.26520753	0.40123346	3.65882492	5.41410398	1.96571803	
14.700000	-1.00019348	-0.51035029	8.80551720	-0.21730603	0.39638636	0.45204431	4.94574833	5.81686258	3.13304591	
14.719999	-1.00446594	-0.50141639	8.81542015	-0.09821525	0.53235495	0.54133910	6.03759289	5.40844679	4.02118397	
14.740000	-1.00506818	-0.48855814	8.82829285	0.04457556	0.64910400	0.65063274	6.82631397	4.05128479	4.22951412	
14.759999	-1.00308442	-0.47364381	8.84333897	0.19475263	0.72644597	0.75209862	7.27117538	1.84224606	3.67437577	
14.780000	-0.99670362	-0.45721635	8.86096191	0.34434783	0.74758661	0.82308030	7.34074354	-0.83564764	2.74385953	
14.799999	-0.98839986	-0.44143942	8.87879086	0.49126005	0.69725859	0.85293961	7.21871519	-3.54330802	2.01473546	
14.820000	-0.97729820	-0.42688879	8.89709282	0.63584745	0.58466643	0.86379212	7.04925156	-5.93317413	1.91982508	
14.839999	-0.96344417	-0.41583917	8.91481400	0.77212942	0.42831546	0.88297111	6.80701065	-7.66590977	2.55272532	
14.860000	-0.94655240	-0.40893206	8.93306351	0.90860617	0.24900898	0.94210970	6.42188263	-8.50432396	3.63106632	
14.880000	-0.92629272	-0.40644047	8.95347595	1.03767717	0.05966696	1.03939116	5.90867901	-8.51286221	4.69375515	
14.900000	-0.90443891	-0.40734553	8.97534847	1.15488207	-0.11963579	1.16106212	5.25562143	-7.93308353	5.33100414	
14.920000	-0.87977993	-0.41149154	9.00035381	1.25223494	-0.27250016	1.28154147	4.39053202	-6.87457561	5.25325871	
14.940000	-0.85383129	-0.41898891	9.02736378	1.33260405	-0.39699981	1.39048278	3.35505080	-5.36742592	4.45086575	
14.960000	-0.82580912	-0.42889363	9.05708504	1.39260578	-0.49603027	1.47830880	2.13201857	-3.61181426	3.04579377	
14.980000	-0.79717779	-0.44005379	9.08781433	1.42586029	-0.55594498	1.53040922	0.61426389	-1.84492695	1.15788281	
15.000000	-0.76772553	-0.45222005	9.11968040	1.43103993	-0.56938332	1.54015350	-1.32144833	-0.13409984	-1.19962990	
15.020000	-0.73885101	-0.46454659	9.15107632	1.39256108	-0.54406279	1.49506879	-3.76258945	1.43009198	-4.02530479	
15.040000	-0.71057975	-0.47564501	9.18144798	1.30138624	-0.49638158	1.39283907	-6.77490854	2.59461045	-7.25989342	
15.059999	-0.68428952	-0.48486090	9.20930672	1.14309442	-0.42898205	1.22093832	-9.92847443	3.20914626	-10.41111183	
15.080000	-0.66195869	-0.49210376	9.23278236	0.90617025	-0.34979570	0.97134006	-12.37046242	3.39043665	-12.36048698	
15.099999	-0.64488262	-0.49880859	9.25112724	0.59295321	-0.27373075	0.65308654	-13.53028488	3.30606484	-11.45789242	
15.120000	-0.63560218	-0.50339043	9.26147747	0.26753211	-0.21203326	0.34136716	-13.14978504	2.97903228	-8.22055912	
15.139999	-0.63486773	-0.50684398	9.26500797	-0.00655974	-0.15973096	0.15986559	-11.17421722	2.46258378	-4.51951408	
15.160000	-0.64180839	-0.50881684	9.27222347	-0.20508510	-0.11239917	0.23386635	-8.11911297	1.91537988	-0.97855479	
15.179999	-0.64940012	-0.51086646	9.28008747	-0.32533196	-0.07647074	0.33419853	-5.11362791	1.42916179	1.75189471	
15.200000	-0.65635592	-0.51220149	9.28717041	-0.37712491	-0.05586592	0.38124034	-2.93333101	0.95317489	2.40468907	
15.219999	-0.66261494	-0.51284802	9.29346275	-0.38628513	-0.04538842	0.38894254	-1.58395803	0.50400305	1.51554120	
15.240000	-0.67072523	-0.51315182	9.30157852	-0.39938548	-0.03994478	0.40137807	-0.81996763	0.20110883	0.79218245	
15.259999	-0.68003118	-0.51401776	9.31092453	-0.42515305	-0.04024206	0.42705333	-0.50507367	0.07552309	0.49460348	
15.280000	-0.68840039	-0.51493341	9.31934357	-0.44177082	-0.04332288	0.44389001	-0.35867515	0.06193179	0.35132328	
15.299999	-0.69751287	-0.51630110	9.32855797	-0.43909582	-0.04332113	0.44122767	-0.10575809	0.12531950	0.09557439	
15.320000	-0.70622730	-0.51687819	9.33729172	-0.43112493	-0.03902762	0.43288782	0.10835226	0.22369994	-0.12399513	
15.339999	-0.71492732	-0.51770282	9.34603119	-0.42453241	-0.03138134	0.42569068	0.10672009	0.29590458	-0.12612239	
15.360000	-0.72345221	-0.51800030	9.35456085	-0.42267773	-0.02263535	0.42328337	-0.04112595	0.32069182	0.02213840	
15.380000	-0.73123324	-0.51865232	9.36236954	-0.42872286	-0.01687605	0.42905489	-0.20742966	0.32790470	0.19284379	
15.400000	-0.73973620	-0.51882726	9.37087440	-0.43531066	-0.01194998	0.43547466	-0.28528598	0.30421007	0.27682310	
15.420000	-0.74876159	-0.51895362	9.37990093	-0.44383264	-0.00699411	0.44388774	-0.22864060	0.24460070	0.22454488	
15.440000	-0.75818485	-0.51903188	9.38932419	-0.45068595	0.00117421	0.45068747	-0.09175175	0.18961361	0.08965193	
15.460000	-0.76730299	-0.51905584	9.39844227	-0.44957629	0.00463103	0.44960013	0.04202883	0.14623016	-0.04275613	
15.480000	-0.77608520	-0.51892984	9.40722561	-0.44503716	0.00479171	0.44506297	0.13215710	0.07449499	-0.13207887	
15.500000	-0.78479880	-0.51843709	9.41595268	-0.43727663	0.00451257	0.43729991	0.15323591	-0.00181503	-0.15320101	
15.520000	-0.79349047	-0.51851785	9.42464447	-0.43479136	0.00511532	0.43482146	0.15130968	-0.00249016	-0.15137066	
15.540000	-0.80238432	-0.51853114	9.43353844	-0.43528062	0.00403399	0.43529931	0.17017691	0.05745241	-0.16939113	
15.559999	-0.81069207	-0.51863950	9.44184685	-0.43507448	0.00355889	0.43508902	0.24642116	0.15478466	-0.24328558	
15.580000	-0.81974155	-0.51835984	9.45090103	-0.42861211	0.00737384	0.42867553	0.41905451	0.39194301	-0.40023807	
15.599999	-0.82816929	-0.51817340	9.45933056	-0.41776681	0.01521085	0.41804364	0.68703169	0.91204357	-0.57785290	
15.620000	-0.83695614	-0.51794040	9.46812057	-0.40196162	0.03020737	0.40309507	1.07553804	1.74227571	-0.62720853	
15.639999	-0.84448832	-0.51748180	9.47566700	-0.38103446	0.06624259	0.38674971	1.59861004	2.82868433	-0.30727053	
15.660000	-0.85197341	-0.51636285	9.48323536	-0.34791762	0.13363332	0.37269899	2.30655766	4.04763031	0.49454889	
15.679999	-0.85865307	-0.51390868	9.49035168	-0.29605815	0.23381005	0.37725002	3.19979525	5.04245758	1.56633389	
15.700000	-0.86505938	-0.50837690	9.49881554	-0.22468409	0.35784531	0.42253545	4.18843079	5.35670328	2.53184390	
15.719999	-0.86904728	-0.49997199	9.50811863	-0.12799446	0.48920518	0.50567210	5.13273287	4.75461388	3.09592295	
15.740000	-0.87094647	-0.48794040	9.52029896	-0.01210893	0.59407389	0.59419727	5.92744493	3.24122381	3.04457545	
15.759999	-0.86965674	-0.47416401	9.53413582	0.11949261	0.64785135	0.65877908	6.47990847	0.98969054	2.40096092	
15.780000	-0.86592668	-0.45911083	9.54964447	0.25820646	0.64111203	0.69115496	6.77023792	-1.65252471	1.62045956	
15.799999	-0.85970294	-0.44598761	9.56416893	0.39883190	0.57511443	0.69987392	6.86441326	-4.19152021	1.35013664	
15.820000	-0.85025531	-0.43474969	9.57885075	0.53612173	0.45751578	0.70480293	6.79092884	-6.24619341	1.86660886	
15.839999	-0.83802867	-0.42687914	9.59339142	0.67115945	0.29820055	0.73442400	6.54822922	-7.61577034	2.95124531	
15.860000	-0.82289344	-0.42190132	9.60932446	0.80338037	0.12067179	0.81239259	6.14731550	-8.21650314	4.21687031	
15.880000	-0.80554742	-0.42120433	9.62668419	0.92688286	-0.05874135	0.92874235	5.57901335	-7.98305750	5.20130444	
15.900000	-0.78596753	-0.42488426	9.64660645	1.03439450	-0.22280703	1.05811858	4.73789549	-6.99862623	5.40543318	
15.920000	-0.76361120	-0.43178371	9.67000294	1.12402940	-0.36079946	1.18051612	3.52501607	-5.49254179	4.59349632	
15.940000	-0.73980969	-0.44110766	9.69556522	1.18999231	-0.45579520	1.27429628	1.94847214	-3.73787475	2.94207358	
15.960000	-0.71484661	-0.45135161	9.72254848	1.22018313	-0.50791109	1.32167339	0.02169211	-1.94960189	0.69074500	
15.980000	-0.68960530	-0.46255323	9.75016403	1.20295238	-0.52012110	1.31058013	-2.42669415	-0.26002192	-2.14104462	
16.000000	-0.66510099	-0.47329158	9.77691841	1.13564634	-0.50749695	1.24388337	-5.49274826	1.19602263	-5.49032831	
16.020000	-0.64198697	-0.48367471	9.80225754	1.01030672	-0.46925268	1.11396492	-8.65566730	2.32687068	-8.75369167	
16.039999	-0.62253773	-0.49235395	9.82355595	0.80059385	-0.40689442	0.89806104	-11.11851597	3.12613034	-10.70445538	
16.059999	-0.60698491	-0.50075650	9.84123325	0.50911283	-0.32806283	0.60565758	-12.47022533	3.58758307	-9.88884258	
16.080000	-0.59806877	-0.50622422	9.85169220	0.20469667	-0.24565399	0.31976023	-12.39379501	3.58240128	-6.93706274	
16.100000	-0.59895283	-0.51047432	9.85603333	-0.05343033	-0.16843522	0.17670660	-10.59465790	3.11208844	-3.57315135	
16.119999	-0.60677016	-0.51197094	9.86399269	-0.24772725	-0.10575524	0.26935658	-7.60603809	2.35866308	-0.40669599	
16.139999	-0.61545587	-0.51336187	9.87278938	-0.36664739	-0.06854978	0.37300050	-4.69170713	1.56376362	1.88995636	
16.160000	-0.62268090	-0.51391917	9.88003635	-0.40617692	-0.05311244	0.40963474	-2.57568479	0.88767254	2.19679713	
16.180000	-0.62946677	-0.51499671	9.88690758	-0.40139216	-0.05059389	0.40456817	-1.17621875	0.43687448	1.13640344	
16.199999	-0.63841850	-0.51610529	9.89592743	-0.40859041	-0.04710330	0.41129655	-0.41090968	0.23974772	0.38746804	
16.219999	-0.64714515	-0.51737493	9.90474606	-0.43112940	-0.04247873	0.43321702	-0.27688408	0.21162690	0.25587592	
16.240000	-0.65552974	-0.51810020	9.91316223	-0.43967101	-0.03655849	0.44118831	-0.31429455	0.20395304	0.29400712	
16.260000	-0.66468614	-0.51857245	9.92233086	-0.43453234	-0.03181918	0.43569580	-0.13999474	0.13026389	0.12774301	
16.279999	-0.67333579	-0.51880747	9.93098354	-0.43454948	-0.02857595	0.43548805	0.00502343	0.05155156	-0.00942622	
16.299999	-0.68210828	-0.51963878	9.93979549	-0.43389705	-0.02986862	0.43492389	-0.11061525	0.04090957	0.10752996	
16.320000	-0.69044381	-0.52026284	9.94815445	-0.43486935	-0.03374739	0.43617684	-0.29146934	0.06904625	0.28688002	
16.340000	-0.69914222	-0.52105635	9.95688915	-0.44184557	-0.03313098	0.44308597	-0.37124416	0.10478804	0.36528817	
16.359999	-0.70791715	-0.52165496	9.96568489	-0.45665535	-0.02580383	0.45738381	-0.37764370	0.18117581	0.36784023	
16.379999	-0.71726286	-0.52234739	9.97505665	-0.46815258	-0.02029885	0.46859244	-0.30214217	0.26618475	0.28943133	
16.400000	-0.72675842	-0.52254486	9.98455429	-0.47204179	-0.01610467	0.47231641	-0.11397173	0.26501703	0.10402335	
16.420000	-0.73703957	-0.52254486	9.99483585	-0.46948895	-0.01122107	0.46962303	0.09778833	0.20333681	-0.10327854	
16.440001	-0.74595106	-0.52286810	10.00375366	-0.46442133	-0.00478724	0.46444601	0.18576699	0.16637588	-0.18919028	
16.459999	-0.75531548	-0.52304786	10.01311970	-0.45630765	-0.00289927	0.45631686	0.16626547	0.13977462	-0.16825689	
16.480000	-0.76366490	-0.52317208	10.02147007	-0.45236406	-0.00210752	0.45236897	0.13568272	0.08412341	-0.13638692	
16.500000	-0.77316642	-0.52279299	10.03097916	-0.45385864	-0.00078132	0.45385933	0.14256494	0.05309942	-0.14274152	
16.520000	-0.78200674	-0.52291739	10.03982067	-0.45495412	0.00082602	0.45495486	0.20960996	0.11238591	-0.20943475	
16.539999	-0.79160517	-0.52290839	10.04941940	-0.45070159	0.00088488	0.45070246	0.36670649	0.27646747	-0.36006579	
16.559999	-0.80042148	-0.52315843	10.05823898	-0.43952844	0.00486374	0.43955535	0.58117586	0.58018404	-0.54298341	
16.580000	-0.80938840	-0.52291834	10.06720924	-0.42448300	0.01617198	0.42479095	0.81989747	1.08295155	-0.67153770	
16.600000	-0.81737298	-0.52274311	10.07519531	-0.40648812	0.04098091	0.40854868	1.10343611	1.82048070	-0.64329642	
16.619999	-0.82556933	-0.52174097	10.08345318	-0.38502201	0.08159401	0.39357278	1.51760101	2.74658990	-0.34460786	
16.639999	-0.83283132	-0.52041346	10.09083557	-0.35487524	0.14409566	0.38301435	2.11449623	3.68452930	0.26593718	
16.660000	-0.84035569	-0.51691782	10.09913254	-0.31046656	0.23141047	0.38722125	2.87024593	4.42776299	1.11262619	
16.680000	-0.84616512	-0.51212710	10.10666275	-0.24432133	0.33912870	0.41797271	3.67591166	4.77195263	1.98409343	
16.699999	-0.85109288	-0.50392890	10.11622810	-0.15887289	0.44838530	0.47569945	4.40167904	4.42033291	2.52002478	
16.719999	-0.85326046	-0.49365714	10.12672615	-0.05704113	0.54613793	0.54910868	4.95135736	3.21013188	2.41804290	
16.740000	-0.85337210	-0.48060802	10.13977623	0.04984064	0.61145926	0.61348718	5.31695890	1.29379284	1.72936547	
16.760000	-0.85107559	-0.46746114	10.15312195	0.15969916	0.62101394	0.64121926	5.52521086	-0.99728632	0.83728993	
16.779999	-0.84665018	-0.45344085	10.16782379	0.26985148	0.56895220	0.62970346	5.60992813	-3.36985254	0.23577079	
16.799999	-0.84053493	-0.44209975	10.18070889	0.38514990	0.46484849	0.60367590	5.60049868	-5.40688562	0.34777755	
16.820000	-0.83184165	-0.43325689	10.19310951	0.49980935	0.32798970	0.59781826	5.45551872	-6.72052288	1.21744645	
16.840000	-0.82068902	-0.42890596	10.20508099	0.61152601	0.16658635	0.63380998	5.11857128	-7.21282959	2.44875908	
16.859999	-0.80674297	-0.42731726	10.21911716	0.71351099	0.00722830	0.71354759	4.56295109	-7.04616261	3.53024197	
16.879999	-0.79113591	-0.42873815	10.23478889	0.80087894	-0.13524388	0.81221795	3.79510903	-6.33759737	4.03302860	
16.900000	-0.77406114	-0.43346229	10.25250530	0.87071502	-0.25152031	0.90631515	2.84028816	-5.18177986	3.74119282	
16.920000	-0.75609094	-0.43992180	10.27160168	0.91985875	-0.34677905	0.98305434	1.73153937	-3.80274510	2.73219085	
16.940001	-0.73684859	-0.44847500	10.29265976	0.94425315	-0.41178125	1.03013480	0.39394358	-2.40449333	1.20272386	
16.959999	-0.71713287	-0.45730174	10.31426144	0.94325006	-0.44323859	1.04220009	-1.26113248	-1.07795715	-0.73241562	
16.980000	-0.69758892	-0.46712390	10.33613491	0.90974635	-0.44417787	1.01238942	-3.25588655	0.13011676	-2.97891736	
17.000000	-0.67963284	-0.47634846	10.35632229	0.83038622	-0.42566243	0.93312901	-5.53244448	1.09429729	-5.34824944	
17.020000	-0.66297942	-0.48470092	10.37495327	0.69715697	-0.39245048	0.80002826	-7.80801582	1.73273706	-7.23878527	
17.039999	-0.64951599	-0.49186021	10.39020157	0.50753087	-0.34799191	0.61537462	-9.54491997	2.09384847	-7.40946341	
17.059999	-0.64014775	-0.49855226	10.40171432	0.27467945	-0.29841179	0.40558401	-10.28400135	2.30391979	-5.67959690	
17.080000	-0.63693899	-0.50399917	10.40803623	0.03433177	-0.25135094	0.25368479	-9.80655098	2.39179015	-3.22674894	
17.100000	-0.64010942	-0.50890356	10.41387653	-0.17116511	-0.20516333	0.26718810	-8.18029213	2.30015707	-0.75303984	
