Time	Right_Forefoot_y_baseline X
10.179999	0.01673587	
10.200000	0.00782932	
10.219999	-0.00403605	
10.240000	-0.01206891	
10.260000	-0.01491064	
10.280000	-0.01449762	
10.300000	-0.01339567	
10.320000	-0.01297095	
10.340000	-0.01052558	
10.360000	-0.00582081	
10.380000	0.00180294	
10.400000	0.00893314	
10.420000	0.01488268	
10.440000	0.01892973	
10.460000	0.02053984	
10.480000	0.02032593	
10.500000	0.01510459	
10.520000	0.00711079	
10.540000	-0.00414661	
10.559999	-0.01137975	
10.580000	-0.01442900	
10.599999	-0.01400161	
10.620000	-0.01318464	
10.639999	-0.01259574	
10.660000	-0.01080976	
10.679999	-0.00690840	
10.700000	0.00055365	
10.719999	0.00874247	
10.740000	0.01611964	
10.760000	0.02096455	
10.780000	0.02433024	
10.800000	0.02601945	
10.820000	0.02309328	
10.840000	0.01745257	
10.860000	0.00631744	
10.880000	-0.00486925	
10.900000	-0.01326169	
10.920000	-0.01619609	
10.940000	-0.01540707	
10.960000	-0.01516338	
10.980000	-0.01366751	
11.000000	-0.01224233	
11.020000	-0.00601931	
11.040000	0.00096789	
11.059999	0.00960957	
11.080000	0.01381093	
11.099999	0.01637115	
11.120000	0.01697689	
11.139999	0.01444030	
11.160000	0.00825220	
11.179999	-0.00320408	
11.200000	-0.01185358	
11.219999	-0.01678026	
11.240000	-0.01635286	
11.259999	-0.01574959	
11.280000	-0.01557390	
11.300000	-0.01362826	
11.320000	-0.00994039	
11.340000	-0.00186870	
11.360000	0.00520562	
11.380000	0.01271451	
11.400000	0.01701224	
11.420000	0.02126804	
11.440000	0.02319437	
11.460000	0.02368833	
11.480000	0.02267924	
11.500000	0.01815487	
11.520000	0.00903507	
11.540000	-0.00341634	
11.559999	-0.01228116	
11.580000	-0.01541610	
11.599999	-0.01429483	
11.620000	-0.01321958	
11.639999	-0.01301821	
11.660000	-0.01162550	
11.679999	-0.00820124	
11.700000	-0.00116412	
11.719999	0.00452919	
11.740000	0.00959601	
11.759999	0.01133454	
11.780000	0.01251212	
11.800000	0.01139125	
11.820000	0.00544828	
11.840000	-0.00449181	
11.860000	-0.01337512	
11.880000	-0.01776387	
11.900000	-0.01787852	
11.920000	-0.01811276	
11.940000	-0.01628794	
11.960000	-0.01364079	
11.980000	-0.00732613	
12.000000	-0.00069153	
12.020000	0.00826083	
12.040000	0.01504481	
12.059999	0.02050512	
12.080000	0.02351163	
12.099999	0.02428545	
12.120000	0.02288143	
12.139999	0.01675415	
12.160000	0.00666429	
12.179999	-0.00594759	
12.200000	-0.01414134	
12.219999	-0.01720785	
12.240000	-0.01661341	
12.259999	-0.01505816	
12.280000	-0.01402627	
12.300000	-0.01200932	
12.320000	-0.00892206	
12.340000	-0.00212267	
12.360000	0.00461528	
12.380000	0.01096550	
12.400000	0.01464105	
12.420000	0.01710573	
12.440000	0.01785982	
12.460000	0.01450379	
12.480000	0.00901861	
12.500000	-0.00175650	
12.520000	-0.01021655	
12.540000	-0.01654540	
12.559999	-0.01761346	
12.580000	-0.01728080	
12.599999	-0.01663889	
12.620000	-0.01477318	
12.639999	-0.01311067	
12.660000	-0.00695956	
12.679999	0.00046180	
12.700000	0.00902642	
12.719999	0.01437002	
12.740000	0.01843658	
12.759999	0.02084455	
12.780000	0.01998937	
12.799999	0.01511015	
12.820000	0.00513513	
12.840000	-0.00611629	
12.860000	-0.01428086	
12.880000	-0.01727340	
12.900000	-0.01735045	
12.920000	-0.01749305	
12.940000	-0.01629595	
12.960000	-0.01474255	
12.980000	-0.00916944	
13.000000	-0.00330086	
13.020000	0.00558780	
13.040000	0.01120304	
13.059999	0.01614431	
13.080000	0.01740037	
13.099999	0.01466674	
13.120000	0.00987257	
13.139999	-0.00077845	
13.160000	-0.00909075	
13.179999	-0.01611882	
13.200000	-0.01669869	
13.219999	-0.01700813	
13.240000	-0.01750250	
13.259999	-0.01576090	
13.280000	-0.01359887	
13.299999	-0.00761113	
13.320000	-0.00272080	
13.340000	0.00532499	
13.360000	0.01010230	
13.380000	0.01488186	
13.400000	0.01638348	
13.420000	0.01459892	
13.440000	0.01012491	
13.460000	0.00015010	
13.480000	-0.00870487	
13.500000	-0.01606089	
13.520000	-0.01781832	
13.540000	-0.01826152	
13.559999	-0.01845345	
13.580000	-0.01657313	
13.599999	-0.01439735	
13.620000	-0.00860418	
13.639999	-0.00257841	
13.660000	0.00622703	
13.679999	0.01332991	
13.700000	0.01858617	
13.719999	0.02120003	
13.740000	0.02098633	
13.759999	0.01998402	
13.780000	0.01434290	
13.799999	0.00478254	
13.820000	-0.00735161	
13.840000	-0.01514365	
13.860000	-0.01842016	
13.880000	-0.01876658	
13.900000	-0.01834105	
13.920000	-0.01765044	
13.940000	-0.01511282	
13.960000	-0.01246424	
13.980000	-0.00670107	
14.000000	-0.00190958	
14.020000	0.00379421	
14.040000	0.00718476	
14.059999	0.00859247	
14.080000	0.00798056	
14.099999	0.00220957	
14.120000	-0.00615306	
14.139999	-0.01435237	
14.160000	-0.01828824	
14.179999	-0.01879248	
14.200000	-0.01900618	
14.219999	-0.01845345	
14.240000	-0.01763257	
14.259999	-0.01378524	
14.280000	-0.00739846	
14.299999	0.00225437	
14.320000	0.00978504	
14.340000	0.01597232	
14.360000	0.01932342	
14.380000	0.02134037	
14.400000	0.02129763	
14.420000	0.01780373	
14.440000	0.01189014	
14.460000	-0.00067818	
14.480000	-0.01064126	
14.500000	-0.01854981	
14.520000	-0.01947610	
14.540000	-0.02005780	
14.559999	-0.01957144	
14.580000	-0.01911056	
14.599999	-0.01857857	
14.620000	-0.01493262	
14.639999	-0.00848234	
14.660000	0.00153069	
14.679999	0.00964327	
14.700000	0.01676813	
14.719999	0.02039456	
14.740000	0.02188714	
14.759999	0.02048148	
14.780000	0.01380846	
14.799999	0.00270683	
14.820000	-0.00955142	
14.839999	-0.01662225	
14.860000	-0.01842797	
14.880000	-0.01801640	
14.900000	-0.01698080	
14.920000	-0.01620555	
14.940000	-0.01219302	
14.960000	-0.00576267	
14.980000	0.00386652	
15.000000	0.01096818	
15.020000	0.01724647	
15.040000	0.02054662	
15.059999	0.02276328	
15.080000	0.02221303	
15.099999	0.01837741	
15.120000	0.01054530	
15.139999	-0.00245635	
15.160000	-0.01241452	
15.179999	-0.01839961	
15.200000	-0.01864927	
15.219999	-0.01794346	
15.240000	-0.01744539	
15.259999	-0.01489913	
15.280000	-0.01290417	
15.299999	-0.00653052	
15.320000	0.00038598	
15.339999	0.00918527	
15.360000	0.01584266	
15.380000	0.02041841	
15.400000	0.02271213	
15.420000	0.02084990	
15.440000	0.01553014	
15.460000	0.00557116	
15.480000	-0.00585143	
15.500000	-0.01479700	
15.520000	-0.01909740	
15.540000	-0.01921226	
15.559999	-0.01878488	
15.580000	-0.01756436	
15.599999	-0.01670937	
15.620000	-0.01221521	
15.639999	-0.00600451	
15.660000	0.00411269	
15.679999	0.01124023	
15.700000	0.01626492	
15.719999	0.01614019	
15.740000	0.01185973	
15.759999	0.00381927	
15.780000	-0.00634478	
15.799999	-0.01295163	
15.820000	-0.01676115	
15.839999	-0.01720436	
15.860000	-0.01717888	
15.880000	-0.01654190	
15.900000	-0.01482557	
15.920000	-0.01297814	
15.940000	-0.00757106	
15.960000	-0.00033668	
15.980000	0.01045099	
16.000000	0.01938835	
16.020000	0.02876152	
16.039999	0.03405601	
16.059999	0.03658582	
16.080000	0.03577317	
16.100000	0.03086230	
16.119999	0.02232090	
16.139999	0.00660285	
16.160000	-0.00674812	
16.180000	-0.01611288	
16.199999	-0.01830140	
16.219999	-0.01879987	
16.240000	-0.01892214	
16.260000	-0.01665759	
16.279999	-0.01401024	
16.299999	-0.00728647	
16.320000	0.00001100	
16.340000	0.00896767	
16.359999	0.01571198	
16.379999	0.02011470	
16.400000	0.02232069	
16.420000	0.02234638	
16.440001	0.01865603	
16.459999	0.01041545	
16.480000	-0.00271834	
16.500000	-0.01276691	
16.520000	-0.01854981	
16.539999	-0.01871891	
16.559999	-0.01886131	
16.580000	-0.01748380	
16.600000	-0.01623431	
16.619999	-0.01021634	
16.639999	-0.00315991	
16.660000	0.00721619	
16.680000	0.01458783	
16.699999	0.02075456	
16.719999	0.02421539	
16.740000	0.02495427	
16.760000	0.02453242	
16.779999	0.01967272	
16.799999	0.01094228	
16.820000	-0.00332840	
16.840000	-0.01383066	
16.859999	-0.01931192	
16.879999	-0.01916111	
16.900000	-0.01888597	
16.920000	-0.01861063	
16.940001	-0.01656081	
16.959999	-0.01362190	
16.980000	-0.00576246	
17.000000	0.00364728	
17.020000	0.01481879	
17.039999	0.02206056	
17.059999	0.02799797	
17.080000	0.03121573	
17.100000	0.03281166	
17.119999	0.02967691	
17.139999	0.02165043	
17.160000	0.00877739	
17.180000	-0.00458179	
17.199999	-0.01313266	
17.219999	-0.01596473	
17.240000	-0.01561563	
17.260000	-0.01464167	
17.279999	-0.01408462	
17.299999	-0.01243876	
17.320000	-0.00875768	
17.340000	-0.00071208	
17.359999	0.00825548	
17.379999	0.01699272	
17.400000	0.02194016	
17.420000	0.02353628	
17.440001	0.02146755	
17.459999	0.01397860	
17.480000	0.00298093	
17.500000	-0.00929211	
17.520000	-0.01675889	
17.539999	-0.01963781	
17.559999	-0.01985149	
17.580000	-0.01971383	
17.600000	-0.01929857	
17.619999	-0.01678622	
17.639999	-0.01314026	
17.660000	-0.00474782	
17.680000	0.00421111	
17.699999	0.01474440	
17.719999	0.02164838	
17.740000	0.02793263	
17.760000	0.03116456	
17.779999	0.03169736	
17.799999	0.02719457	
17.820000	0.01778831	
17.840000	0.00410858	
17.859999	-0.00834569	
17.879999	-0.01595609	
17.900000	-0.01709320	
17.920000	-0.01645479	
17.940001	-0.01652876	
17.959999	-0.01722018	
17.980000	-0.01574075	
18.000000	-0.01018141	
18.020000	-0.00056475	
18.039999	0.00824994	
18.059999	0.01606704	
18.080000	0.02006949	
18.100000	0.02073626	
18.119999	0.01716839	
18.139999	0.00886904	
18.160000	-0.00169261	
18.180000	-0.01098421	
18.199999	-0.01578678	
18.219999	-0.01654786	
18.240000	-0.01656635	
18.260000	-0.01575370	
18.279999	-0.01483297	
18.299999	-0.01154639	
18.320000	-0.00635937	
18.340000	0.00177397	
18.359999	0.00944683	
18.379999	0.01567972	
18.400000	0.01900123	
18.420000	0.01802234	
18.440001	0.01370490	
18.459999	0.00552143	
18.480000	-0.00453454	
18.500000	-0.01232719	
18.520000	-0.01628958	
18.539999	-0.01630355	
18.559999	-0.01644410	
18.580000	-0.01475611	
18.600000	-0.01279815	
18.619999	-0.00745989	
18.639999	-0.00225067	
18.660000	0.00550479	
18.680000	0.01049373	
18.699999	0.01334101	
18.719999	0.01183775	
18.740000	0.00686894	
18.760000	-0.00085530	
18.779999	-0.00839418	
18.799999	-0.01339997	
18.820000	-0.01536822	
18.840000	-0.01580939	
18.859999	-0.01498666	
18.879999	-0.01400448	
18.900000	-0.00946143	
18.920000	-0.00412728	
18.939999	0.00442953	
18.959999	0.01143830	
18.980000	0.01928212	
19.000000	0.02458544	
19.020000	0.02837934	
19.039999	0.02912953	
19.059999	0.02586062	
19.080000	0.01857138	
19.100000	0.00533445	
19.119999	-0.00682867	
19.139999	-0.01688053	
19.160000	-0.02060045	
19.180000	-0.02115381	
19.199999	-0.02016793	
19.219999	-0.01855084	
19.240000	-0.01773037	
19.260000	-0.01362313	
19.279999	-0.00825775	
19.299999	0.00102685	
19.320000	0.00835453	
19.340000	0.01659738	
19.359999	0.02131222	
19.379999	0.02316272	
19.400000	0.02170612	
19.420000	0.01623204	
19.439999	0.00740811	
19.459999	-0.00360127	
19.480000	-0.01108879	
19.500000	-0.01410024	
19.520000	-0.01450688	
19.539999	-0.01387092	
19.559999	-0.01285465	
19.580000	-0.01083380	
19.600000	-0.00985821	
19.619999	-0.00611526	
19.639999	-0.00030503	
19.660000	0.00868966	
19.680000	0.01525480	
19.699999	0.02016978	
19.719999	0.02199379	
19.740000	0.02096415	
19.760000	0.01645724	
19.779999	0.00719215	
19.799999	-0.00385153	
19.820000	-0.01345669	
19.840000	-0.01847173	
19.859999	-0.01891884	
19.879999	-0.01871583	
19.900000	-0.01831824	
19.920000	-0.01808482	
19.939999	-0.01515228	
19.959999	-0.01228034	
19.980000	-0.00478871	
20.000000	0.00275244	
20.020000	0.01204383	
20.039999	0.01688915	
20.059999	0.01824282	
20.080000	0.01664649	
20.100000	0.01194870	
20.119999	0.00472973	
20.139999	-0.00520952	
20.160000	-0.01246877	
20.180000	-0.01723169	
20.199999	-0.01813476	
20.219999	-0.01892932	
20.240000	-0.01881282	
20.260000	-0.01657991	
20.279999	-0.01395682	
20.299999	-0.00732407	
20.320000	-0.00040777	
20.340000	0.00757207	
20.359999	0.01198857	
20.379999	0.01601671	
20.400000	0.01868974	
20.420000	0.01929280	
20.439999	0.01624478	
20.459999	0.00831220	
20.480000	-0.00187919	
20.500000	-0.01083647	
20.520000	-0.01503310	
20.539999	-0.01458989	
20.559999	-0.01396853	
20.580000	-0.01230747	
20.600000	-0.01149461	
20.619999	-0.00834118	
20.639999	-0.00473550	
20.660000	0.00128987	
20.680000	0.00564122	
20.699999	0.00827460	
20.719999	0.00766577	
20.740000	0.00228848	
20.760000	-0.00582328	
20.779999	-0.01298061	
20.799999	-0.01558337	
20.820000	-0.01553404	
20.840000	-0.01568794	
20.859999	-0.01535529	
20.879999	-0.01455455	
20.900000	-0.01152769	
20.920000	-0.00720572	
20.939999	-0.00027975	
20.959999	0.00585163	
20.980000	0.01179974	
21.000000	0.01532733	
21.020000	0.01652423	
21.039999	0.01589629	
21.059999	0.01176666	
21.080000	0.00455302	
21.100000	-0.00590219	
21.119999	-0.01324095	
21.139999	-0.01680923	
21.160000	-0.01717888	
21.180000	-0.01713675	
21.199999	-0.01680923	
21.219999	-0.01481447	
21.240000	-0.01281951	
21.260000	-0.00770976	
21.279999	-0.00207746	
21.299999	0.00749892	
21.320000	0.01510562	
21.340000	0.02231823	
21.359999	0.02521749	
21.379999	0.02497707	
21.400000	0.02084333	
21.420000	0.01141487	
21.439999	-0.00047804	
21.459999	-0.01069325	
21.480000	-0.01561315	
21.500000	-0.01538281	
21.520000	-0.01469201	
21.539999	-0.01365764	
21.559999	-0.01299272	
21.580000	-0.01075839	
21.600000	-0.00584300	
21.619999	0.00228457	
21.639999	0.01026462	
21.660000	0.01753353	
21.680000	0.02204062	
21.699999	0.02550638	
21.719999	0.02665786	
21.740000	0.02556720	
21.760000	0.02264288	
21.779999	0.01529199	
21.799999	0.00515732	
21.820000	-0.00525412	
21.840000	-0.01121351	
21.859999	-0.01271842	
21.879999	-0.01261897	
21.900000	-0.01217575	
21.920000	-0.01193288	
21.939999	-0.00945485	
21.959999	-0.00508069	
21.980000	0.00249909	
22.000000	0.00866602	
22.020000	0.01326272	
