Time	Left_paced_y_baseline X
66.839996	0.00808115	
66.860001	0.01419757	
66.879997	0.00182025	
66.900002	-0.01525009	
66.919998	-0.02829291	
66.939995	-0.02968702	
66.959999	-0.02852662	
66.979996	-0.02600242	
67.000000	-0.01743321	
67.019997	-0.00202714	
67.040001	0.01241644	
67.059998	0.01504019	
67.080002	-0.00099576	
67.099998	-0.01814632	
67.119995	-0.03024565	
67.139999	-0.02918030	
67.159996	-0.02780668	
67.180000	-0.02253938	
67.199997	-0.01022099	
67.220001	0.01047851	
67.239998	0.02752954	
67.260002	0.03005241	
67.279999	0.01162675	
67.299995	-0.01128034	
67.320000	-0.02749524	
67.339996	-0.02968419	
67.360001	-0.02763656	
67.379997	-0.02049474	
67.400002	-0.00635245	
67.419998	0.01526524	
67.439995	0.03350496	
67.459999	0.03910268	
67.479996	0.02510371	
67.500000	-0.00020191	
67.519997	-0.02134019	
67.540001	-0.02866678	
67.559998	-0.02683954	
67.580002	-0.01922332	
67.599998	-0.00475493	
67.619995	0.01768108	
67.639999	0.03623857	
67.659996	0.04116412	
67.680000	0.02459002	
67.699997	-0.00172502	
67.720001	-0.02289194	
67.739998	-0.02911173	
67.760002	-0.02716215	
67.779999	-0.01994792	
67.799995	-0.00552331	
67.820000	0.01603912	
67.839996	0.03322431	
67.860001	0.03554759	
67.879997	0.01687358	
67.900002	-0.00760339	
67.919998	-0.02593666	
67.939995	-0.02934511	
67.959999	-0.02787159	
67.979996	-0.02275960	
68.000000	-0.01082240	
68.019997	0.00910088	
68.040001	0.02822467	
68.059998	0.03489789	
68.080002	0.02118657	
68.099998	-0.00306070	
68.119995	-0.02296285	
68.139999	-0.02892245	
68.159996	-0.02724388	
68.180000	-0.02350368	
68.199997	-0.01456776	
68.220001	0.00254118	
68.239998	0.02162236	
68.260002	0.03029028	
68.279999	0.02079406	
68.299995	-0.00178894	
68.320000	-0.02066153	
68.339996	-0.02802192	
68.360001	-0.02643937	
68.379997	-0.02138232	
68.400002	-0.01126686	
68.419998	0.00620098	
68.439995	0.02303128	
68.459999	0.02958282	
68.479996	0.01856981	
68.500000	-0.00341210	
68.519997	-0.02167729	
68.540001	-0.02807401	
68.559998	-0.02499333	
68.580002	-0.01644777	
68.599998	-0.00327343	
68.619995	0.01415080	
68.639999	0.02730465	
68.659996	0.03014512	
68.680000	0.01835841	
68.699997	-0.00305587	
68.720001	-0.02044182	
68.739998	-0.02713667	
68.760002	-0.02228819	
68.779999	-0.01119044	
68.799995	0.00455403	
68.820000	0.02071582	
68.839996	0.03052049	
68.860001	0.02684688	
68.879997	0.00707573	
68.900002	-0.01361129	
68.919998	-0.02718711	
68.939995	-0.02649730	
68.959999	-0.02217700	
68.979996	-0.01169233	
69.000000	0.00198472	
69.019997	0.01571169	
69.040001	0.02284534	
69.059998	0.01756173	
69.080002	-0.00089689	
69.099998	-0.01851487	
69.119995	-0.02846037	
69.139999	-0.02584028	
69.159996	-0.01929174	
69.180000	-0.00507121	
69.199997	0.01200628	
69.220001	0.02689898	
69.239998	0.03075687	
69.260002	0.01974003	
69.279999	-0.00170106	
69.299995	-0.01994826	
69.320000	-0.02809864	
69.339996	-0.02594382	
69.360001	-0.02010472	
69.379997	-0.00820231	
69.400002	0.00574039	
69.419998	0.01893535	
69.439995	0.02383961	
69.459999	0.01688923	
69.479996	-0.00215149	
69.500000	-0.01913111	
69.519997	-0.02818072	
69.540001	-0.02570595	
69.559998	-0.01884562	
69.580002	-0.00504391	
69.599998	0.01118846	
69.619995	0.02497470	
69.639999	0.02775176	
69.659996	0.01597586	
69.680000	-0.00456284	
69.699997	-0.02099979	
69.720001	-0.02767867	
69.739998	-0.02471568	
69.760002	-0.01789747	
69.779999	-0.00456400	
69.799995	0.01037164	
69.820000	0.02280556	
69.839996	0.02679561	
69.860001	0.01821692	
69.879997	-0.00138211	
69.900002	-0.01899859	
69.919998	-0.02842624	
69.939995	-0.02498884	
69.959999	-0.01642312	
69.979996	-0.00183721	
70.000000	0.01250334	
70.019997	0.02155378	
70.040001	0.02067420	
70.059998	0.00680441	
70.080002	-0.01091762	
70.099998	-0.02369061	
70.119995	-0.02642488	
70.139999	-0.02185506	
70.159996	-0.01288785	
70.180000	0.00118403	
70.199997	0.01390526	
70.220001	0.01742923	
70.239998	0.00681272	
70.260002	-0.01053409	
70.279999	-0.02412024	
70.299995	-0.02703896	
70.320000	-0.02370876	
70.339996	-0.01401162	
70.360001	-0.00042564	
70.379997	0.01428246	
70.400002	0.02168562	
70.419998	0.01597853	
70.439995	-0.00157520	
70.459999	-0.01836255	
70.479996	-0.02774675	
70.500000	-0.02555481	
70.519997	-0.01850505	
70.540001	-0.00470333	
70.559998	0.01055941	
70.580002	0.02140563	
70.599998	0.02075926	
70.619995	0.00688630	
70.639999	-0.01090547	
70.659996	-0.02275744	
70.680000	-0.02504610	
70.699997	-0.01784404	
70.720001	-0.00399886	
70.739998	0.01597236	
70.760002	0.03242862	
70.779999	0.03909636	
70.799995	0.03049203	
70.820000	0.00656369	
70.839996	-0.01541388	
70.860001	-0.02777505	
70.879997	-0.02517943	
70.900002	-0.01663703	
70.919998	-0.00299062	
70.939995	0.01414563	
70.959999	0.02579319	
70.979996	0.02930267	
71.000000	0.01952480	
71.019997	-0.00070877	
71.040001	-0.01925112	
71.059998	-0.02812777	
71.080002	-0.02565984	
71.099998	-0.01719916	
71.119995	-0.00404514	
71.139999	0.01367089	
71.159996	0.02730797	
71.180000	0.03090967	
71.199997	0.01911581	
71.220001	-0.00232728	
71.239998	-0.02025321	
71.260002	-0.02718395	
71.279999	-0.02443469	
71.299995	-0.01525341	
71.320000	-0.00123230	
71.339996	0.01692069	
71.360001	0.02881111	
71.379997	0.03046206	
71.400002	0.01824704	
71.419998	-0.00259994	
71.439995	-0.02044198	
71.459999	-0.02745728	
71.479996	-0.02461913	
71.500000	-0.01610851	
71.519997	-0.00395592	
71.540001	0.01292747	
71.559998	0.02621633	
71.580002	0.03154722	
71.599998	0.02326433	
71.619995	0.00255235	
71.639999	-0.01725793	
71.659996	-0.02725120	
71.680000	-0.02483803	
71.699997	-0.01453830	
71.720001	-0.00031593	
71.739998	0.01733467	
71.760002	0.02821685	
71.779999	0.02810898	
71.799995	0.01327471	
71.820000	-0.00696985	
71.839996	-0.02204849	
71.860001	-0.02594465	
71.879997	-0.02209942	
71.900002	-0.01254061	
71.919998	-0.00042629	
71.939995	0.01296976	
71.959999	0.02022709	
71.979996	0.01916407	
72.000000	0.00525150	
72.019997	-0.01216274	
72.040001	-0.02487065	
72.059998	-0.02680992	
72.080002	-0.02222726	
72.099998	-0.01150672	
72.119995	0.00313295	
72.139999	0.01811720	
72.159996	0.02688966	
72.180000	0.02507141	
72.199997	0.00998946	
72.220001	-0.00918044	
72.239998	-0.02324100	
72.260002	-0.02560590	
72.279999	-0.02045846	
72.299995	-0.00801422	
72.320000	0.00781648	
72.339996	0.02336786	
72.360001	0.03162196	
72.379997	0.02796233	
72.400002	0.01328337	
72.419998	-0.00801921	
72.439995	-0.02391601	
72.459999	-0.02860220	
72.479996	-0.02481972	
72.500000	-0.01333229	
72.519997	0.00030413	
72.540001	0.01672743	
72.559998	0.02679645	
72.580002	0.02831173	
72.599998	0.01682548	
72.619995	-0.00292204	
72.639999	-0.01921201	
72.659996	-0.02588356	
72.680000	-0.02364168	
72.699997	-0.01602513	
72.720001	-0.00389333	
72.739998	0.01294778	
72.760002	0.02477013	
72.779999	0.02838298	
72.799995	0.01917073	
72.820000	-0.00058293	
72.839996	-0.01885945	
72.860001	-0.02716614	
72.879997	-0.02461164	
72.900002	-0.01592775	
72.919998	-0.00359005	
72.939995	0.01207653	
72.959999	0.02276411	
72.979996	0.02564937	
73.000000	0.01705985	
73.019997	-0.00122380	
73.040001	-0.01897879	
73.059998	-0.02735890	
73.080002	-0.02567199	
73.099998	-0.01825818	
73.119995	-0.00764534	
73.139999	0.00760740	
73.159996	0.02055535	
73.180000	0.02777590	
73.199997	0.02484137	
73.220001	0.00929415	
73.239998	-0.00976539	
73.260002	-0.02258682	
73.279999	-0.02513033	
73.299995	-0.02024105	
73.320000	-0.01093060	
73.339996	0.00420928	
73.360001	0.01837955	
73.379997	0.02737190	
73.400002	0.02682973	
73.419998	0.01516171	
73.439995	-0.00429018	
73.459999	-0.01969407	
73.479996	-0.02661382	
73.500000	-0.02314663	
73.519997	-0.01464599	
73.540001	0.00049223	
73.559998	0.01670761	
73.580002	0.02931282	
73.599998	0.03486177	
73.619995	0.02936675	
73.639999	0.01156983	
73.659996	-0.00963289	
73.680000	-0.02398075	
73.699997	-0.02614374	
73.720001	-0.02164149	
73.739998	-0.01090281	
73.760002	0.00335851	
73.779999	0.01907435	
73.799995	0.02929967	
73.820000	0.03323229	
73.839996	0.02807552	
73.860001	0.01139887	
73.879997	-0.00863013	
73.900002	-0.02304691	
73.919998	-0.02670272	
73.939995	-0.02202751	
73.959999	-0.01251280	
73.979996	0.00371706	
74.000000	0.01970556	
74.019997	0.03228863	
74.040001	0.03625139	
74.059998	0.02828377	
74.080002	0.00559972	
74.099998	-0.01542203	
74.119995	-0.02812995	
74.139999	-0.02636047	
74.159996	-0.02086562	
74.180000	-0.00887981	
74.199997	0.00657302	
74.220001	0.02360290	
74.239998	0.03450089	
74.260002	0.03725897	
74.279999	0.02792987	
74.299995	0.00508671	
74.320000	-0.01718351	
74.339996	-0.03019771	
74.360001	-0.02822815	
74.379997	-0.02055550	
74.400002	-0.00885534	
74.419998	0.00714265	
74.439995	0.02314780	
74.459999	0.03379326	
74.479996	0.03501758	
74.500000	0.02320107	
74.519997	0.00077322	
74.540001	-0.01813601	
74.559998	-0.02762690	
74.580002	-0.02512434	
74.599998	-0.01924247	
74.619995	-0.00648496	
74.639999	0.00933775	
74.659996	0.02463962	
74.680000	0.03306617	
74.699997	0.02758729	
74.720001	0.01046403	
74.739998	-0.01105778	
74.760002	-0.02401322	
74.779999	-0.02665727	
74.799995	-0.02297917	
74.820000	-0.01337391	
74.839996	0.00062573	
74.860001	0.01634175	
74.879997	0.02612577	
74.900002	0.02455472	
74.919998	0.00892393	
74.939995	-0.01046552	
74.959999	-0.02464393	
74.979996	-0.02625227	
75.000000	-0.02351433	
75.019997	-0.01477684	
75.040001	-0.00167109	
75.059998	0.01516770	
75.080002	0.02597596	
75.099998	0.02455839	
75.119995	0.00869888	
75.139999	-0.01099819	
75.159996	-0.02498817	
75.180000	-0.02713318	
75.199997	-0.02245198	
75.220001	-0.01125421	
75.239998	0.00463243	
75.259995	0.02246981	
75.279999	0.03374200	
75.299995	0.03359651	
75.320000	0.01765394	
75.339996	-0.00481586	
75.360001	-0.02288379	
75.379997	-0.02733876	
75.400002	-0.02444085	
75.419998	-0.01494895	
75.439995	-0.00166276	
75.459999	0.01644944	
75.479996	0.03012914	
75.500000	0.03492370	
75.519997	0.02528648	
75.540001	0.00271797	
75.559998	-0.01748414	
75.580002	-0.02734192	
75.599998	-0.02567366	
75.619995	-0.02082516	
75.639999	-0.01217407	
75.659996	0.00108017	
75.680000	0.01479316	
75.699997	0.02429038	
75.720001	0.02626394	
75.739998	0.01385449	
75.759995	-0.00549601	
75.779999	-0.02190766	
75.799995	-0.02757463	
75.820000	-0.02551718	
75.839996	-0.02004230	
75.860001	-0.00821081	
75.879997	0.00702946	
75.900002	0.02101944	
75.919998	0.02851415	
75.939995	0.02360190	
75.959999	0.00405648	
75.979996	-0.01559299	
76.000000	-0.02812995	
76.019997	-0.02648681	
76.040001	-0.02148701	
76.059998	-0.00933225	
76.080002	0.00679009	
76.099998	0.02399442	
76.119995	0.03404395	
76.139999	0.03001079	
76.159996	0.01355237	
76.180000	-0.00881323	
76.199997	-0.02355263	
76.220001	-0.02733876	
76.239998	-0.02410643	
76.259995	-0.01426847	
76.279999	-0.00048855	
76.299995	0.01728940	
76.320000	0.03068046	
76.339996	0.03521617	
76.360001	0.02713536	
76.379997	0.00501412	
76.400002	-0.01602562	
76.419998	-0.02749024	
76.439995	-0.02613442	
76.459999	-0.01995309	
76.479996	-0.01106228	
76.500000	0.00211188	
76.519997	0.01388046	
76.540001	0.02056833	
76.559998	0.01765428	
76.580002	0.00170806	
76.599998	-0.01502237	
76.619995	-0.02580616	
76.639999	-0.02569497	
76.659996	-0.01942341	
76.680000	-0.00766999	
76.699997	0.01009665	
76.720001	0.02570780	
76.739998	0.03475840	
76.759995	0.03325777	
76.779999	0.01856948	
76.799995	-0.00357190	
76.820000	-0.02084464	
76.839996	-0.02751604	
76.860001	-0.02049208	
76.879997	-0.00711001	
76.900002	0.01208302	
76.919998	0.02774094	
76.939995	0.03630715	
76.959999	0.03439036	
76.979996	0.02015401	
77.000000	-0.00164245	
77.019997	-0.01919752	
77.040001	-0.02705078	
77.059998	-0.02306090	
77.080002	-0.01325239	
77.099998	0.00278606	
77.119995	0.01758121	
77.139999	0.02684039	
77.159996	0.02561674	
77.180000	0.01123224	
77.199997	-0.00807981	
77.220001	-0.02294853	
77.239998	-0.02732778	
77.259995	-0.02316943	
77.279999	-0.01454978	
77.299995	0.00018011	
77.320000	0.01582089	
77.339996	0.02834170	
77.360001	0.03343938	
77.379997	0.02631205	
77.400002	0.00559074	
77.419998	-0.01449718	
77.439995	-0.02705128	
77.459999	-0.02583745	
77.479996	-0.02044630	
77.500000	-0.00875597	
77.519997	0.00668289	
77.540001	0.02216369	
77.559998	0.03133132	
77.580002	0.03134197	
77.599998	0.01941577	
77.619995	-0.00187317	
77.639999	-0.01949465	
77.659996	-0.02771012	
77.680000	-0.02431618	
77.699997	-0.01461904	
77.720001	-0.00101857	
77.739998	0.01555854	
77.759995	0.02617905	
77.779999	0.03015694	
77.799995	0.02166614	
77.820000	0.00155042	
77.839996	-0.01777761	
77.860001	-0.02800676	
77.879997	-0.02659252	
77.900002	-0.01975583	
77.919998	-0.00902514	
77.939995	0.00678310	
77.959999	0.02048178	
77.979996	0.02762458	
78.000000	0.02366849	
78.019997	0.00624360	
78.040001	-0.01266579	
78.059998	-0.02532576	
78.080002	-0.02631836	
78.099998	-0.01965013	
78.119995	-0.00735570	
78.139999	0.00885303	
78.159996	0.02151483	
78.180000	0.02659419	
78.199997	0.02110700	
78.220001	0.00206661	
78.239998	-0.01671809	
78.259995	-0.02749506	
78.279999	-0.02541432	
78.299995	-0.01632658	
78.320000	-0.00251104	
78.339996	0.01489571	
78.360001	0.02661284	
78.379997	0.02941836	
78.400002	0.02003866	
78.419998	-0.00005908	
78.439995	-0.01803213	
78.459999	-0.02749807	
78.479996	-0.02469321	
78.500000	-0.01618159	
78.519997	-0.00229332	
78.540001	0.01499973	
78.559998	0.02789558	
78.580002	0.03268514	
78.599998	0.02541233	
78.619995	0.00562121	
78.639999	-0.01389094	
78.659996	-0.02570578	
78.680000	-0.02510652	
78.699997	-0.01716521	
78.720001	-0.00403732	
78.739998	0.01326439	
78.759995	0.02558944	
78.779999	0.03046240	
78.799995	0.02338983	
78.820000	0.00350933	
78.839996	-0.01506731	
78.860001	-0.02645785	
78.879997	-0.02595764	
78.900002	-0.02201286	
78.919998	-0.01311822	
78.939995	0.00286795	
78.959999	0.01985638	
78.979996	0.03404263	
79.000000	0.03867555	
79.019997	0.03067181	
79.040001	0.00679408	
79.059998	-0.01475470	
79.080002	-0.02780585	
79.099998	-0.02566284	
79.119995	-0.01680864	
79.139999	-0.00042912	
79.159996	0.01888126	
79.180000	0.03561634	
79.199997	0.04467843	
79.220001	0.04093441	
79.239998	0.02536538	
79.259995	-0.00054565	
79.279999	-0.01861973	
79.299995	-0.02744962	
79.320000	-0.02378799	
79.339996	-0.01313321	
79.360001	0.00318506	
79.379997	0.02476546	
79.400002	0.04320160	
79.419998	0.05484766	
79.439995	0.05452172	
79.459999	0.03975354	
79.479996	0.01066396	
79.500000	-0.03386350	
79.519997	-0.04750624	
79.540001	-0.04380034	
79.559998	-0.01363192	
79.580002	0.00466339	
79.599998	0.02469239	
79.619995	0.04284721	
79.639999	0.05253236	
79.659996	0.05043097	
79.680000	0.03180224	
79.699997	0.00314228	
79.720001	-0.01882581	
79.739998	-0.02719210	
79.759995	-0.02358258	
79.779999	-0.01370600	
79.799995	0.00089839	
79.820000	0.02058399	
79.839996	0.03758973	
79.860001	0.04858658	
79.879997	0.04748678	
79.900002	0.03155271	
79.919998	0.00518973	
79.939995	-0.01652084	
79.959999	-0.02698436	
79.979996	-0.02449346	
80.000000	-0.01673025	
80.019997	-0.00160900	
80.040001	0.01649205	
80.059998	0.03491088	
80.080002	0.04599597	
80.099998	0.04551107	
80.119995	0.02843358	
80.139999	0.00163814	
80.159996	-0.01948000	
80.180000	-0.02761458	
80.199997	-0.02294055	
80.220001	-0.01119627	
80.239998	0.00550418	
80.259995	0.02556697	
80.279999	0.04244787	
80.299995	0.05187584	
80.320000	0.04946533	
80.339996	0.03064483	
80.360001	0.00306204	
80.379997	-0.01874308	
80.400002	-0.02800909	
80.419998	-0.02578685	
80.439995	-0.02047810	
80.459999	-0.00814140	
80.479996	0.00983831	
80.500000	0.03115654	
80.519997	0.04606572	
80.540001	0.04900956	
80.559998	0.03262039	
80.580002	0.00483917	
80.599998	-0.01841450	
80.619995	-0.02693009	
80.639999	-0.02468687	
80.659996	-0.01793475	
80.680000	-0.00725217	
80.699997	0.01081076	
80.720001	0.02966022	
80.739998	0.04415192	
80.759995	0.04711474	
80.779999	0.03403097	
80.799995	0.00705226	
80.820000	-0.01586032	
80.839996	-0.02800943	
80.860001	-0.02622265	
80.879997	-0.02435397	
80.900002	-0.01669545	
80.919998	-0.00354144	
80.939995	0.01748332	
80.959999	0.03703891	
80.979996	0.04913075	
81.000000	0.04751459	
81.019997	0.02907828	
81.040001	0.00192662	
81.059998	-0.01922598	
81.080002	-0.02787443	
81.099998	-0.02658153	
81.119995	-0.02544677	
81.139999	-0.01942807	
81.159996	-0.00691026	
81.180000	0.01374246	
81.199997	0.03319218	
81.220001	0.04278312	
81.239998	0.03488524	
81.259995	0.00902665	
81.279999	-0.01519315	
81.299995	-0.02878013	
81.320000	-0.02778970	
81.339996	-0.02546291	
81.360001	-0.02173987	
81.379997	-0.01372615	
81.400002	-0.00262840	
81.419998	0.00780816	
81.439995	0.01215027	
81.459999	0.00367212	
81.479996	-0.01127501	
81.500000	-0.02395262	
81.519997	-0.02762739	
81.540001	-0.02601124	
81.559998	-0.02375071	
81.580002	-0.01497109	
81.599998	-0.00125611	
81.619995	0.01339023	
81.639999	0.01967262	
81.659996	0.01010597	
81.680000	-0.00746989	
81.699997	-0.02286613	
81.720001	-0.02818820	
81.739998	-0.02637012	
81.759995	-0.02272181	
81.779999	-0.01451366	
81.799995	-0.00591034	
81.820000	-0.00019608	
81.839996	-0.00316557	
81.860001	-0.01358715	
81.879997	-0.04348624	
81.900002	-0.06825119	
81.919998	-0.06757137	
81.939995	-0.04412411	
81.959999	-0.01685126	
81.979996	-0.00439321	
82.000000	0.00550635	
82.019997	0.00646415	
82.040001	-0.00667389	
82.059998	-0.02042150	
82.080002	-0.02945995	
82.099998	-0.02878213	
82.119995	-0.02750155	
82.139999	-0.02426940	
82.159996	-0.01773201	
82.180000	-0.00580363	
82.199997	0.00174035	
82.220001	0.00347203	
82.239998	-0.00864927	
82.259995	-0.01926394	
82.279999	-0.02793185	
82.299995	-0.02755831	
82.320000	-0.02686135	
82.339996	-0.02444652	
82.360001	-0.01822722	
82.379997	-0.00610076	
82.400002	0.00915083	
82.419998	0.02185723	
82.439995	0.02596414	
82.459999	0.01610003	
82.479996	-0.00368425	
82.500000	-0.02046345	
82.519997	-0.02811329	
82.540001	-0.02737871	
82.559998	-0.02695690	
82.580002	-0.02363418	
82.599998	-0.01395352	
82.619995	0.00308985	
82.639999	0.02164966	
82.659996	0.03369905	
82.680000	0.03228480	
82.699997	0.01487190	
82.720001	-0.00759292	
82.739998	-0.02314845	
82.759995	-0.02724105	
82.779999	-0.02562472	
82.799995	-0.02370560	
82.820000	-0.01548529	
82.839996	-0.00137079	
82.860001	0.01670362	
82.879997	0.02852380	
82.900002	0.02712321	
82.919998	0.00950322	
82.939995	-0.01145312	
82.959999	-0.02589089	
82.979996	-0.02809332	
83.000000	-0.02700600	
83.019997	-0.02587457	
83.040001	-0.02341978	
83.059998	-0.01516402	
83.080002	-0.00197637	
83.099998	0.01140752	
83.119995	0.01676987	
83.139999	0.00839776	
83.159996	-0.00842038	
83.180000	-0.02268369	
83.199997	-0.02818820	
83.220001	-0.02798629	
83.239998	-0.02811879	
83.259995	-0.02688748	
83.279999	-0.02086961	
83.299995	-0.00678675	
83.320000	0.01048601	
83.339996	0.02400657	
83.360001	0.02400657	
83.379997	0.00893925	
83.400002	-0.01091662	
83.419998	-0.02439341	
83.439995	-0.02735640	
83.459999	-0.02619834	
83.479996	-0.02596363	
83.500000	-0.02172123	
83.519997	-0.01193553	
83.540001	0.00465274	
83.559998	0.02033380	
83.580002	0.02738754	
83.599998	0.02018331	
83.619995	-0.00054815	
83.639999	-0.01843031	
83.659996	-0.02767201	
83.680000	-0.02647284	
83.699997	-0.02519108	
83.720001	-0.02294187	
83.739998	-0.01463051	
83.759995	-0.00086176	
83.779999	0.01391275	
83.799995	0.02030332	
83.820000	0.01166171	
83.839996	-0.00654721	
83.860001	-0.02197906	
83.879997	-0.02790323	
83.900002	-0.02659002	
83.919998	-0.02573691	
83.939995	-0.02137315	
83.959999	-0.01349425	
83.979996	-0.00056496	
84.000000	0.00647415	
84.019997	0.00680606	
84.040001	-0.00653639	
84.059998	-0.01817162	
84.080002	-0.02743481	
84.099998	-0.02721740	
84.119995	-0.02632917	
84.139999	-0.02512534	
84.159996	-0.02157041	
84.180000	-0.01220602	
84.199997	0.00134401	
84.220001	0.01185481	
84.239998	0.01204973	
84.259995	-0.00247526	
84.279999	-0.01716220	
84.299995	-0.02700034	
84.320000	-0.02660383	
84.339996	-0.02592368	
84.360001	-0.02558659	
84.379997	-0.02078839	
84.400002	-0.01038162	
84.419998	0.00604551	
84.439995	0.01818928	
84.459999	0.02038556	
84.479996	0.00687298	
84.500000	-0.01105978	
84.519997	-0.02495521	
84.540001	-0.02776572	
84.559998	-0.02635814	
84.580002	-0.02510336	
84.599998	-0.02261712	
84.619995	-0.01335776	
84.639999	0.00139627	
84.659996	0.01500423	
84.680000	0.01898696	
84.699997	0.00803538	
84.720001	-0.00936222	
84.739998	-0.02309951	
84.759995	-0.02724105	
84.779999	-0.02577636	
84.799995	-0.02511984	
84.820000	-0.02024506	
84.839996	-0.01120460	
84.860001	0.00187618	
84.879997	0.01073903	
84.900002	0.00780050	
84.919998	-0.00615735	
84.939995	-0.02054136	
84.959999	-0.02794634	
84.979996	-0.02702548	
85.000000	-0.02567865	
85.019997	-0.02271233	
85.040001	-0.01596037	
85.059998	-0.00405447	
85.080002	0.00852460	
85.099998	0.01405224	
85.119995	0.00780299	
85.139999	-0.00790435	
85.159996	-0.02313614	
85.180000	-0.03174512	
85.199997	-0.03318900	
85.220001	-0.03038947	
85.239998	-0.02533607	
85.259995	-0.01283973	
85.279999	0.00466006	
85.299995	0.02586660	
85.320000	0.04016770	
85.339996	0.04472088	
85.360001	0.03694802	
85.379997	0.01852088	
85.400002	-0.00434877	
85.419998	-0.02123050	
85.439995	-0.02799511	
85.459999	-0.02737221	
85.479996	-0.02637228	
85.500000	-0.02206247	
85.519997	-0.01252396	
85.540001	0.00500147	
85.559998	0.02465693	
85.580002	0.04193684	
85.599998	0.05122981	
85.619995	0.05416051	
85.639999	0.05266486	
85.659996	0.04686555	
85.680000	0.03435324	
85.699997	0.00843921	
85.720001	-0.01518533	
85.739998	-0.03117484	
85.759995	-0.03310610	
85.779999	-0.03310610	
85.799995	-0.03310610	
85.820000	-0.03318900	
85.839996	-0.03186432	
85.860001	-0.02285914	
85.879997	-0.00924003	
85.900002	0.00714532	
85.919998	0.01816997	
85.939995	0.02743582	
85.959999	0.03390413	
85.979996	0.03875262	
86.000000	0.04069538	
86.019997	0.03735518	
86.040001	0.02420565	
86.059998	0.00082149	
86.080002	-0.01857246	
86.099998	-0.02817938	
86.119995	-0.02750155	
86.139999	-0.02697870	
86.159996	-0.02711770	
86.180000	-0.02584660	
86.199997	-0.01923597	
86.220001	-0.00559422	
86.239998	0.01112637	
86.259995	0.02600626	
86.279999	0.03398287	
86.299995	0.03740112	
86.320000	0.03693670	
86.339996	0.03152874	
86.360001	0.01647940	
86.379997	-0.00497167	
86.400002	-0.02316493	
86.419998	-0.03164709	
86.439995	-0.03053962	
86.459999	-0.02921477	
86.479996	-0.02524053	
86.500000	-0.01639000	
86.519997	0.00000633	
86.540001	0.02052405	
86.559998	0.03551846	
86.580002	0.04261816	
86.599998	0.03846714	
86.619995	0.02372642	
86.639999	0.00140859	
86.659996	-0.01698659	
86.680000	-0.02677712	
86.699997	-0.02665077	
86.720001	-0.02596729	
86.739998	-0.02520508	
86.759995	-0.02092871	
86.779999	-0.00860249	
86.799995	0.01040743	
86.820000	0.03146315	
86.839996	0.04600013	
86.860001	0.05358722	
86.879997	0.05365331	
86.900002	0.04758483	
86.919998	0.03540593	
86.939995	0.01245905	
86.959999	-0.00957662	
86.979996	-0.02473782	
87.000000	-0.02765587	
87.019997	-0.02659684	
87.040001	-0.02613242	
87.059998	-0.02448046	
87.080002	-0.01821090	
87.099998	-0.00513013	
87.119995	0.01159413	
87.139999	0.02769383	
87.159996	0.03851092	
87.180000	0.04437714	
87.199997	0.04476833	
87.220001	0.03786822	
87.239998	0.02224509	
87.259995	-0.00134532	
87.279999	-0.02079004	
87.299995	-0.03157184	
87.320000	-0.03318900	
87.339996	-0.03318900	
87.360001	-0.03318900	
87.379997	-0.02700435	
87.400002	-0.01499307	
87.419998	0.00342077	
87.439995	0.02058165	
87.459999	0.03645497	
87.479996	0.04776827	
87.500000	0.05409143	
87.519997	0.05423425	
87.540001	0.04580703	
87.559998	0.02854877	
87.580002	0.00196540	
87.599998	-0.01800950	
87.619995	-0.02909558	
87.639999	-0.02921477	
87.659996	-0.02921477	
87.680000	-0.02690896	
87.699997	-0.01951696	
87.720001	-0.00616534	
87.739998	0.01053710	
87.759995	0.02340864	
87.779999	0.02756216	
87.799995	0.01733135	
87.820000	-0.00265154	
87.839996	-0.01993310	
87.860001	-0.02780768	
87.879997	-0.02716115	
87.900002	-0.02596197	
87.919998	-0.02544227	
87.939995	-0.01903473	
87.959999	-0.00721005	
87.979996	0.01123840	
88.000000	0.02223194	
88.019997	0.02577055	
88.040001	0.01187046	
88.059998	-0.00612323	
88.080002	-0.02423410	
88.099998	-0.03152972	
88.119995	-0.03318900	
88.139999	-0.03318900	
88.159996	-0.02704811	
88.180000	-0.01336725	
88.199997	0.00783546	
88.220001	0.02874470	
88.239998	0.04207283	
88.259995	0.04259419	
88.279999	0.02830108	
88.299995	0.00293820	
88.320000	-0.01746117	
88.339996	-0.02889366	
88.360001	-0.02921477	
88.379997	-0.02921477	
88.400002	-0.02606517	
88.419998	-0.01687457	
88.439995	-0.00152427	
88.459999	0.01687275	
88.479996	0.03123577	
88.500000	0.03782277	
88.519997	0.03233441	
88.540001	0.01354638	
88.559998	-0.00827190	
88.580002	-0.02302560	
88.599998	-0.02648681	
88.619995	-0.02445516	
88.639999	-0.02345374	
88.659996	-0.01730837	
88.680000	-0.00607629	
88.699997	0.01145430	
88.720001	0.02702899	
88.739998	0.03622991	
88.759995	0.03392544	
88.779999	0.01848824	
88.799995	-0.00403017	
88.820000	-0.02083716	
88.839996	-0.02767934	
88.860001	-0.02663480	
88.879997	-0.02625044	
88.900002	-0.02296585	
88.919998	-0.01420738	
88.939995	0.00220278	
88.959999	0.02119772	
88.979996	0.03698397	
89.000000	0.04382583	
89.019997	0.03807312	
89.040001	0.01975667	
89.059998	-0.00405496	
89.079994	-0.02132638	
