Time	Paced_right_y_baseline X
66.260002	-0.00364612	
66.279999	-0.00343655	
66.299995	-0.00343655	
66.320000	-0.00357756	
66.339996	-0.00343248	
66.360001	-0.00307782	
66.379997	-0.00191244	
66.400002	-0.00107023	
66.419998	-0.00073606	
66.439995	-0.00138494	
66.459999	-0.00318870	
66.479996	-0.00448443	
66.500000	-0.00515075	
66.519997	-0.00466219	
66.540001	-0.00428332	
66.559998	-0.00455621	
66.580002	-0.00426571	
66.599998	-0.00386518	
66.619995	-0.00227726	
66.639999	-0.00125273	
66.659996	-0.00055729	
66.680000	-0.00088656	
66.699997	-0.00242369	
66.720001	-0.00363173	
66.739998	-0.00465575	
66.760002	-0.00447191	
66.779999	-0.00463341	
66.799995	-0.00497909	
66.820000	-0.00482267	
66.839996	-0.00432056	
66.860001	-0.00364612	
66.879997	-0.00347379	
66.900002	-0.00358349	
66.919998	-0.00386518	
66.939995	-0.00411132	
66.959999	-0.00407578	
66.979996	-0.00396642	
67.000000	-0.00389227	
67.019997	-0.00400095	
67.040001	-0.00418344	
67.059998	-0.00436610	
67.080002	-0.00436610	
67.099998	-0.00436610	
67.119995	-0.00436610	
67.139999	-0.00436610	
67.159996	-0.00436610	
67.180000	-0.00436610	
67.199997	-0.00436610	
67.220001	-0.00429314	
67.239998	-0.00438422	
67.260002	-0.00420173	
67.279999	-0.00409220	
67.299995	-0.00389227	
67.320000	-0.00396642	
67.339996	-0.00408475	
67.360001	-0.00412910	
67.379997	-0.00388278	
67.400002	-0.00359228	
67.419998	-0.00347379	
67.439995	-0.00364612	
67.459999	-0.00381829	
67.479996	-0.00381829	
67.500000	-0.00364612	
67.519997	-0.00343655	
67.540001	-0.00326438	
67.559998	-0.00322697	
67.580002	-0.00361921	
67.599998	-0.00397404	
67.619995	-0.00418344	
67.639999	-0.00400095	
67.659996	-0.00400095	
67.680000	-0.00434528	
67.699997	-0.00461920	
67.720001	-0.00471044	
67.739998	-0.00436610	
67.760002	-0.00409220	
67.779999	-0.00420325	
67.799995	-0.00458822	
67.820000	-0.00470655	
67.839996	-0.00444008	
67.860001	-0.00405513	
67.879997	-0.00390530	
67.900002	-0.00361463	
67.919998	-0.00340505	
67.939995	-0.00326438	
67.959999	-0.00322697	
67.979996	-0.00224002	
68.000000	-0.00115336	
68.019997	0.00002895	
68.040001	0.00020213	
68.059998	-0.00107092	
68.080002	-0.00262582	
68.099998	-0.00449765	
68.119995	-0.00498536	
68.139999	-0.00465034	
68.159996	-0.00393865	
68.180000	-0.00254270	
68.199997	-0.00182086	
68.220001	-0.00083375	
68.239998	-0.00053106	
68.260002	0.00112204	
68.279999	0.00248210	
68.299995	0.00402482	
68.320000	0.00421730	
68.339996	0.00225542	
68.360001	-0.00071236	
68.379997	-0.00394186	
68.400002	-0.00502683	
68.419998	-0.00374499	
68.439995	-0.00214471	
68.459999	-0.00028475	
68.479996	0.00003149	
68.500000	0.00071287	
68.519997	0.00113474	
68.540001	0.00161822	
68.559998	0.00164244	
68.580002	-0.00027560	
68.599998	-0.00225525	
68.619995	-0.00452760	
68.639999	-0.00485772	
68.659996	-0.00507559	
68.680000	-0.00513484	
68.699997	-0.00431295	
68.720001	-0.00356148	
68.739998	-0.00145994	
68.760002	-0.00023921	
68.779999	0.00086845	
68.799995	0.00076959	
68.820000	-0.00131859	
68.839996	-0.00333531	
68.860001	-0.00527908	
68.879997	-0.00523336	
68.900002	-0.00507559	
68.919998	-0.00496352	
68.939995	-0.00373685	
68.959999	-0.00257081	
68.979996	-0.00035448	
69.000000	0.00074741	
69.019997	0.00246313	
69.040001	0.00312878	
69.059998	0.00113051	
69.080002	-0.00153358	
69.099998	-0.00467810	
69.119995	-0.00515889	
69.139999	-0.00530633	
69.159996	-0.00497317	
69.180000	-0.00347209	
69.199997	-0.00230435	
69.220001	-0.00044438	
69.239998	0.00024767	
69.260002	0.00227574	
69.279999	0.00361176	
69.299995	0.00426437	
69.320000	0.00358078	
69.339996	0.00015642	
69.360001	-0.00258417	
69.379997	-0.00516701	
69.400002	-0.00500906	
69.419998	-0.00462529	
69.439995	-0.00439945	
69.459999	-0.00328504	
69.479996	-0.00234480	
69.500000	-0.00035448	
69.519997	0.00074741	
69.540001	0.00246313	
69.559998	0.00312878	
69.580002	0.00113051	
69.599998	-0.00153358	
69.619995	-0.00452760	
69.639999	-0.00485772	
69.659996	-0.00484096	
69.680000	-0.00456704	
69.699997	-0.00356250	
69.720001	-0.00290498	
69.739998	-0.00120533	
69.760002	-0.00023599	
69.779999	0.00171049	
69.799995	0.00268744	
69.820000	0.00220177	
69.839996	0.00073877	
69.860001	-0.00236258	
69.879997	-0.00400095	
69.900002	-0.00537676	
69.919998	-0.00511402	
69.939995	-0.00462529	
69.959999	-0.00455485	
69.979996	-0.00380357	
70.000000	-0.00327809	
70.019997	-0.00148703	
70.040001	-0.00037684	
70.059998	0.00175366	
70.080002	0.00277412	
70.099998	0.00210357	
70.119995	-0.00087216	
70.139999	-0.00386620	
70.159996	-0.00516954	
70.180000	-0.00483097	
70.199997	-0.00447410	
70.220001	-0.00312354	
70.239998	-0.00212999	
70.260002	-0.00066055	
70.279999	-0.00018486	
70.299995	0.00066835	
70.320000	0.00104603	
70.339996	-0.00026442	
70.360001	-0.00233109	
70.379997	-0.00458059	
70.400002	-0.00514229	
70.419998	-0.00500517	
70.439995	-0.00468571	
70.459999	-0.00405817	
70.479996	-0.00375040	
70.500000	-0.00279765	
70.519997	-0.00215301	
70.540001	-0.00008668	
70.559998	0.00133501	
70.580002	0.00310238	
70.599998	0.00344840	
70.619995	0.00107430	
70.639999	-0.00180766	
70.659996	-0.00480168	
70.680000	-0.00507559	
70.699997	-0.00507559	
70.720001	-0.00496352	
70.739998	-0.00485128	
70.760002	-0.00473261	
70.779999	-0.00316602	
70.799995	-0.00138883	
70.820000	0.00192057	
70.839996	0.00378206	
70.860001	0.00488684	
70.879997	0.00390564	
70.900002	0.00021499	
70.919998	-0.00292970	
70.939995	-0.00537676	
70.959999	-0.00511402	
70.979996	-0.00391343	
71.000000	-0.00292733	
71.019997	-0.00121312	
71.040001	-0.00043693	
71.059998	0.00106703	
71.080002	0.00184321	
71.099998	0.00288720	
71.119995	0.00315484	
71.139999	0.00073504	
71.159996	-0.00195239	
71.180000	-0.00471044	
71.199997	-0.00478086	
71.220001	-0.00478086	
71.239998	-0.00487481	
71.260002	-0.00480439	
71.279999	-0.00480439	
71.299995	-0.00329909	
71.320000	-0.00195833	
71.339996	-0.00109088	
71.360001	-0.00156422	
71.379997	-0.00290515	
71.400002	-0.00377259	
71.419998	-0.00432040	
71.439995	-0.00400078	
71.459999	-0.00400078	
71.479996	-0.00432040	
71.500000	-0.00464001	
71.519997	-0.00464001	
71.540001	-0.00299640	
71.559998	-0.00120533	
71.580002	0.00066666	
71.599998	0.00089486	
71.619995	-0.00059353	
71.639999	-0.00246550	
71.659996	-0.00440775	
71.680000	-0.00478086	
71.699997	-0.00478086	
71.720001	-0.00471044	
71.739998	-0.00400078	
71.760002	-0.00336155	
71.779999	-0.00202079	
71.799995	-0.00117181	
71.820000	0.00021026	
71.839996	0.00089079	
71.860001	0.00026865	
71.879997	-0.00120465	
71.900002	-0.00322595	
71.919998	-0.00409220	
71.939995	-0.00464001	
71.959999	-0.00464001	
71.979996	-0.00464001	
72.000000	-0.00464001	
72.019997	-0.00464001	
72.040001	-0.00464001	
72.059998	-0.00284895	
72.080002	-0.00105788	
72.099998	0.00192684	
72.119995	0.00312014	
72.139999	0.00247955	
72.159996	-0.00066936	
72.180000	-0.00372434	
72.199997	-0.00494523	
72.220001	-0.00444245	
72.239998	-0.00389904	
72.260002	-0.00188214	
72.279999	-0.00027424	
72.299995	0.00216249	
72.320000	0.00312573	
72.339996	0.00337087	
72.360001	0.00265273	
72.379997	-0.00041255	
72.400002	-0.00275956	
72.419998	-0.00517920	
72.439995	-0.00525199	
72.459999	-0.00509658	
72.479996	-0.00486821	
72.500000	-0.00464001	
72.519997	-0.00464001	
72.540001	-0.00329909	
72.559998	-0.00165564	
72.580002	0.00200927	
72.599998	0.00433326	
72.619995	0.00582147	
72.639999	0.00439370	
72.659996	0.00061791	
72.680000	-0.00262497	
72.699997	-0.00493254	
72.720001	-0.00489192	
72.739998	-0.00405292	
72.760002	-0.00325456	
72.779999	-0.00123784	
72.799995	-0.00001930	
72.820000	0.00188671	
72.839996	0.00257435	
72.860001	0.00104992	
72.879997	-0.00146671	
72.900002	-0.00417091	
72.919998	-0.00466354	
72.939995	-0.00478086	
72.959999	-0.00471044	
72.979996	-0.00417362	
73.000000	-0.00370707	
73.019997	-0.00270759	
73.040001	-0.00217468	
73.059998	-0.00115284	
73.080002	-0.00066428	
73.099998	-0.00070103	
73.119995	-0.00122648	
73.139999	-0.00278513	
73.159996	-0.00381812	
73.180000	-0.00478086	
73.199997	-0.00487481	
73.220001	-0.00480439	
73.239998	-0.00480439	
73.260002	-0.00299640	
73.279999	-0.00135261	
73.299995	0.00200488	
73.320000	0.00371891	
73.339996	0.00505967	
73.360001	0.00393933	
73.379997	0.00018249	
73.400002	-0.00320123	
73.419998	-0.00550880	
73.439995	-0.00518005	
73.459999	-0.00446124	
73.479996	-0.00407121	
73.500000	-0.00220971	
73.519997	-0.00073826	
73.540001	0.00349545	
73.559998	0.00640704	
73.580002	0.00805065	
73.599998	0.00671802	
73.619995	0.00216283	
73.639999	-0.00127186	
73.659996	-0.00456299	
73.680000	-0.00478086	
73.699997	-0.00361294	
73.720001	-0.00237477	
73.739998	-0.00051329	
73.760002	0.00011005	
73.779999	0.00229995	
73.799995	0.00398944	
73.820000	0.00563306	
73.839996	0.00571008	
73.860001	0.00329299	
73.879997	-0.00063483	
73.900002	-0.00425218	
73.919998	-0.00549830	
73.939995	-0.00350916	
73.959999	-0.00153545	
73.979996	0.00163177	
74.000000	0.00312014	
74.019997	0.00210764	
74.040001	-0.00060301	
74.059998	-0.00381576	
74.080002	-0.00482267	
74.099998	-0.00516701	
74.119995	-0.00500906	
74.139999	-0.00485128	
74.159996	-0.00485128	
74.180000	-0.00478086	
74.199997	-0.00471044	
74.220001	-0.00381812	
74.239998	-0.00299640	
74.260002	0.00033925	
74.279999	0.00285318	
74.299995	0.00604899	
74.320000	0.00673123	
74.339996	0.00668281	
74.360001	0.00376073	
74.379997	-0.00059013	
74.400002	-0.00421053	
74.419998	-0.00537676	
74.439995	-0.00511402	
74.459999	-0.00485128	
74.479996	-0.00485128	
74.500000	-0.00263497	
74.519997	0.00021178	
74.540001	0.00521305	
74.559998	0.00799818	
74.580002	0.00914815	
74.599998	0.00574343	
74.619995	0.00013171	
74.639999	-0.00447564	
74.659996	-0.00618443	
74.680000	-0.00568621	
74.699997	-0.00350916	
74.720001	-0.00183050	
74.739998	0.00047925	
74.760002	0.00126086	
74.779999	0.00396760	
74.799995	0.00604358	
74.820000	0.00720066	
74.839996	0.00500652	
74.860001	0.00017521	
74.879997	-0.00394051	
74.900002	-0.00613195	
74.919998	-0.00568621	
74.939995	-0.00432429	
74.959999	-0.00346059	
74.979996	-0.00170118	
75.000000	-0.00012730	
75.019997	0.00396709	
75.040001	0.00716545	
75.059998	0.00857562	
75.080002	0.00626568	
75.099998	0.00066835	
75.119995	-0.00381812	
75.139999	-0.00672987	
75.159996	-0.00641026	
75.180000	-0.00471957	
75.199997	-0.00336036	
75.220001	-0.00053360	
75.239998	0.00092228	
75.259995	0.00291887	
75.279999	0.00350392	
75.299995	0.00269321	
75.320000	0.00042288	
75.339996	-0.00316788	
75.360001	-0.00536270	
75.379997	-0.00644800	
75.400002	-0.00626923	
75.419998	-0.00609064	
75.439995	-0.00614667	
75.459999	-0.00576188	
75.479996	-0.00537692	
75.500000	-0.00329790	
75.519997	-0.00160350	
75.540001	0.00093380	
75.559998	0.00177650	
75.580002	0.00333142	
75.599998	0.00404327	
75.619995	0.00343147	
75.639999	0.00210780	
75.659996	-0.00111526	
75.680000	-0.00301468	
75.699997	-0.00530615	
75.720001	-0.00575477	
75.739998	-0.00593743	
75.759995	-0.00557126	
75.779999	-0.00420952	
75.799995	-0.00311372	
75.820000	-0.00276819	
75.839996	-0.00336172	
75.860001	-0.00386383	
75.879997	-0.00377259	
75.900002	-0.00433394	
75.919998	-0.00498672	
75.939995	-0.00584653	
75.959999	-0.00605340	
75.979996	-0.00549610	
76.000000	-0.00473194	
76.019997	-0.00319226	
76.040001	-0.00241692	
76.059998	-0.00084999	
76.080002	0.00009683	
76.099998	0.00338915	
76.119995	0.00603579	
76.139999	0.00752418	
76.159996	0.00555705	
76.180000	0.00025055	
76.199997	-0.00405309	
76.220001	-0.00700597	
76.239998	-0.00681823	
76.259995	-0.00628261	
76.279999	-0.00598738	
76.299995	-0.00426233	
76.320000	-0.00274213	
76.339996	0.00155509	
76.360001	0.00516802	
76.379997	0.00963975	
76.400002	0.01133451	
76.419998	0.01022296	
76.439995	0.00499941	
76.459999	-0.00148126	
76.479996	-0.00589833	
76.500000	-0.00659020	
76.519997	-0.00587107	
76.540001	-0.00305073	
76.559998	-0.00078499	
76.580002	0.00409304	
76.599998	0.00707522	
76.619995	0.00912970	
76.639999	0.00841767	
76.659996	0.00580725	
76.680000	0.00156946	
76.699997	-0.00321901	
76.720001	-0.00626467	
76.739998	-0.00638029	
76.759995	-0.00577271	
76.779999	-0.00387958	
76.799995	-0.00242166	
76.820000	-0.00088893	
76.839996	-0.00064144	
76.860001	0.00021195	
76.879997	0.00081784	
76.900002	-0.00023937	
76.919998	-0.00237782	
76.939995	-0.00512435	
76.959999	-0.00620779	
76.979996	-0.00663033	
77.000000	-0.00640738	
77.019997	-0.00395219	
77.040001	-0.00162110	
77.059998	0.00239678	
77.080002	0.00418209	
77.099998	0.00552285	
77.119995	0.00513925	
77.139999	0.00309289	
77.159996	0.00008549	
77.180000	-0.00371858	
77.199997	-0.00591306	
77.220001	-0.00652097	
77.239998	-0.00638859	
77.259995	-0.00548916	
77.279999	-0.00483148	
77.299995	-0.00312354	
77.320000	-0.00212999	
77.339996	0.00001185	
77.360001	0.00130944	
77.379997	0.00289449	
77.400002	0.00226541	
77.419998	-0.00102200	
77.439995	-0.00464390	
77.459999	-0.00700310	
77.479996	-0.00690627	
77.500000	-0.00622015	
77.519997	-0.00573039	
77.540001	-0.00383742	
77.559998	-0.00248684	
77.580002	-0.00027391	
77.599998	0.00135227	
77.619995	0.00415263	
77.639999	0.00609030	
77.659996	0.00529228	
77.680000	0.00099084	
77.699997	-0.00360583	
77.720001	-0.00628261	
77.739998	-0.00616072	
77.759995	-0.00571482	
77.779999	-0.00386603	
77.799995	-0.00248684	
77.820000	-0.00063720	
77.839996	0.00097138	
77.860001	0.00555603	
77.879997	0.00964180	
77.900002	0.01319548	
77.919998	0.01363970	
77.939995	0.00960116	
77.959999	0.00262667	
77.979996	-0.00419851	
78.000000	-0.00659360	
78.019997	-0.00613195	
78.040001	-0.00568621	
78.059998	-0.00366440	
78.080002	-0.00214082	
78.099998	0.00050719	
78.119995	0.00211509	
78.139999	0.00617155	
78.159996	0.00910346	
78.180000	0.01108548	
78.199997	0.00932759	
78.220001	0.00377478	
78.239998	-0.00156693	
78.259995	-0.00583501	
78.279999	-0.00636049	
78.299995	-0.00645156	
78.320000	-0.00632544	
78.339996	-0.00473143	
78.360001	-0.00317262	
78.379997	-0.00015202	
78.400002	0.00181139	
78.419998	0.00584111	
78.439995	0.00840887	
78.459999	0.00928646	
78.479996	0.00517124	
78.500000	-0.00078668	
78.519997	-0.00541349	
78.540001	-0.00710993	
78.559998	-0.00696349	
78.580002	-0.00659241	
78.599998	-0.00636962	
78.619995	-0.00467776	
78.639999	-0.00280578	
78.659996	0.00180562	
78.680000	0.00631766	
78.699997	0.01220329	
78.720001	0.01549052	
78.739998	0.01665285	
78.759995	0.01452151	
78.779999	0.00760102	
78.799995	-0.00005519	
78.820000	-0.00590459	
78.839996	-0.00710247	
78.860001	-0.00676830	
78.879997	-0.00672412	
78.900002	-0.00663033	
78.919998	-0.00663033	
78.939995	-0.00613195	
78.959999	-0.00568621	
78.979996	-0.00352593	
79.000000	0.00018553	
79.019997	0.00642905	
79.040001	0.01090181	
79.059998	0.01336020	
79.080002	0.01187080	
79.099998	0.00606626	
79.119995	-0.00022380	
79.139999	-0.00547630	
79.159996	-0.00630462	
79.180000	-0.00633509	
79.199997	-0.00598738	
79.220001	-0.00537676	
79.239998	-0.00511402	
79.259995	-0.00289296	
79.279999	0.00180562	
79.299995	0.00977452	
79.320000	0.01727515	
79.339996	0.02244216	
79.360001	0.02418920	
79.379997	0.02070256	
79.400002	0.01381728	
79.419998	0.00315654	
79.439995	-0.00376073	
79.459999	-0.00734270	
79.479996	-0.00700852	
79.500000	-0.00667435	
79.519997	-0.00668281	
79.540001	-0.00473583	
79.559998	-0.00255896	
79.580002	0.00255083	
79.599998	0.00645731	
79.619995	0.01295120	
79.639999	0.01761372	
79.659996	0.02312472	
79.680000	0.02581844	
79.699997	0.02648611	
79.720001	0.02237698	
79.739998	0.01346160	
79.759995	0.00324592	
79.779999	-0.00419733	
79.799995	-0.00683415	
79.820000	-0.00700597	
79.839996	-0.00681823	
79.860001	-0.00628261	
79.879997	-0.00598738	
79.900002	-0.00430685	
79.919998	-0.00202739	
79.939995	0.00339219	
79.959999	0.00927529	
79.979996	0.01501550	
80.000000	0.01761542	
80.019997	0.01552658	
80.040001	0.00861235	
80.059998	-0.00017758	
80.080002	-0.00607507	
80.099998	-0.00762202	
80.119995	-0.00734033	
80.139999	-0.00691777	
80.159996	-0.00682382	
80.180000	-0.00618443	
80.199997	-0.00568621	
80.220001	-0.00342809	
80.239998	-0.00034755	
80.259995	0.00501025	
80.279999	0.00866686	
80.299995	0.01062925	
80.320000	0.00888880	
80.339996	0.00305530	
80.360001	-0.00240473	
80.379997	-0.00666131	
80.400002	-0.00688341	
80.419998	-0.00696467	
80.439995	-0.00682382	
80.459999	-0.00564237	
80.479996	-0.00460193	
80.500000	-0.00212981	
80.519997	-0.00069831	
80.540001	0.00323915	
80.559998	0.00583096	
80.580002	0.00897074	
80.599998	0.00960454	
80.619995	0.00998816	
80.639999	0.00982378	
80.659996	0.00855784	
80.680000	0.00745612	
80.699997	0.00597689	
80.720001	0.00559936	
80.739998	0.00506628	
80.759995	0.00476342	
80.779999	0.00109868	
80.799995	-0.00241083	
80.820000	-0.00621709	
80.839996	-0.00666131	
80.860001	-0.00710551	
80.879997	-0.00710551	
80.900002	-0.00728819	
80.919998	-0.00747067	
80.939995	-0.00742243	
80.959999	-0.00719152	
80.979996	-0.00454335	
81.000000	-0.00174858	
81.019997	0.00345348	
81.040001	0.00638859	
81.059998	0.01031928	
81.080002	0.01184253	
81.099998	0.01446667	
81.119995	0.01571770	
81.139999	0.01650472	
81.159996	0.01604071	
81.180000	0.01419191	
81.199997	0.01280731	
81.220001	0.00920029	
81.239998	0.00360431	
81.259995	-0.00257182	
81.279999	-0.00652537	
81.299995	-0.00710551	
81.320000	-0.00710551	
81.339996	-0.00710551	
81.360001	-0.00710551	
81.379997	-0.00710551	
81.400002	-0.00710551	
81.419998	-0.00635405	
81.439995	-0.00560275	
81.459999	-0.00377123	
81.479996	-0.00166783	
81.500000	0.00333345	
81.519997	0.00725466	
81.540001	0.01106839	
81.559998	0.01198407	
81.580002	0.01217739	
81.599998	0.01133196	
81.619995	0.00892012	
81.639999	0.00670566	
81.659996	0.00088267	
81.680000	-0.00337391	
81.699997	-0.00710551	
81.720001	-0.00710551	
81.739998	-0.00710551	
81.759995	-0.00710551	
81.779999	-0.00719440	
81.799995	-0.00728311	
81.820000	-0.00737706	
81.839996	-0.00747085	
81.860001	-0.00675356	
81.879997	-0.00590831	
81.900002	-0.00311287	
81.919998	-0.00112830	
81.939995	0.00341657	
81.959999	0.00648576	
81.979996	0.01091704	
82.000000	0.01266511	
82.019997	0.01454352	
82.040001	0.01505986	
82.059998	0.01449071	
82.080002	0.01134194	
82.099998	0.00430042	
82.119995	-0.00165530	
82.139999	-0.00615616	
82.159996	-0.00676407	
82.180000	-0.00746576	
82.199997	-0.00755955	
82.220001	-0.00765334	
82.239998	-0.00765334	
82.259995	-0.00765334	
82.279999	-0.00765334	
82.299995	-0.00756463	
82.320000	-0.00738196	
82.339996	-0.00528178	
82.360001	-0.00312167	
82.379997	0.00105788	
82.400002	0.00331974	
82.419998	0.00685871	
82.439995	0.00828427	
82.459999	0.01023515	
82.479996	0.01076028	
82.500000	0.01090790	
82.519997	0.01053022	
82.540001	0.00943035	
82.559998	0.00870816	
82.580002	0.00647764	
82.599998	0.00202723	
82.619995	-0.00318600	
82.639999	-0.00689070	
82.659996	-0.00747067	
82.680000	-0.00728819	
82.699997	-0.00719948	
82.720001	-0.00729325	
82.739998	-0.00738722	
82.759995	-0.00738722	
82.779999	-0.00665402	
82.799995	-0.00592101	
82.820000	-0.00378358	
82.839996	-0.00223139	
82.860001	0.00142117	
82.879997	0.00366949	
82.900002	0.00692794	
82.919998	0.00808620	
82.939995	0.00970256	
82.959999	0.01016065	
82.979996	0.01046368	
83.000000	0.01030812	
83.019997	0.00835334	
83.040001	0.00351390	
83.059998	-0.00242150	
83.080002	-0.00655754	
83.099998	-0.00765334	
83.119995	-0.00765334	
83.139999	-0.00765334	
83.159996	-0.00765334	
83.180000	-0.00765334	
83.199997	-0.00765334	
83.220001	-0.00747067	
83.239998	-0.00728819	
83.259995	-0.00555569	
83.279999	-0.00386383	
83.299995	-0.00109564	
83.320000	0.00012290	
83.339996	0.00312692	
83.360001	0.00519291	
83.379997	0.00744951	
83.400002	0.00777827	
83.419998	0.00760847	
83.439995	0.00724790	
83.459999	0.00678879	
83.479996	0.00669008	
83.500000	0.00597925	
83.519997	0.00333124	
83.540001	-0.00141694	
83.559998	-0.00555316	
83.580002	-0.00765334	
83.599998	-0.00765334	
83.619995	-0.00765334	
83.639999	-0.00765334	
83.659996	-0.00747067	
83.680000	-0.00728819	
83.699997	-0.00710551	
83.720001	-0.00710551	
83.739998	-0.00640111	
83.759995	-0.00557922	
83.779999	-0.00341657	
83.799995	-0.00195833	
83.820000	-0.00001185	
83.839996	0.00059353	
83.860001	0.00119907	
83.879997	0.00119907	
83.900002	0.00214082	
83.919998	0.00308239	
83.939995	0.00442332	
83.959999	0.00482251	
83.979996	0.00537726	
84.000000	0.00553267	
84.019997	0.00591035	
84.040001	0.00613245	
84.059998	0.00567420	
84.080002	0.00421527	
84.099998	-0.00045402	
84.119995	-0.00444296	
84.139999	-0.00765334	
84.159996	-0.00765334	
84.180000	-0.00765334	
84.199997	-0.00765334	
84.220001	-0.00765334	
84.239998	-0.00765334	
84.259995	-0.00742243	
84.279999	-0.00719152	
84.299995	-0.00484604	
84.320000	-0.00205126	
84.339996	0.00292784	
84.360001	0.00579286	
84.379997	0.00870241	
84.400002	0.00942731	
84.419998	0.01015253	
84.439995	0.01015253	
84.459999	0.00998816	
84.479996	0.00982378	
84.500000	0.00833574	
84.519997	0.00510167	
84.540001	-0.00081529	
84.559998	-0.00540859	
84.580002	-0.00776286	
84.599998	-0.00743411	
84.619995	-0.00728819	
84.639999	-0.00747067	
84.659996	-0.00765334	
84.680000	-0.00765334	
84.699997	-0.00747067	
84.720001	-0.00737689	
84.739998	-0.00637251	
84.759995	-0.00555061	
84.779999	-0.00359601	
84.799995	-0.00255218	
84.820000	0.00128303	
84.839996	0.00463815	
84.860001	0.00920604	
84.879997	0.01098272	
84.900002	0.01292987	
84.919998	0.01366425	
84.939995	0.01389904	
84.959999	0.01339930	
84.979996	0.01181968	
85.000000	0.01073946	
85.019997	0.00832762	
85.040001	0.00699599	
85.059998	0.00329299	
85.080002	-0.00120533	
85.099998	-0.00555840	
85.119995	-0.00758478	
85.139999	-0.00749235	
85.159996	-0.00758918	
85.180000	-0.00744833	
85.199997	-0.00729884	
85.220001	-0.00710551	
85.239998	-0.00710551	
85.259995	-0.00663592	
85.279999	-0.00616631	
85.299995	-0.00334868	
85.320000	-0.00014170	
85.339996	0.00577542	
85.360001	0.00934435	
85.379997	0.01465948	
85.400002	0.01758665	
85.419998	0.02251190	
85.439995	0.02497606	
85.459999	0.02637066	
85.479996	0.02506121	
85.500000	0.02100186	
85.519997	0.01599483	
85.540001	0.00866313	
85.559998	0.00179851	
85.580002	-0.00390276	
85.599998	-0.00657378	
85.619995	-0.00690018	
85.639999	-0.00669466	
85.659996	-0.00654061	
85.680000	-0.00659174	
85.699997	-0.00491206	
85.720001	-0.00302382	
85.739998	0.00107600	
85.759995	0.00384757	
85.779999	0.00965263	
85.799995	0.01408628	
85.820000	0.02058592	
85.839996	0.02477461	
85.860001	0.02952585	
85.879997	0.03181699	
85.900002	0.03297611	
85.919998	0.03273165	
85.939995	0.03051516	
85.959999	0.02683365	
85.979996	0.01852010	
86.000000	0.01027714	
86.019997	0.00127761	
86.040001	-0.00308985	
86.059998	-0.00509185	
86.080002	-0.00461952	
86.099998	-0.00364341	
86.119995	-0.00314012	
86.139999	-0.00154357	
86.159996	-0.00045030	
86.180000	0.00129776	
86.199997	0.00195223	
86.220001	0.00414620	
86.239998	0.00600414	
86.259995	0.00920013	
86.279999	0.01085711	
86.299995	0.01291633	
86.320000	0.01363716	
86.339996	0.01594083	
86.360001	0.01752350	
86.379997	0.01916711	
86.400002	0.01922806	
86.419998	0.01661713	
86.439995	0.01100947	
86.459999	0.00221124	
86.479996	-0.00391495	
86.500000	-0.00690627	
86.519997	-0.00670075	
86.540001	-0.00685023	
86.559998	-0.00720353	
86.580002	-0.00740905	
86.599998	-0.00725958	
86.619995	-0.00710551	
86.639999	-0.00710551	
86.659996	-0.00664319	
86.680000	-0.00618105	
86.699997	-0.00309916	
86.720001	0.00219126	
86.739998	0.01076908	
86.759995	0.01783888	
86.779999	0.02373265	
86.799995	0.02633899	
86.820000	0.02693710	
86.839996	0.02604105	
86.860001	0.02401485	
86.879997	0.02288485	
86.900002	0.02075115	
86.919998	0.01965737	
86.939995	0.01558465	
86.959999	0.01090264	
86.979996	0.00312354	
87.000000	-0.00184354	
87.019997	-0.00577830	
87.040001	-0.00652537	
87.059998	-0.00710551	
87.080002	-0.00710551	
87.099998	-0.00710551	
87.119995	-0.00710551	
87.139999	-0.00710551	
87.159996	-0.00710551	
87.180000	-0.00710551	
87.199997	-0.00710551	
87.220001	-0.00610943	
87.239998	-0.00511333	
87.259995	-0.00172928	
87.279999	0.00076094	
87.299995	0.00554097	
87.320000	0.00806539	
87.339996	0.01174688	
87.360001	0.01313877	
87.379997	0.01455639	
87.400002	0.01471433	
87.419998	0.01487212	
87.439995	0.01471433	
87.459999	0.01280273	
87.479996	0.00999679	
87.500000	0.00394069	
87.519997	-0.00136395	
87.540001	-0.00608929	
87.559998	-0.00740668	
87.580002	-0.00751638	
87.599998	-0.00731087	
87.619995	-0.00710551	
87.639999	-0.00710551	
87.659996	-0.00710551	
87.680000	-0.00710551	
87.699997	-0.00610943	
87.720001	-0.00509422	
87.739998	-0.00268017	
87.759995	-0.00085863	
87.779999	0.00366272	
87.799995	0.00693454	
87.820000	0.01041764	
87.839996	0.01118180	
87.860001	0.01052327	
87.879997	0.00815748	
87.900002	0.00388719	
87.919998	0.00087894	
87.939995	-0.00102538	
87.959999	-0.00102538	
87.979996	-0.00271605	
88.000000	-0.00441757	
88.019997	-0.00644800	
88.040001	-0.00677676	
88.059998	-0.00710551	
88.080002	-0.00710551	
88.099998	-0.00731087	
88.119995	-0.00755990	
88.139999	-0.00755990	
88.159996	-0.00740583	
88.180000	-0.00715682	
88.199997	-0.00720827	
88.220001	-0.00700751	
88.239998	-0.00685345	
88.259995	-0.00487651	
88.279999	-0.00247398	
88.299995	0.00306123	
88.320000	0.00688849	
88.339996	0.01166259	
88.360001	0.01314114	
88.379997	0.01422949	
