Time	Paced_left_y_baseline X
88.739998	-0.01003177	
88.759995	-0.00961326	
88.779999	-0.00752020	
88.799995	-0.00481662	
88.820000	0.00028823	
88.839996	0.00407805	
88.860001	0.00694489	
88.879997	0.00618725	
88.900002	0.00065395	
88.919998	-0.00529128	
88.939995	-0.01068501	
88.959999	-0.01166210	
88.979996	-0.01180284	
89.000000	-0.01129840	
89.019997	-0.01113749	
89.040001	-0.01148118	
89.059998	-0.00989389	
89.079994	-0.00706486	
89.099998	-0.00169653	
89.119995	0.00254339	
89.139999	0.00642449	
89.159996	0.00776443	
89.180000	0.00579311	
89.199997	0.00041468	
89.220001	-0.00659406	
89.239998	-0.01109461	
89.259995	-0.01180132	
89.279999	-0.01087552	
89.299995	-0.00941922	
89.320000	-0.00888856	
89.339996	-0.00714104	
89.360001	-0.00527616	
89.379997	-0.00094998	
89.400002	0.00264898	
89.419998	0.00539124	
89.439995	0.00438777	
89.459999	-0.00188452	
89.479996	-0.00794797	
89.500000	-0.01278076	
89.519997	-0.01264086	
89.540001	-0.01187851	
89.559998	-0.01105694	
89.579994	-0.01076084	
89.599998	-0.01109058	
89.619995	-0.00928067	
89.639999	-0.00593394	
89.659996	-0.00003746	
89.680000	0.00395395	
89.699997	0.00710429	
89.720001	0.00770810	
89.739998	0.00479063	
89.759995	-0.00117579	
89.779999	-0.00834663	
89.799995	-0.01185849	
89.820000	-0.01209910	
89.839996	-0.01113531	
89.860001	-0.01000521	
89.879997	-0.00946109	
89.900002	-0.00743748	
89.919998	-0.00595814	
89.939995	-0.00155444	
89.959999	0.00292961	
89.979996	0.00912909	
90.000000	0.01240420	
90.019997	0.01126385	
90.040001	0.00506437	
90.059998	-0.00418305	
90.079994	-0.01059388	
90.099998	-0.01319288	
90.119995	-0.01275453	
90.139999	-0.01235619	
90.159996	-0.01242597	
90.180000	-0.01188186	
90.199997	-0.01127823	
90.220001	-0.00785397	
90.239998	-0.00292651	
90.259995	0.00444072	
90.279999	0.00898701	
90.299995	0.01088165	
90.320000	0.00947362	
90.339996	0.00332761	
90.360001	-0.00343850	
90.379997	-0.01057287	
90.400002	-0.01263145	
90.419998	-0.01236376	
90.439995	-0.01085383	
90.459999	-0.00966455	
90.479996	-0.00962369	
90.500000	-0.00837202	
90.519997	-0.00700803	
90.540001	-0.00315669	
90.559998	0.00155470	
90.579994	0.00831342	
90.599998	0.01256259	
90.619995	0.01419510	
90.639999	0.01255991	
90.659996	0.00685814	
90.680000	-0.00097738	
90.699997	-0.00901803	
90.720001	-0.01261766	
90.739998	-0.01262909	
90.759995	-0.01134481	
90.779999	-0.01042388	
90.799995	-0.01042388	
90.820000	-0.00908428	
90.839996	-0.00766110	
90.860001	-0.00361001	
90.879997	0.00107448	
90.900002	0.00798437	
90.919998	0.01226598	
90.939995	0.01337910	
90.959999	0.00920273	
90.979996	-0.00007412	
91.000000	-0.00817361	
91.019997	-0.01300624	
91.040001	-0.01255730	
91.059998	-0.01151094	
91.079994	-0.01074353	
91.099998	-0.00999747	
91.119995	-0.00981806	
91.139999	-0.00803070	
91.159996	-0.00518703	
91.180000	0.00032607	
91.199997	0.00529978	
91.220001	0.01038614	
91.239998	0.01279059	
91.259995	0.01122382	
91.279999	0.00520074	
91.299995	-0.00400600	
91.320000	-0.01031695	
91.339996	-0.01296286	
91.360001	-0.01235603	
91.379997	-0.01166546	
91.400002	-0.01151548	
91.419998	-0.01113866	
91.439995	-0.01084138	
91.459999	-0.00870882	
91.479996	-0.00581539	
91.500000	0.00009386	
91.519997	0.00465746	
91.540001	0.00899996	
91.559998	0.01032206	
91.579994	0.00913009	
91.599998	0.00503276	
91.619995	-0.00304034	
91.639999	-0.00908546	
91.659996	-0.01293528	
91.680000	-0.01282415	
91.699997	-0.01202193	
91.720001	-0.01134178	
91.739998	-0.01062398	
91.759995	-0.01059321	
91.779999	-0.00898004	
91.799995	-0.00726193	
91.820000	-0.00256231	
91.839996	0.00189923	
91.860001	0.00742781	
91.879997	0.00997116	
91.900002	0.00956912	
91.919998	0.00595874	
91.939995	-0.00211707	
91.959999	-0.00861314	
91.979996	-0.01276714	
92.000000	-0.01246482	
92.019997	-0.01141006	
92.040001	-0.01067492	
92.059998	-0.00917390	
92.079994	-0.00837505	
92.099998	-0.00544497	
92.119995	-0.00235802	
92.139999	0.00261721	
92.159996	0.00564128	
92.180000	0.00827727	
92.199997	0.00814848	
92.220001	0.00273827	
92.239998	-0.00393689	
92.259995	-0.01056160	
92.279999	-0.01190104	
92.299995	-0.01191062	
92.320000	-0.01112202	
92.339996	-0.01057437	
92.360001	-0.01061405	
92.379997	-0.00907823	
92.400002	-0.00736535	
92.419998	-0.00315669	
92.439995	0.00106759	
92.459999	0.00661281	
92.479996	0.00967792	
92.500000	0.01027146	
92.519997	0.00692876	
92.540001	-0.00096275	
92.559998	-0.00800849	
92.579994	-0.01228574	
92.599998	-0.01203941	
92.619995	-0.01107495	
92.639999	-0.01039279	
92.659996	-0.00954163	
92.680000	-0.00937854	
92.699997	-0.00705579	
92.720001	-0.00483057	
92.739998	-0.00022578	
92.759995	0.00253111	
92.779999	0.00540739	
92.799995	0.00590426	
92.820000	0.00424837	
92.839996	-0.00006604	
92.860001	-0.00643282	
92.879997	-0.01097523	
92.900002	-0.01208144	
92.919998	-0.01112756	
92.939995	-0.01016495	
92.959999	-0.01015721	
92.979996	-0.00957896	
93.000000	-0.00897399	
93.019997	-0.00639851	
93.040001	-0.00389300	
93.059998	0.00090550	
93.079994	0.00405130	
93.099998	0.00687832	
93.119995	0.00738543	
93.139999	0.00437061	
93.159996	-0.00145423	
93.180000	-0.00820187	
93.199997	-0.01176770	
93.220001	-0.01186135	
93.239998	-0.01101643	
93.259995	-0.01013148	
93.279999	-0.01008962	
93.299995	-0.00883946	
93.320000	-0.00753333	
93.339996	-0.00382777	
93.360001	-0.00077426	
93.379997	0.00319058	
93.400002	0.00492364	
93.419998	0.00525202	
93.439995	0.00284217	
93.459999	-0.00366600	
93.479996	-0.00926891	
93.500000	-0.01281439	
93.519997	-0.01237284	
93.540001	-0.01153111	
93.559998	-0.01099625	
93.579994	-0.01009113	
93.599998	-0.00965093	
93.619995	-0.00807811	
93.639999	-0.00656800	
93.659996	-0.00277250	
93.680000	-0.00011380	
93.699997	0.00217919	
93.720001	0.00218658	
93.739998	-0.00077847	
93.759995	-0.00470413	
93.779999	-0.00999528	
93.799995	-0.01214954	
93.820000	-0.01231265	
93.839996	-0.01110184	
93.860001	-0.00977822	
93.879997	-0.00947674	
93.900002	-0.00724614	
93.919998	-0.00491969	
93.939995	0.00018331	
93.959999	0.00380801	
93.979996	0.00736156	
94.000000	0.00800118	
94.019997	0.00356621	
94.040001	-0.00270523	
94.059998	-0.00995225	
94.079994	-0.01241858	
94.099998	-0.01219024	
94.119995	-0.01085383	
94.139999	-0.00966455	
94.159996	-0.00962369	
94.180000	-0.00804347	
94.199997	-0.00537872	
94.220001	0.00005418	
94.239998	0.00461610	
94.259995	0.00951347	
94.279999	0.01163410	
94.299995	0.01030022	
94.320000	0.00406896	
94.339996	-0.00462712	
94.360001	-0.01056530	
94.379997	-0.01233149	
94.400002	-0.01163571	
94.419998	-0.00950986	
94.439995	-0.00805254	
94.459999	-0.00389183	
94.479996	-0.00057586	
94.500000	0.00378631	
94.519997	0.00579394	
94.540001	0.00842810	
94.559998	0.00997199	
94.579994	0.00865795	
94.599998	0.00194563	
94.619995	-0.00645585	
94.639999	-0.01216939	
94.659996	-0.01328200	
94.680000	-0.01270510	
94.699997	-0.01176634	
94.720001	-0.01122223	
94.739998	-0.00866896	
94.759995	-0.00540377	
94.779999	0.00084867	
94.799995	0.00747387	
94.820000	0.01498453	
94.839996	0.01951838	
94.860001	0.02091213	
94.879997	0.01715595	
94.900002	0.00851367	
94.919998	-0.00151107	
94.939995	-0.00907184	
94.959999	-0.01175995	
94.979996	-0.01137121	
95.000000	-0.01060279	
95.019997	-0.00988346	
95.040001	-0.01010038	
95.059998	-0.00833973	
95.079994	-0.00638019	
95.099998	-0.00156555	
95.119995	0.00278467	
95.139999	0.00793022	
95.159996	0.00971608	
95.180000	0.00762066	
95.199997	0.00074610	
95.220001	-0.00726967	
95.239998	-0.01241051	
95.259995	-0.01318094	
95.279999	-0.01230492	
95.299995	-0.01173878	
95.320000	-0.01170918	
95.339996	-0.00979705	
95.360001	-0.00782639	
95.379997	-0.00314711	
95.400002	0.00027630	
95.419998	0.00431041	
95.439995	0.00561386	
95.459999	0.00428754	
95.479996	-0.00126894	
95.500000	-0.00777712	
95.519997	-0.01232274	
95.540001	-0.01292907	
95.559998	-0.01267231	
95.579994	-0.01139458	
95.599998	-0.01070082	
95.619995	-0.00794494	
95.639999	-0.00597866	
95.659996	-0.00130107	
95.680000	0.00256070	
95.699997	0.00837396	
95.720001	0.01165210	
95.739998	0.01328628	
95.759995	0.01277815	
95.779999	0.00907427	
95.799995	0.00200532	
95.820000	-0.00652210	
95.839996	-0.01187548	
95.860001	-0.01309821	
95.879997	-0.01287526	
95.900002	-0.01179107	
95.919998	-0.01096463	
95.939995	-0.00817966	
95.959999	-0.00563161	
95.979996	-0.00056055	
96.000000	0.00449252	
96.019997	0.01224698	
96.040001	0.01782215	
96.059998	0.02148180	
96.079994	0.02183776	
96.099998	0.01817204	
96.119995	0.01087813	
96.139999	-0.00090541	
96.159996	-0.00903216	
96.180000	-0.01293848	
96.199997	-0.01236108	
96.220001	-0.01210986	
96.239998	-0.01247810	
96.259995	-0.01239841	
96.279999	-0.01197569	
96.299995	-0.00982344	
96.320000	-0.00747414	
96.339996	-0.00206359	
96.360001	0.00408174	
96.379997	0.01248221	
96.400002	0.01784635	
96.419998	0.02090086	
96.439995	0.02106127	
96.459999	0.01842679	
96.479996	0.01342702	
96.500000	0.00292742	
96.519997	-0.00496374	
96.540001	-0.01113312	
96.559998	-0.01180284	
96.579994	-0.01113531	
96.599998	-0.00996333	
96.619995	-0.00739460	
96.639999	-0.00575890	
96.659996	-0.00204241	
96.680000	0.00237373	
96.699997	0.00945327	
96.720001	0.01682942	
96.739998	0.02438447	
96.759995	0.02903701	
96.779999	0.02995038	
96.799995	0.02516365	
96.820000	0.01451138	
96.839996	0.00191537	
96.860001	-0.00853412	
96.879997	-0.01277655	
96.900002	-0.01246196	
96.919998	-0.01085752	
96.939995	-0.00845173	
96.959999	-0.00725403	
96.979996	-0.00362363	
97.000000	0.00081840	
97.019997	0.00792754	
97.040001	0.01413390	
97.059998	0.02034229	
97.079994	0.02400547	
97.099998	0.02522048	
97.119995	0.02212058	
97.139999	0.01369420	
97.159996	0.00246386	
97.180000	-0.00786944	
97.199997	-0.01272696	
97.220001	-0.01271148	
97.239998	-0.01122643	
97.259995	-0.00914447	
97.279999	-0.00807172	
97.299995	-0.00392663	
97.320000	0.00139311	
97.339996	0.01019713	
97.360001	0.01756336	
97.379997	0.02573130	
97.400002	0.03026144	
97.419998	0.03215222	
97.439995	0.02827498	
97.459999	0.01907615	
97.479996	0.00518729	
97.500000	-0.00670403	
97.519997	-0.01311772	
97.540001	-0.01292302	
97.559998	-0.01184353	
97.579994	-0.01116860	
97.599998	-0.01142082	
97.619995	-0.01040623	
97.639999	-0.00824289	
97.659996	-0.00324261	
97.680000	0.00248824	
97.699997	0.01060994	
97.720001	0.01649649	
97.739998	0.02195059	
97.759995	0.02409358	
97.779999	0.02414991	
97.799995	0.02243972	
97.820000	0.01723935	
97.839996	0.01058690	
97.860001	-0.00076300	
97.879997	-0.00829670	
97.900002	-0.01237805	
97.919998	-0.01156189	
97.939995	-0.01105173	
97.959999	-0.01105173	
97.979996	-0.00956769	
98.000000	-0.00788239	
98.019997	-0.00356410	
98.040001	0.00102270	
98.059998	0.00824229	
98.079994	0.01351497	
98.099998	0.01842645	
98.119995	0.02050404	
98.139999	0.01986374	
98.159996	0.01521355	
98.180000	0.00535358	
98.199997	-0.00376050	
98.220001	-0.01075597	
98.239998	-0.01256284	
98.259995	-0.01235014	
98.279999	-0.01163587	
98.299995	-0.01026668	
98.320000	-0.00960872	
98.339996	-0.00634202	
98.360001	-0.00188166	
98.379997	0.00581345	
98.400002	0.01238991	
98.419998	0.02066243	
98.439995	0.02567682	
98.459999	0.02938709	
98.479996	0.02878278	
98.500000	0.02372585	
98.519997	0.01485574	
98.540001	0.00158396	
98.559998	-0.00727135	
98.579994	-0.01220958	
98.599998	-0.01195467	
98.619995	-0.01130177	
98.639999	-0.01109780	
98.659996	-0.01070166	
98.680000	-0.01066181	
98.699997	-0.00823767	
98.720001	-0.00440298	
98.739998	0.00177127	
98.759995	0.00750986	
98.779999	0.01382233	
98.799995	0.01778951	
98.820000	0.01882327	
98.839996	0.01768056	
98.860001	0.01302701	
98.879997	0.00663635	
98.900002	-0.00320327	
98.919998	-0.00953205	
98.939995	-0.01223899	
98.959999	-0.01149379	
98.979996	-0.01003429	
99.000000	-0.00928909	
99.019997	-0.00676087	
99.040001	-0.00494710	
99.059998	-0.00019416	
99.079994	0.00356588	
99.099998	0.01012434	
99.119995	0.01383679	
99.139999	0.01673526	
99.159996	0.01665723	
99.180000	0.01255082	
99.199997	0.00472607	
99.220001	-0.00501637	
99.239998	-0.01085182	
99.259995	-0.01231551	
99.279999	-0.01168363	
99.299995	-0.01105173	
99.320000	-0.01105173	
99.339996	-0.01039883	
99.360001	-0.00972307	
99.379997	-0.00628923	
99.400002	-0.00164895	
99.419998	0.00557485	
99.439995	0.01004849	
99.459999	0.01291771	
99.479996	0.01318103	
99.500000	0.01073217	
99.519997	0.00578032	
99.540001	-0.00294349	
99.559998	-0.00898138	
99.579994	-0.01219226	
99.599998	-0.01163100	
99.619995	-0.00991391	
99.639999	-0.00874059	
99.659996	-0.00558083	
99.680000	-0.00340101	
99.699997	0.00116411	
99.720001	0.00425476	
99.739998	0.00956610	
99.759995	0.01245666	
99.779999	0.01390253	
99.799995	0.01282977	
99.820000	0.00815049	
99.839996	0.00088952	
99.860001	-0.00719485	
99.879997	-0.01170430	
99.900002	-0.01213945	
99.919998	-0.01161149	
99.939995	-0.01089385	
99.959999	-0.01089367	
99.979996	-0.01010373	
100.000000	-0.00930472	
100.019997	-0.00490203	
100.040001	0.00037904	
100.059998	0.00819102	
100.079994	0.01271896	
100.099998	0.01532082	
100.119995	0.01518834	
100.139999	0.01157643	
100.159996	0.00546119	
100.180000	-0.00359640	
100.199997	-0.00935063	
100.220001	-0.01175995	
100.239998	-0.01118575	
100.259995	-0.00891984	
100.279999	-0.00724378	
100.299995	-0.00331542	
100.320000	-0.00090139	
100.339996	0.00327599	
100.360001	0.00519671	
100.379997	0.00911480	
100.400002	0.01127546	
100.419998	0.01180358	
100.439995	0.00837530	
100.459999	-0.00029741	
100.479996	-0.00769725	
100.500000	-0.01330134	
100.519997	-0.01366100	
100.540001	-0.01298320	
100.559998	-0.01231131	
100.579994	-0.01099642	
100.599998	-0.01034519	
100.619995	-0.00704032	
100.639999	-0.00174832	
100.659996	0.00699803	
100.680000	0.01547652	
100.699997	0.02433890	
100.720001	0.02982594	
100.739998	0.03413346	
100.759995	0.03542699	
100.779999	0.03440669	
100.799995	0.02885289	
100.820000	0.01721430	
100.839996	0.00325397	
100.860001	-0.00775762	
100.879997	-0.01270460	
100.900002	-0.01142721	
100.919998	-0.00973450	
100.939995	-0.00496072	
100.959999	-0.00139876	
100.979996	0.00350450	
101.000000	0.00548676	
101.019997	0.00962628	
101.040001	0.01239344	
101.059998	0.01666901	
101.079994	0.01833330	
101.099998	0.01876526	
101.119995	0.01480311	
101.139999	0.00633588	
101.159996	-0.00298502	
101.180000	-0.00989003	
101.199997	-0.01233737	
101.220001	-0.01199116	
101.239998	-0.01130983	
101.259995	-0.00978981	
101.279999	-0.00893009	
101.299995	-0.00658633	
101.320000	-0.00437759	
101.339996	0.00079116	
101.360001	0.00616874	
101.379997	0.01393279	
101.400002	0.01870321	
101.419998	0.02225627	
101.439995	0.02275094	
101.459999	0.02044620	
101.479996	0.01575279	
101.500000	0.00691463	
101.519997	-0.00142196	
101.540001	-0.00835386	
101.559998	-0.01114757	
101.579994	-0.00946815	
101.599998	-0.00707799	
101.619995	-0.00247118	
101.639999	0.00009453	
101.659996	0.00410596	
101.680000	0.00605172	
101.699997	0.01047929	
101.720001	0.01340903	
101.739998	0.01685564	
101.759995	0.01767182	
101.779999	0.01722926	
101.799995	0.01612489	
101.820000	0.01337540	
101.839996	0.01173028	
101.860001	0.00731279	
101.879997	0.00209191	
101.900002	-0.00544833	
101.919998	-0.01023203	
101.939995	-0.01225448	
101.959999	-0.01196392	
101.979996	-0.01145376	
102.000000	-0.01125570	
102.019997	-0.01105173	
102.040001	-0.01105173	
102.059998	-0.01040858	
102.079994	-0.00974526	
102.099998	-0.00708672	
102.119995	-0.00491834	
102.139999	0.00028689	
102.159996	0.00347809	
102.180000	0.00769532	
102.199997	0.00887014	
102.220001	0.01048332	
102.239998	0.01091747	
102.259995	0.01117255	
102.279999	0.01091982	
102.299995	0.00919534	
102.320000	0.00743790	
102.339996	0.00214808	
102.360001	-0.00349434	
102.379997	-0.00957912	
102.399994	-0.01204412	
102.419998	-0.01233216	
102.439995	-0.01198578	
102.459999	-0.01163368	
102.479996	-0.01163940	
102.500000	-0.01099642	
102.519997	-0.01034519	
102.540001	-0.00683434	
102.559998	-0.00376706	
102.579994	0.00161120	
102.599998	0.00430016	
102.619995	0.00813401	
102.639999	0.00966497	
102.659996	0.00973390	
102.680000	0.00791711	
102.699997	0.00174907	
102.720001	-0.00432193	
102.739998	-0.01037949	
102.759995	-0.01213963	
102.779999	-0.01228793	
102.799995	-0.01195180	
102.820000	-0.01144166	
102.839996	-0.01134263	
102.860001	-0.00999831	
102.879997	-0.00861314	
102.899994	-0.00468631	
102.919998	-0.00075981	
102.939995	0.00640163	
102.959999	0.01077758	
102.979996	0.01568587	
103.000000	0.01717596	
103.019997	0.01751746	
103.040001	0.01594783	
103.059998	0.01126620	
103.079994	0.00639574	
103.099998	-0.00150889	
103.119995	-0.00653455	
103.139999	-0.01045080	
103.159996	-0.01116170	
103.180000	-0.01031913	
103.199997	-0.00896859	
103.220001	-0.00570357	
103.239998	-0.00376487	
103.259995	0.00043318	
103.279999	0.00417590	
103.299995	0.01152228	
103.320000	0.01836154	
103.339996	0.02595611	
103.360001	0.03005463	
103.379997	0.03353117	
103.399994	0.03479882	
103.419998	0.03450002	
103.439995	0.03303514	
103.459999	0.02821143	
103.479996	0.02053413	
103.500000	0.00581665	
103.519997	-0.00555830	
103.540001	-0.01275016	
103.559998	-0.01290199	
103.579994	-0.01256739	
103.599998	-0.01209760	
103.619995	-0.01061943	
103.639999	-0.00958484	
103.659996	-0.00526607	
103.680000	-0.00011212	
103.699997	0.00760369	
103.720001	0.01283683	
103.739998	0.01938234	
103.759995	0.02356678	
103.779999	0.02875958	
103.799995	0.03079630	
103.820000	0.03181341	
103.839996	0.03060916	
103.860001	0.02585152	
103.879997	0.01765232	
103.899994	0.00331466	
103.919998	-0.00729658	
103.939995	-0.01351926	
103.959999	-0.01319170	
103.979996	-0.01270190	
104.000000	-0.01236662	
104.019997	-0.01184487	
104.040001	-0.01165824	
104.059998	-0.00990315	
104.079994	-0.00668487	
104.099998	-0.00085430	
104.119995	0.00394656	
104.139999	0.01013510	
104.159996	0.01377340	
104.180000	0.01990443	
104.199997	0.02374569	
104.220001	0.02992582	
104.239998	0.03314041	
104.259995	0.03640273	
104.279999	0.03726430	
104.299995	0.03474954	
104.320000	0.02842127	
104.339996	0.01638854	
104.360001	0.00290743	
104.379997	-0.00778806	
104.399994	-0.01277891	
104.419998	-0.01254973	
104.439995	-0.01208869	
104.459999	-0.01180889	
104.479996	-0.01199014	
104.500000	-0.01098178	
104.519997	-0.00979234	
104.540001	-0.00551088	
104.559998	-0.00138177	
104.579994	0.00442812	
104.599998	0.00719005	
104.619995	0.01147975	
104.639999	0.01415004	
104.659996	0.01876777	
104.680000	0.02081998	
104.699997	0.02246594	
104.720001	0.02108228	
104.739998	0.01512426	
104.759995	0.00387576	
104.779999	-0.00654110	
104.799995	-0.01241522	
104.820000	-0.01230104	
104.839996	-0.01198578	
104.860001	-0.01158996	
104.879997	-0.01158996	
104.899994	-0.01074891	
104.919998	-0.00887747	
104.939995	-0.00321168	
104.959999	0.00214724	
104.979996	0.00900634	
105.000000	0.01225489	
105.019997	0.01652205	
105.040001	0.01824485	
105.059998	0.02109019	
105.079994	0.02238859	
105.099998	0.02267142	
105.119995	0.02061081	
105.139999	0.01380098	
105.159996	0.00279173	
105.180000	-0.00725958	
105.199997	-0.01256134	
105.220001	-0.01233216	
105.239998	-0.01198006	
105.259995	-0.01180889	
105.279999	-0.01199014	
105.299995	-0.01150993	
105.320000	-0.01084845	
105.339996	-0.00838950	
105.360001	-0.00620398	
105.379997	-0.00106649	
105.399994	0.00256138	
105.419998	0.00894295	
105.439995	0.01287702	
105.459999	0.01863612	
105.479996	0.02139521	
105.500000	0.02287352	
105.519997	0.02104276	
105.540001	0.01473400	
105.559998	0.00414345	
105.579994	-0.00604290	
105.599998	-0.01189280	
105.619995	-0.01233216	
105.639999	-0.01198006	
105.659996	-0.01162779	
105.680000	-0.01162779	
105.699997	-0.01143578	
105.720001	-0.01124376	
105.739998	-0.01035209	
105.759995	-0.00965244	
105.779999	-0.00821196	
105.799995	-0.00742756	
105.820000	-0.00441694	
105.839996	-0.00213321	
105.860001	0.00238466	
105.879997	0.00467630	
105.899994	0.00861591	
105.919998	0.01027785	
105.939995	0.01229440	
105.959999	0.01264918	
105.979996	0.01205967	
106.000000	0.00898819	
106.019997	0.00115098	
106.040001	-0.00573669	
106.059998	-0.01122779	
106.079994	-0.01195349	
106.099998	-0.01233216	
106.119995	-0.01198006	
106.139999	-0.01162779	
106.159996	-0.01162779	
106.180000	-0.01148520	
106.199997	-0.01134413	
106.220001	-0.00933819	
106.239998	-0.00727220	
106.259995	-0.00276878	
106.279999	0.00005166	
106.299995	0.00416918	
106.320000	0.00615378	
106.339996	0.00968194	
106.360001	0.01171027	
106.379997	0.01257168	
106.399994	0.00900063	
106.419998	0.00064605	
106.439995	-0.00685015	
106.459999	-0.01181477	
106.479996	-0.01199587	
106.500000	-0.01199014	
106.519997	-0.01181477	
106.540001	-0.01149109	
106.559998	-0.01134852	
106.579994	-0.00976543	
106.599998	-0.00818236	
106.619995	-0.00366768	
106.639999	-0.00041039	
106.659996	0.00402641	
106.680000	0.00565001	
106.699997	0.00805061	
106.720001	0.00913851	
106.739998	0.00821944	
106.759995	0.00403315	
106.779999	-0.00316527	
106.799995	-0.00847475	
106.820000	-0.01147158	
106.839996	-0.01147158	
106.860001	-0.01147158	
106.879997	-0.01147158	
106.899994	-0.01119180	
106.919998	-0.01091167	
106.939995	-0.00933145	
106.959999	-0.00798714	
106.979996	-0.00428595	
107.000000	-0.00179826	
107.019997	0.00282788	
107.040001	0.00509717	
107.059998	0.00877161	
107.079994	0.01027986	
107.099998	0.01056370	
107.119995	0.00935087	
107.139999	0.00440374	
107.159996	-0.00203820	
107.180000	-0.00856842	
107.199997	-0.01137961	
107.220001	-0.01123838	
107.239998	-0.01100516	
107.259995	-0.01046945	
107.279999	-0.01016679	
107.299995	-0.00817412	
107.320000	-0.00609636	
107.339996	-0.00130661	
107.360001	0.00227319	
107.379997	0.00766556	
107.399994	0.01035419	
107.419998	0.01285113	
107.439995	0.01314807	
107.459999	0.01205093	
107.479996	0.00953212	
107.500000	0.00342195	
107.519997	-0.00340353	
107.540001	-0.00963697	
107.559998	-0.01227885	
107.579994	-0.01237082	
107.599998	-0.01192121	
107.619995	-0.01147158	
107.639999	-0.01147158	
107.659996	-0.01104350	
107.680000	-0.01061541	
107.699997	-0.00748254	
107.720001	-0.00477777	
107.739998	0.00050144	
107.759995	0.00307590	
107.779999	0.00805330	
107.799995	0.01045676	
107.820000	0.01417139	
107.839996	0.01545164	
107.860001	0.01676317	
107.879997	0.01673223	
107.899994	0.01524802	
107.919998	0.01374447	
107.939995	0.01211196	
107.959999	0.01199460	
107.979996	0.01092772	
108.000000	0.01002596	
108.019997	0.00727412	
108.040001	0.00319561	
108.059998	-0.00400633	
108.079994	-0.00938930	
108.099998	-0.01224908	
108.119995	-0.01199049	
108.139999	-0.01200393	
108.159996	-0.01227599	
108.180000	-0.01254804	
108.199997	-0.01254804	
108.220001	-0.01237588	
108.239998	-0.01220353	
108.259995	-0.01184487	
108.279999	-0.01165824	
108.299995	-0.01147158	
108.320000	-0.01147158	
108.339996	-0.01147158	
108.360001	-0.01147158	
108.379997	-0.00969902	
108.399994	-0.00778268	
108.419998	-0.00340824	
108.439995	-0.00063302	
108.459999	0.00406946	
108.479996	0.00679743	
108.500000	0.01143451	
108.519997	0.01400056	
108.540001	0.01606520	
108.559998	0.01604705	
108.579994	0.01395179	
108.599998	0.01188733	
108.619995	0.00740074	
108.639999	0.00422618	
108.659996	-0.00194304	
108.680000	-0.00653169	
108.699997	-0.01085097	
108.720001	-0.01218805	
108.739998	-0.01233216	
108.759995	-0.01198006	
108.779999	-0.01198006	
108.799995	-0.01233216	
108.820000	-0.01233216	
108.839996	-0.01198006	
108.860001	-0.01143578	
108.879997	-0.01124376	
108.899994	-0.00992937	
108.919998	-0.00862339	
108.939995	-0.00577790	
108.959999	-0.00405510	
108.979996	-0.00037038	
109.000000	0.00177261	
109.019997	0.00545749	
109.040001	0.00681525	
109.059998	0.00935474	
109.079994	0.01035251	
109.099998	0.01170002	
109.119995	0.01186849	
109.139999	0.01159626	
109.159996	0.01115572	
109.180000	0.00917348	
109.199997	0.00728926	
109.220001	0.00157017	
109.239998	-0.00444047	
109.259995	-0.01046509	
109.279999	-0.01265448	
109.299995	-0.01273082	
109.320000	-0.01246196	
109.339996	-0.01235335	
109.360001	-0.01252417	
109.379997	-0.01233216	
109.399994	-0.01198578	
109.419998	-0.01045214	
109.439995	-0.00867435	
109.459999	-0.00386694	
109.479996	-0.00006083	
109.500000	0.00483906	
109.519997	0.00671454	
109.540001	0.01098843	
109.559998	0.01354758	
109.579994	0.01737101	
109.599998	0.01864083	
109.619995	0.01839332	
109.639999	0.01570353	
109.659996	0.00862902	
109.680000	-0.00058964	
109.699997	-0.00893362	
109.720001	-0.01292419	
109.739998	-0.01269501	
109.759995	-0.01216131	
109.779999	-0.01192103	
109.799995	-0.01221429	
109.820000	-0.01221445	
109.839996	-0.01192103	
109.860001	-0.01162779	
109.879997	-0.01162779	
109.899994	-0.01114757	
109.919998	-0.01066735	
109.939995	-0.00918920	
109.959999	-0.00819109	
109.979996	-0.00621188	
110.000000	-0.00523075	
110.019997	-0.00157413	
110.040001	0.00128920	
110.059998	0.00555199	
110.079994	0.00727917	
110.099998	0.01007104	
110.119995	0.01146327	
110.139999	0.01188295	
110.159996	0.01106694	
110.180000	0.00660726	
110.199997	-0.00069322	
110.220001	-0.00845240	
110.239998	-0.01256822	
110.259995	-0.01254973	
110.279999	-0.01208869	
110.299995	-0.01198006	
110.320000	-0.01233216	
110.339996	-0.01233216	
110.360001	-0.01198006	
110.379997	-0.01162779	
110.399994	-0.01162779	
110.419998	-0.01101592	
110.439995	-0.01040421	
110.459999	-0.00829972	
110.479996	-0.00680727	
110.500000	-0.00348172	
110.519997	-0.00164895	
110.540001	0.00228865	
110.559998	0.00436759	
110.579994	0.00696036	
110.599998	0.00744261	
110.619995	0.00688908	
110.639999	0.00421323	
110.659996	-0.00197884	
110.680000	-0.00710960	
110.699997	-0.01119164	
110.720001	-0.01175138	
110.739998	-0.01221782	
110.759995	-0.01212466	
110.779999	-0.01236662	
110.799995	-0.01270190	
110.820000	-0.01270190	
110.839996	-0.01236662	
110.860001	-0.01210196	
110.879997	-0.01217258	
110.899994	-0.01155785	
110.919998	-0.01087250	
110.939995	-0.00973332	
