Time	Knöchel re X	Knöchel re Y	Knöchel re Weg	Knöchel re v(X)	Knöchel re v(Y)	Knöchel re v(Bahn)	Knöchel re a(X)	Knöchel re a(Y)	Knöchel re a(Bahn)
12.759999	-0.91687918	-0.48342198	4.01402664	0.19188167	0.32194605	0.37479040	2.86199284	-2.56276608	-0.10516714	
12.780000	-0.91257542	-0.47708157	4.02168989	0.25144729	0.25514948	0.35822758	3.10029197	-3.57065511	0.31182319	
12.799999	-0.90707552	-0.47252426	4.02883244	0.31798321	0.16833475	0.35979149	3.25986338	-4.30849743	1.13154411	
12.820000	-0.90012634	-0.46986607	4.03627253	0.38814652	0.06999147	0.39440656	3.25624418	-4.69073534	2.08500290	
12.840000	-0.89165682	-0.46954578	4.04474831	0.45747614	-0.03314278	0.45867512	2.99479532	-4.67706347	2.80953717	
12.860000	-0.88156772	-0.47137988	4.05500269	0.51937753	-0.13117114	0.53568542	2.39104986	-4.26884842	2.94495463	
12.880000	-0.87029606	-0.47527370	4.06692791	0.56666261	-0.21691176	0.60675961	1.38824999	-3.49951315	2.29638791	
12.900000	-0.85811245	-0.48080018	4.08030653	0.59048039	-0.28206360	0.65439051	-0.01368820	-2.45779204	0.92672867	
12.920000	-0.84570909	-0.48741335	4.09436274	0.58088279	-0.32163078	0.66398132	-1.70823848	-1.28309596	-0.90548164	
12.940000	-0.83352804	-0.49471012	4.10856199	0.52963525	-0.33260545	0.62541175	-3.49408364	-0.13343364	-2.82513070	
12.960000	-0.82270306	-0.50178951	4.12149620	0.43524882	-0.31894830	0.53960127	-5.08012342	0.82337856	-4.28235865	
12.980000	-0.81433612	-0.50826979	4.13207912	0.30656570	-0.28661728	0.41968083	-6.12543392	1.45668697	-4.60646772	
13.000000	-0.80953091	-0.51351863	4.13919544	0.15862776	-0.24526532	0.29209217	-6.37050867	1.72141051	-3.75857735	
13.020000	-0.80834723	-0.51787919	4.14371395	0.01426612	-0.20408249	0.20458052	-5.80546904	1.68684709	-2.37645650	
13.040000	-0.81018168	-0.52126586	4.14756536	-0.10340284	-0.17052883	0.19942977	-4.64148664	1.48208117	-0.94481552	
13.059999	-0.81420505	-0.52428138	4.15259361	-0.17995876	-0.14639689	0.23198536	-3.18544579	1.23456240	0.17048939	
13.080000	-0.81913829	-0.52682042	4.15814209	-0.21992391	-0.12746200	0.25419104	-1.78480864	1.03537261	0.51018912	
13.099999	-0.82412797	-0.52935928	4.16374063	-0.23364887	-0.10961265	0.25808278	-0.74227065	0.92975247	0.18040681	
13.120000	-0.82855880	-0.53148961	4.16865683	-0.23210487	-0.09147670	0.24948077	-0.15499555	0.87879992	-0.19543958	
13.139999	-0.83308667	-0.53319609	4.17349577	-0.22490935	-0.07335044	0.23656818	0.08962715	0.80038971	-0.34134790	
13.160000	-0.83751506	-0.53427291	4.17805338	-0.22105317	-0.05600798	0.22803815	0.12985376	0.65928096	-0.30866620	
13.179999	-0.84205252	-0.53512919	4.18267107	-0.22103505	-0.04280059	0.22514081	0.06057748	0.48033139	-0.17748480	
13.200000	-0.84626758	-0.53575724	4.18693256	-0.22158565	-0.03599871	0.22449078	-0.02644347	0.30109885	-0.03864081	
13.219999	-0.85073835	-0.53642565	4.19145298	-0.22189806	-0.03440627	0.22454964	-0.06023643	0.15773658	0.03117986	
13.240000	-0.85514212	-0.53701711	4.19589615	-0.22373265	-0.03435859	0.22635549	-0.05188899	0.09100092	0.03787625	
13.259999	-0.85977918	-0.53781348	4.20060110	-0.22612454	-0.03358373	0.22860484	-0.04566049	0.11226708	0.03093263	
13.280000	-0.86420828	-0.53852671	4.20508718	-0.22677298	-0.03127728	0.22891974	-0.04734258	0.17852756	0.02697792	
13.299999	-0.86887157	-0.53921419	4.20980072	-0.22614340	-0.02664153	0.22770730	-0.03896652	0.23610385	0.01556910	
13.320000	-0.87331319	-0.53963637	4.21426249	-0.22662993	-0.01986821	0.22749916	-0.02878257	0.26497728	0.00608712	
13.340000	-0.87788743	-0.53999019	4.21885061	-0.22822957	-0.01333579	0.22861885	-0.02600860	0.26277113	0.00734360	
13.360000	-0.88229001	-0.54010665	4.22325468	-0.22935660	-0.00824804	0.22950485	-0.00123692	0.22713633	-0.01084903	
13.380000	-0.88705319	-0.54021060	4.22801924	-0.22938441	-0.00463053	0.22943114	0.07475475	0.17513739	-0.08065139	
13.400000	-0.89165986	-0.54023939	4.23262596	-0.22801201	-0.00176007	0.22801881	0.17493819	0.13242963	-0.17714263	
13.420000	-0.89636075	-0.54030627	4.23732710	-0.22354762	0.00016789	0.22354768	0.25558591	0.10458289	-0.25596124	
13.440000	-0.90066540	-0.54027444	4.24163198	-0.21563809	0.00187655	0.21564625	0.30697820	0.08019777	-0.30655134	
13.460000	-0.90501821	-0.54020286	4.24598551	-0.20747723	0.00344465	0.20750582	0.32315701	0.05909631	-0.32246229	
13.480000	-0.90893501	-0.54009044	4.24990416	-0.20109655	0.00475297	0.20115271	0.27735454	0.05327740	-0.27637509	
13.500000	-0.91289353	-0.53999001	4.25386381	-0.19613695	0.00506143	0.19620225	0.18689029	0.07229582	-0.18464915	
13.520000	-0.91667151	-0.53987712	4.25764370	-0.19266076	0.00567287	0.19274427	0.10604239	0.12638889	-0.09959497	
13.540000	-0.92062223	-0.53977805	4.26159573	-0.19237988	0.00786284	0.19254050	0.05727508	0.23706116	-0.03742214	
13.559999	-0.92434323	-0.53967565	4.26531792	-0.19316219	0.01312916	0.19360787	0.03805991	0.41676611	0.01666017	
13.580000	-0.92823327	-0.53942984	4.26921558	-0.19323967	0.02218857	0.19450939	0.07641126	0.65878475	0.05681531	
13.599999	-0.93210685	-0.53897834	4.27311516	-0.19144283	0.03724916	0.19503297	0.19555444	0.95017231	0.09180831	
13.620000	-0.93607026	-0.53813124	4.27716827	-0.18784918	0.05887819	0.19686024	0.38313600	1.28135705	0.17864418	
13.639999	-0.93981248	-0.53689218	4.28111029	-0.17936867	0.08805913	0.19981875	0.62801278	1.62585473	0.36071196	
13.660000	-0.94336891	-0.53489250	4.28519058	-0.16478939	0.12421057	0.20635845	0.93260700	1.93686450	0.63253272	
13.679999	-0.94662106	-0.53219199	4.28941774	-0.14302924	0.16771996	0.22042538	1.28218484	2.15840483	0.95224458	
13.700000	-0.94939220	-0.52837062	4.29413795	-0.11413614	0.21571334	0.24404775	1.64281082	2.22162271	1.24684322	
13.719999	-0.95150864	-0.52366573	4.29929686	-0.07721779	0.26473939	0.27577081	1.99435651	2.04822469	1.40181887	
13.740000	-0.95273960	-0.51767009	4.30541754	-0.03314017	0.30856693	0.31034145	2.32775712	1.57700348	1.32430375	
13.759999	-0.95300835	-0.51095045	4.31214237	0.01730074	0.34024331	0.34068289	2.64372730	0.80431199	1.02162731	
13.780000	-0.95218718	-0.50336438	4.31977272	0.07319596	0.35169545	0.35923159	2.94365144	-0.22002387	0.62890154	
13.799999	-0.95024240	-0.49589345	4.32749271	0.13461456	0.33739233	0.36325565	3.22461104	-1.37907112	0.38471553	
13.820000	-0.94701207	-0.48875582	4.33532715	0.20221339	0.29588267	0.35838082	3.46638227	-2.50886083	0.50299186	
13.840000	-0.94241107	-0.48307851	4.34263468	0.27543369	0.22917257	0.35830683	3.62092900	-3.43630743	1.01055789	
13.860000	-0.93621349	-0.47895020	4.35008144	0.35220170	0.14483501	0.38081914	3.61576796	-4.04185390	1.73847759	
13.880000	-0.92835969	-0.47700116	4.35817337	0.42855325	0.05181926	0.43167478	3.39708710	-4.26172829	2.43158197	
13.900000	-0.91887569	-0.47699997	4.36765718	0.49818859	-0.03957027	0.49975762	2.92126179	-4.09597874	2.79042029	
13.920000	-0.90796357	-0.47896695	4.37874508	0.55471563	-0.12300941	0.56819075	2.11764860	-3.59716678	2.54163122	
13.940000	-0.89597332	-0.48246568	4.39123535	0.59368664	-0.19170696	0.62387127	0.93716246	-2.84279060	1.60117829	
13.960000	-0.88344431	-0.48721394	4.40463400	0.60740811	-0.24252847	0.65403718	-0.57989895	-1.92221296	0.10314704	
13.980000	-0.87078512	-0.49286348	4.41849661	0.58475262	-0.27181372	0.64483976	-2.32564282	-0.94667864	-1.71083868	
14.000000	-0.85856795	-0.49888480	4.43211699	0.51859719	-0.27906436	0.58891422	-4.11250067	-0.04041628	-3.49584794	
14.020000	-0.84798157	-0.50488514	4.44428539	0.41116709	-0.26618481	0.48980886	-5.61559439	0.68840063	-4.60123682	
14.040000	-0.84040797	-0.51019084	4.45353270	0.27138457	-0.24010356	0.36235246	-6.46634245	1.14394891	-4.40112782	
14.059999	-0.83662641	-0.51465386	4.45938253	0.11682034	-0.20802459	0.23858169	-6.47635031	1.29770935	-3.18561769	
14.080000	-0.83640254	-0.51822472	4.46296024	-0.02692341	-0.17738858	0.17942011	-5.70578814	1.22621834	-1.67406201	
14.099999	-0.83912855	-0.52134490	4.46710348	-0.13623282	-0.15424435	0.20579286	-4.37882090	1.05660498	-0.24014316	
14.120000	-0.84370977	-0.52406859	4.47243309	-0.20417315	-0.13871089	0.24683473	-2.83448291	0.88445574	0.66914046	
14.139999	-0.84899610	-0.52670562	4.47834063	-0.23650642	-0.12572278	0.26784605	-1.46453893	0.77990121	0.65539914	
14.160000	-0.85397249	-0.52921706	4.48391485	-0.24401984	-0.11132405	0.26821396	-0.52690852	0.76354784	0.12775902	
14.179999	-0.85873473	-0.53149235	4.48919249	-0.23811400	-0.09521987	0.25644708	-0.03817297	0.77172118	-0.25061309	
14.200000	-0.86327672	-0.53319132	4.49404192	-0.23117653	-0.07788784	0.24394487	0.12483623	0.72514313	-0.35229275	
14.219999	-0.86791903	-0.53443611	4.49884844	-0.22882487	-0.06161628	0.23697549	0.10124857	0.61350191	-0.27466637	
14.240000	-0.87234324	-0.53534997	4.50336599	-0.23019256	-0.04999139	0.23555839	0.01854896	0.47164026	-0.13990434	
14.259999	-0.87698072	-0.53619063	4.50807905	-0.23163399	-0.04396437	0.23576932	-0.01788505	0.33563751	-0.05702722	
14.280000	-0.88160104	-0.53698480	4.51276731	-0.23236862	-0.04084903	0.23593181	0.01661411	0.25006434	-0.06182353	
14.299999	-0.88646179	-0.53786695	4.51770735	-0.23207060	-0.03770837	0.23511419	0.07088591	0.24077274	-0.10562374	
14.320000	-0.89104009	-0.53864789	4.52235174	-0.22951008	-0.03309224	0.23188354	0.09721681	0.28174749	-0.13078359	
14.340000	-0.89565939	-0.53931373	4.52701855	-0.22552998	-0.02620269	0.22704703	0.09815800	0.32583112	-0.13030477	
14.360000	-0.90001255	-0.53972405	4.53139114	-0.22283635	-0.01803214	0.22356474	0.07945296	0.34443116	-0.10683284	
14.380000	-0.90443236	-0.54000270	4.53581953	-0.22252516	-0.01025398	0.22276129	0.04950493	0.32412729	-0.06895342	
14.400000	-0.90877223	-0.54005027	4.54015970	-0.22290663	-0.00390311	0.22294080	0.04482082	0.26737320	-0.05528943	
14.420000	-0.91336364	-0.54008096	4.54475117	-0.22304522	0.00078032	0.22304659	0.09068266	0.19693936	-0.09425893	
14.440000	-0.91786504	-0.53997511	4.54925394	-0.22131468	0.00362942	0.22134444	0.15858865	0.13064666	-0.15862069	
14.460000	-0.92237794	-0.53989792	4.55376768	-0.21664491	0.00514239	0.21670593	0.20434314	0.08070546	-0.20320128	
14.480000	-0.92661697	-0.53973067	4.55801010	-0.20992747	0.00607197	0.21001527	0.20918539	0.05959010	-0.20758285	
14.500000	-0.93076205	-0.53963995	4.56215620	-0.20441802	0.00644078	0.20451947	0.16902480	0.07663995	-0.16589288	
14.520000	-0.93464512	-0.53948504	4.56604242	-0.20193847	0.00751863	0.20207839	0.10222460	0.12851329	-0.09490645	
14.540000	-0.93860370	-0.53937042	4.57000256	-0.20195684	0.01003220	0.20220587	0.06704011	0.22457129	-0.04831817	
14.559999	-0.94261235	-0.53919184	4.57401514	-0.20290481	0.01527791	0.20347917	0.12184780	0.37914422	-0.07301609	
14.580000	-0.94684666	-0.53888339	4.57826090	-0.20217763	0.02313380	0.20349684	0.26953539	0.59775132	-0.14538243	
14.599999	-0.95094907	-0.53839445	4.58239222	-0.19601525	0.03620335	0.19933054	0.47746152	0.87538677	-0.19101517	
14.620000	-0.95497954	-0.53757817	4.58650446	-0.18305820	0.05566823	0.19133545	0.71442586	1.20783150	-0.12531313	
14.639999	-0.95853502	-0.53648096	4.59022522	-0.16494262	0.08338240	0.18482071	0.94027001	1.56740642	0.11185788	
14.660000	-0.96167141	-0.53462625	4.59386921	-0.14348944	0.11871229	0.18623057	1.12818253	1.89363956	0.50795418	
14.679999	-0.96422863	-0.53205085	4.59749842	-0.11900460	0.16201158	0.20102200	1.28861070	2.11816907	0.96164769	
14.700000	-0.96643823	-0.52829611	4.60185528	-0.09222176	0.20963964	0.22902758	1.45242035	2.16791606	1.32690394	
14.719999	-0.96808749	-0.52368551	4.60675192	-0.06203177	0.25754410	0.26490924	1.63332415	1.96970129	1.46045387	
14.740000	-0.96914411	-0.51783210	4.61269999	-0.02819621	0.29932150	0.30064660	1.83996713	1.46335435	1.26953328	
14.759999	-0.96939552	-0.51134866	4.61918831	0.01079291	0.32817635	0.32835376	2.08876467	0.63548225	0.77751112	
14.780000	-0.96878481	-0.50402719	4.62653542	0.05426554	0.33645740	0.34080541	2.39961648	-0.47957084	0.17708768	
14.799999	-0.96735698	-0.49688938	4.63381481	0.10390948	0.31742764	0.33400223	2.76783013	-1.76798701	-0.15759288	
14.820000	-0.96485186	-0.49013725	4.64101648	0.16153374	0.26769093	0.31265250	3.15496445	-3.04763651	0.10060751	
14.839999	-0.96131879	-0.48498166	4.64726639	0.22989254	0.18784073	0.29687491	3.49217772	-4.09880686	0.92935789	
14.860000	-0.95617169	-0.48171350	4.65336323	0.30670005	0.08653498	0.31867418	3.62697744	-4.73291779	1.99552512	
14.880000	-0.94936687	-0.48108900	4.66019678	0.38727382	-0.02395783	0.38801417	3.33485842	-4.81294870	2.82027459	
14.900000	-0.94053096	-0.48295289	4.66922712	0.46226960	-0.12832241	0.47974977	2.43687010	-4.30876827	2.87141728	
14.920000	-0.93023872	-0.48705971	4.68030834	0.51458901	-0.21525452	0.55779600	0.91497600	-3.34482360	1.85041654	
14.940000	-0.91869986	-0.49266237	4.69313526	0.52441812	-0.27310887	0.59127218	-1.10449779	-2.14047503	-0.03535572	
14.960000	-0.90710354	-0.49912181	4.70640945	0.47957480	-0.29943922	0.56538117	-3.31442595	-0.90814954	-2.13363481	
14.980000	-0.89689457	-0.50580627	4.71861219	0.38177553	-0.29895419	0.48489809	-5.22060013	0.15876187	-3.49822211	
15.000000	-0.88987237	-0.51184464	4.72787380	0.24140865	-0.28037742	0.36998600	-6.33768988	0.90839863	-3.55431604	
15.020000	-0.88669419	-0.51718253	4.73408604	0.08259685	-0.25006869	0.26335639	-6.45269299	1.33311224	-2.66910553	
15.040000	-0.88723963	-0.52172107	4.73865700	-0.06274305	-0.21641742	0.22532907	-5.64264011	1.53023565	-1.46150935	
15.059999	-0.89086008	-0.52575320	4.74407625	-0.16891503	-0.18475893	0.25033608	-4.18225288	1.58250785	-0.32693571	
15.080000	-0.89620340	-0.52906185	4.75036097	-0.23055738	-0.15461539	0.27760157	-2.51375985	1.53183067	0.25102386	
15.099999	-0.90190399	-0.53191167	4.75673437	-0.25395393	-0.12367015	0.28246576	-1.09984195	1.42916703	0.07316827	
15.120000	-0.90702641	-0.53410870	4.76230812	-0.25161147	-0.09371088	0.26849592	-0.18361619	1.29136169	-0.37065196	
15.139999	-0.91177976	-0.53570837	4.76732349	-0.23870111	-0.06831037	0.24828315	0.25473177	1.08630383	-0.59297889	
15.160000	-0.91626674	-0.53654122	4.77188730	-0.22820474	-0.04840938	0.23328282	0.34482992	0.81634468	-0.54662836	
15.179999	-0.92075384	-0.53715795	4.77641678	-0.22327295	-0.03477855	0.22596540	0.24776958	0.55351251	-0.36029899	
15.200000	-0.92512828	-0.53765857	4.78081989	-0.22169219	-0.02810730	0.22346689	0.12265278	0.35253572	-0.18080050	
15.219999	-0.92960012	-0.53824991	4.78533077	-0.22117636	-0.02582792	0.22267929	0.04986734	0.22100912	-0.07807274	
15.240000	-0.93396914	-0.53873998	4.78972721	-0.22090416	-0.02364044	0.22216551	0.01946923	0.16086127	-0.03535833	
15.259999	-0.93845665	-0.53927022	4.79424572	-0.22016557	-0.02031723	0.22110103	0.00610749	0.16052760	-0.01943340	
15.280000	-0.94280916	-0.53961062	4.79861164	-0.22003914	-0.01636991	0.22064723	-0.00204531	0.17783180	-0.01072355	
15.299999	-0.94724566	-0.53990519	4.80305767	-0.22041938	-0.01248270	0.22077255	-0.01514541	0.17953031	0.00447072	
15.320000	-0.95153189	-0.54004759	4.80734634	-0.22103181	-0.00872090	0.22120379	-0.02689578	0.16260797	0.01932518	
15.339999	-0.95606077	-0.54021603	4.81187820	-0.22154491	-0.00556086	0.22161469	-0.01852561	0.13888945	0.01384429	
15.360000	-0.96045703	-0.54029614	4.81627512	-0.22245885	-0.00303388	0.22247954	0.00522745	0.11423945	-0.00772240	
15.380000	-0.96501446	-0.54034704	4.82083273	-0.22254726	-0.00137289	0.22255149	0.03814677	0.09424708	-0.03916235	
15.400000	-0.96935582	-0.54030204	4.82517433	-0.22111277	0.00027070	0.22111294	0.09106195	0.09610559	-0.09094970	
15.420000	-0.97388810	-0.54028237	4.82970667	-0.21891908	0.00158126	0.21892479	0.17221314	0.14422098	-0.16903009	
15.440000	-0.97816956	-0.54026020	4.83398819	-0.21537410	0.00374367	0.21540663	0.26842055	0.24780157	-0.25453508	
15.460000	-0.98254013	-0.54020286	4.83835936	-0.20955718	0.00836303	0.20972398	0.38657907	0.41341108	-0.34048775	
15.480000	-0.98666745	-0.54009229	4.84248829	-0.20042700	0.01790821	0.20122546	0.54230577	0.65738702	-0.40973771	
15.500000	-0.99070203	-0.53972340	4.84653950	-0.18878497	0.03264694	0.19158703	0.72570384	0.98161829	-0.38869727	
15.520000	-0.99434966	-0.53903234	4.85025215	-0.17278934	0.05442374	0.18115766	0.91249478	1.35568357	-0.19352627	
15.540000	-0.99770051	-0.53774983	4.85383987	-0.15218699	0.08490008	0.17426676	1.09416175	1.73808730	0.18916123	
15.559999	-1.00062740	-0.53595024	4.85727596	-0.12743418	0.12511432	0.17858629	1.25827491	2.07482266	0.69382888	
15.580000	-1.00298882	-0.53317493	4.86091995	-0.10023113	0.17247739	0.19948617	1.38558030	2.25620842	1.17995000	
15.599999	-1.00468493	-0.52935266	4.86510181	-0.07073380	0.22391321	0.23481992	1.50767207	2.14290881	1.43542576	
15.620000	-1.00576627	-0.52414834	4.87041712	-0.04017749	0.27281481	0.27575740	1.69480610	1.63893270	1.29305029	
15.639999	-1.00625551	-0.51802087	4.87656403	-0.00767211	0.30814373	0.30823922	2.00512767	0.72720134	0.76967210	
15.660000	-1.00617290	-0.51100230	4.88358307	0.03170469	0.31784004	0.31941742	2.46600842	-0.53557932	0.16958471	
15.679999	-1.00539613	-0.50401670	4.89061165	0.08352594	0.29438028	0.30600053	3.05573416	-1.97639978	0.01586737	
15.700000	-1.00357962	-0.49771416	4.89717054	0.15125467	0.23634984	0.28060511	3.63830233	-3.32289839	0.55525655	
15.719999	-1.00012600	-0.49329147	4.90278196	0.23474833	0.14782479	0.27741477	3.96625042	-4.28904629	1.50191486	
15.740000	-0.99468076	-0.49112183	4.90864372	0.32775936	0.04106200	0.33032149	3.76739287	-4.67584038	2.36566591	
15.759999	-0.98700488	-0.49160668	4.91633511	0.41533419	-0.06741829	0.42077038	2.85918856	-4.40723133	2.63070202	
15.780000	-0.97734147	-0.49443179	4.92640305	0.47606286	-0.15953077	0.50208157	1.23487186	-3.56557894	1.84440267	
15.799999	-0.96629530	-0.49913824	4.93841028	0.48948705	-0.22389656	0.53826320	-0.89708459	-2.37497234	0.05602996	
15.820000	-0.95523173	-0.50483704	4.95085526	0.44563046	-0.25500819	0.51343518	-3.12335658	-1.11787009	-1.99232185	
15.839999	-0.94588554	-0.51059240	4.96183157	0.34799564	-0.25790322	0.43314552	-4.91474485	-0.04205224	-3.28211236	
15.860000	-0.93974024	-0.51585805	4.96992445	0.21308304	-0.24106294	0.32173860	-5.84775114	0.69923973	-3.32648420	
15.880000	-0.93720305	-0.52026349	4.97500849	0.06757724	-0.21499883	0.22536898	-5.79932547	1.09100521	-2.50087452	
15.900000	-0.93802398	-0.52423906	4.97906780	-0.05787733	-0.18727623	0.19601575	-4.93959475	1.23738074	-1.33652663	
15.920000	-0.94122422	-0.52762842	4.98372936	-0.14537120	-0.16283485	0.21828416	-3.60799265	1.25030148	-0.22440979	
15.940000	-0.94577140	-0.53072917	4.98923302	-0.19477598	-0.13996804	0.23985149	-2.22966671	1.20641065	0.36094111	
15.960000	-0.95025355	-0.53325564	4.99437809	-0.21677281	-0.11613017	0.24592005	-1.17831242	1.14819658	0.30623552	
15.980000	-0.95455205	-0.53547961	4.99921799	-0.22229742	-0.09195329	0.24056506	-0.58316892	1.07920361	0.07394686	
16.000000	-0.95872545	-0.53699750	5.00365877	-0.22362660	-0.06972574	0.23424460	-0.32970810	0.96169198	-0.00660059	
16.020000	-0.96333247	-0.53809315	5.00839424	-0.22928110	-0.05128828	0.23494746	-0.25025529	0.78603172	0.03289697	
16.039999	-0.96796167	-0.53871900	5.01306534	-0.23853968	-0.03717093	0.24141842	-0.22785096	0.58701926	0.09783483	
16.059999	-0.97288793	-0.53933167	5.01802969	-0.24493575	-0.02831989	0.24656752	-0.16333790	0.40957108	0.09329949	
16.080000	-0.97786736	-0.53980464	5.02303171	-0.24622470	-0.02327908	0.24732271	-0.01598298	0.27695775	-0.01842658	
16.100000	-0.98303914	-0.54027188	5.02822447	-0.24418771	-0.02037038	0.24503590	0.15033993	0.19853476	-0.16778533	
16.119999	-0.98785359	-0.54060692	5.03305054	-0.23911512	-0.01731489	0.23974121	0.25176179	0.16798951	-0.26297578	
16.139999	-0.99257123	-0.54093045	5.03777933	-0.23137273	-0.01402919	0.23179767	0.28174740	0.16736293	-0.29067948	
16.160000	-0.99701619	-0.54119861	5.04223251	-0.22386602	-0.01021872	0.22409911	0.26939172	0.17857683	-0.27670452	
16.180000	-1.00148308	-0.54139364	5.04670382	-0.21914186	-0.00679393	0.21924715	0.22127756	0.18093701	-0.22638711	
16.199999	-1.00570381	-0.54147571	5.05092525	-0.21639954	-0.00299538	0.21642026	0.15091902	0.16029045	-0.15380737	
16.219999	-1.01004016	-0.54145408	5.05526161	-0.21418424	0.00076940	0.21418563	0.09722867	0.12487247	-0.09845758	
16.240000	-1.01427519	-0.54143459	5.05949688	-0.21269313	0.00340839	0.21272044	0.07568682	0.08754529	-0.07587706	
16.260000	-1.01861620	-0.54129779	5.06383991	-0.21191379	0.00393490	0.21195032	0.06134539	0.04550666	-0.06106878	
16.279999	-1.02274346	-0.54117626	5.06796885	-0.21075201	0.00391155	0.21078831	0.04406334	0.01540054	-0.04387366	
16.299999	-1.02700186	-0.54107147	5.07222843	-0.20936024	0.00373373	0.20939353	0.03651640	0.03048176	-0.03579972	
16.320000	-1.03111732	-0.54109329	5.07634401	-0.20895791	0.00360360	0.20898898	0.03473894	0.09482365	-0.03100695	
16.340000	-1.03534496	-0.54101866	5.08057213	-0.20883721	0.00503808	0.20889798	0.03782329	0.19685887	-0.02535649	
16.359999	-1.03944385	-0.54095989	5.08467150	-0.20825258	0.00997235	0.20849121	0.07486638	0.34549576	-0.04062036	
16.379999	-1.04371655	-0.54073966	5.08894968	-0.20717871	0.01816923	0.20797390	0.16817215	0.54398662	-0.08408412	
16.400000	-1.04778337	-0.54039228	5.09303141	-0.20426205	0.03038147	0.20650913	0.31565955	0.78320897	-0.12619552	
16.420000	-1.05196393	-0.53966653	5.09727430	-0.19730619	0.04767327	0.20298392	0.53031862	1.07589197	-0.12239778	
16.440001	-1.05586863	-0.53867567	5.10130262	-0.18499982	0.07120716	0.19823065	0.82420391	1.43417799	-0.00156245	
16.459999	-1.05964148	-0.53705639	5.10540819	-0.16673400	0.10221174	0.19556959	1.17860913	1.83085930	0.30978328	
16.480000	-1.06280398	-0.53489995	5.10923576	-0.14013097	0.14310771	0.20029105	1.55927575	2.20969391	0.80484766	
16.500000	-1.06549072	-0.53173828	5.11338472	-0.10451720	0.19338669	0.21982324	1.96340716	2.47448468	1.36594546	
16.520000	-1.06733310	-0.52756190	5.11794949	-0.06032137	0.25002548	0.25719917	2.40259790	2.47453451	1.81442058	
16.539999	-1.06823146	-0.52186036	5.12372160	-0.00927100	0.30673856	0.30687863	2.88247323	2.05639744	1.98739207	
16.559999	-1.06789958	-0.51500058	5.13058949	0.05138465	0.35275805	0.35648090	3.43073797	1.14297676	1.86390173	
16.580000	-1.06636357	-0.50697112	5.13876438	0.12372678	0.37391642	0.39385507	4.09866190	-0.24362470	1.70075810	
16.600000	-1.06346560	-0.49869147	5.14753675	0.21046987	0.35789821	0.41519716	4.87498617	-1.94890833	1.91425037	
16.619999	-1.05868900	-0.49087551	5.15669680	0.31450430	0.29904407	0.43398193	5.63082170	-3.68211508	2.69861507	
16.639999	-1.05164933	-0.48496863	5.16588640	0.43867311	0.19906713	0.48172796	6.17701292	-5.09148455	3.87148929	
16.660000	-1.04181731	-0.48169914	5.17624760	0.57739097	0.07002611	0.58162189	6.26364374	-5.87653828	4.98135233	
16.680000	-1.02891529	-0.48178139	5.18914986	0.71656829	-0.06923400	0.71990520	5.57610130	-5.85017490	5.36770296	
16.699999	-1.01273799	-0.48499995	5.20564413	0.83747125	-0.19706753	0.86034513	3.89482760	-5.01457453	4.42957830	
16.719999	-0.99395102	-0.49088839	5.22533226	0.91497940	-0.29525372	0.96143752	1.30057061	-3.58428931	2.09381700	
16.740000	-0.97371364	-0.49843788	5.24693203	0.92179072	-0.35077816	0.98627758	-1.86381721	-1.87856424	-1.15249527	
16.760000	-0.95371026	-0.50668705	5.26856947	0.84421283	-0.36379755	0.91926271	-5.07510090	-0.21457390	-4.54965782	
16.779999	-0.93631196	-0.51448679	5.28763628	0.69187576	-0.34312692	0.77228761	-7.64871120	1.11805987	-7.15224075	
16.799999	-0.92367929	-0.52107948	5.30188560	0.48857585	-0.30008966	0.57337612	-8.97446442	1.94571173	-7.98145866	
16.820000	-0.91657788	-0.52646172	5.31079626	0.26962349	-0.24555838	0.36468580	-8.87661743	2.30268002	-6.92726994	
16.840000	-0.91434950	-0.53074527	5.31562471	0.07684898	-0.19268361	0.20744334	-7.61599255	2.31999469	-4.89701986	
16.859999	-0.91585451	-0.53402001	5.31922865	-0.06052179	-0.14791755	0.15982018	-5.65459585	2.09718633	-2.68139434	
16.879999	-0.91943622	-0.53628868	5.32346821	-0.14114325	-0.10985554	0.17885652	-3.56095600	1.73940575	-0.78017461	
16.900000	-0.92347264	-0.53804791	5.32787132	-0.17881262	-0.07734147	0.19482212	-1.88371873	1.37944639	0.23108053	
16.920000	-0.92707908	-0.53929865	5.33168840	-0.18929881	-0.05329746	0.19665873	-0.86652565	1.06672180	0.32879484	
16.940001	-0.93066466	-0.54007924	5.33535814	-0.18878919	-0.03751564	0.19248059	-0.40424630	0.77875447	0.18470410	
16.959999	-0.93439811	-0.54042357	5.33910751	-0.19190849	-0.02595086	0.19365515	-0.29153943	0.53427941	0.19217287	
16.980000	-0.93837285	-0.54080379	5.34310055	-0.20093115	-0.01751035	0.20169269	-0.34865338	0.37894598	0.29991487	
17.000000	-0.94235802	-0.54118741	5.34710407	-0.21156536	-0.01239255	0.21192800	-0.40453523	0.28944299	0.37967435	
17.020000	-0.94673747	-0.54145962	5.35149193	-0.22060117	-0.00871097	0.22077309	-0.35613185	0.21486546	0.34485346	
17.039999	-0.95124727	-0.54152328	5.35600233	-0.22753941	-0.00424857	0.22757907	-0.21481219	0.14713748	0.20985259	
