Time	Paced_left_y_velocity X
66.820000	0.14218174	
66.839996	0.07727845	
66.860001	-0.01972975	
66.879997	-0.10984387	
66.900002	-0.15391466	
66.919998	-0.14116231	
66.939995	-0.07712223	
66.959999	0.02154335	
66.979996	0.11328169	
67.000000	0.15669049	
67.019997	0.13029583	
67.040001	0.05498433	
67.059998	-0.04059615	
67.080002	-0.11442610	
67.099998	-0.14208139	
67.119995	-0.09353548	
67.139999	0.03604279	
67.159996	0.19206142	
67.180000	0.30484921	
67.199997	0.32610992	
67.220001	0.24525265	
67.239998	0.06108716	
67.260002	-0.15619180	
67.279999	-0.30886617	
67.299995	-0.34295735	
67.320000	-0.26750913	
67.339996	-0.10795868	
67.360001	0.08150702	
67.379997	0.21747826	
67.400002	0.26260114	
67.419998	0.22488160	
67.439995	0.10626703	
67.459999	-0.06061684	
67.479996	-0.20378111	
67.500000	-0.26431805	
67.519997	-0.24194328	
67.540001	-0.15312266	
67.559998	-0.02009874	
67.580002	0.10029259	
67.599998	0.15610313	
67.619995	0.14983627	
67.639999	0.09249563	
67.659996	-0.00367785	
67.680000	-0.10043540	
67.699997	-0.15338995	
67.720001	-0.14801131	
67.739998	-0.08102267	
67.760002	0.03837712	
67.779999	0.16305862	
67.799995	0.24091120	
67.820000	0.24629772	
67.839996	0.16535346	
67.860001	0.01330909	
67.879997	-0.14647755	
67.900002	-0.24340893	
67.919998	-0.25617978	
67.939995	-0.19527672	
67.959999	-0.07418894	
67.979996	0.05679762	
68.000000	0.14690539	
68.019997	0.17831945	
68.040001	0.17244709	
68.059998	0.11009644	
68.080002	-0.00191815	
68.099998	-0.11563663	
68.119995	-0.18165067	
68.139999	-0.18387882	
68.159996	-0.13323085	
68.180000	-0.03709481	
68.199997	0.07271292	
68.220001	0.14850901	
68.239998	0.16659226	
68.260002	0.12018924	
68.279999	0.02502804	
68.299995	-0.07982568	
68.320000	-0.14924730	
68.339996	-0.16341384	
68.360001	-0.11376616	
68.379997	-0.00054420	
68.400002	0.14350079	
68.419998	0.25679901	
68.439995	0.30356833	
68.459999	0.27833545	
68.479996	0.14943592	
68.500000	-0.04750426	
68.519997	-0.22611013	
68.540001	-0.30913261	
68.559998	-0.29410639	
68.580002	-0.19866797	
68.599998	-0.04689083	
68.619995	0.09706531	
68.639999	0.18793474	
68.659996	0.22363865	
68.680000	0.22893941	
68.699997	0.18773320	
68.720001	0.07829203	
68.739998	-0.06832565	
68.760002	-0.19755156	
68.779999	-0.26033720	
68.799995	-0.25872809	
68.820000	-0.20011315	
68.839996	-0.09933309	
68.860001	0.00820905	
68.879997	0.09123555	
68.900002	0.13540785	
68.919998	0.15636198	
68.939995	0.13135517	
68.959999	0.05254358	
68.979996	-0.05093823	
69.000000	-0.13206938	
69.019997	-0.16136014	
69.040001	-0.13551514	
69.059998	-0.05688727	
69.080002	0.04936846	
69.099998	0.13541418	
69.119995	0.16775540	
69.139999	0.14656286	
69.159996	0.07180302	
69.180000	-0.03490130	
69.199997	-0.12676474	
69.220001	-0.16644081	
69.239998	-0.14295951	
69.260002	-0.05566413	
69.279999	0.07247990	
69.299995	0.18330823	
69.320000	0.23228692	
69.339996	0.20396912	
69.360001	0.09751099	
69.379997	-0.05395392	
69.400002	-0.18145521	
69.419998	-0.23612525	
69.439995	-0.20719944	
69.459999	-0.09895130	
69.479996	0.05245716	
69.500000	0.17610601	
69.519997	0.22621638	
69.540001	0.20302837	
69.559998	0.10381038	
69.580002	-0.04327227	
69.599998	-0.16974527	
69.619995	-0.22438085	
69.639999	-0.20569046	
69.659996	-0.12140803	
69.680000	0.00548735	
69.699997	0.11664643	
69.720001	0.16432081	
69.739998	0.14546129	
69.760002	0.07320695	
69.779999	-0.03253084	
69.799995	-0.12361377	
69.820000	-0.16055597	
69.839996	-0.14692229	
69.860001	-0.09889555	
69.879997	-0.03489950	
69.900002	0.01735885	
69.919998	0.04143198	
69.939995	0.04534657	
69.959999	0.03995757	
69.979996	0.02041856	
70.000000	-0.00752024	
70.019997	-0.02983869	
70.040001	-0.03494482	
70.059998	-0.01586805	
70.080002	0.02780816	
70.099998	0.07760348	
70.119995	0.09930962	
70.139999	0.07209725	
70.159996	0.01465671	
70.180000	-0.04709572	
70.199997	-0.08826314	
70.220001	-0.09749763	
70.239998	-0.06025456	
70.260002	0.02187607	
70.279999	0.11973178	
70.299995	0.19343022	
70.320000	0.22628812	
70.339996	0.20920788	
70.360001	0.11041147	
70.379997	-0.04260812	
70.400002	-0.17990549	
70.419998	-0.24320307	
70.439995	-0.23075098	
70.459999	-0.15992671	
70.479996	-0.04103673	
70.500000	0.07872169	
70.519997	0.15459862	
70.540001	0.17872843	
70.559998	0.16996811	
70.580002	0.10135486	
70.599998	-0.01841969	
70.619995	-0.13452204	
70.639999	-0.19757254	
70.659996	-0.19629900	
70.680000	-0.14084242	
70.699997	-0.04681558	
70.720001	0.05069721	
70.739998	0.11182205	
70.760002	0.12446172	
70.779999	0.09184824	
70.799995	0.02270495	
70.820000	-0.05230554	
70.839996	-0.10592586	
70.860001	-0.12152159	
70.879997	-0.09382233	
70.900002	-0.02634692	
70.919998	0.05354693	
70.939995	0.11483507	
70.959999	0.13835785	
70.979996	0.11187421	
71.000000	0.04089678	
71.019997	-0.04648713	
71.040001	-0.11340407	
71.059998	-0.13746017	
71.080002	-0.10415821	
71.099998	-0.01265176	
71.119995	0.09774742	
71.139999	0.17768963	
71.159996	0.19589145	
71.180000	0.14121421	
71.199997	0.02633655	
71.220001	-0.10198406	
71.239998	-0.18532865	
71.260002	-0.19920132	
71.279999	-0.14183994	
71.299995	-0.03572267	
71.320000	0.07365169	
71.339996	0.13956441	
71.360001	0.14433122	
71.379997	0.10025162	
71.400002	0.01749421	
71.419998	-0.07063160	
71.439995	-0.12932451	
71.459999	-0.13887113	
71.479996	-0.09507999	
71.500000	-0.00848788	
71.519997	0.08557548	
71.540001	0.14821832	
71.559998	0.15722694	
71.580002	0.10318193	
71.599998	0.00709754	
71.619995	-0.08995684	
71.639999	-0.14798772	
71.659996	-0.15155996	
71.680000	-0.10002463	
71.699997	0.00082571	
71.720001	0.10826049	
71.739998	0.17566191	
71.760002	0.18495022	
71.779999	0.13347448	
71.799995	0.02652604	
71.820000	-0.09546884	
71.839996	-0.17619883	
71.860001	-0.18881235	
71.879997	-0.13696161	
71.900002	-0.03612897	
71.919998	0.08243536	
71.939995	0.16699953	
71.959999	0.18940847	
71.979996	0.15428445	
72.000000	0.06106040	
72.019997	-0.06114708	
72.040001	-0.16071890	
72.059998	-0.19649631	
72.080002	-0.16479486	
72.099998	-0.08387712	
72.119995	0.02161996	
72.139999	0.10663410	
72.159996	0.13976254	
72.180000	0.12062740	
72.199997	0.05900677	
72.220001	-0.02719231	
72.239998	-0.10312804	
72.260002	-0.13627851	
72.279999	-0.12135085	
72.299995	-0.06881714	
72.320000	0.01159024	
72.339996	0.09707991	
72.360001	0.16814800	
72.379997	0.20877841	
72.400002	0.21569906	
72.419998	0.16290507	
72.439995	0.03865049	
72.459999	-0.10872758	
72.479996	-0.21579990	
72.500000	-0.24502660	
72.519997	-0.21218972	
72.540001	-0.13495342	
72.559998	-0.04048483	
72.580002	0.02888378	
72.599998	0.07234026	
72.619995	0.10914053	
72.639999	0.15025052	
72.659996	0.17352667	
72.680000	0.15545848	
72.699997	0.08024403	
72.720001	-0.03687843	
72.739998	-0.14284763	
72.760002	-0.19803001	
72.779999	-0.19149747	
72.799995	-0.14316273	
72.820000	-0.07083084	
72.839996	-0.00631523	
72.860001	0.02598085	
72.879997	0.05369544	
72.900002	0.10197469	
72.919998	0.17629744	
72.939995	0.24508341	
72.959999	0.27571309	
72.979996	0.25198871	
73.000000	0.16214532	
73.019997	0.00435536	
73.040001	-0.17193015	
73.059998	-0.29032156	
73.080002	-0.32198641	
73.099998	-0.27820626	
73.119995	-0.18883222	
73.139999	-0.08134758	
73.159996	-0.00034024	
73.180000	0.03772159	
73.199997	0.06697039	
73.220001	0.11717722	
73.239998	0.18494053	
73.260002	0.24453181	
73.279999	0.26888451	
73.299995	0.24847615	
73.320000	0.18759929	
73.339996	0.10006989	
73.360001	-0.01252194	
73.379997	-0.13746725	
73.400002	-0.24454373	
73.419998	-0.29917732	
73.439995	-0.29458025	
73.459999	-0.23654690	
73.479996	-0.14534332	
73.500000	-0.05489815	
73.519997	0.00254003	
73.540001	0.01607313	
73.559998	0.01507084	
73.580002	0.02317813	
73.599998	0.05563359	
73.619995	0.10827211	
73.639999	0.17210263	
73.659996	0.22300555	
73.680000	0.25395164	
73.699997	0.25557432	
73.720001	0.21987504	
73.739998	0.15951017	
73.760002	0.08066474	
73.779999	0.00418735	
73.799995	-0.07540463	
73.820000	-0.14623547	
73.839996	-0.21812889	
73.860001	-0.26738864	
73.879997	-0.27901304	
73.900002	-0.24905047	
73.919998	-0.19161637	
73.939995	-0.12380805	
73.959999	-0.05043004	
73.979996	-0.00322983	
74.000000	0.01954914	
74.019997	0.02642105	
74.040001	0.05165125	
74.059998	0.09195963	
74.080002	0.14335409	
74.099998	0.18292931	
74.119995	0.20580842	
74.139999	0.20576391	
74.159996	0.18050651	
74.180000	0.14014977	
74.199997	0.09012765	
74.220001	0.03883775	
74.239998	-0.03936208	
74.260002	-0.13719593	
74.279999	-0.23157972	
74.299995	-0.28199685	
74.320000	-0.27598318	
74.339996	-0.21766005	
74.360001	-0.12918942	
74.379997	-0.04646559	
74.400002	0.01023616	
74.419998	0.03587776	
74.439995	0.06560792	
74.459999	0.11357673	
74.479996	0.17840265	
74.500000	0.23279926	
74.519997	0.24644594	
74.540001	0.19649172	
74.559998	0.06289647	
74.580002	-0.10729465	
74.599998	-0.23996882	
74.619995	-0.28646603	
74.639999	-0.25929216	
74.659996	-0.17664240	
74.680000	-0.06311546	
74.699997	0.02775818	
74.720001	0.07947221	
74.739998	0.11002348	
74.760002	0.14460479	
74.779999	0.16344438	
74.799995	0.13315046	
74.820000	0.04893073	
74.839996	-0.06338038	
74.860001	-0.15237592	
74.879997	-0.19209917	
74.900002	-0.17386083	
74.919998	-0.10666682	
74.939995	-0.01494220	
74.959999	0.07282232	
74.979996	0.13322236	
75.000000	0.17671572	
75.019997	0.20036837	
75.040001	0.17848635	
75.059998	0.08656701	
75.080002	-0.04954938	
75.099998	-0.16520377	
75.119995	-0.22238380	
75.139999	-0.21474390	
75.159996	-0.14877307	
75.180000	-0.05268533	
75.199997	0.03874518	
75.220001	0.09793256	
75.239998	0.13063209	
75.259995	0.14639287	
75.279999	0.12414140	
75.299995	0.05441511	
75.320000	-0.04669265	
75.339996	-0.13032973	
75.360001	-0.16207999	
75.379997	-0.13849717	
75.400002	-0.06574570	
75.419998	0.04139001	
75.439995	0.14187160	
75.459999	0.19654287	
75.479996	0.19465150	
75.500000	0.12071066	
75.519997	-0.00622061	
75.540001	-0.13150351	
75.559998	-0.20441839	
75.580002	-0.20653057	
75.599998	-0.14375679	
75.619995	-0.03525949	
75.639999	0.08079276	
75.659996	0.15708320	
75.680000	0.18999241	
75.699997	0.19916673	
75.720001	0.15672755	
75.739998	0.04889112	
75.759995	-0.08688187	
75.779999	-0.18403938	
75.799995	-0.22037847	
75.820000	-0.20055161	
75.839996	-0.12392260	
75.860001	-0.01821219	
75.879997	0.06968879	
75.900002	0.11179517	
75.919998	0.12130553	
75.939995	0.09474093	
75.959999	0.03184830	
75.979996	-0.04071201	
76.000000	-0.09649143	
76.019997	-0.11747885	
76.040001	-0.09900706	
76.059998	-0.04731527	
76.080002	0.02502190	
76.099998	0.09190436	
76.119995	0.12878913	
76.139999	0.12737644	
76.159996	0.07843732	
76.180000	-0.00324380	
76.199997	-0.08724906	
76.220001	-0.13597143	
76.239998	-0.13066804	
76.259995	-0.07372278	
76.279999	0.01685532	
76.299995	0.10553364	
76.320000	0.15656905	
76.339996	0.16026056	
76.360001	0.11807775	
76.379997	0.03070110	
76.400002	-0.07447790	
76.419998	-0.14931542	
76.439995	-0.17353575	
76.459999	-0.14776346	
76.479996	-0.08079848	
76.500000	0.00457875	
76.519997	0.07877266	
76.540001	0.11727923	
76.559998	0.12241827	
76.580002	0.08437394	
76.599998	0.01099910	
76.619995	-0.06628096	
76.639999	-0.11454040	
76.659996	-0.11824880	
76.680000	-0.08228679	
76.699997	-0.01905268	
76.720001	0.03102911	
76.739998	0.04455353	
76.759995	0.02186732	
76.779999	-0.01336087	
76.799995	-0.04114240	
76.820000	-0.04974366	
76.839996	-0.04002842	
76.860001	-0.01855982	
76.879997	0.00175163	
76.900002	0.01367218	
76.919998	0.01526195	
76.939995	0.00743965	
76.959999	0.00061747	
76.979996	-0.00474018	
77.000000	0.00089239	
77.019997	0.02026278	
77.040001	0.06220438	
77.059998	0.11289426	
77.080002	0.14710836	
77.099998	0.14040229	
77.119995	0.07659461	
77.139999	-0.02238458	
77.159996	-0.11252322	
77.180000	-0.15429588	
77.199997	-0.14143915	
77.220001	-0.08656466	
77.239998	-0.00380209	
77.259995	0.07446890	
77.279999	0.12007959	
77.299995	0.13148426	
77.320000	0.11161934	
77.339996	0.04943011	
77.360001	-0.04159440	
77.379997	-0.11671535	
77.400002	-0.14805129	
77.419998	-0.13066618	
77.439995	-0.06853190	
77.459999	0.01841752	
77.479996	0.09728685	
77.500000	0.14134379	
77.519997	0.14633779	
77.540001	0.09520659	
77.559998	0.00299836	
77.580002	-0.08782555	
77.599998	-0.14365733	
77.619995	-0.15057121	
77.639999	-0.10757721	
77.659996	-0.02490747	
77.680000	0.06591514	
77.699997	0.13066506	
77.720001	0.16074386	
77.739998	0.16556537	
77.759995	0.13304086	
77.779999	0.05045022	
77.799995	-0.06256200	
77.820000	-0.15178299	
77.839996	-0.18910374	
77.860001	-0.17476882	
77.879997	-0.12209933	
77.900002	-0.04877812	
77.919998	0.01817879	
77.939995	0.06232148	
77.959999	0.10523599	
77.979996	0.14995995	
78.000000	0.18268301	
78.019997	0.19364373	
78.040001	0.14846823	
78.059998	0.03981645	
78.080002	-0.09565138	
78.099998	-0.19320875	
78.119995	-0.23045002	
78.139999	-0.20844245	
78.159996	-0.14004782	
78.180000	-0.05570338	
78.199997	0.00939872	
78.220001	0.04582279	
78.239998	0.08598364	
78.259995	0.13505177	
78.279999	0.18830217	
78.299995	0.22658734	
78.320000	0.21775740	
78.339996	0.14342548	
78.360001	0.00809741	
78.379997	-0.13517819	
78.400002	-0.23210561	
78.419998	-0.25505680	
78.439995	-0.21367946	
78.459999	-0.13161333	
78.479996	-0.03527321	
78.500000	0.04404353	
78.519997	0.10134021	
78.540001	0.13964258	
78.559998	0.17565860	
78.580002	0.18001091	
78.599998	0.10677311	
78.619995	-0.02361399	
78.639999	-0.14270991	
78.659996	-0.20175500	
78.680000	-0.20482072	
78.699997	-0.15389186	
78.720001	-0.05946505	
78.739998	0.02776917	
78.759995	0.07517596	
78.779999	0.10539339	
78.799995	0.15795752	
78.820000	0.20831181	
78.839996	0.22940534	
78.860001	0.20992896	
78.879997	0.12632814	
78.900002	-0.01537216	
78.919998	-0.16867810	
78.939995	-0.26282528	
78.959999	-0.28069797	
78.979996	-0.23295018	
79.000000	-0.14343852	
79.019997	-0.05026457	
79.040001	0.01890478	
79.059998	0.06412985	
79.080002	0.12668186	
79.099998	0.19773783	
79.119995	0.24849018	
79.139999	0.26056248	
79.159996	0.20353879	
79.180000	0.06346004	
79.199997	-0.11374132	
79.220001	-0.24260464	
79.239998	-0.28935236	
79.259995	-0.26232821	
79.279999	-0.18586080	
79.299995	-0.08692390	
79.320000	-0.00819899	
79.339996	0.02867957	
79.360001	0.06393079	
79.379997	0.12022985	
79.400002	0.18756829	
79.419998	0.23840992	
79.439995	0.23634760	
79.459999	0.16189192	
79.479996	0.01909254	
79.500000	-0.13515037	
79.519997	-0.24158895	
79.540001	-0.26730680	
79.559998	-0.22551420	
79.580002	-0.13967809	
79.599998	-0.04719184	
79.619995	0.00866372	
79.639999	0.04444847	
79.659996	0.09552870	
79.680000	0.18642810	
79.699997	0.28254938	
79.720001	0.34690100	
79.739998	0.35637745	
79.759995	0.27739966	
79.779999	0.10994706	
79.799995	-0.11039254	
79.820000	-0.29433346	
79.839996	-0.38801578	
79.860001	-0.37765357	
79.879997	-0.29264298	
79.900002	-0.16998345	
79.919998	-0.05367570	
79.939995	0.00865310	
79.959999	0.03188543	
79.979996	0.04116407	
80.000000	0.07269020	
80.019997	0.11063164	
80.040001	0.14424536	
80.059998	0.15953065	
80.080002	0.15625048	
80.099998	0.13961755	
80.119995	0.09900781	
80.139999	0.03199390	
80.159996	-0.06698392	
80.180000	-0.15996006	
80.199997	-0.22150853	
80.220001	-0.22807150	
80.239998	-0.18808883	
80.259995	-0.11592534	
80.279999	-0.03897497	
80.299995	0.00799509	
80.320000	0.03054054	
80.339996	0.05145356	
80.360001	0.09825387	
80.379997	0.15028691	
80.400002	0.19966909	
80.419998	0.23217759	
80.439995	0.23410249	
80.459999	0.20179716	
80.479996	0.14852875	
80.500000	0.09604117	
80.519997	0.03510315	
80.540001	-0.02112220	
80.559998	-0.08223967	
80.580002	-0.15411203	
80.599998	-0.23283234	
80.619995	-0.27858958	
80.639999	-0.27221680	
80.659996	-0.22429956	
80.680000	-0.14902677	
80.699997	-0.07065433	
80.720001	-0.01130706	
80.739998	0.00803185	
80.759995	0.01261389	
80.779999	0.01899941	
80.799995	0.04297878	
80.820000	0.07995830	
80.839996	0.12956579	
80.860001	0.17318514	
80.879997	0.20191991	
80.900002	0.20635629	
80.919998	0.17640193	
80.939995	0.11915814	
80.959999	0.03077945	
80.979996	-0.07714017	
81.000000	-0.18401362	
81.019997	-0.24615306	
81.040001	-0.25419271	
81.059998	-0.21334960	
81.080002	-0.13905995	
81.099998	-0.05684133	
81.119995	0.00817825	
81.139999	0.04336087	
81.159996	0.08042886	
81.180000	0.12644213	
81.199997	0.16966437	
81.220001	0.18738997	
81.239998	0.13821119	
81.259995	0.02885671	
81.279999	-0.09479010	
81.299995	-0.17903292	
81.320000	-0.20835175	
81.339996	-0.17709334	
81.360001	-0.09604291	
81.379997	-0.00934321	
81.400002	0.05453450	
81.419998	0.10113972	
81.439995	0.16252126	
81.459999	0.21570528	
81.479996	0.23799008	
81.500000	0.21483293	
81.519997	0.11695507	
81.540001	-0.03411992	
81.559998	-0.18263799	
81.580002	-0.26192468	
81.599998	-0.26788434	
81.619995	-0.21186562	
81.639999	-0.11951919	
81.659996	-0.03192808	
81.680000	0.02537996	
81.699997	0.06091673	
81.720001	0.11954036	
81.739998	0.18745814	
81.759995	0.23015791	
81.779999	0.22914438	
81.799995	0.16987330	
81.820000	0.04789958	
81.839996	-0.10787679	
81.860001	-0.22402646	
81.879997	-0.25851703	
81.900002	-0.22294426	
81.919998	-0.15163651	
81.939995	-0.06869793	
81.959999	0.00390181	
81.979996	0.03668745	
82.000000	0.05303774	
82.019997	0.08357102	
82.040001	0.13484111	
82.059998	0.17772335	
82.080002	0.18198700	
82.099998	0.14094159	
82.119995	0.04747254	
82.139999	-0.06773382	
82.159996	-0.16549981	
82.180000	-0.20693743	
82.199997	-0.19460449	
82.220001	-0.14054030	
82.239998	-0.07046607	
82.259995	-0.01790486	
82.279999	0.01657642	
82.299995	0.04933462	
82.320000	0.10464814	
82.339996	0.16029371	
82.360001	0.19927247	
82.379997	0.20618747	
82.400002	0.15896317	
82.419998	0.05223668	
82.439995	-0.08364056	
82.459999	-0.18721147	
82.479996	-0.22639531	
82.500000	-0.20402302	
82.519997	-0.14393212	
82.540001	-0.06956089	
82.559998	-0.00051036	
82.580002	0.04010671	
82.599998	0.06712474	
82.619995	0.09061939	
82.639999	0.11893121	
82.659996	0.13735028	
82.680000	0.12342478	
82.699997	0.06318748	
82.720001	-0.03154965	
82.739998	-0.11857737	
82.759995	-0.16908160	
82.779999	-0.17033498	
82.799995	-0.13374867	
82.820000	-0.06983911	
82.839996	-0.00254741	
82.860001	0.04233965	
82.879997	0.07558816	
82.900002	0.11757409	
82.919998	0.16846041	
82.939995	0.20323759	
82.959999	0.18993820	
82.979996	0.11098511	
83.000000	-0.01975539	
83.019997	-0.14733784	
83.040001	-0.22335652	
83.059998	-0.22632888	
83.080002	-0.17270011	
83.099998	-0.09002422	
83.119995	-0.00780554	
83.139999	0.04118617	
83.159996	0.06727710	
83.180000	0.09629530	
83.199997	0.13880594	
83.220001	0.17317812	
83.239998	0.16449596	
83.259995	0.09943305	
83.279999	-0.01056871	
83.299995	-0.12111088	
83.320000	-0.19538997	
83.339996	-0.20812282	
83.360001	-0.16579236	
83.379997	-0.09129776	
83.400002	-0.01510071	
83.419998	0.03224597	
83.439995	0.06129752	
83.459999	0.08928549	
83.479996	0.12594965	
83.500000	0.15525502	
83.519997	0.14860022	
83.540001	0.08728749	
83.559998	-0.01645634	
83.580002	-0.11566010	
83.599998	-0.17678295	
83.619995	-0.18263850	
83.639999	-0.13880339	
83.659996	-0.06551839	
83.680000	-0.00092325	
83.699997	0.02644446	
83.720001	0.03890872	
83.739998	0.05970433	
83.759995	0.10000426	
83.779999	0.14142407	
83.799995	0.17452207	
83.820000	0.18809834	
83.839996	0.16820735	
83.860001	0.12079485	
83.879997	0.04903362	
83.900002	-0.03936277	
83.919998	-0.13758995	
83.939995	-0.20800243	
83.959999	-0.23240905	
83.979996	-0.20982814	
84.000000	-0.15583082	
84.019997	-0.08586294	
84.040001	-0.02018672	
84.059998	0.01359960	
84.080002	0.03293230	
84.099998	0.05343343	
84.119995	0.09267190	
84.139999	0.13550632	
84.159996	0.16880924	
84.180000	0.18211633	
84.199997	0.15401940	
84.220001	0.07267231	
84.239998	-0.04756902	
84.259995	-0.15203568	
84.279999	-0.21314445	
84.299995	-0.21668676	
84.320000	-0.17311567	
84.339996	-0.09819911	
84.360001	-0.02726818	
84.379997	0.01142267	
84.400002	0.03757575	
84.419998	0.07609586	
84.439995	0.13369080	
84.459999	0.18302058	
84.479996	0.19791280	
84.500000	0.16646197	
84.519997	0.07310643	
84.540001	-0.05218254	
84.559998	-0.15976150	
84.580002	-0.20635766	
84.599998	-0.19320130	
84.619995	-0.13580677	
84.639999	-0.05939327	
84.659996	-0.00141766	
84.680000	0.03175827	
84.699997	0.04760646	
84.720001	0.07520682	
84.739998	0.10612491	
84.759995	0.14202937	
84.779999	0.16854925	
84.799995	0.16145700	
84.820000	0.10870461	
84.839996	0.00449270	
84.860001	-0.10996816	
84.879997	-0.19459406	
84.900002	-0.21988313	
84.919998	-0.19195680	
84.939995	-0.12085868	
84.959999	-0.04149289	
84.979996	0.00795889	
85.000000	0.03287543	
85.019997	0.04666843	
85.040001	0.07779856	
85.059998	0.11731729	
85.080002	0.14812952	
85.099998	0.15317829	
85.119995	0.11695526	
85.139999	0.04305173	
85.159996	-0.05532023	
85.180000	-0.13711689	
85.199997	-0.17353947	
85.220001	-0.15813442	
85.239998	-0.11493000	
85.259995	-0.06125331	
85.279999	-0.00738228	
85.299995	0.02498539	
85.320000	0.04548249	
85.339996	0.06216383	
85.360001	0.08566196	
85.379997	0.10576244	
85.400002	0.10241619	
85.419998	0.06166738	
85.439995	-0.00982911	
85.459999	-0.08001672	
85.479996	-0.12652136	
85.500000	-0.13501540	
85.519997	-0.11110022	
85.540001	-0.06321579	
85.559998	-0.01527679	
85.580002	0.01170150	
85.599998	0.02904347	
85.619995	0.04822150	
85.639999	0.08523082	
85.659996	0.12629977	
85.680000	0.14838974	
85.699997	0.14118882	
85.720001	0.09863342	
85.739998	0.02317316	
85.759995	-0.07120287	
85.779999	-0.14140414	
85.799995	-0.16478001	
85.820000	-0.14175631	
85.839996	-0.09675755	
85.860001	-0.04377580	
85.879997	0.00318127	
85.900002	0.02517333	
85.919998	0.04057187	
85.939995	0.05856092	
85.959999	0.08410473	
85.979996	0.10499621	
86.000000	0.10731601	
86.019997	0.07904970	
86.040001	0.01286752	
86.059998	-0.06473552	
86.080002	-0.12141052	
86.099998	-0.13712527	
86.119995	-0.11943623	
86.139999	-0.07319907	
86.159996	-0.01276172	
86.180000	0.03439261	
86.199997	0.06394619	
86.220001	0.08977623	
86.239998	0.12785657	
86.259995	0.15955636	
86.279999	0.16511579	
86.299995	0.14331621	
86.320000	0.07770394	
86.339996	-0.02418669	
86.360001	-0.13098954	
86.379997	-0.19408724	
86.400002	-0.20430298	
86.419998	-0.16893919	
86.439995	-0.10651731	
86.459999	-0.04506904	
86.479996	0.00297017	
86.500000	0.02939321	
86.519997	0.06274293	
86.540001	0.10433354	
86.559998	0.14571095	
86.580002	0.16582905	
86.599998	0.14453387	
86.619995	0.08255389	
86.639999	-0.01545778	
86.659996	-0.11171737	
86.680000	-0.17379950	
86.699997	-0.18249886	
86.720001	-0.14752187	
86.739998	-0.08084542	
86.759995	-0.00104029	
86.779999	0.05581110	
86.799995	0.09455187	
86.820000	0.11830772	
86.839996	0.13464697	
86.860001	0.13607499	
86.879997	0.11027215	
86.900002	0.04581882	
86.919998	-0.05025675	
86.939995	-0.13243650	
86.959999	-0.17397408	
86.979996	-0.16566476	
87.000000	-0.12187214	
87.019997	-0.05835547	
87.040001	-0.00002086	
87.059998	0.03096541	
87.080002	0.05235943	
87.099998	0.08470102	
87.119995	0.13515112	
87.139999	0.17955470	
87.159996	0.19354266	
87.180000	0.16516353	
87.199997	0.07842664	
87.220001	-0.04574493	
87.239998	-0.16215947	
87.259995	-0.22318205	
87.279999	-0.22051121	
87.299995	-0.16346003	
87.320000	-0.07209799	
87.339996	0.01173187	
87.360001	0.07620773	
87.379997	0.11891618	
87.400002	0.13883257	
87.419998	0.12990350	
87.439995	0.08459554	
87.459999	0.01068543	
87.479996	-0.07868040	
87.500000	-0.14080213	
87.519997	-0.15699577	
87.540001	-0.12803601	
87.559998	-0.06934023	
87.580002	-0.00266209	
87.599998	0.05435246	
87.619995	0.08324034	
87.639999	0.10917039	
87.659996	0.12955877	
87.680000	0.14333856	
87.699997	0.13544467	
87.720001	0.07719438	
87.739998	-0.01383728	
87.759995	-0.11156843	
87.779999	-0.17623696	
87.799995	-0.19603623	
87.820000	-0.15854420	
87.839996	-0.08736932	
87.860001	-0.02393007	
87.879997	0.01922739	
87.900002	0.05126059	
87.919998	0.09324013	
87.939995	0.13028385	
87.959999	0.15269741	
87.979996	0.13035455	
88.000000	0.04782768	
88.019997	-0.05930343	
88.040001	-0.14363043	
88.059998	-0.17564332	
88.080002	-0.15773879	
88.099998	-0.09947036	
88.119995	-0.02671889	
88.139999	0.02700127	
88.159996	0.05762115	
88.180000	0.07896476	
88.199997	0.11116411	
88.220001	0.14031090	
88.239998	0.14454579	
88.259995	0.10221646	
88.279999	0.01458916	
88.299995	-0.08288321	
88.320000	-0.15503398	
88.339996	-0.17626111	
88.360001	-0.15092219	
88.379997	-0.09176554	
88.400002	-0.02739000	
88.419998	0.01334461	
88.439995	0.03752955	
88.459999	0.07527529	
88.479996	0.13766339	
88.500000	0.19398467	
88.519997	0.21567895	
88.540001	0.19554822	
88.559998	0.11365043	
88.580002	-0.01551564	
88.599998	-0.14577869	
88.619995	-0.21902873	
88.639999	-0.22802463	
88.659996	-0.18411314	
88.680000	-0.10627560	
88.699997	-0.02917429	
88.720001	0.02604002	
88.739998	0.05641292	
88.759995	0.09199669	
88.779999	0.12877820	
88.799995	0.15802366	
88.820000	0.16023193	
88.839996	0.10272229	
88.860001	0.00024475	
88.879997	-0.10771790	
88.900002	-0.17501785	
88.919998	-0.19121951	
88.939995	-0.15428637	
88.959999	-0.08816958	
88.979996	-0.03025996	
89.000000	0.00659357	
89.019997	0.03061461	
89.040001	0.07077484	
89.059998	0.11694619	
89.079994	0.16153809	
89.099998	0.18534057	
89.119995	0.16133083	
89.139999	0.08021994	
89.159996	-0.03710226	
89.180000	-0.14095090	
89.199997	-0.19482341	
89.220001	-0.18857312	
